type,type_id,index,taxability_reason,inclusive,tax_rate_id,_fivetran_synced,amount,taxable_amount
INVOICE,in_1PwDXUFCPJnn9IgIVHdPdMDk,1,standard_rated,False,txr_1N5w7pFCPJnn9IgIKebq3iFr,2024-09-08 00:09:40.308000+00:00,46,1499.0
INVOICE,in_1PwSsJFCPJnn9IgIlmY8JJ1J,0,standard_rated,False,txr_1N5rnSFCPJnn9IgIyIVlhMoI,2024-09-08 00:09:42.367000+00:00,109,1499.0
INVOICE,in_1PwH14FCPJnn9IgIwYoLYLbG,0,not_subject_to_tax,False,txr_1N5qvGFCPJnn9IgIincgNkjz,2024-09-08 00:09:40.158000+00:00,0,0.0
INVOICE,in_1PwQd3FCPJnn9IgIqJ57ZgxJ,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-09-08 00:09:42.502000+00:00,99,1199.0
INVOICE_LINE_ITEM,il_1PwEajFCPJnn9IgIEiq96h8T,0,product_exempt,False,txr_1N5qlTFCPJnn9IgIPnQUsFam,2024-09-08 00:09:40.399000+00:00,0,0.0
INVOICE,in_1PwB4zFCPJnn9IgI1td86txn,0,product_exempt,False,txr_1N6jPLFCPJnn9IgIutOcAvVi,2024-09-08 00:08:39.212000+00:00,0,0.0
INVOICE,in_1PwQueFCPJnn9IgIvZD3p09k,0,product_exempt,False,txr_1N5xLEFCPJnn9IgIUKHnoEvR,2024-09-08 00:09:42.500000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PwUvOFCPJnn9IgIMxfZofbA,0,product_exempt,False,txr_1N5qZhFCPJnn9IgIn7aFFdKR,2024-09-08 00:09:44.140000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PwBI5FCPJnn9IgIwT6Tqee6,0,product_exempt,False,txr_1N5pnDFCPJnn9IgIUBKJWquK,2024-09-08 00:08:44.266000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PtIJPFCPJnn9IgIr78bLH7u,0,standard_rated,False,txr_1N5wPOFCPJnn9IgIE7J4dBz1,2024-09-08 00:08:35.552000+00:00,907,16499.0
INVOICE,in_1PwUAmFCPJnn9IgIZdZ7j916,0,product_exempt,False,txr_1N8RfGFCPJnn9IgIFVu0ovBP,2024-09-08 00:09:43.680000+00:00,0,0.0
INVOICE,in_1PwEVTFCPJnn9IgIEMlv9cC2,0,product_exempt,False,txr_1N8tjDFCPJnn9IgI3Uome3k5,2024-09-08 00:09:40.400000+00:00,0,0.0
INVOICE,in_1PwFyZFCPJnn9IgILCOETaly,0,product_exempt,False,txr_1N5w7XFCPJnn9IgIss9MogTM,2024-09-08 00:09:40.063000+00:00,0,0.0
INVOICE,in_1PwFB6FCPJnn9IgIjTcpl9iR,0,not_subject_to_tax,False,txr_1N627GFCPJnn9IgIkLdOarV5,2024-09-08 00:09:40.227000+00:00,0,0.0
UPCOMING_INVOICE_LINE_ITEM,il_tmp_185d23FCPJnn9IgI0a2cdc84,0,product_exempt,False,txr_1N7IucFCPJnn9IgIFOet4HC0,2024-09-08 00:09:57.390000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PwEcPFCPJnn9IgI3nzZP2MH,0,product_exempt,False,txr_1N5w9yFCPJnn9IgIASIqKIji,2024-09-08 00:09:40.399000+00:00,0,0.0
INVOICE,in_1PwX2RFCPJnn9IgIE6XqJPuG,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-09-08 00:09:43.989000+00:00,99,1199.0
INVOICE,in_1PwGhPFCPJnn9IgI6O6R6wF0,0,product_exempt,False,txr_1N6FZAFCPJnn9IgIxxJgI0nb,2024-09-08 00:09:40.061000+00:00,0,0.0
INVOICE,in_1PwQNUFCPJnn9IgIzjmMx6PA,0,product_exempt,False,txr_1N6jPPFCPJnn9IgIzKvR9UB4,2024-09-08 00:09:42.503000+00:00,0,0.0
INVOICE,in_1PwTjQFCPJnn9IgImWBhLzvh,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-09-08 00:09:43.553000+00:00,99,1199.0
INVOICE_LINE_ITEM,il_1PwQqPFCPJnn9IgI33nGocte,0,product_exempt,False,txr_1N5pEgFCPJnn9IgIyUEOY1VT,2024-09-08 00:09:42.501000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PwQ8ZFCPJnn9IgI0n8bDRnW,0,standard_rated,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-09-08 00:09:42.505000+00:00,297,3600.0
INVOICE_LINE_ITEM,il_1PwQMnFCPJnn9IgIjQsKkKME,1,standard_rated,False,txr_1N5sJFFCPJnn9IgIWnUZ1OVH,2024-09-08 00:09:42.503000+00:00,72,1499.0
INVOICE_LINE_ITEM,il_1PwCB8FCPJnn9IgIx73yBxxT,0,product_exempt,False,txr_1N5xsvFCPJnn9IgI6VxD1UX2,2024-09-08 00:09:40.828000+00:00,0,0.0
INVOICE,in_1PwF4bFCPJnn9IgIqkn1zAgB,0,product_exempt,False,txr_1N6zfsFCPJnn9IgI71rb7Xfl,2024-09-08 00:09:40.227000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PwWhHFCPJnn9IgIOXOe0bSY,0,product_exempt,False,txr_1N5ziaFCPJnn9IgIkjzhD4GA,2024-09-08 00:09:44.023000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PwSzIFCPJnn9IgIBJ9F611i,0,standard_rated,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-09-08 00:09:43.569000+00:00,1361,16499.0
INVOICE,in_1PwEo9FCPJnn9IgISDsR75ss,0,product_exempt,False,txr_1N6tP6FCPJnn9IgIC9UxvqQ9,2024-09-08 00:09:40.399000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PwGgQFCPJnn9IgIAvQSescj,0,standard_rated,False,txr_1N5rnSFCPJnn9IgIyIVlhMoI,2024-09-08 00:09:40.062000+00:00,109,1499.0
INVOICE_LINE_ITEM,il_1PwEo9FCPJnn9IgIEQmN1XIg,0,product_exempt,False,txr_1N6tP6FCPJnn9IgIC9UxvqQ9,2024-09-08 00:09:40.399000+00:00,0,0.0
INVOICE,in_1PwQiYFCPJnn9IgINlcJbWM5,0,standard_rated,False,txr_1N6DmiFCPJnn9IgIUs8j8yJq,2024-09-08 00:09:42.501000+00:00,120,1499.0
INVOICE,in_1PwVrwFCPJnn9IgIup2BJbNI,0,product_exempt,False,txr_1N5zaqFCPJnn9IgI7tMVJoI6,2024-09-08 00:09:43.435000+00:00,0,0.0
UPCOMING_INVOICE,sub_1PwVjzFCPJnn9IgItnSHYCEM,0,standard_rated,False,txr_1N5xJFFCPJnn9IgIbit4G5Wy,2024-09-08 00:10:00.294000+00:00,1551,16499.0
INVOICE,in_1PwWyvFCPJnn9IgId8NyevlV,0,product_exempt,False,txr_1N5q5UFCPJnn9IgI5EGWj8DB,2024-09-08 00:09:44.007000+00:00,0,0.0
INVOICE,in_1PwQyPFCPJnn9IgI4My6f9AA,0,standard_rated,False,txr_1N6CpoFCPJnn9IgIFjsJwPuS,2024-09-08 00:09:42.499000+00:00,105,1499.0
INVOICE,in_1PwTEpFCPJnn9IgI5E5qetsf,0,product_exempt,False,txr_1N5w7XFCPJnn9IgIss9MogTM,2024-09-08 00:09:43.565000+00:00,0,0.0
INVOICE,in_1PwLQhFCPJnn9IgI4TanhmGZ,0,product_exempt,False,txr_1N5qlTFCPJnn9IgIPnQUsFam,2024-09-08 00:09:41.034000+00:00,0,0.0
INVOICE,in_1PwNyHFCPJnn9IgIsj7vNQYn,0,product_exempt,False,txr_1N9WbDFCPJnn9IgIRD4bw6xF,2024-09-08 00:09:41.754000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PwDVdFCPJnn9IgIWsTOvkET,0,standard_rated,False,txr_1N5qlVFCPJnn9IgI8TkWvOcb,2024-09-08 00:09:40.309000+00:00,0,0.0
INVOICE,in_1PwBk2FCPJnn9IgIT8Cft1OJ,0,product_exempt,False,txr_1N5w6iFCPJnn9IgII2QX6LxT,2024-09-08 00:08:34.887000+00:00,0,0.0
INVOICE,in_1PwT0PFCPJnn9IgI4VNKWUHt,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-09-08 00:09:43.568000+00:00,99,1199.0
INVOICE,in_1PwCPNFCPJnn9IgI6d3DG0iL,0,standard_rated,False,txr_1N5sAvFCPJnn9IgIoO9nbXbv,2024-09-08 00:09:40.827000+00:00,120,1999.0
INVOICE,in_1PwFv8FCPJnn9IgIptXG2NGJ,0,not_subject_to_tax,False,txr_1N5oxLFCPJnn9IgIYPBxH6si,2024-09-08 00:09:40.063000+00:00,0,0.0
INVOICE,in_1PwOEqFCPJnn9IgItIQ60pEH,0,taxable_basis_reduced,False,txr_1N5w8uFCPJnn9IgIXD91HajO,2024-09-08 00:09:41.960000+00:00,87,1199.0
INVOICE_LINE_ITEM,il_1Pov1HFCPJnn9IgIRrB88RDW,0,product_exempt,False,txr_1N6o6NFCPJnn9IgIU7zKw1vO,2024-09-08 00:08:41.338000+00:00,0,0.0
INVOICE,in_1PwCsZFCPJnn9IgI5SoPpLLL,0,standard_rated,False,txr_1N5qW7FCPJnn9IgIwo8j6hax,2024-09-08 00:09:40.825000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PwXBwFCPJnn9IgIr06h5Nft,0,standard_rated,False,txr_1N5sAvFCPJnn9IgIoO9nbXbv,2024-09-08 00:09:43.987000+00:00,300,4999.0
INVOICE,in_1PwD7FFCPJnn9IgIEZquRlOl,0,standard_rated,False,txr_1N5qlVFCPJnn9IgI8TkWvOcb,2024-09-08 00:09:40.309000+00:00,0,0.0
INVOICE,in_1PwCKnFCPJnn9IgIrAdJoszE,0,standard_rated,False,txr_1N6GC2FCPJnn9IgI5ObdKYCt,2024-09-08 00:09:40.827000+00:00,140,1999.0
INVOICE_LINE_ITEM,il_1PwS9SFCPJnn9IgIXcmtWqJx,0,product_exempt,False,txr_1N5w6iFCPJnn9IgII2QX6LxT,2024-09-08 00:09:42.369000+00:00,0,0.0
INVOICE,in_1PwXIdFCPJnn9IgIgIfEUR0o,0,standard_rated,False,txr_1N5wA6FCPJnn9IgIxqxgInji,2024-09-08 00:09:43.981000+00:00,231,2498.0
INVOICE,in_1PwFawFCPJnn9IgI1xEoCNKQ,0,product_exempt,False,txr_1N8xlBFCPJnn9IgI0XeCfaKB,2024-09-08 00:09:40.220000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PwV3KFCPJnn9IgITAqSuYu4,0,standard_rated,False,txr_1N5r6PFCPJnn9IgIhrkTwPFb,2024-09-08 00:09:44.139000+00:00,105,1499.0
INVOICE,in_1PwH8zFCPJnn9IgI0yDR3WUi,0,standard_rated,False,txr_1N5zzgFCPJnn9IgI238LTfjJ,2024-09-08 00:09:40.157000+00:00,151,1499.0
INVOICE,in_1PwCZSFCPJnn9IgItROxREUa,0,product_exempt,False,txr_1N5oOqFCPJnn9IgIxGnfAIbU,2024-09-08 00:09:40.826000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PwWr8FCPJnn9IgINc6si5dk,0,product_exempt,False,txr_1N6jPLFCPJnn9IgIutOcAvVi,2024-09-08 00:09:44.011000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PwVTjFCPJnn9IgIOstC7nsj,0,product_exempt,False,txr_1N5xKlFCPJnn9IgIngbkwm4g,2024-09-08 00:09:44.138000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PwSVEFCPJnn9IgIxuLE3XKT,0,standard_rated,False,txr_1NEEvXFCPJnn9IgIG7iyet81,2024-09-08 00:09:42.368000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PwWVIFCPJnn9IgI9J2EquHW,0,product_exempt,False,txr_1N5pHXFCPJnn9IgISKR4YF5n,2024-09-08 00:09:43.425000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PwX4DFCPJnn9IgIxxzjGD3t,0,product_exempt,False,txr_1N89vaFCPJnn9IgIXVYd6ECE,2024-09-08 00:09:43.989000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PwFQ0FCPJnn9IgINihaxmFB,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-09-08 00:09:40.222000+00:00,33,400.0
INVOICE_LINE_ITEM,il_1PwDWsFCPJnn9IgIGj23ap2l,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-09-08 00:09:40.308000+00:00,99,1199.0
INVOICE_LINE_ITEM,il_1PwC2nFCPJnn9IgIQMOUTPgS,0,standard_rated,False,txr_1N5w8MFCPJnn9IgItwuRZbnd,2024-09-08 00:09:40.828000+00:00,95,1499.0
INVOICE_LINE_ITEM,il_1PwVkLFCPJnn9IgIdXWG8WGr,0,product_exempt,False,txr_1N5oOqFCPJnn9IgIxGnfAIbU,2024-09-08 00:09:43.437000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PwVuFFCPJnn9IgIIij4GqRK,0,standard_rated,False,txr_1N6jPSFCPJnn9IgIpQOEsdIA,2024-09-08 00:09:43.434000+00:00,136,1499.0
INVOICE_LINE_ITEM,il_1PwCGUFCPJnn9IgIUil6folJ,0,standard_rated,False,txr_1N5rnSFCPJnn9IgIyIVlhMoI,2024-09-08 00:09:40.827000+00:00,109,1499.0
INVOICE,in_1PwWBAFCPJnn9IgIchxJ9MdN,0,product_exempt,False,txr_1N5oOqFCPJnn9IgIxGnfAIbU,2024-09-08 00:09:43.429000+00:00,0,0.0
INVOICE,in_1PwRyxFCPJnn9IgIi4h8mwIm,0,standard_rated,False,txr_1N5w8vFCPJnn9IgIJnLh88oZ,2024-09-08 00:09:42.370000+00:00,71,1499.0
INVOICE,in_1PwPWVFCPJnn9IgItynEirvM,0,standard_rated,False,txr_1N5zTMFCPJnn9IgISQBkMugR,2024-09-08 00:09:42.262000+00:00,0,0.0
INVOICE,in_1PwTQ5FCPJnn9IgIRvB0GK02,0,standard_rated,False,txr_1N7JGQFCPJnn9IgIU0aonffh,2024-09-08 00:09:43.560000+00:00,112,1499.0
INVOICE_LINE_ITEM,il_1PwD2oFCPJnn9IgIiAu7i7xn,0,standard_rated,False,txr_1N7JGQFCPJnn9IgIU0aonffh,2024-09-08 00:09:40.323000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PwOP0FCPJnn9IgITmCc7JRj,0,standard_rated,False,txr_1NRipKFCPJnn9IgIzFSjuS1D,2024-09-08 00:09:41.959000+00:00,90,1499.0
INVOICE,in_1PwWhUFCPJnn9IgIxzKmPnBj,0,standard_rated,False,txr_1N5qlVFCPJnn9IgI8TkWvOcb,2024-09-08 00:09:44.020000+00:00,90,1499.0
INVOICE,in_1PwURAFCPJnn9IgItDbaoh0p,0,standard_rated,False,txr_1PdOHtFCPJnn9IgI4viUmrvl,2024-09-08 00:09:43.665000+00:00,5512,42399.0
INVOICE_LINE_ITEM,il_1PwRtEFCPJnn9IgIB5oR2Flp,0,standard_rated,False,txr_1PdOHtFCPJnn9IgI4viUmrvl,2024-09-08 00:09:42.297000+00:00,260,1999.0
INVOICE,in_1PwS1qFCPJnn9IgIHJewzIfE,0,standard_rated,False,txr_1N5qlXFCPJnn9IgIa2CTCqta,2024-09-08 00:09:42.369000+00:00,125,1998.0
INVOICE_LINE_ITEM,il_1PwXAzFCPJnn9IgIsyeBCEDQ,0,standard_rated,False,txr_1N81xNFCPJnn9IgIurry0niL,2024-09-08 00:09:43.987000+00:00,132,1499.0
INVOICE,in_1PwFrGFCPJnn9IgIMzrgpB4o,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-09-08 00:09:40.064000+00:00,132,1599.0
INVOICE_LINE_ITEM,il_1PwU7WFCPJnn9IgID5RujMid,0,product_exempt,False,txr_1NwT1cFCPJnn9IgIz9J6KJJK,2024-09-08 00:09:43.687000+00:00,0,0.0
INVOICE,in_1PwEdgFCPJnn9IgIkvMFhZ9a,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-09-08 00:09:40.399000+00:00,132,1598.0
INVOICE_LINE_ITEM,il_1PwDXUFCPJnn9IgI5Fu0qw7T,1,standard_rated,False,txr_1N5w7pFCPJnn9IgIKebq3iFr,2024-09-08 00:09:40.308000+00:00,46,1499.0
INVOICE_LINE_ITEM,il_1PwX1xFCPJnn9IgImg0NjbFZ,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-09-08 00:09:43.990000+00:00,99,1199.0
INVOICE_LINE_ITEM,il_1PwUzPFCPJnn9IgICNIZOopi,0,product_exempt,False,txr_1N5rI6FCPJnn9IgIingicRDX,2024-09-08 00:09:44.139000+00:00,0,0.0
INVOICE,in_1PwP7HFCPJnn9IgI2jgECrzg,0,standard_rated,False,txr_1N5qlVFCPJnn9IgI8TkWvOcb,2024-09-08 00:09:41.948000+00:00,90,1499.0
INVOICE_LINE_ITEM,il_1PwTjYFCPJnn9IgIPJN9KE93,0,standard_rated,False,txr_1N5qlVFCPJnn9IgI8TkWvOcb,2024-09-08 00:09:43.553000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PwCPNFCPJnn9IgII07YTvqa,0,standard_rated,False,txr_1N5sAvFCPJnn9IgIoO9nbXbv,2024-09-08 00:09:40.827000+00:00,30,500.0
INVOICE,in_1PwTxqFCPJnn9IgIFTAP1SOk,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-09-08 00:09:43.691000+00:00,99,1199.0
INVOICE_LINE_ITEM,il_1PwCmEFCPJnn9IgI5iuzHX9U,0,standard_rated,False,txr_1N6ESxFCPJnn9IgI8BU25OVb,2024-09-08 00:09:40.826000+00:00,129,1499.0
INVOICE_LINE_ITEM,il_1PwSeWFCPJnn9IgIUI7a236B,0,product_exempt,False,txr_1N5yLeFCPJnn9IgI6mkEp8RU,2024-09-08 00:09:42.368000+00:00,0,0.0
INVOICE,in_1PwEBUFCPJnn9IgI54UgAeCL,0,standard_rated,False,txr_1N5xt8FCPJnn9IgIKSs3QeBv,2024-09-08 00:09:40.401000+00:00,120,1499.0
INVOICE_LINE_ITEM,il_1PwTEpFCPJnn9IgIiy0A13Mm,0,product_exempt,False,txr_1N5w7XFCPJnn9IgIss9MogTM,2024-09-08 00:09:43.565000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PwS1qFCPJnn9IgIAPbP3c4c,0,standard_rated,False,txr_1N5qlXFCPJnn9IgIa2CTCqta,2024-09-08 00:09:42.369000+00:00,94,1499.0
INVOICE_LINE_ITEM,il_1PwPF8FCPJnn9IgI1pkVIptG,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-09-08 00:09:42.264000+00:00,33,399.0
INVOICE_LINE_ITEM,il_1PwNGeFCPJnn9IgIsVgVuLxB,0,product_exempt,False,txr_1N7SO6FCPJnn9IgIjabauCpw,2024-09-08 00:09:41.755000+00:00,0,0.0
INVOICE,in_1Ptw3TFCPJnn9IgICLuCSKZ9,0,product_exempt,False,txr_1N5rI5FCPJnn9IgIv2OQofD9,2024-09-08 00:08:34.045000+00:00,0,0.0
INVOICE,in_1PwDlBFCPJnn9IgIElZcOxTx,0,standard_rated,False,txr_1N5sAvFCPJnn9IgIoO9nbXbv,2024-09-08 00:09:40.308000+00:00,90,1499.0
INVOICE,in_1PwV7eFCPJnn9IgIGx5eY03v,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-09-08 00:09:44.139000+00:00,99,1199.0
INVOICE,in_1PwUBPFCPJnn9IgIao7DmTa2,0,standard_rated,False,txr_1N5w8MFCPJnn9IgItwuRZbnd,2024-09-08 00:09:43.680000+00:00,95,1499.0
INVOICE_LINE_ITEM,il_1PwQl0FCPJnn9IgIbNt9kpcO,0,product_exempt,False,txr_1N6HKLFCPJnn9IgI4FOLnjFf,2024-09-08 00:09:42.501000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PwFQ9FCPJnn9IgIZBVQDZ9m,0,standard_rated,False,txr_1N6JH9FCPJnn9IgIj27WqCKU,2024-09-08 00:09:40.221000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PwECNFCPJnn9IgILSU2H5lq,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-09-08 00:09:40.401000+00:00,66,798.0
INVOICE_LINE_ITEM,il_1PwVUlFCPJnn9IgIvkXfQA34,0,standard_rated,False,txr_1N5pWrFCPJnn9IgIq2rbz1e1,2024-09-08 00:09:44.138000+00:00,0,0.0
INVOICE,in_1PwTEpFCPJnn9IgI5E5qetsf,1,standard_rated,False,txr_1N5w7pFCPJnn9IgIKebq3iFr,2024-09-08 00:09:43.565000+00:00,46,1499.0
INVOICE_LINE_ITEM,il_1PwELkFCPJnn9IgITq32nCvI,0,standard_rated,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-09-08 00:09:40.400000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PwVUwFCPJnn9IgIIUMVqwVP,0,product_exempt,False,txr_1N5vMZFCPJnn9IgIUrgoRxjq,2024-09-08 00:09:44.138000+00:00,0,0.0
INVOICE,in_1PwCFGFCPJnn9IgIuyhFXwlM,0,product_exempt,False,txr_1N5xLfFCPJnn9IgINNnYPeeL,2024-09-08 00:09:40.828000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PwNhFFCPJnn9IgIseE79RY5,0,standard_rated,False,txr_1N98IKFCPJnn9IgIrB3VkBty,2024-09-08 00:09:41.754000+00:00,440,5499.0
INVOICE_LINE_ITEM,il_1PrSn5FCPJnn9IgIIQTk3WPa,0,standard_rated,False,txr_1N5sjjFCPJnn9IgIdURTzKu4,2024-09-08 00:08:38.481000+00:00,138,1499.0
INVOICE_LINE_ITEM,il_1PvOcIFCPJnn9IgIrOsSNwUY,0,standard_rated,False,txr_1N5rnSFCPJnn9IgIyIVlhMoI,2024-09-08 00:08:39.195000+00:00,109,1499.0
INVOICE,in_1PwRx1FCPJnn9IgIuWVKdjSd,0,standard_rated,False,txr_1N7JGQFCPJnn9IgIU0aonffh,2024-09-08 00:09:42.370000+00:00,112,1499.0
INVOICE,in_1PwEYcFCPJnn9IgIIzwXoNzU,0,product_exempt,False,txr_1N5pulFCPJnn9IgIFSKipeJA,2024-09-08 00:09:40.400000+00:00,0,0.0
UPCOMING_INVOICE_LINE_ITEM,il_tmp_126d3eFCPJnn9IgI908bf87d,0,standard_rated,False,txr_1N5t4MFCPJnn9IgIY3oicm8k,2024-09-08 00:08:48.922000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1Pw6QjFCPJnn9IgIve5wVn1B,0,standard_rated,False,txr_1N5rnSFCPJnn9IgIyIVlhMoI,2024-09-08 00:08:40.768000+00:00,1196,16499.0
INVOICE,in_1PwW8FFCPJnn9IgIhNKeHgRs,0,standard_rated,False,txr_1N6dEjFCPJnn9IgIXmcn0yR9,2024-09-08 00:09:43.430000+00:00,100,1998.0
INVOICE_LINE_ITEM,il_1PuHAVFCPJnn9IgINqgPqvyr,0,product_exempt,False,txr_1N5pnDFCPJnn9IgIUBKJWquK,2024-09-02 00:24:18.400000+00:00,0,0.0
INVOICE,in_1PuH9YFCPJnn9IgI707OnFbw,0,product_exempt,False,txr_1N61EoFCPJnn9IgIUrUEXB5g,2024-09-02 00:24:29.179000+00:00,0,0.0
INVOICE,in_1Pu2rnFCPJnn9IgIKLCGuLZi,0,standard_rated,False,txr_1N5wUSFCPJnn9IgINsa8ie1E,2024-09-02 00:24:08.889000+00:00,90,1499.0
INVOICE_LINE_ITEM,il_1PuH8zFCPJnn9IgIg6RhCS2J,0,product_exempt,False,txr_1N5ziaFCPJnn9IgIkjzhD4GA,2024-09-02 00:24:39.438000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PuH9WFCPJnn9IgIIH7Gj6yr,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-09-02 00:24:33.262000+00:00,33,399.0
INVOICE,in_1PuH9XFCPJnn9IgIgoeKhWms,0,standard_rated,False,txr_1N5wUSFCPJnn9IgINsa8ie1E,2024-09-02 00:24:29.180000+00:00,90,1499.0
INVOICE_LINE_ITEM,il_1Pu0MhFCPJnn9IgIvHSqnptp,0,product_exempt,False,txr_1N5xLfFCPJnn9IgINNnYPeeL,2024-09-02 00:21:35.774000+00:00,0,0.0
UPCOMING_INVOICE_LINE_ITEM,il_tmp_1580f8FCPJnn9IgIb076c0f9,0,standard_rated,False,txr_1N5pgfFCPJnn9IgIrGNB4oY9,2024-09-02 00:21:54.631000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PuH9kFCPJnn9IgIpRjQb6YS,0,product_exempt,False,txr_1N5xsyFCPJnn9IgIJSE2JdoO,2024-09-02 00:24:25.112000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PuH9WFCPJnn9IgIkE00Y6Pq,0,standard_rated,False,txr_1N5qW7FCPJnn9IgIwo8j6hax,2024-09-02 00:24:33.253000+00:00,30,499.0
INVOICE,in_1PuHAXFCPJnn9IgIUZbEySni,0,not_subject_to_tax,False,txr_1N627GFCPJnn9IgIkLdOarV5,2024-09-02 00:24:18.396000+00:00,0,0.0
INVOICE,in_1PuHAYFCPJnn9IgIvEeVo2oW,0,product_exempt,False,txr_1N5sJFFCPJnn9IgIg17aZk6g,2024-09-02 00:24:15.061000+00:00,0,0.0
INVOICE,in_1Pu0vkFCPJnn9IgIvg5F4Yn4,0,product_exempt,False,txr_1N5qlTFCPJnn9IgIPnQUsFam,2024-09-02 00:21:25.727000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PuFwbFCPJnn9IgIdmer167c,0,product_exempt,False,txr_1N6AYwFCPJnn9IgISaMe1ezt,2024-09-02 00:24:13.163000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PuH8wFCPJnn9IgINKGNcBVq,0,not_subject_to_tax,False,txr_1N5oxLFCPJnn9IgIYPBxH6si,2024-09-02 00:24:43.252000+00:00,0,0.0
INVOICE,in_1Pu0GDFCPJnn9IgImJpDufSk,0,standard_rated,False,txr_1N5sAvFCPJnn9IgIoO9nbXbv,2024-09-02 00:21:27.956000+00:00,90,1499.0
INVOICE,in_1PuMYOFCPJnn9IgIyoF7yFCZ,0,product_exempt,False,txr_1N6FZAFCPJnn9IgIxxJgI0nb,2024-09-02 00:24:44.432000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PuHAZFCPJnn9IgIHiHzpwVk,0,standard_rated,False,txr_1N6OiPFCPJnn9IgIYpCUMFuS,2024-09-02 00:24:15.057000+00:00,51,499.0
INVOICE_LINE_ITEM,il_1PuGeYFCPJnn9IgIfsAydOp0,0,product_exempt,False,txr_1N6BlfFCPJnn9IgIHKMYP9Zh,2024-09-02 00:24:12.808000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PuJK5FCPJnn9IgIrhndq8uX,0,product_exempt,False,txr_1N6h8LFCPJnn9IgInoU9Eb1d,2024-09-02 00:24:44.420000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1Pu3XtFCPJnn9IgI1Ohnzdfr,0,standard_rated,False,txr_1N6H9PFCPJnn9IgI0eFnCXpc,2024-09-02 00:24:11.105000+00:00,121,1499.0
INVOICE_LINE_ITEM,il_1PuJL1FCPJnn9IgIKexyfYnA,0,product_exempt,False,txr_1N6jPNFCPJnn9IgI3PEQx7b5,2024-09-02 00:24:44.418000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PuHAXFCPJnn9IgIAW4X3oy4,0,product_exempt,False,txr_1N5pEgFCPJnn9IgI7W1A1aFt,2024-09-02 00:24:15.064000+00:00,0,0.0
