amazon_order_id,order_item_id,asin,seller_sku,title,quantity_ordered,quantity_shipped,product_info_detail_number_of_items,points_granted_points_number,points_granted_monetary_currency_code,points_granted_monetary_amount,item_price_currency_code,item_price_amount,shipping_price_currency_code,shipping_price_amount,item_tax_currency_code,item_tax_amount,shipping_tax_currency_code,shipping_tax_amount,shipping_discount_currency_code,shipping_discount_amount,shipping_discount_tax_currency_code,shipping_discount_tax_amount,promotion_discount_currency_code,promotion_discount_amount,promotion_discount_tax_currency_code,promotion_discount_tax_amount,is_gift,condition_note,condition_id,condition_subtype_id,scheduled_delivery_start_date,scheduled_delivery_end_date,price_designation,tax_collection_model,tax_collection_responsible_party,serial_number_required,is_transparency,ioss_number,store_chain_store_id,deemed_reseller_category,buyer_requested_cancel_is_buyer_requested_cancel,buyer_requested_cancel_buyer_cancel_reason,item_approval_context_approval_type,item_approval_context_approval_status,_fivetran_synced
S01-0008595-1898038,2_li_1NelSKFCPJnn9IgIrtT94ROW,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:45:50.107000+00:00
S01-1109176-9054845,5_li_1Nf45nFCPJnn9IgI22El9Oux,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:43:18.093000+00:00
S01-5233749-2319614,li_1NZIa2FCPJnn9IgIxYZOiRcH,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:30:46.121000+00:00
S01-9081746-8570818,4_li_1NuJ3lFCPJnn9IgIJzz9Eskv,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:15:28.100000+00:00
S01-4403135-5290819,li_1NXw18FCPJnn9IgI6Z6cRxFV,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:34:42.094000+00:00
S01-5852532-4142863,li_1Njla6FCPJnn9IgIP4ptTw8N,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:31:28.093000+00:00
S01-1872094-4913232,li_1NlYhlFCPJnn9IgIXuuIMIhW,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:46:00.099000+00:00
S01-1334842-6480440,2_li_1Nv0uyFCPJnn9IgIKo9UPs6v,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:12:18.094000+00:00
S01-5979692-1777216,0,B0CC78H2TV,phone-rugged3-x10pro-black,-,20,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 22:10:36.247000+00:00
S01-8652746-9666853,3_li_1NYXsRFCPJnn9IgIwrSseiZY,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:24:50.117000+00:00
S01-6616397-3640421,li_1NtDXaFCPJnn9IgIdzTE3FGr,B0CBGVQN3F,cellular-mint-any-standard,Accessory | Mint Mobile Sim Card [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:17:14.114000+00:00
S01-0764989-7191634,1_li_1NjpbVFCPJnn9IgIyI7Zdvaz,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:36:30.094000+00:00
S01-7922628-5228409,1_li_1NjmPsFCPJnn9IgI5r1lr6Ax,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:50:30.091000+00:00
S01-2822359-7796404,2_li_1NdaxkFCPJnn9IgIQ7Qo1KvM,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:59:10.093000+00:00
S01-1803853-4499624,li_1NlHw8FCPJnn9IgIC2wQ2bvG,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:44:32.093000+00:00
S01-9337520-2788448,3_li_1NqSEmFCPJnn9IgIGWbCBFQ3,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:23:54.089000+00:00
S01-3899441-9655623,5_li_1NbCMwFCPJnn9IgIHBfCt5Fx,B0CBGSW48Z,cellular-ultraprepaid2gb12m-any-standard,Accessory | Ultra Mobile Sim Card (Prepaid 2GB 12Mo) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:22:24.104000+00:00
S01-5454975-7354835,li_1NleNjFCPJnn9IgIJ7j2baf5,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:47:04.095000+00:00
S01-6611141-8628428,2_li_1NhEqaFCPJnn9IgI0e0u7jkz,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:44:16.092000+00:00
S01-4755143-8801215,3_li_1Nkr9TFCPJnn9IgIjvdZVdFW,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:39:18.089000+00:00
S01-4645446-8636413,li_1NwGQSFCPJnn9IgIUsYaujKW,B0CBGVQN3F,cellular-mint-any-standard,Accessory | Mint Mobile Sim Card [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:09:04.098000+00:00
S01-6645061-8536449,li_1NgYGnFCPJnn9IgIRG7i4GtH,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:08:02.097000+00:00
S01-7922067-6187660,3_li_1Nk57SFCPJnn9IgIERQ88zNf,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:31:52.101000+00:00
S01-2059667-9545219,li_1NhaEtFCPJnn9IgIwpi65IGT,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:48:18.088000+00:00
S01-3390343-5634037,CONSUMER-2023825-104344-0,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:57:52.098000+00:00
S01-2867656-5790864,1_li_1NpYzYFCPJnn9IgIkjaodqTa,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:33:38.093000+00:00
S01-6788798-1276429,li_1NbryPFCPJnn9IgICAcnVZgv,B0CBGPS2PS,accessory-case-a14-gdmint,Pinwheel Plus 3 | Guardian Case (A14) (Mint),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:03:28.092000+00:00
S01-1281874-0165211,2_li_1NrYj1FCPJnn9IgIYFBcZj0l,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:21:40.099000+00:00
S01-4842354-1110854,li_1Nw81GFCPJnn9IgI0owipb9G,B0CBGVKH75,cellular-usmobile-any-vz,Accessory | US Mobile Sim Card (VZ) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:10:50.090000+00:00
S01-7727933-1457233,li_1NihjfFCPJnn9IgIdHgN7LnL,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:56:54.100000+00:00
S01-2582978-6095612,li_1NljsUFCPJnn9IgIsIBqOxjE,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:45:40.097000+00:00
S01-3074682-5622027,li_1NqjbiFCPJnn9IgITNG8oBFk,B0CBGVQN3F,cellular-mint-any-standard,Accessory | Mint Mobile Sim Card [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:27:06.106000+00:00
S01-6693021-2075647,li_1Nq0SGFCPJnn9IgIJtJtRON5,B0CBGVPBD5,cellular-usmobile-any-tm,Accessory | US Mobile Sim Card (TM) [Old],2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:29:50.091000+00:00
S01-4840179-8649227,li_1NpXVbFCPJnn9IgITNrZZbRA,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:31:56.090000+00:00
S01-1890527-3224406,2_li_1NbYwMFCPJnn9IgIcOtOXAbV,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:57:34.090000+00:00
S01-5784213-4990006,4_li_1NoGu8FCPJnn9IgIE5WPsVVr,B0CBGVKH75,cellular-usmobile-any-vz,Accessory | US Mobile Sim Card (VZ) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:32:48.094000+00:00
S01-4156590-9010818,3_li_1NgtokFCPJnn9IgIMGlQl5m0,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:50:32.095000+00:00
S01-3860471-1806866,4_li_1NgZ9MFCPJnn9IgIeBX5o6Ix,B0CBGVPBD5,cellular-usmobile-any-tm,Accessory | US Mobile Sim Card (TM) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:46:20.099000+00:00
S01-0011453-6327600,2_li_1NfUo7FCPJnn9IgIln0R5lQo,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:45:16.098000+00:00
S01-4875942-6460469,5_li_1NfVgGFCPJnn9IgItVlNkR9m,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:46:22.103000+00:00
S01-5514711-4571609,li_1Nsx6cFCPJnn9IgIt548q6Ag,B0CBGVPBD5,cellular-usmobile-any-tm,Accessory | US Mobile Sim Card (TM) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:20:00.093000+00:00
S01-8750377-1984404,li_1NXIljFCPJnn9IgIH40Lb7m3,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:18:52.091000+00:00
S01-3989212-8485233,li_1NakFfFCPJnn9IgIly0O3FwT,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:25:52.102000+00:00
S01-7511342-1303625,5_li_1NfQX5FCPJnn9IgIg9KBAWrA,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:43:04.094000+00:00
S01-7741909-9346857,1_li_1NmkLnFCPJnn9IgI78eUK3NZ,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:40:58.109000+00:00
S01-9802107-6868409,4_li_1NfP0PFCPJnn9IgIsMFvauKQ,B0CBGVKH75,cellular-usmobile-any-vz,Accessory | US Mobile Sim Card (VZ) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:44:20.089000+00:00
S01-4014431-5086809,3_li_1Nwb3yFCPJnn9IgItDW7PttU,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:08:56.099000+00:00
S01-4024137-3093251,5_li_1Nujr0FCPJnn9IgIuMPsEeuH,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:10:36.226000+00:00
S01-4186788-9956454,li_1NgGZsFCPJnn9IgIkwVPPRje,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:08:58.093000+00:00
S01-3857840-4429252,1_li_1Nf8f8FCPJnn9IgImI7FJluP,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:52:48.092000+00:00
S01-0488760-1731608,li_1Nq3wVFCPJnn9IgI9jcCS49E,B0CBGVKH75,cellular-usmobile-any-vz,Accessory | US Mobile Sim Card (VZ) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:25:26.093000+00:00
S01-6466647-8989263,1_li_1NlDM4FCPJnn9IgIJTnrIvZB,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:45:00.102000+00:00
S01-2712935-6754037,2_li_1NmepoFCPJnn9IgIU8Sqbd1i,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:32:54.092000+00:00
S01-5145791-7009250,li_1NfWJiFCPJnn9IgIBVgwHlfA,B0CBGN5MD1,accessory-case-a14-dlred,Pinwheel Plus 3 | Dual Layer Case (A14) (Red),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:12:10.093000+00:00
S01-2199068-3186052,li_1NoHcAFCPJnn9IgINP11IaS7,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:36:16.099000+00:00
S01-7012618-9848401,li_1NhGv0FCPJnn9IgIYjrj9ms1,B0CBGVKH75,cellular-usmobile-any-vz,Accessory | US Mobile Sim Card (VZ) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:04:46.098000+00:00
S01-4251443-0835665,li_1NdLblFCPJnn9IgIJG3CVuZi,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:12:34.098000+00:00
S01-3782916-8751647,li_1NiEaqFCPJnn9IgIJMaqpnFA,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:58:52.091000+00:00
S01-1017983-7047657,li_1NdwsmFCPJnn9IgIWTHVBBy2,B0CBGVKH75,cellular-usmobile-any-vz,Accessory | US Mobile Sim Card (VZ) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:18:12.100000+00:00
S01-1525473-2776466,1_li_1NjqkyFCPJnn9IgIzkGnZq6D,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:34:48.092000+00:00
S01-1443536-9474858,li_1NrtGXFCPJnn9IgIsDA8RyRT,B0CBGVQN3F,cellular-mint-any-standard,Accessory | Mint Mobile Sim Card [Old],2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:23:14.088000+00:00
S01-0229225-4364450,CONSUMER-2023102-185351-0,B0CBGVQN3F,cellular-mint-any-standard,Accessory | Mint Mobile Sim Card [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:07:36.269000+00:00
S01-6177189-3894808,5_li_1NgYA2FCPJnn9IgIr9pYxIcB,B0CBGSW48Z,cellular-ultraprepaid2gb12m-any-standard,Accessory | Ultra Mobile Sim Card (Prepaid 2GB 12Mo) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:48:00.104000+00:00
S01-8000545-2828401,5_li_1NdFkDFCPJnn9IgIVncICuAB,B0CBGSW48Z,cellular-ultraprepaid2gb12m-any-standard,Accessory | Ultra Mobile Sim Card (Prepaid 2GB 12Mo) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:45:52.104000+00:00
S01-0309082-0105274,li_1NjiNPFCPJnn9IgIsZ7mxdQs,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:49:52.093000+00:00
S01-1446352-7566855,li_1NpKoLFCPJnn9IgI9Crxduru,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:33:50.091000+00:00
S01-2813917-7810069,1_li_1NjsVvFCPJnn9IgIEfBEzwFK,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:30:48.094000+00:00
S01-3012198-7564449,5_li_1NaLKpFCPJnn9IgIJxg84N9U,B0CBGSW48Z,cellular-ultraprepaid2gb12m-any-standard,Accessory | Ultra Mobile Sim Card (Prepaid 2GB 12Mo) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:27:10.098000+00:00
S01-5261311-6251640,li_1NqgWYFCPJnn9IgIRlnQTHEK,B0CFGB7S53,accessory-ariapodplusheadset-any-grey,Pinwheel Accessory | Aria Pod+ Headset (Grey),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:25:20.107000+00:00
S01-1578039-8650009,CONSUMER-202397-214643-2,B0CD9CG1FR,accessory-case-7a-gdblack,Pinwheel Pixel | Guardian Case (7A) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:34:24.096000+00:00
S01-4290185-0330815,li_1Nd1HcFCPJnn9IgIOLh1vMZI,B0CBGNB5VN,accessory-case-a14-gdblue,Pinwheel Plus 3 | Guardian Case (A14) (Blue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:12:38.105000+00:00
S01-0288015-9538852,2_li_1NfvdKFCPJnn9IgIiqGYvaAm,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:56:50.094000+00:00
S01-2052221-3548443,2_li_1NYUy8FCPJnn9IgILFxMZtKb,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:23:58.169000+00:00
S01-6695749-5660454,li_1No6l9FCPJnn9IgIWJYEHUeH,B0CD9BKCVN,phone-plus2-a135grefurbv2-blackv2,Preowned Plus 2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:36:44.092000+00:00
S01-0541202-5412419,li_1NrNcEFCPJnn9IgIAR1ppiUw,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:24:24.115000+00:00
S01-0072532-6515658,CONSUMER-2023810-82550-0,B0CBGN5K9F,plus3-duallayer-black,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:20:10.098000+00:00
S01-4401454-0122050,li_1NhNVrFCPJnn9IgIss9fBDCT,B0CBGPS2PS,accessory-case-a14-gdmint,Pinwheel Plus 3 | Guardian Case (A14) (Mint),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:05:24.099000+00:00
S01-0758685-7775655,li_1NpIkKFCPJnn9IgIZFgoMhyC,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:26:02.102000+00:00
S01-2110046-3489253,li_1NdJRbFCPJnn9IgI2JzhVwOW,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:05:04.099000+00:00
S01-6990442-3783626,in_1NkXRrFCPJnn9IgIRKiArH05-0,B0CD8YWCVP,phone-pixel2-7a-charcoal,Pinwheel Pixel 7A,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:51:00.102000+00:00
S01-1330387-0574057,li_1Nd2NDFCPJnn9IgIRihxs49L,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:17:42.096000+00:00
S01-1884536-6730811,4_li_1NqOm6FCPJnn9IgINACXN0mW,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:24:22.094000+00:00
S01-7059989-1580451,li_1NZiEnFCPJnn9IgIiNxrQzw3,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:30:02.118000+00:00
S01-7159048-7603659,4_li_1Nx54yFCPJnn9IgIkJ6U1f1I,B0CBGVPBD5,cellular-usmobile-any-tm,Accessory | US Mobile Sim Card (TM) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:03:36.195000+00:00
S01-6908996-1254049,1_li_1NhdQlFCPJnn9IgIYCQeRUTO,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:33:40.094000+00:00
S01-0241031-3816462,li_1NhI3rFCPJnn9IgIAZ4sGa1Y,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:06:12.091000+00:00
S01-0151061-3870807,3_li_1NhLw0FCPJnn9IgIh2AjVEZu,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:40:32.115000+00:00
S01-2057861-9338869,li_1NcI2YFCPJnn9IgIOmOsVBeT,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:23:16.089000+00:00
S01-1973590-9255602,li_1NoH2LFCPJnn9IgIyFiyLVie,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:34:46.093000+00:00
S01-4462099-4678810,li_1NwTucFCPJnn9IgIEqTsFJXI,B0CBGVQN3F,cellular-mint-any-standard,Accessory | Mint Mobile Sim Card [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:09:58.090000+00:00
S01-1571445-4579654,3_li_1NZypxFCPJnn9IgIbH05zuEr,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:28:58.097000+00:00
