id,active,currency,nickname,recurring_aggregate_usage,recurring_interval,recurring_interval_count,recurring_usage_type,type,unit_amount,billing_scheme,created,livemode,metadata,lookup_key,tiers_mode,transform_quantity_divide_by,transform_quantity_round,unit_amount_decimal,is_deleted,invoice_item_id,product_id,_fivetran_synced
price_1QIGkqFCPJnn9IgIc8r5HiR9,False,usd,,,,,,one_time,0.0,per_unit,2024-11-06 21:27:08+00:00,True,{},,,,,0,False,ii_1QIGkqFCPJnn9IgIKhw2qvbJ,prod_RAby7lTUT3e5VG,2024-11-08 16:22:29.280000+00:00
price_1QK3WyFCPJnn9IgIU3mfflWa,False,cad,,,,,,one_time,14000.0,per_unit,2024-11-11 19:44:12+00:00,True,{},,,,,14000,False,,prod_RCSRBsnUGHEudo,2024-11-12 21:09:47.249000+00:00
price_1POp7TFCPJnn9IgIodXhA9Af,True,usd,,,,,,one_time,58900.0,per_unit,2024-06-06 22:49:19+00:00,True,{},,,,,58900,False,,prod_QFJk6HqpuQYyBE,2024-11-20 15:45:45.461000+00:00
price_1QN5urFCPJnn9IgIQPBvrfqT,False,usd,Discounted Annual,,year,1.0,licensed,recurring,14024.0,per_unit,2024-11-20 04:53:25+00:00,True,"{""Discounted"":""true""}",,,,,14024,True,,prod_RFb7a0KctgZOJx,2024-11-20 15:39:58.060000+00:00
price_1QN3egFCPJnn9IgIDyNZ3Fpb,False,usd,US Legacy Annual,,year,1.0,licensed,recurring,16499.0,per_unit,2024-11-20 02:28:34+00:00,True,{},,,,,16499,True,,prod_RFYmbLQ5SXKPdo,2024-11-21 16:54:39.680000+00:00
price_1Pr3GOFCPJnn9IgIN1MT5yMa,True,usd,,,,,,one_time,86900.0,per_unit,2024-08-23 19:35:12+00:00,True,{},,,,,86900,False,,prod_QiUEw5RgDmpvDE,2024-11-21 16:56:51.723000+00:00
price_1QNmymFCPJnn9IgImnnAdhSA,True,usd,,,,,,one_time,19900.0,per_unit,2024-11-22 02:52:20+00:00,True,{},,,,,19900,False,,prod_RGJcEP7mWg2hfJ,2024-11-22 20:52:49.703000+00:00
price_1QO9W5FCPJnn9IgIVX7jcXMi,False,usd,BFCM Sale (US / CAN),,,,,one_time,9900.0,per_unit,2024-11-23 02:56:13+00:00,True,{},,,,,9900,True,,prod_RGgtoD5PtjNLFU,2024-11-25 18:35:07.985000+00:00
price_1OeWs9FCPJnn9IgIPy8Zi4Aq,True,usd,,,,,,one_time,37900.0,per_unit,2024-01-31 06:02:09+00:00,True,{},,,,,37900,False,,prod_PTTpbCFf0NNVzE,2024-11-26 15:04:47.053000+00:00
price_1QQcopFCPJnn9IgIysXja686,False,usd,,,,,,one_time,32900.0,per_unit,2024-11-29 22:37:47+00:00,True,{},,,,,32900,False,,prod_RJFJMFzZwsyS8W,2024-11-30 02:31:47.661000+00:00
price_1QRZdUFCPJnn9IgIj4YEVm6B,False,usd,,,,,,one_time,17499.0,per_unit,2024-12-02 13:26:00+00:00,True,{},,,,,17499,False,,prod_RFYmbLQ5SXKPdo,2024-12-04 00:30:18.413000+00:00
price_1PQdIlFCPJnn9IgICqzTCQ26,True,cad,,,,,,one_time,1799.0,per_unit,2024-06-11 22:36:27+00:00,True,{},,,,,1799,False,,prod_LculLmA8RTDEiS,2024-12-07 00:32:26.658000+00:00
price_1Pn5cCFCPJnn9IgIKJNqb2v1,False,usd,,,,,,one_time,9900.0,per_unit,2024-08-12 21:17:20+00:00,True,{},,,,,9900,False,,prod_QeOPR6d6K45KYx,2024-12-13 00:33:25.471000+00:00
price_1Pbun5FCPJnn9IgISA3XzgA5,True,usd,,,,,,one_time,34900.0,per_unit,2024-07-13 01:30:23+00:00,True,{},,,,,34900,False,,prod_QSqURZxvRXEQel,2024-12-14 00:34:07.907000+00:00
price_1Pn9iAFCPJnn9IgImyK8qCGX,False,usd,,,,,,one_time,19900.0,per_unit,2024-08-13 01:39:46+00:00,True,{},,,,,19900,False,,prod_QeSddVR5DMM7Q1,2024-12-15 00:33:40.397000+00:00
price_1QY8zbFCPJnn9IgIwfidDpc5,False,usd,,,,,,one_time,2000.0,per_unit,2024-12-20 16:23:59+00:00,True,{},,,,,2000,False,,prod_RR119Ys3vMxBF4,2024-12-21 00:34:01.560000+00:00
price_1Qa3W4FCPJnn9IgIAWl06yZS,False,usd,,,,,,one_time,0.0,per_unit,2024-12-25 22:57:24+00:00,True,{},,,,,0,False,ii_1Qa3W4FCPJnn9IgIWU03DVGG,prod_RSzVt01RJcZPxL,2024-12-26 00:30:53.753000+00:00
price_1Qi1NuFCPJnn9IgIhCGrUeYE,False,cad,,,,,,one_time,14250.0,per_unit,2025-01-16 22:17:54+00:00,True,{},,,,,14250,False,,prod_RPXsTyXHnxEYtK,2025-01-17 00:32:48.868000+00:00
price_1QjmnkFCPJnn9IgIbEYRX5oO,False,usd,,,,,,one_time,500.0,per_unit,2025-01-21 19:07:52+00:00,True,{},,,,,500,False,,prod_Rd2t3bWyoyc3HE,2025-01-22 00:32:18.970000+00:00
price_1QjnJ1FCPJnn9IgIzx41phEj,False,usd,,,,,,one_time,927.0,per_unit,2025-01-21 19:40:11+00:00,True,{},,,,,927,False,,prod_Rd3PggLSTbmsRf,2025-01-22 00:32:19.253000+00:00
price_1MZJm2FCPJnn9IgIns6TvS1s,False,usd,,,,,,one_time,100.0,per_unit,2023-02-08 19:57:46+00:00,True,{},,,,,100,False,ii_1Qn55DFCPJnn9IgI2J38OYQW,prod_NJxhkPwo1vjmIv,2025-01-31 00:31:42.116000+00:00
price_1LDCUxFCPJnn9IgIghsl0oL4,True,usd,,,,,,one_time,25900.0,per_unit,2022-06-21 19:12:27+00:00,True,{},,,,,25900,False,,prod_LLAbM8yXjvct31,2025-02-21 00:33:32.248000+00:00
price_1QzORTFCPJnn9IgIuRB0cLIC,False,cad,,,,,,one_time,1726.0,per_unit,2025-03-05 20:21:23+00:00,True,{},,,,,1726,False,,prod_RNhxWuPpUjFIqJ,2025-03-06 00:33:05.894000+00:00
price_1R0A5ZFCPJnn9IgILBxEBkFq,False,usd,,,,,,one_time,100.0,per_unit,2025-03-07 23:13:57+00:00,True,{},,,,,100,False,,prod_Rty1yH5hRvqlYa,2025-03-12 00:32:28.196000+00:00
price_1QzPThFCPJnn9IgIwQzQ6qla,False,cad,,,,,,one_time,1799.0,per_unit,2025-03-05 21:27:45+00:00,True,{},,,,,1799,False,,prod_RNhxWuPpUjFIqJ,2025-03-12 00:30:58.837000+00:00
price_1R9XHsFCPJnn9IgIbP22plFk,True,aud,,,month,1.0,licensed,recurring,999.0,per_unit,2025-04-02 19:49:24+00:00,True,{},,,,,999,False,,prod_O0f5XrfqwuzBWV,2025-04-03 00:31:59.560000+00:00
price_1PagQcFCPJnn9IgI8K0dgdMx,True,usd,,,,,,one_time,2199.0,per_unit,2024-07-09 15:58:06+00:00,True,{},,,,,2199,False,,prod_QRZZSbnBdwG9Yd,2025-04-07 00:34:44.579000+00:00
price_1QRlgVFCPJnn9IgIBcP7TE7H,True,usd,Regular price,,,,,one_time,9900.0,per_unit,2024-12-03 02:17:55+00:00,True,{},,,,,9900,False,,prod_RKQXc8XqKWPfK2,2025-04-12 00:32:39+00:00
price_1RDszSFCPJnn9IgIrSci3gJo,False,usd,,,,,,one_time,500.0,per_unit,2025-04-14 19:48:22+00:00,True,{},,,,,500,False,,prod_S89Ip0al4uHM59,2025-04-15 00:32:28.708000+00:00
price_1REDZ9FCPJnn9IgIa25Wq0Pp,False,usd,,,,,,one_time,4000.0,per_unit,2025-04-15 17:46:35+00:00,True,{},,,,,4000,False,,prod_S8UYK5kS4mF68g,2025-04-16 00:32:26.790000+00:00
price_1RJ0V2FCPJnn9IgIBpYkVkac,False,usd,,,,,,one_time,41.0,per_unit,2025-04-28 22:50:08+00:00,True,{},,,,,41,False,,prod_SDQakixaqHdOOc,2025-04-29 00:34:07.313000+00:00
price_1RJ0JLFCPJnn9IgIidV08XWp,False,usd,,,,,,one_time,5.0,per_unit,2025-04-28 22:38:03+00:00,True,{},,,,,5,False,,prod_SDQajBV5dTgzul,2025-04-29 00:33:26.978000+00:00
price_1RJ0JLFCPJnn9IgIPQpPdKgq,False,usd,,,,,,one_time,9.0,per_unit,2025-04-28 22:38:03+00:00,True,{},,,,,9,False,,prod_SDQafrfd2aPeHv,2025-04-29 00:33:26.978000+00:00
price_1RJ0JLFCPJnn9IgIu900zHDM,False,usd,,,,,,one_time,98.0,per_unit,2025-04-28 22:38:03+00:00,True,{},,,,,98,False,,prod_SDRB9IfrXk3Yx6,2025-04-29 00:33:26.977000+00:00
price_1RJ0V3FCPJnn9IgIF512nKlM,False,usd,,,,,,one_time,1.0,per_unit,2025-04-28 22:50:09+00:00,True,{},,,,,1,False,,prod_SDQaD7jNV31GJY,2025-04-29 00:34:07.324000+00:00
price_1Qk4GrFCPJnn9IgIZRcd1ADx,False,usd,,,,,,one_time,17499.0,per_unit,2025-01-22 13:47:05+00:00,True,{},,,,,17499,False,,prod_RdKwErRRdpUx39,2025-04-30 00:32:51.783000+00:00
price_1RJMIFFCPJnn9IgI6QaRlyr5,False,usd,,,,,,one_time,35.0,per_unit,2025-04-29 22:06:23+00:00,True,{},,,,,35,False,,prod_SDQaTVTat9PWs7,2025-04-30 00:33:46.664000+00:00
price_1RJNXpFCPJnn9IgIBFKmrH06,False,usd,,,,,,one_time,300.0,per_unit,2025-04-29 23:26:33+00:00,True,{},,,,,300,False,,prod_SDQakixaqHdOOc,2025-04-30 00:33:06.851000+00:00
price_1RJKBAFCPJnn9IgIKHR3c99l,False,usd,,,,,,one_time,12.0,per_unit,2025-04-29 19:50:56+00:00,True,{},,,,,12,False,,prod_SDd7CH95Tgb8dN,2025-04-30 00:33:06.828000+00:00
price_1RJNXpFCPJnn9IgIy4qe8gDl,False,usd,,,,,,one_time,72.0,per_unit,2025-04-29 23:26:33+00:00,True,{},,,,,72,False,,prod_SDQajBV5dTgzul,2025-04-30 00:33:06.851000+00:00
price_1RJO8bFCPJnn9IgIgVZ7mE7W,False,usd,,,,,,one_time,1800.0,per_unit,2025-04-30 00:04:33+00:00,True,{},,,,,1800,False,,prod_SDQakixaqHdOOc,2025-04-30 00:33:49.644000+00:00
price_1RJKTLFCPJnn9IgIXX2oSasB,False,usd,,,,,,one_time,84.0,per_unit,2025-04-29 20:09:43+00:00,True,{},,,,,84,False,,prod_SDQafrfd2aPeHv,2025-04-30 00:33:06.831000+00:00
price_1RJD1VFCPJnn9IgIKeiA9SZ9,False,usd,,,,,,one_time,4.0,per_unit,2025-04-29 12:12:29+00:00,True,{},,,,,4,False,,prod_SDd7ORi7DT81ww,2025-04-30 00:33:42.891000+00:00
price_1RJNXpFCPJnn9IgID202AdXL,False,usd,,,,,,one_time,12.0,per_unit,2025-04-29 23:26:33+00:00,True,{},,,,,12,False,,prod_SDQaD7jNV31GJY,2025-04-30 00:33:06.851000+00:00
price_1RJ3MJFCPJnn9IgINtdif7bP,False,usd,,,,,,one_time,1.0,per_unit,2025-04-29 01:53:19+00:00,True,{},,,,,1,False,,prod_SDQaD7jNV31GJY,2025-04-30 00:33:07.730000+00:00
price_1RJKBAFCPJnn9IgIRvwqUVdZ,False,usd,,,,,,one_time,84.0,per_unit,2025-04-29 19:50:56+00:00,True,{},,,,,84,False,,prod_SDQafrfd2aPeHv,2025-04-30 00:33:06.827000+00:00
price_1RJKBAFCPJnn9IgIvUYtMjd3,False,usd,,,,,,one_time,480.0,per_unit,2025-04-29 19:50:56+00:00,True,{},,,,,480,False,,prod_SDQakixaqHdOOc,2025-04-30 00:33:06.827000+00:00
price_1RJMspFCPJnn9IgILruPgPO4,False,usd,,,,,,one_time,9.0,per_unit,2025-04-29 22:44:11+00:00,True,{},,,,,9,False,,prod_SDQafrfd2aPeHv,2025-04-30 00:33:46.475000+00:00
price_1RJO8bFCPJnn9IgIuZolMLNC,False,usd,,,,,,one_time,60.0,per_unit,2025-04-30 00:04:33+00:00,True,{},,,,,60,False,,prod_SDQajBV5dTgzul,2025-04-30 00:33:49.644000+00:00
price_1RJKTLFCPJnn9IgILq23jugF,False,usd,,,,,,one_time,72.0,per_unit,2025-04-29 20:09:43+00:00,True,{},,,,,72,False,,prod_SDQajBV5dTgzul,2025-04-30 00:33:06.831000+00:00
price_1RJFkiFCPJnn9IgIDwG3ljmK,False,usd,,,,,,one_time,9.0,per_unit,2025-04-29 15:07:20+00:00,True,{},,,,,9,False,,prod_SDQafrfd2aPeHv,2025-04-30 00:33:44.193000+00:00
price_1RJGKoFCPJnn9IgIfiFfYlAr,False,usd,,,,,,one_time,12.0,per_unit,2025-04-29 15:44:38+00:00,True,{},,,,,12,False,,prod_SDQaD7jNV31GJY,2025-04-30 00:33:44.343000+00:00
price_1RJKTLFCPJnn9IgI3qfqTIRr,False,usd,,,,,,one_time,480.0,per_unit,2025-04-29 20:09:43+00:00,True,{},,,,,480,False,,prod_SDRNJ17iaPS7R8,2025-04-30 00:33:06.831000+00:00
price_1RJMIFFCPJnn9IgIfSzo2byj,False,usd,,,,,,one_time,6.0,per_unit,2025-04-29 22:06:23+00:00,True,{},,,,,6,False,,prod_SDQajBV5dTgzul,2025-04-30 00:33:46.664000+00:00
price_1RJMspFCPJnn9IgI4Q8pWsvo,False,usd,,,,,,one_time,1.0,per_unit,2025-04-29 22:44:11+00:00,True,{},,,,,1,False,,prod_SDQaD7jNV31GJY,2025-04-30 00:33:46.475000+00:00
price_1RJgFlFCPJnn9IgIEXL9eH4s,False,usd,,,,,,one_time,12.0,per_unit,2025-04-30 19:25:09+00:00,True,{},,,,,12,False,,prod_SDQaD7jNV31GJY,2025-05-01 00:33:59.111000+00:00
price_1RJck9FCPJnn9IgIIT397fTS,False,usd,,,,,,one_time,125.0,per_unit,2025-04-30 15:40:17+00:00,True,{},,,,,125,False,,prod_SDQaTVTat9PWs7,2025-05-01 00:32:57.269000+00:00
price_1RJP2EFCPJnn9IgIlxZNB7k5,False,usd,,,,,,one_time,9.0,per_unit,2025-04-30 01:02:02+00:00,True,{},,,,,9,False,,prod_SDQafrfd2aPeHv,2025-05-01 00:33:51.650000+00:00
price_1RJZ7IFCPJnn9IgIoqoNcUu9,False,usd,,,,,,one_time,48.0,per_unit,2025-04-30 11:47:56+00:00,True,{},,,,,48,False,,prod_SDd7ORi7DT81ww,2025-05-01 00:32:57.645000+00:00
price_1RJesbFCPJnn9IgI1UMsYy8C,False,usd,,,,,,one_time,12.0,per_unit,2025-04-30 17:57:09+00:00,True,{},,,,,12,False,,prod_SDQaD7jNV31GJY,2025-05-01 00:32:57.271000+00:00
price_1RJcxZFCPJnn9IgIXpXbPDMn,False,usd,,,,,,one_time,1.0,per_unit,2025-04-30 15:54:09+00:00,True,{},,,,,1,False,,prod_SDQaD7jNV31GJY,2025-05-01 00:33:54.770000+00:00
price_1RJPL2FCPJnn9IgITUqgDmfy,False,usd,,,,,,one_time,9.0,per_unit,2025-04-30 01:21:28+00:00,True,{},,,,,9,False,,prod_SDQafrfd2aPeHv,2025-05-01 00:33:51.946000+00:00
price_1RJdKWFCPJnn9IgIvJ2A9GyT,False,usd,,,,,,one_time,1020.0,per_unit,2025-04-30 16:17:52+00:00,True,{},,,,,1020,False,,prod_SDQaTVTat9PWs7,2025-05-01 00:33:54.768000+00:00
price_1RJjUPFCPJnn9IgI2OrLmjKV,False,usd,,,,,,one_time,8.0,per_unit,2025-04-30 22:52:29+00:00,True,{},,,,,8,False,,prod_SDRNJ17iaPS7R8,2025-05-01 00:33:58.779000+00:00
price_1RJQR4FCPJnn9IgIh9vubxsj,False,usd,,,,,,one_time,12.0,per_unit,2025-04-30 02:31:46+00:00,True,{},,,,,12,False,,prod_SDd7CH95Tgb8dN,2025-05-01 00:33:50.764000+00:00
price_1RJblIFCPJnn9IgIbVaYLixR,False,usd,,,,,,one_time,9.0,per_unit,2025-04-30 14:37:24+00:00,True,{},,,,,9,False,,prod_SDQafrfd2aPeHv,2025-05-01 00:32:57.646000+00:00
price_1RJhcUFCPJnn9IgIpXG0VxtA,False,usd,,,,,,one_time,130.0,per_unit,2025-04-30 20:52:42+00:00,True,{},,,,,130,False,,prod_SDQakixaqHdOOc,2025-05-01 00:33:58.148000+00:00
price_1RJP2EFCPJnn9IgILzP8h1sL,False,usd,,,,,,one_time,25.0,per_unit,2025-04-30 01:02:02+00:00,True,{},,,,,25,False,,prod_SDQakixaqHdOOc,2025-05-01 00:33:51.650000+00:00
price_1RJP2EFCPJnn9IgIZoyYRCAk,False,usd,,,,,,one_time,70.0,per_unit,2025-04-30 01:02:02+00:00,True,{},,,,,70,False,,prod_SDQaTVTat9PWs7,2025-05-01 00:33:51.650000+00:00
price_1RJPebFCPJnn9IgIdYmvYHcF,False,usd,,,,,,one_time,84.0,per_unit,2025-04-30 01:41:41+00:00,True,{},,,,,84,False,,prod_SDQafrfd2aPeHv,2025-05-01 00:32:57.259000+00:00
price_1RJevHFCPJnn9IgIyIutv8VD,False,usd,,,,,,one_time,2340.0,per_unit,2025-04-30 17:59:55+00:00,True,{},,,,,2340,False,,prod_SDQakixaqHdOOc,2025-05-01 00:32:57.272000+00:00
price_1RJfUQFCPJnn9IgIj1QB2dmK,False,usd,,,,,,one_time,40.0,per_unit,2025-04-30 18:36:14+00:00,True,{},,,,,40,False,,prod_SDQakixaqHdOOc,2025-05-01 00:32:57.662000+00:00
price_1RJbrEFCPJnn9IgIN7EModli,False,usd,,,,,,one_time,72.0,per_unit,2025-04-30 14:43:32+00:00,True,{},,,,,72,False,,prod_SDQajBV5dTgzul,2025-05-01 00:33:54.524000+00:00
price_1RJetsFCPJnn9IgIElIUDYHJ,False,usd,,,,,,one_time,84.0,per_unit,2025-04-30 17:58:28+00:00,True,{},,,,,84,False,,prod_SDQafrfd2aPeHv,2025-05-01 00:32:57.271000+00:00
price_1RJcmGFCPJnn9IgIwx0vT9LD,False,usd,,,,,,one_time,1.0,per_unit,2025-04-30 15:42:28+00:00,True,{},,,,,1,False,,prod_SDQaD7jNV31GJY,2025-05-01 00:32:57.684000+00:00
price_1RJhcUFCPJnn9IgINLW77L60,False,usd,,,,,,one_time,7.0,per_unit,2025-04-30 20:52:42+00:00,True,{},,,,,7,False,,prod_SDQajBV5dTgzul,2025-05-01 00:33:58.148000+00:00
price_1RJbX3FCPJnn9IgIu6L7344r,False,usd,,,,,,one_time,6.0,per_unit,2025-04-30 14:22:41+00:00,True,{},,,,,6,False,,prod_SDQakixaqHdOOc,2025-05-01 00:33:55.294000+00:00
price_1RJZ7IFCPJnn9IgIEtpTvXiE,False,usd,,,,,,one_time,1200.0,per_unit,2025-04-30 11:47:56+00:00,True,{},,,,,1200,False,,prod_SDQakixaqHdOOc,2025-05-01 00:32:57.645000+00:00
price_1RJblIFCPJnn9IgIzEPSHI5g,False,usd,,,,,,one_time,1.0,per_unit,2025-04-30 14:37:24+00:00,True,{},,,,,1,False,,prod_SDQaD7jNV31GJY,2025-05-01 00:32:57.733000+00:00
price_1RJbrEFCPJnn9IgIX0NPSUAD,False,usd,,,,,,one_time,840.0,per_unit,2025-04-30 14:43:32+00:00,True,{},,,,,840,False,,prod_SDQaTVTat9PWs7,2025-05-01 00:33:54.524000+00:00
price_1RJfUQFCPJnn9IgIkQ5JnGUP,False,usd,,,,,,one_time,1.0,per_unit,2025-04-30 18:36:14+00:00,True,{},,,,,1,False,,prod_SDQaD7jNV31GJY,2025-05-01 00:32:57.760000+00:00
price_1RJgFlFCPJnn9IgIXfn3jO2O,False,usd,,,,,,one_time,84.0,per_unit,2025-04-30 19:25:09+00:00,True,{},,,,,84,False,,prod_SDQafrfd2aPeHv,2025-05-01 00:33:59.111000+00:00
price_1RJcmGFCPJnn9IgIJMxLCw3K,False,usd,,,,,,one_time,1.0,per_unit,2025-04-30 15:42:28+00:00,True,{},,,,,1,False,,prod_SDoVi5YdZ24hi5,2025-05-01 00:32:57.786000+00:00
price_1RJcopFCPJnn9IgIEsfDJ32Z,False,usd,,,,,,one_time,12.0,per_unit,2025-04-30 15:45:07+00:00,True,{},,,,,12,False,,prod_SDoVi5YdZ24hi5,2025-05-01 00:33:55.282000+00:00
price_1RJP2EFCPJnn9IgIBQpBCiYs,False,usd,,,,,,one_time,8.0,per_unit,2025-04-30 01:02:02+00:00,True,{},,,,,8,False,,prod_SDQajBV5dTgzul,2025-05-01 00:33:51.650000+00:00
price_1RJblIFCPJnn9IgIfuiJr8CV,False,usd,,,,,,one_time,100.0,per_unit,2025-04-30 14:37:24+00:00,True,{},,,,,100,False,,prod_SDQakixaqHdOOc,2025-05-01 00:32:57.645000+00:00
price_1RJQR4FCPJnn9IgIqAXl7Z9A,False,usd,,,,,,one_time,12.0,per_unit,2025-04-30 02:31:46+00:00,True,{},,,,,12,False,,prod_SDQaD7jNV31GJY,2025-05-01 00:33:50.764000+00:00
price_1RJgLQFCPJnn9IgIegz9yJr3,False,usd,,,,,,one_time,1.0,per_unit,2025-04-30 19:31:00+00:00,True,{},,,,,1,False,,prod_SDQaD7jNV31GJY,2025-05-01 00:33:59.110000+00:00
price_1RJbX3FCPJnn9IgIS1p046Br,False,usd,,,,,,one_time,1.0,per_unit,2025-04-30 14:22:41+00:00,True,{},,,,,1,False,,prod_SDQaTpTHwYPeMF,2025-05-01 00:33:55.294000+00:00
price_1RJZYBFCPJnn9IgIdiBnkWlk,False,usd,,,,,,one_time,6.0,per_unit,2025-04-30 12:15:43+00:00,True,{},,,,,6,False,,prod_SDoVi5YdZ24hi5,2025-05-02 00:34:07.068000+00:00
price_1RJZYBFCPJnn9IgI7Gr1hGwN,False,usd,,,,,,one_time,130.0,per_unit,2025-04-30 12:15:43+00:00,True,{},,,,,130,False,,prod_SDQakixaqHdOOc,2025-05-02 00:34:07.068000+00:00
price_1RJZYBFCPJnn9IgIxc8UaElT,False,usd,,,,,,one_time,7.0,per_unit,2025-04-30 12:15:43+00:00,True,{},,,,,7,False,,prod_SDQajBV5dTgzul,2025-05-02 00:34:07.068000+00:00
price_1RJy4yFCPJnn9IgIOLl4QgvN,False,usd,,,,,,one_time,1.0,per_unit,2025-05-01 14:27:12+00:00,True,{},,,,,1,False,,prod_SDQaD7jNV31GJY,2025-05-02 00:34:49.195000+00:00
price_1RJlbgFCPJnn9IgIN7SYbU8e,False,usd,,,,,,one_time,3.0,per_unit,2025-05-01 01:08:08+00:00,True,{},,,,,3,False,,prod_SDQaD7jNV31GJY,2025-05-02 00:36:22.730000+00:00
price_1RK3zNFCPJnn9IgI7gedugTz,False,usd,,,,,,one_time,21.0,per_unit,2025-05-01 20:45:49+00:00,True,{},,,,,21,False,,prod_SDQafrfd2aPeHv,2025-05-02 00:34:49.220000+00:00
price_1RJtrwFCPJnn9IgInpkx90C0,False,usd,,,,,,one_time,1.0,per_unit,2025-05-01 09:57:28+00:00,True,{},,,,,1,False,,prod_SDQaD7jNV31GJY,2025-05-02 00:36:23.534000+00:00
price_1RK47RFCPJnn9IgIW9x1Mxlw,False,usd,,,,,,one_time,3.0,per_unit,2025-05-01 20:54:09+00:00,True,{},,,,,3,False,,prod_SDQaD7jNV31GJY,2025-05-02 00:36:59.763000+00:00
price_1RK5e9FCPJnn9IgInPamPPWm,False,usd,,,,,,one_time,12.0,per_unit,2025-05-01 22:32:01+00:00,True,{},,,,,12,False,,prod_SDQaD7jNV31GJY,2025-05-02 00:34:49.221000+00:00
price_1RJxa5FCPJnn9IgILOstcEw9,False,usd,,,,,,one_time,48.0,per_unit,2025-05-01 13:55:17+00:00,True,{},,,,,48,False,,prod_SDQajBV5dTgzul,2025-05-02 00:36:57.761000+00:00
price_1RJy6KFCPJnn9IgIca9GkVJe,False,usd,,,,,,one_time,1.0,per_unit,2025-05-01 14:28:36+00:00,True,{},,,,,1,False,,prod_SDQaD7jNV31GJY,2025-05-02 00:36:24.227000+00:00
price_1RJxa5FCPJnn9IgIJNvZZgxI,False,usd,,,,,,one_time,84.0,per_unit,2025-05-01 13:55:17+00:00,True,{},,,,,84,False,,prod_SDQafrfd2aPeHv,2025-05-02 00:36:57.761000+00:00
price_1RK2ffFCPJnn9IgIIneQEUIn,False,usd,,,,,,one_time,5.0,per_unit,2025-05-01 19:21:23+00:00,True,{},,,,,5,False,,prod_SDkFEsBl2SiISR,2025-05-02 00:34:49.213000+00:00
price_1RJxa5FCPJnn9IgI1B5OuY1B,False,usd,,,,,,one_time,12.0,per_unit,2025-05-01 13:55:17+00:00,True,{},,,,,12,False,,prod_SDQaD7jNV31GJY,2025-05-02 00:36:57.761000+00:00
price_1RJtrwFCPJnn9IgIYQADkCtk,False,usd,,,,,,one_time,6.0,per_unit,2025-05-01 09:57:28+00:00,True,{},,,,,6,False,,prod_SDQajBV5dTgzul,2025-05-02 00:36:23.534000+00:00
price_1RK47RFCPJnn9IgI5hVNpNqh,False,usd,,,,,,one_time,21.0,per_unit,2025-05-01 20:54:09+00:00,True,{},,,,,21,False,,prod_SDQafrfd2aPeHv,2025-05-02 00:36:59.762000+00:00
price_1RJtrwFCPJnn9IgIMJ9RaaNG,False,usd,,,,,,one_time,9.0,per_unit,2025-05-01 09:57:28+00:00,True,{},,,,,9,False,,prod_SDQafrfd2aPeHv,2025-05-02 00:36:23.534000+00:00
price_1RKPDDFCPJnn9IgIKU2S7HBK,False,usd,,,,,,one_time,375.0,per_unit,2025-05-02 19:25:31+00:00,True,{},,,,,375,False,,prod_SDQakixaqHdOOc,2025-05-03 00:32:43.092000+00:00
price_1RKSrLFCPJnn9IgIlad3f4Ga,False,usd,,,,,,one_time,1.0,per_unit,2025-05-02 23:19:11+00:00,True,{},,,,,1,False,,prod_SDQaD7jNV31GJY,2025-05-03 00:32:01.043000+00:00
price_1RKLRqFCPJnn9IgI4ywiEXoK,False,usd,,,,,,one_time,84.0,per_unit,2025-05-02 15:24:22+00:00,True,{},,,,,84,False,,prod_SDQafrfd2aPeHv,2025-05-03 00:32:37.946000+00:00
price_1RK8pSFCPJnn9IgI5MRLJBCd,False,usd,,,,,,one_time,150.0,per_unit,2025-05-02 01:55:54+00:00,True,{},,,,,150,False,,prod_SDQaTVTat9PWs7,2025-05-03 00:32:35.191000+00:00
price_1RKSghFCPJnn9IgItuSjqiwJ,False,usd,,,,,,one_time,72.0,per_unit,2025-05-02 23:08:11+00:00,True,{},,,,,72,False,,prod_SDQakixaqHdOOc,2025-05-03 00:32:41.766000+00:00
price_1RKSrLFCPJnn9IgIqGQjDwtQ,False,usd,,,,,,one_time,3.0,per_unit,2025-05-02 23:19:11+00:00,True,{},,,,,3,False,,prod_SDoVi5YdZ24hi5,2025-05-03 00:32:01.043000+00:00
price_1RKNeUFCPJnn9IgIfRjRgA2E,False,usd,,,,,,one_time,12.0,per_unit,2025-05-02 17:45:34+00:00,True,{},,,,,12,False,,prod_SDd7ORi7DT81ww,2025-05-03 00:32:01.029000+00:00
price_1RKGcCFCPJnn9IgI5IRsvwPH,False,usd,,,,,,one_time,1050.0,per_unit,2025-05-02 10:14:44+00:00,True,{},,,,,1050,False,,prod_SDQakixaqHdOOc,2025-05-03 00:32:01.022000+00:00
price_1RKLRgFCPJnn9IgITJWMVHwc,False,usd,,,,,,one_time,70.0,per_unit,2025-05-02 15:24:12+00:00,True,{},,,,,70,False,,prod_SDQaTVTat9PWs7,2025-05-03 00:32:38.934000+00:00
price_1RKSghFCPJnn9IgI3wdhCzZn,False,usd,,,,,,one_time,12.0,per_unit,2025-05-02 23:08:11+00:00,True,{},,,,,12,False,,prod_SDQaD7jNV31GJY,2025-05-03 00:32:41.766000+00:00
price_1RKSrLFCPJnn9IgIiSf5DkWm,False,usd,,,,,,one_time,9.0,per_unit,2025-05-02 23:19:11+00:00,True,{},,,,,9,False,,prod_SDQafrfd2aPeHv,2025-05-03 00:32:01.043000+00:00
