subscription_id,id,amount,currency,description,discountable,livemode,metadata,period_start,period_end,proration,quantity,type,price_id,plan_id,customer_id,subscription_item_id,_fivetran_synced,invoice_item_id
sub_1K2MyvFCPJnn9IgI7d4ZW3ga,il_tmp_13373aFCPJnn9IgI5d2f0ab9,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2025-08-22 21:38:21+00:00,2025-09-22 21:38:21+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,,si_KhmYdXWIXeyTxp,2025-07-23 00:31:10.702000+00:00,
sub_1MePsFFCPJnn9IgIiBhz5UFO,il_tmp_162b83FCPJnn9IgI4957b793,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2025-08-22 21:29:14+00:00,2025-09-22 21:29:14+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,,si_NPEKJnu6XJBpMv,2025-07-23 00:31:03.143000+00:00,
sub_1OIvIGFCPJnn9IgIonlFug6u,il_tmp_12da56FCPJnn9IgIbdda820f,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2025-08-22 15:39:48+00:00,2025-09-22 15:39:48+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,,si_P79beeiIh5Bwzm,2025-07-23 00:30:51.467000+00:00,
sub_1RQy8cFCPJnn9IgIVUQfWh7P,il_tmp_153a7dFCPJnn9IgI11508340,1529,usd,1 × Pinwheel Subscription (at $15.29 / month),True,True,{},2025-08-20 21:55:54+00:00,2025-09-20 21:55:54+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgItbxpWGok,price_1QN3ehFCPJnn9IgItbxpWGok,,si_SLfTpOR9KP0KcZ,2025-07-23 00:31:32.281000+00:00,
sub_1RROGuFCPJnn9IgIxbffvnxd,il_tmp_1206d1FCPJnn9IgIcd934ebf,1799,usd,1 × Pinwheel Subscription (at $17.99 / month),True,True,{},2025-08-22 01:50:12+00:00,2025-09-22 01:50:12+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6bybO1ma,price_1QN3ehFCPJnn9IgI6bybO1ma,,si_SM6TkFnSPIawWU,2025-07-23 00:31:09.845000+00:00,
sub_1OUH1XFCPJnn9IgIN6qQiRpt,il_tmp_1ed51dFCPJnn9IgIdb1a71c5,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2025-08-22 23:05:27+00:00,2025-09-22 23:05:27+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,,si_PIsnptsjFP8aaP,2025-07-23 00:31:04.143000+00:00,
sub_1KDZXsFCPJnn9IgINDQYbhsh,il_tmp_189996FCPJnn9IgI1b454f4b,499,usd,1 × Subscription (Monthly) (Tier 2 at $4.99 / month),True,True,{},2025-08-22 19:16:44+00:00,2025-09-22 19:16:44+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,,si_KtMG7dFBYHWNrZ,2025-07-23 00:31:01.294000+00:00,
sub_1NaX9cFCPJnn9IgILyt87TwE,il_tmp_10f4e6FCPJnn9IgIc5f3ff13,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2025-08-22 04:59:24+00:00,2025-09-22 04:59:24+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,,si_ONHjFhYuzttvFa,2025-07-23 00:31:04.404000+00:00,
sub_1NtH9OFCPJnn9IgIuRgaP2cq,il_tmp_1b394fFCPJnn9IgI105119d7,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2025-08-22 21:44:38+00:00,2025-09-22 21:44:38+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,,si_OgeSbQtNLvAPQK,2025-07-23 00:31:19.603000+00:00,
sub_1MHu0pFCPJnn9IgIO9QJBPU3,il_tmp_1c2077FCPJnn9IgId03a9c52,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2025-08-22 19:01:02+00:00,2025-09-22 19:01:02+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,,si_N1xww5Crloq5Yl,2025-07-23 00:31:19.327000+00:00,
sub_1JgJ1TFCPJnn9IgIvrh1S3xf,il_tmp_16757cFCPJnn9IgIee650e9d,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2025-08-23 00:57:47+00:00,2025-09-23 00:57:47+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,,si_Lt0NRIMNtpcyng,2025-07-24 00:31:02.736000+00:00,
sub_1QRJbnFCPJnn9IgIyWLSWjaK,il_tmp_1RcylHFCPJnn9IgImeEv3hHf,6594,usd,Remaining time on Pinwheel Subscription after 23 Jun 2025,False,True,{},2025-06-23 01:01:26+00:00,2025-12-01 20:19:11+00:00,True,1,invoiceitem,price_1QN3ehFCPJnn9IgIJwbQXT0S,price_1QN3ehFCPJnn9IgIJwbQXT0S,,si_RJxW01uhqRzDxG,2025-07-24 00:31:27.781000+00:00,ii_1RcylHFCPJnn9IgImeEv3hHf
sub_1Q2KyzFCPJnn9IgIlPQWheCV,il_tmp_17e44cFCPJnn9IgIab941a7a,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2025-08-23 22:43:53+00:00,2025-09-23 22:43:53+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,,si_Qu9H2w2f2rt0H4,2025-07-24 00:31:05.369000+00:00,
sub_KA5QCJ8Hecn9MR,il_tmp_18bea7FCPJnn9IgId1417112,500,usd,1 × Bark (Monthly) (at $5.00 / month),True,True,{},2025-08-23 22:53:16+00:00,2025-09-23 22:53:16+00:00,False,1,subscription,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,,si_Lt0eafnCTUbNzw,2025-07-24 00:31:12.149000+00:00,
sub_1RXCz7FCPJnn9IgIlenFndRK,il_tmp_1RcYm4FCPJnn9IgIMdzMS0nP,14272,usd,Remaining time on Pinwheel Subscription after 21 Jun 2025,False,True,{},2025-06-21 21:16:32+00:00,2026-06-07 02:59:53+00:00,True,1,invoiceitem,price_1QN3ehFCPJnn9IgIJwbQXT0S,price_1QN3ehFCPJnn9IgIJwbQXT0S,,si_SXe4ThV7G4Hr0y,2025-06-22 00:30:52.560000+00:00,ii_1RcYm4FCPJnn9IgIMdzMS0nP
sub_1RcUDuFCPJnn9IgImUt8r7z5,il_tmp_14d3b4FCPJnn9IgI2d0501c7,14999,gbp,1 × Pinwheel Subscription (at £149.99 / year),True,True,{},2026-06-21 16:24:58+00:00,2027-06-21 16:24:58+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgINTlLl2ai,price_1QN3ehFCPJnn9IgINTlLl2ai,,si_SXZMr7RrtUNYbW,2025-06-22 00:32:35.815000+00:00,
sub_1RRGBzFCPJnn9IgIoTIHUJHV,il_tmp_1RcbOAFCPJnn9IgIppD3ZCnI,960,usd,Local E911 Fee,True,True,"{""Purpose"":""Cellular Tax""}",2026-05-21 17:12:35+00:00,2027-05-21 17:12:35+00:00,False,1,invoiceitem,price_1RcbOAFCPJnn9IgIXAy091D3,,,,2025-06-22 00:31:11.658000+00:00,ii_1RcbOAFCPJnn9IgIppD3ZCnI
sub_1RRGBzFCPJnn9IgIoTIHUJHV,il_tmp_1RcbOAFCPJnn9IgIvsqXr2sP,240,usd,State And Local Sales Tax,True,True,"{""Purpose"":""Cellular Tax""}",2026-05-21 17:12:35+00:00,2027-05-21 17:12:35+00:00,False,1,invoiceitem,price_1RcbOAFCPJnn9IgIxWvKouW2,,,,2025-06-22 00:31:11.659000+00:00,ii_1RcbOAFCPJnn9IgIvsqXr2sP
sub_1QYMUlFCPJnn9IgILZ43xQwS,il_tmp_1RcMBhFCPJnn9IgIRXvKaBk6,4927,cad,Remaining time on Pinwheel Subscription after 21 Jun 2025,False,True,{},2025-06-21 07:50:09+00:00,2025-09-21 06:49:02+00:00,True,1,invoiceitem,price_1RWAfaFCPJnn9IgIRoHDJyB4,price_1RWAfaFCPJnn9IgIRoHDJyB4,,si_RREyZiMo0b6yzK,2025-06-22 00:31:01.471000+00:00,ii_1RcMBhFCPJnn9IgIRXvKaBk6
sub_1Ra2BqFCPJnn9IgIOzgZYgGB,il_tmp_16f071FCPJnn9IgIe820f727,14874,usd,1 × Pinwheel Subscription (at $148.74 / year),True,True,{},2026-06-14 22:04:42+00:00,2027-06-14 22:04:42+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIJwbQXT0S,price_1QN3ehFCPJnn9IgIJwbQXT0S,,si_SV2GNN2VFCN0RM,2025-06-22 00:31:00.261000+00:00,
sub_1RQc3tFCPJnn9IgI6rxdsA6j,il_tmp_1RR4KNFCPJnn9IgII4jkDoKd,16781,usd,Remaining time on Pinwheel Subscription after 21 May 2025,False,True,{},2025-05-21 04:32:27+00:00,2026-05-06 05:00:00+00:00,True,1,invoiceitem,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_SLIfALgjeAO2e6,2025-06-22 00:31:15.054000+00:00,ii_1RR4KNFCPJnn9IgII4jkDoKd
sub_1RQc3tFCPJnn9IgI6rxdsA6j,il_tmp_1RbjXWFCPJnn9IgIVI8c7k9C,24,usd,State Sales Tax,True,True,"{""Purpose"":""Cellular Tax""}",2026-05-06 05:00:00+00:00,2027-04-22 11:38:27+00:00,False,1,invoiceitem,price_1RbjXWFCPJnn9IgI2LvtIPVn,,,,2025-06-22 00:31:14.708000+00:00,ii_1RbjXWFCPJnn9IgIVI8c7k9C
sub_1RQc3tFCPJnn9IgI6rxdsA6j,il_tmp_1RbjXXFCPJnn9IgIbz5Xu0ZA,12,usd,State Gross Receipts Tax,True,True,"{""Purpose"":""Cellular Tax""}",2026-05-06 05:00:00+00:00,2027-04-22 11:38:27+00:00,False,1,invoiceitem,price_1RbjXXFCPJnn9IgIndZ0GFck,,,,2025-06-22 00:31:14.708000+00:00,ii_1RbjXXFCPJnn9IgIbz5Xu0ZA
sub_1RPsX2FCPJnn9IgIx3GS5T7m,il_tmp_1RcarlFCPJnn9IgIOnxwww9G,24,usd,State Telecom Relay Service Surcharge,True,True,"{""Purpose"":""Cellular Tax""}",2026-05-17 21:44:36+00:00,2027-05-17 21:44:36+00:00,False,1,invoiceitem,price_1RcarlFCPJnn9IgIFZJ3WDpf,,,,2025-06-22 00:31:11.358000+00:00,ii_1RcarlFCPJnn9IgIOnxwww9G
sub_1PTxjfFCPJnn9IgIZ5UYnuX1,il_tmp_147ee9FCPJnn9IgIffd02242,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2026-06-21 03:01:59+00:00,2027-06-21 03:01:59+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_QKczXSmOyUsHoC,2025-06-22 00:30:34.368000+00:00,
sub_1R7i3iFCPJnn9IgIdUH4c91s,il_tmp_1RRCssFCPJnn9IgIL6InWfLC,-12682,usd,Unused time on Pinwheel Subscription after 21 May 2025,False,True,{},2025-05-21 13:40:38+00:00,2026-03-28 18:55:14+00:00,True,1,invoiceitem,price_1QN3ehFCPJnn9IgIJwbQXT0S,price_1QN3ehFCPJnn9IgIJwbQXT0S,,si_S1laBWBWQ0wNpu,2025-06-22 00:31:03.529000+00:00,ii_1RRCssFCPJnn9IgIL6InWfLC
sub_1RXCz7FCPJnn9IgIlenFndRK,il_tmp_1062ebFCPJnn9IgI688854d4,14874,usd,1 × Pinwheel Subscription (at $148.74 / year),True,True,{},2026-06-07 02:59:53+00:00,2027-06-07 02:59:53+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIJwbQXT0S,price_1QN3ehFCPJnn9IgIJwbQXT0S,,si_SXe4ThV7G4Hr0y,2025-06-22 00:30:52.560000+00:00,
sub_1QYVqHFCPJnn9IgIKqwcRxoj,il_tmp_138c0bFCPJnn9IgI10c9e6cc,4999,usd,1 × Pinwheel Subscription (at $49.99 / every 3 months),True,True,{},2025-09-21 16:47:53+00:00,2025-12-21 16:47:53+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_RROdLncoLnA98A,2025-06-22 00:31:00.625000+00:00,
sub_1RcJg0FCPJnn9IgIqMfB9zWf,il_tmp_1cd2ccFCPJnn9IgI7a4d6e6e,29748,usd,2 × Pinwheel Subscription (at $148.74 / year),True,True,{},2026-06-21 05:09:16+00:00,2027-06-21 05:09:16+00:00,False,2,subscription,price_1QN3ehFCPJnn9IgIJwbQXT0S,price_1QN3ehFCPJnn9IgIJwbQXT0S,,si_SXOSle1KyYAyln,2025-06-22 00:32:34.161000+00:00,
sub_1RRGBzFCPJnn9IgIoTIHUJHV,il_tmp_1RcbOAFCPJnn9IgIQMoEajj2,12,usd,Federal TRS Fund,True,True,"{""Purpose"":""Cellular Tax""}",2026-05-21 17:12:35+00:00,2027-05-21 17:12:35+00:00,False,1,invoiceitem,price_1RcbOAFCPJnn9IgIghXW4hzu,,,,2025-06-22 00:31:11.659000+00:00,ii_1RcbOAFCPJnn9IgIQMoEajj2
sub_1RRGBzFCPJnn9IgIoTIHUJHV,il_tmp_1RcbOAFCPJnn9IgIgz15zRlb,72,usd,State E911 Fee,True,True,"{""Purpose"":""Cellular Tax""}",2026-05-21 17:12:35+00:00,2027-05-21 17:12:35+00:00,False,1,invoiceitem,price_1RcbOAFCPJnn9IgIOXgT4ktq,,,,2025-06-22 00:31:11.659000+00:00,ii_1RcbOAFCPJnn9IgIgz15zRlb
sub_1QYMUlFCPJnn9IgILZ43xQwS,il_tmp_184424FCPJnn9IgI51320dbd,4929,cad,1 × Pinwheel Subscription (at $49.29 / every 3 months),True,True,{},2025-09-21 06:49:02+00:00,2025-12-21 06:49:02+00:00,False,1,subscription,price_1RWAfaFCPJnn9IgIRoHDJyB4,price_1RWAfaFCPJnn9IgIRoHDJyB4,,si_RREyZiMo0b6yzK,2025-06-22 00:31:01.471000+00:00,
sub_1RQc3tFCPJnn9IgI6rxdsA6j,il_tmp_1RcIyvFCPJnn9IgIiqgzFCET,-15295,usd,Unused time on Pinwheel Subscription after 21 Jun 2025,False,True,{},2025-06-21 04:24:44+00:00,2026-05-06 05:00:00+00:00,True,1,invoiceitem,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_SLIfALgjeAO2e6,2025-06-22 00:31:14.708000+00:00,ii_1RcIyvFCPJnn9IgIiqgzFCET
sub_1RQc3tFCPJnn9IgI6rxdsA6j,il_tmp_1RcIywFCPJnn9IgIeigMxOvZ,8172,usd,Remaining time on Pinwheel Cellular Plan after 21 Jun 2025,False,True,{},2025-06-21 04:24:45+00:00,2026-05-06 05:00:00+00:00,True,1,invoiceitem,price_1RCQIFFCPJnn9IgIfE7nLnU0,price_1RCQIFFCPJnn9IgIfE7nLnU0,,si_SLIfaTVLHBAuXq,2025-06-22 00:31:14.708000+00:00,ii_1RcIywFCPJnn9IgIeigMxOvZ
sub_1RQc3tFCPJnn9IgI6rxdsA6j,il_tmp_1RbjXXFCPJnn9IgIExazGKhl,12,usd,Local Gross Receipts Tax,True,True,"{""Purpose"":""Cellular Tax""}",2026-05-06 05:00:00+00:00,2027-04-22 11:38:27+00:00,False,1,invoiceitem,price_1RbjXXFCPJnn9IgIdcWspLE4,,,,2025-06-22 00:31:14.708000+00:00,ii_1RbjXXFCPJnn9IgIExazGKhl
sub_1RQc3tFCPJnn9IgI6rxdsA6j,il_tmp_1RcIywFCPJnn9IgIuNYAgI9U,-9614,usd,Unused time on Pinwheel Cellular Plan after 21 Jun 2025,False,True,{},2025-06-21 04:24:45+00:00,2026-05-06 05:00:00+00:00,True,1,invoiceitem,price_1RCPeRFCPJnn9IgIouS4VljH,price_1RCPeRFCPJnn9IgIouS4VljH,,si_SLIfaTVLHBAuXq,2025-06-22 00:31:14.708000+00:00,ii_1RcIywFCPJnn9IgIuNYAgI9U
sub_1OPa78FCPJnn9IgIGzIM9GuY,il_tmp_197128FCPJnn9IgIcb8d2370,4999,usd,1 × Subscription (Quarterly) (at $49.99 / every 3 months),True,True,{},2025-09-21 00:27:50+00:00,2025-12-21 00:27:50+00:00,False,1,subscription,price_1OEvvGFCPJnn9IgIFJi4Gyfh,price_1OEvvGFCPJnn9IgIFJi4Gyfh,,si_PE2BCF6Me5vkXT,2025-06-22 00:30:58.391000+00:00,
sub_1QYWDQFCPJnn9IgI31TaNgYa,il_tmp_1e4860FCPJnn9IgI7aa12aeb,4999,usd,1 × Pinwheel Subscription (at $49.99 / every 3 months),True,True,{},2025-09-21 17:11:48+00:00,2025-12-21 17:11:48+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_RRP17nRHf1A932,2025-06-22 00:31:08.673000+00:00,
sub_1RPsX2FCPJnn9IgIx3GS5T7m,il_tmp_1RcarkFCPJnn9IgI06jUUTxK,480,usd,State E911 Fee,True,True,"{""Purpose"":""Cellular Tax""}",2026-05-17 21:44:36+00:00,2027-05-17 21:44:36+00:00,False,1,invoiceitem,price_1RcarkFCPJnn9IgIG9zxlU1D,,,,2025-06-22 00:31:11.358000+00:00,ii_1RcarkFCPJnn9IgI06jUUTxK
sub_1RPsX2FCPJnn9IgIx3GS5T7m,il_tmp_1RcarlFCPJnn9IgIHEJA4yc3,24,usd,State Sales Tax,True,True,"{""Purpose"":""Cellular Tax""}",2026-05-17 21:44:36+00:00,2027-05-17 21:44:36+00:00,False,1,invoiceitem,price_1RcarlFCPJnn9IgIohe9JmnB,,,,2025-06-22 00:31:11.358000+00:00,ii_1RcarlFCPJnn9IgIHEJA4yc3
sub_1R7i3iFCPJnn9IgIdUH4c91s,il_tmp_1RRCssFCPJnn9IgIwZo6q6wS,14921,usd,Remaining time on Pinwheel Subscription after 21 May 2025,False,True,{},2025-05-21 13:40:38+00:00,2026-03-28 18:55:14+00:00,True,1,invoiceitem,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_S1laBWBWQ0wNpu,2025-06-22 00:31:03.529000+00:00,ii_1RRCssFCPJnn9IgIwZo6q6wS
sub_1RXCz7FCPJnn9IgIlenFndRK,il_tmp_1RcYm4FCPJnn9IgIeKVygAHh,-15112,usd,Unused time on Pinwheel Subscription (with 10.0% off) after 21 Jun 2025,False,True,{},2025-06-21 21:16:32+00:00,2026-06-07 02:59:53+00:00,True,1,invoiceitem,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_SS7Dq6bsnpHe6Z,2025-06-22 00:30:52.560000+00:00,ii_1RcYm4FCPJnn9IgIeKVygAHh
sub_1RRGBzFCPJnn9IgIoTIHUJHV,il_tmp_1949f2FCPJnn9IgI0c13a009,11000,usd,1 × Pinwheel Cellular Plan (at $110.00 / year),True,True,{},2026-05-21 17:12:35+00:00,2027-05-21 17:12:35+00:00,False,1,subscription,price_1RCPeRFCPJnn9IgIouS4VljH,price_1RCPeRFCPJnn9IgIouS4VljH,,si_SLy8KsVZMrUWJ0,2025-06-22 00:31:11.659000+00:00,
sub_1RRGBzFCPJnn9IgIoTIHUJHV,il_tmp_1d4d35FCPJnn9IgId60bb350,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2026-05-21 17:12:35+00:00,2027-05-21 17:12:35+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_SLy8VlMNNDf4J7,2025-06-22 00:31:11.659000+00:00,
sub_1QYMUlFCPJnn9IgILZ43xQwS,il_tmp_1RcMBhFCPJnn9IgIzScMDc6f,-6996,cad,Unused time on Pinwheel Subscription after 21 Jun 2025,False,True,{},2025-06-21 07:50:09+00:00,2025-09-21 06:49:02+00:00,True,1,invoiceitem,price_1QN3ehFCPJnn9IgIGWc2u0BP,price_1QN3ehFCPJnn9IgIGWc2u0BP,,si_RREyZiMo0b6yzK,2025-06-22 00:31:01.471000+00:00,ii_1RcMBhFCPJnn9IgIzScMDc6f
sub_1RQc3tFCPJnn9IgI6rxdsA6j,il_tmp_1RbjXWFCPJnn9IgIGKtgGhAX,12,usd,Federal TRS Fund,True,True,"{""Purpose"":""Cellular Tax""}",2026-05-06 05:00:00+00:00,2027-04-22 11:38:27+00:00,False,1,invoiceitem,price_1RbjXWFCPJnn9IgIt54jLhCK,,,,2025-06-22 00:31:14.708000+00:00,ii_1RbjXWFCPJnn9IgIGKtgGhAX
sub_1RQc3tFCPJnn9IgI6rxdsA6j,il_tmp_1RcIyvFCPJnn9IgIpQUOV6bF,13000,usd,Remaining time on Pinwheel Subscription after 21 Jun 2025,False,True,{},2025-06-21 04:24:44+00:00,2026-05-06 05:00:00+00:00,True,1,invoiceitem,price_1QN3ehFCPJnn9IgIJwbQXT0S,price_1QN3ehFCPJnn9IgIJwbQXT0S,,si_SLIfALgjeAO2e6,2025-06-22 00:31:14.708000+00:00,ii_1RcIyvFCPJnn9IgIpQUOV6bF
sub_1RQc3tFCPJnn9IgI6rxdsA6j,il_tmp_179422FCPJnn9IgIc51e8696,9350,usd,1 × Pinwheel Cellular Plan (at $93.50 / year),True,True,{},2026-05-06 05:00:00+00:00,2027-05-06 05:00:00+00:00,False,1,subscription,price_1RCQIFFCPJnn9IgIfE7nLnU0,price_1RCQIFFCPJnn9IgIfE7nLnU0,,si_SLIfaTVLHBAuXq,2025-06-22 00:31:15.054000+00:00,
sub_1RPsX2FCPJnn9IgIx3GS5T7m,il_tmp_186d86FCPJnn9IgIed022cd5,11000,usd,1 × Pinwheel Cellular Plan (at $110.00 / year),True,True,{},2026-05-17 21:44:36+00:00,2027-05-17 21:44:36+00:00,False,1,subscription,price_1RCPeRFCPJnn9IgIouS4VljH,price_1RCPeRFCPJnn9IgIouS4VljH,,si_SKXczAaAK0cwaJ,2025-06-22 00:31:11.358000+00:00,
sub_1RPsX2FCPJnn9IgIx3GS5T7m,il_tmp_1RcarkFCPJnn9IgI7USDlViS,60,usd,Federal Universal Service Fund,True,True,"{""Purpose"":""Cellular Tax""}",2026-05-17 21:44:36+00:00,2027-05-17 21:44:36+00:00,False,1,invoiceitem,price_1RcarkFCPJnn9IgIrAJ1GUEA,,,,2025-06-22 00:31:11.358000+00:00,ii_1RcarkFCPJnn9IgI7USDlViS
sub_1RcV3SFCPJnn9IgImIepWyXf,il_tmp_132075FCPJnn9IgI2c4a9a6b,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2026-06-21 17:18:14+00:00,2027-06-21 17:18:14+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_SXaDWu1Mez7UpH,2025-06-22 00:32:35.255000+00:00,
sub_1RQgEXFCPJnn9IgIAE1oovse,il_tmp_1RcgyGFCPJnn9IgIwhUd9oWU,13524,usd,Remaining time on Pinwheel Subscription after 22 Jun 2025,False,True,{},2025-06-22 06:01:40+00:00,2026-05-20 02:48:49+00:00,True,1,invoiceitem,price_1QN3ehFCPJnn9IgIJwbQXT0S,price_1QN3ehFCPJnn9IgIJwbQXT0S,,si_SLMyiq4yqWjlhJ,2025-06-23 00:31:23.640000+00:00,ii_1RcgyGFCPJnn9IgIwhUd9oWU
sub_1RQgEXFCPJnn9IgIAE1oovse,il_tmp_1Rco4UFCPJnn9IgI3ZS6XzcP,1080,usd,State E911 Fee,True,True,"{""Purpose"":""Cellular Tax""}",2026-05-20 02:48:49+00:00,2027-05-20 02:48:49+00:00,False,1,invoiceitem,price_1Rco4UFCPJnn9IgIQ8EF8qqe,,,,2025-06-23 00:31:23.640000+00:00,ii_1Rco4UFCPJnn9IgI3ZS6XzcP
sub_1RQgEXFCPJnn9IgIAE1oovse,il_tmp_1Rco4UFCPJnn9IgIdy6qHDFN,36,usd,State Universal Service Fund,True,True,"{""Purpose"":""Cellular Tax""}",2026-05-20 02:48:49+00:00,2027-05-20 02:48:49+00:00,False,1,invoiceitem,price_1Rco4UFCPJnn9IgIsqjQCj4q,,,,2025-06-23 00:31:23.639000+00:00,ii_1Rco4UFCPJnn9IgIdy6qHDFN
sub_1RQgEXFCPJnn9IgIAE1oovse,il_tmp_1Rco4UFCPJnn9IgICCNnOeWm,60,usd,Federal Universal Service Fund,True,True,"{""Purpose"":""Cellular Tax""}",2026-05-20 02:48:49+00:00,2027-05-20 02:48:49+00:00,False,1,invoiceitem,price_1Rco4UFCPJnn9IgI6qQDHRcM,,,,2025-06-23 00:31:23.640000+00:00,ii_1Rco4UFCPJnn9IgICCNnOeWm
sub_1RQgEXFCPJnn9IgIAE1oovse,il_tmp_1Rco4UFCPJnn9IgIbROb5GnF,48,usd,State And Local Sales Tax,True,True,"{""Purpose"":""Cellular Tax""}",2026-05-20 02:48:49+00:00,2027-05-20 02:48:49+00:00,False,1,invoiceitem,price_1Rco4UFCPJnn9IgIE1PudBNM,,,,2025-06-23 00:31:23.640000+00:00,ii_1Rco4UFCPJnn9IgIbROb5GnF
sub_1RQgEXFCPJnn9IgIAE1oovse,il_tmp_1Rco4TFCPJnn9IgI4BMmHOYT,12,usd,Federal TRS Fund,True,True,"{""Purpose"":""Cellular Tax""}",2026-05-20 02:48:49+00:00,2027-05-20 02:48:49+00:00,False,1,invoiceitem,price_1Rco4TFCPJnn9IgIARz3t20K,,,,2025-06-23 00:31:23.640000+00:00,ii_1Rco4TFCPJnn9IgI4BMmHOYT
sub_1QRGImFCPJnn9IgI9ZDYtVd3,il_tmp_1RcbeyFCPJnn9IgIuZIG1SCB,6630,usd,Remaining time on Pinwheel Subscription after 22 Jun 2025,False,True,{},2025-06-22 00:21:23+00:00,2025-12-01 16:47:20+00:00,True,1,invoiceitem,price_1QN3ehFCPJnn9IgIJwbQXT0S,price_1QN3ehFCPJnn9IgIJwbQXT0S,,si_RJu7yW8X4hi8aI,2025-06-23 00:31:21.888000+00:00,ii_1RcbeyFCPJnn9IgIuZIG1SCB
sub_1NEbkwFCPJnn9IgI0ZNzIotP,il_tmp_188f1aFCPJnn9IgIed5a3fb5,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2026-06-22 17:27:18+00:00,2027-06-22 17:27:18+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_O0d0Axm3J0gXTE,2025-06-23 00:30:55.375000+00:00,
