id,connected_account_id,amount,available_on,created,currency,description,exchange_rate,fee,net,source,status,type,reporting_category,_fivetran_synced
txn_3PimDsFCPJnn9IgI0YbXs0U8,,1499,2024-08-02 00:00:00+00:00,2024-07-31 23:46:25+00:00,usd,Subscription update,,55,1444,ch_3PimDsFCPJnn9IgI0wU53bnP,available,charge,charge,2024-08-14 01:53:18.499000+00:00
txn_3PimDwFCPJnn9IgI0XLTX2B9,,2206,2024-08-02 00:00:00+00:00,2024-07-31 23:46:29+00:00,usd,Subscription update,,71,2135,ch_3PimDwFCPJnn9IgI0i5jzBxa,available,charge,charge,2024-08-14 01:53:18.499000+00:00
txn_3PimITFCPJnn9IgI1TLhLJBU,,21019,2024-08-02 00:00:00+00:00,2024-07-31 23:51:11+00:00,usd,Subscription creation,,484,20535,ch_3PimITFCPJnn9IgI1jowhECe,available,charge,charge,2024-08-14 01:53:18.499000+00:00
txn_3PimPXFCPJnn9IgI0inGZf3K,,1598,2024-08-02 00:00:00+00:00,2024-07-31 23:58:28+00:00,usd,Subscription update,,57,1541,ch_3PimPXFCPJnn9IgI0flvtoUd,available,charge,charge,2024-08-14 01:53:18.499000+00:00
txn_3PinCkFCPJnn9IgI1JZcEy7i,,44162,2024-08-05 00:00:00+00:00,2024-08-01 00:49:20+00:00,usd,Subscription creation,,994,43168,ch_3PinCkFCPJnn9IgI1RKWdOUv,available,charge,charge,2024-08-14 01:53:18.446000+00:00
txn_3PinirFCPJnn9IgI1vbD4ByP,,11834,2024-08-05 00:00:00+00:00,2024-08-01 01:22:31+00:00,usd, Includes taxes of (usd)0.0(Sales Tax calculated by AvaTax),,282,11552,ch_3PinirFCPJnn9IgI1xh1fJEa,available,charge,charge,2024-08-14 01:53:18.446000+00:00
txn_3PioMyFCPJnn9IgI1wsqAt7r,,1499,2024-08-05 00:00:00+00:00,2024-08-01 02:03:57+00:00,usd,Subscription update,,55,1444,ch_3PioMyFCPJnn9IgI1oi82kYz,available,charge,charge,2024-08-14 01:53:18.516000+00:00
txn_3PioWpFCPJnn9IgI1NlLsInO,,27325,2024-08-05 00:00:00+00:00,2024-08-01 02:14:08+00:00,usd, Includes taxes of (usd)0.0(Sales Tax calculated by AvaTax),,623,26702,ch_3PioWpFCPJnn9IgI18P7KSC1,available,charge,charge,2024-08-14 01:53:18.516000+00:00
txn_3Pip7OFCPJnn9IgI1Ke0jXwT,,1641,2024-08-05 00:00:00+00:00,2024-08-01 02:51:55+00:00,usd,Subscription update,,58,1583,ch_3Pip7OFCPJnn9IgI1pBWi183,available,charge,charge,2024-08-14 01:53:18.621000+00:00
txn_3PipDPFCPJnn9IgI0NU78484,,1499,2024-08-05 00:00:00+00:00,2024-08-01 02:58:08+00:00,usd,Subscription update,,55,1444,ch_3PipDPFCPJnn9IgI0OsaqimP,available,charge,charge,2024-08-14 01:53:18.621000+00:00
txn_3PipDQFCPJnn9IgI0gEnneAy,,2193,2024-08-05 00:00:00+00:00,2024-08-01 02:58:09+00:00,usd,Subscription update,,70,2123,ch_3PipDQFCPJnn9IgI022Ss0Rg,available,charge,charge,2024-08-14 01:53:18.621000+00:00
txn_3PipEjFCPJnn9IgI08fHvZ0j,,1499,2024-08-05 00:00:00+00:00,2024-08-01 02:59:30+00:00,usd,Subscription update,,55,1444,ch_3PipEjFCPJnn9IgI050LxOXm,available,charge,charge,2024-08-14 01:53:18.621000+00:00
txn_3PipPlFCPJnn9IgI1KkFkC1s,,1499,2024-08-13 00:00:00+00:00,2024-08-09 00:10:56+00:00,usd,Subscription update,,55,1444,ch_3PipPlFCPJnn9IgI14dJpPNi,available,charge,charge,2024-08-14 01:53:33.711000+00:00
txn_3PipQkFCPJnn9IgI0H3Dhou9,,31129,2024-08-05 00:00:00+00:00,2024-08-01 03:11:56+00:00,usd,Subscription creation,,707,30422,ch_3PipQkFCPJnn9IgI0SikbBpV,available,charge,charge,2024-08-14 01:53:18.621000+00:00
txn_3PipRQFCPJnn9IgI16wj2bnl,,1623,2024-08-05 00:00:00+00:00,2024-08-01 03:12:37+00:00,usd,Subscription update,,58,1565,ch_3PipRQFCPJnn9IgI1A2ErfTh,available,charge,charge,2024-08-14 01:53:18.621000+00:00
txn_3PipeAFCPJnn9IgI0dWrVabH,,1499,2024-08-05 00:00:00+00:00,2024-08-01 03:25:47+00:00,usd,Subscription update,,55,1444,ch_3PipeAFCPJnn9IgI0WphOEqi,available,charge,charge,2024-08-14 01:53:18.621000+00:00
txn_3PiphDFCPJnn9IgI10H5mYBL,,1499,2024-08-05 00:00:00+00:00,2024-08-01 03:28:56+00:00,usd,Subscription update,,55,1444,ch_3PiphDFCPJnn9IgI1JrU2eMY,available,charge,charge,2024-08-14 01:53:18.621000+00:00
txn_3PipofFCPJnn9IgI0lIxs0eW,,1499,2024-08-05 00:00:00+00:00,2024-08-01 03:36:38+00:00,usd,Subscription update,,55,1444,ch_3PipofFCPJnn9IgI00UHiFTQ,available,charge,charge,2024-08-14 01:53:18.621000+00:00
txn_3PippsFCPJnn9IgI0POxrZcp,,1598,2024-08-05 00:00:00+00:00,2024-08-01 03:37:53+00:00,usd,Subscription update,,57,1541,ch_3PippsFCPJnn9IgI0D6xy27J,available,charge,charge,2024-08-14 01:53:18.621000+00:00
txn_3Pipq4FCPJnn9IgI0sDdPTaJ,,1580,2024-08-05 00:00:00+00:00,2024-08-01 03:38:05+00:00,usd,Subscription update,,57,1523,ch_3Pipq4FCPJnn9IgI0YAhTlOU,available,charge,charge,2024-08-14 01:53:18.621000+00:00
txn_3PipumFCPJnn9IgI1NYkFZCB,,1499,2024-08-05 00:00:00+00:00,2024-08-01 03:42:56+00:00,usd,Subscription update,,55,1444,ch_3PipumFCPJnn9IgI17vEyicc,available,charge,charge,2024-08-14 01:53:18.621000+00:00
txn_3PipyJFCPJnn9IgI1kQEZabk,,1499,2024-08-05 00:00:00+00:00,2024-08-01 03:46:36+00:00,usd,Subscription update,,55,1444,ch_3PipyJFCPJnn9IgI1wVhko2x,available,charge,charge,2024-08-14 01:53:18.619000+00:00
txn_3PipyhFCPJnn9IgI0pUB1Dah,,3213,2024-08-05 00:00:00+00:00,2024-08-01 03:47:00+00:00,usd,Subscription update,,93,3120,ch_3PipyhFCPJnn9IgI08ZWuUy2,available,charge,charge,2024-08-14 01:53:18.619000+00:00
txn_3PiqCpFCPJnn9IgI05NqSiK4,,1998,2024-08-05 00:00:00+00:00,2024-08-01 04:01:36+00:00,usd,Subscription update,,66,1932,ch_3PiqCpFCPJnn9IgI0I1bi33T,available,charge,charge,2024-08-14 01:53:18.619000+00:00
txn_3PiqN9FCPJnn9IgI1OSxc7OA,,1998,2024-08-05 00:00:00+00:00,2024-08-01 04:12:16+00:00,usd,Subscription update,,66,1932,ch_3PiqN9FCPJnn9IgI1gXhQ7qa,available,charge,charge,2024-08-14 01:53:18.619000+00:00
txn_3Piqi6FCPJnn9IgI1zK75rxe,,1499,2024-08-05 00:00:00+00:00,2024-08-01 04:33:55+00:00,usd,Subscription update,,55,1444,ch_3Piqi6FCPJnn9IgI1Btzbfq2,available,charge,charge,2024-08-14 01:53:18.619000+00:00
txn_3PiqqrFCPJnn9IgI0U4EBERq,,2131,2024-08-05 00:00:00+00:00,2024-08-01 04:42:58+00:00,usd,Subscription update,,69,2062,ch_3PiqqrFCPJnn9IgI0fOQUKMt,available,charge,charge,2024-08-14 01:53:18.619000+00:00
txn_3PiqtoFCPJnn9IgI13fKQtSC,,1499,2024-08-05 00:00:00+00:00,2024-08-01 04:46:01+00:00,usd,Subscription update,,55,1444,ch_3PiqtoFCPJnn9IgI1QSCUWHx,available,charge,charge,2024-08-14 01:53:18.443000+00:00
txn_3Pire3FCPJnn9IgI1HXctfkb,,1594,2024-08-05 00:00:00+00:00,2024-08-01 05:33:48+00:00,usd,Subscription update,,57,1537,ch_3Pire3FCPJnn9IgI10JyAEpC,available,charge,charge,2024-08-14 01:53:18.443000+00:00
txn_3PisCeFCPJnn9IgI1E8KMxWl,,1499,2024-08-05 00:00:00+00:00,2024-08-01 06:09:33+00:00,usd,Subscription update,,55,1444,ch_3PisCeFCPJnn9IgI1LBbq1H5,available,charge,charge,2024-08-14 01:53:18.910000+00:00
txn_3PisDXFCPJnn9IgI0SfwqfBN,,1499,2024-08-05 00:00:00+00:00,2024-08-01 06:10:28+00:00,usd,Subscription update,,55,1444,ch_3PisDXFCPJnn9IgI0aycS4gx,available,charge,charge,2024-08-14 01:53:18.910000+00:00
txn_3PisElFCPJnn9IgI0vkDt26r,,1499,2024-08-05 00:00:00+00:00,2024-08-01 06:11:44+00:00,usd,Subscription update,,55,1444,ch_3PisElFCPJnn9IgI05J09ATx,available,charge,charge,2024-08-14 01:53:18.910000+00:00
txn_3PiuYLFCPJnn9IgI0t2NuP3T,,2682,2024-08-05 00:00:00+00:00,2024-08-01 08:40:06+00:00,usd,Subscription update,,81,2601,ch_3PiuYLFCPJnn9IgI0a8DKtTN,available,charge,charge,2024-08-14 01:53:18.816000+00:00
txn_3PiuxpFCPJnn9IgI0fNBgZQ5,,1998,2024-08-05 00:00:00+00:00,2024-08-01 09:06:26+00:00,usd,Subscription update,,66,1932,ch_3PiuxpFCPJnn9IgI0fzvO5Ol,available,charge,charge,2024-08-14 01:53:18.802000+00:00
txn_3PixcwFCPJnn9IgI0gnmZXII,,20866,2024-08-05 00:00:00+00:00,2024-08-01 11:57:04+00:00,usd,Subscription creation,,481,20385,ch_3PixcwFCPJnn9IgI03gmAGPo,available,charge,charge,2024-08-14 01:53:19.097000+00:00
txn_3Pj0zJFCPJnn9IgI0csGjPJS,,544,2024-08-05 00:00:00+00:00,2024-08-01 15:32:22+00:00,usd,Subscription update,,34,510,ch_3Pj0zJFCPJnn9IgI0IoGgXqJ,available,charge,charge,2024-08-14 01:53:19.175000+00:00
txn_3Pj1AlFCPJnn9IgI1TObKBqP,,1499,2024-08-05 00:00:00+00:00,2024-08-01 15:44:12+00:00,usd,Subscription update,,55,1444,ch_3Pj1AlFCPJnn9IgI1xmSPM3l,available,charge,charge,2024-08-14 01:53:19.175000+00:00
txn_3Pj1IHFCPJnn9IgI0MYi4ALq,,1499,2024-08-05 00:00:00+00:00,2024-08-01 15:51:58+00:00,usd,Subscription update,,55,1444,ch_3Pj1IHFCPJnn9IgI00VnFuUE,available,charge,charge,2024-08-14 01:53:19.191000+00:00
txn_3Pj1XsFCPJnn9IgI1zAN3GfJ,,1501,2024-08-05 00:00:00+00:00,2024-08-01 16:08:05+00:00,usd,Subscription update,0.71494,70,1431,ch_3Pj1XsFCPJnn9IgI1UtvspHX,available,charge,charge,2024-08-14 01:53:19.191000+00:00
txn_3Pj1axFCPJnn9IgI1GMcwx3l,,63556,2024-08-05 00:00:00+00:00,2024-08-01 16:11:16+00:00,usd,Subscription creation,,1420,62136,ch_3Pj1axFCPJnn9IgI1ymT6JRA,available,charge,charge,2024-08-14 01:53:19.191000+00:00
txn_3Pj1bKFCPJnn9IgI0Ha8qnx8,,1604,2024-08-05 00:00:00+00:00,2024-08-01 16:11:39+00:00,usd,Subscription update,,57,1547,ch_3Pj1bKFCPJnn9IgI02EoQHjk,available,charge,charge,2024-08-14 01:53:19.191000+00:00
txn_3Pj1cvFCPJnn9IgI1O3DvSCs,,2178,2024-08-05 00:00:00+00:00,2024-08-01 16:13:18+00:00,usd,Subscription update,,70,2108,ch_3Pj1cvFCPJnn9IgI1wkwV3Td,available,charge,charge,2024-08-14 01:53:19.191000+00:00
txn_3Pj1gaFCPJnn9IgI0Mgw7isU,,1499,2024-08-05 00:00:00+00:00,2024-08-01 16:17:05+00:00,usd,Subscription update,,55,1444,ch_3Pj1gaFCPJnn9IgI0QiAsd2j,available,charge,charge,2024-08-14 01:53:19.191000+00:00
txn_3Pj1iJFCPJnn9IgI0QEUBEln,,1998,2024-08-05 00:00:00+00:00,2024-08-01 16:18:52+00:00,usd,Subscription update,,66,1932,ch_3Pj1iJFCPJnn9IgI0KNpQ9bd,available,charge,charge,2024-08-14 01:53:19.191000+00:00
txn_3Pj25xFCPJnn9IgI1tnGDvBt,,1499,2024-08-05 00:00:00+00:00,2024-08-01 16:43:18+00:00,usd,Subscription update,,55,1444,ch_3Pj25xFCPJnn9IgI1JVijKRE,available,charge,charge,2024-08-14 01:53:19.191000+00:00
txn_3Pj28VFCPJnn9IgI1JJTeK28,,23563,2024-08-05 00:00:00+00:00,2024-08-01 16:46:06+00:00,usd,Subscription creation,0.71494,776,22787,ch_3Pj28VFCPJnn9IgI1Uwn20BE,available,charge,charge,2024-08-14 01:53:19.186000+00:00
txn_3Pj2SyFCPJnn9IgI1a5ETCh9,,1619,2024-08-05 00:00:00+00:00,2024-08-01 17:07:05+00:00,usd,Subscription update,,58,1561,ch_3Pj2SyFCPJnn9IgI1BBu5x9O,available,charge,charge,2024-08-14 01:53:19.186000+00:00
txn_3Pj2kZFCPJnn9IgI15LjSjuS,,1632,2024-08-05 00:00:00+00:00,2024-08-01 17:25:15+00:00,usd,Subscription update,,58,1574,ch_3Pj2kZFCPJnn9IgI1hYNSPHF,available,charge,charge,2024-08-14 01:53:19.186000+00:00
txn_3Pj2lVFCPJnn9IgI15gDTjsi,,1620,2024-08-05 00:00:00+00:00,2024-08-01 17:26:14+00:00,usd,Subscription update,,58,1562,ch_3Pj2lVFCPJnn9IgI1To8W476,available,charge,charge,2024-08-14 01:53:19.186000+00:00
txn_3Pj326FCPJnn9IgI08ihLloq,,1499,2024-08-05 00:00:00+00:00,2024-08-01 17:43:22+00:00,usd,Subscription update,,55,1444,ch_3Pj326FCPJnn9IgI0Kuy0XWL,available,charge,charge,2024-08-14 01:53:19.186000+00:00
txn_3Pj385FCPJnn9IgI0kBCRSt7,,1499,2024-08-05 00:00:00+00:00,2024-08-01 17:49:34+00:00,usd,Subscription update,,55,1444,ch_3Pj385FCPJnn9IgI0vFJLl8N,available,charge,charge,2024-08-14 01:53:23.288000+00:00
txn_3Pj3HlFCPJnn9IgI0sDLPp3t,,58999,2024-08-05 00:00:00+00:00,2024-08-01 17:59:35+00:00,usd, Includes taxes of (usd)0.0(Sales Tax calculated by AvaTax),,1320,57679,ch_3Pj3HlFCPJnn9IgI0gN1fmHo,available,charge,charge,2024-08-14 01:53:23.288000+00:00
txn_3Pj3JLFCPJnn9IgI1Ir0SyPO,,1499,2024-08-05 00:00:00+00:00,2024-08-01 18:01:12+00:00,usd,Subscription update,,55,1444,ch_3Pj3JLFCPJnn9IgI13BMDaqJ,available,charge,charge,2024-08-14 01:53:23.288000+00:00
txn_3Pj3MVFCPJnn9IgI0WpYTJD8,,1649,2024-08-05 00:00:00+00:00,2024-08-01 18:04:28+00:00,usd,Subscription update,,58,1591,ch_3Pj3MVFCPJnn9IgI0WrJJDGX,available,charge,charge,2024-08-14 01:53:19.790000+00:00
txn_3Pj3MVFCPJnn9IgI0qwbvWy8,,1999,2024-08-05 00:00:00+00:00,2024-08-01 18:04:28+00:00,usd,Subscription update,,66,1933,ch_3Pj3MVFCPJnn9IgI0i7vRnG2,available,charge,charge,2024-08-14 01:53:19.790000+00:00
txn_3Pj3MWFCPJnn9IgI02Nho5yd,,1499,2024-08-05 00:00:00+00:00,2024-08-01 18:04:29+00:00,usd,Subscription update,,55,1444,ch_3Pj3MWFCPJnn9IgI0PK4sNb2,available,charge,charge,2024-08-14 01:53:19.790000+00:00
txn_3Pj3MWFCPJnn9IgI1VS6hS6x,,1999,2024-08-05 00:00:00+00:00,2024-08-01 18:04:29+00:00,usd,Subscription update,,66,1933,ch_3Pj3MWFCPJnn9IgI1RSL8hpP,available,charge,charge,2024-08-14 01:53:19.790000+00:00
txn_3Pj3MWFCPJnn9IgI1q4Lqn1S,,2648,2024-08-05 00:00:00+00:00,2024-08-01 18:04:29+00:00,usd,Subscription update,,80,2568,ch_3Pj3MWFCPJnn9IgI1v7mbb62,available,charge,charge,2024-08-14 01:53:19.790000+00:00
txn_3Pj3NCFCPJnn9IgI1T2x3B3z,,2498,2024-08-05 00:00:00+00:00,2024-08-01 18:05:11+00:00,usd,Subscription update,,77,2421,ch_3Pj3NCFCPJnn9IgI169HEZvC,available,charge,charge,2024-08-14 01:53:19.790000+00:00
txn_3Pj3NIFCPJnn9IgI1ulbsFyc,,1645,2024-08-05 00:00:00+00:00,2024-08-01 18:05:17+00:00,usd,Subscription update,,58,1587,ch_3Pj3NIFCPJnn9IgI1v68HM6r,available,charge,charge,2024-08-14 01:53:19.790000+00:00
txn_3Pj3NJFCPJnn9IgI0SWFWg6S,,2648,2024-08-05 00:00:00+00:00,2024-08-01 18:05:18+00:00,usd,Subscription update,,80,2568,ch_3Pj3NJFCPJnn9IgI0UUMbuC8,available,charge,charge,2024-08-14 01:53:19.790000+00:00
txn_3Pj3ONFCPJnn9IgI1PGhkJI9,,1611,2024-08-05 00:00:00+00:00,2024-08-01 18:06:24+00:00,usd,Subscription update,,57,1554,ch_3Pj3ONFCPJnn9IgI1Y2wj6nB,available,charge,charge,2024-08-14 01:53:19.790000+00:00
txn_3Pj3QPFCPJnn9IgI1KgEq77n,,29369,2024-08-05 00:00:00+00:00,2024-08-01 18:08:31+00:00,usd,Subscription creation,,668,28701,ch_3Pj3QPFCPJnn9IgI10kyhDzz,available,charge,charge,2024-08-14 01:53:19.790000+00:00
txn_3Pj3WCFCPJnn9IgI070p4jGE,,1499,2024-08-05 00:00:00+00:00,2024-08-01 18:14:29+00:00,usd,Subscription update,,55,1444,ch_3Pj3WCFCPJnn9IgI07ea4Pmp,available,charge,charge,2024-08-14 01:53:19.790000+00:00
txn_3Pj3WOFCPJnn9IgI0N2Tz9ab,,1998,2024-08-05 00:00:00+00:00,2024-08-01 18:14:41+00:00,usd,Subscription update,,66,1932,ch_3Pj3WOFCPJnn9IgI0WXAdP3S,available,charge,charge,2024-08-14 01:53:19.790000+00:00
txn_3Pj3boFCPJnn9IgI1J3xncMI,,1999,2024-08-05 00:00:00+00:00,2024-08-01 18:20:17+00:00,usd,Subscription update,,66,1933,ch_3Pj3boFCPJnn9IgI1w9Mwfgx,available,charge,charge,2024-08-14 01:53:19.790000+00:00
txn_3Pj4AgFCPJnn9IgI1XhgjCxF,,1589,2024-08-05 00:00:00+00:00,2024-08-01 18:56:19+00:00,usd,Subscription update,,57,1532,ch_3Pj4AgFCPJnn9IgI1qJfiKqY,available,charge,charge,2024-08-14 01:53:19.477000+00:00
txn_3Pj4DFFCPJnn9IgI1Acl3d8I,,12414,2024-08-05 00:00:00+00:00,2024-08-01 18:58:59+00:00,usd,Subscription creation,,295,12119,ch_3Pj4DFFCPJnn9IgI14KUflA9,available,charge,charge,2024-08-14 01:53:19.477000+00:00
txn_3Pj4ReFCPJnn9IgI0Z7KGwfD,,1499,2024-08-05 00:00:00+00:00,2024-08-01 19:13:51+00:00,usd,Subscription update,,55,1444,ch_3Pj4ReFCPJnn9IgI05fQ1S7N,available,charge,charge,2024-08-14 01:53:19.477000+00:00
txn_3Pj4c6FCPJnn9IgI1Aj6GA64,,1632,2024-08-05 00:00:00+00:00,2024-08-01 19:24:39+00:00,usd,Subscription update,,58,1574,ch_3Pj4c6FCPJnn9IgI1BGjMIXV,available,charge,charge,2024-08-14 01:53:19.476000+00:00
txn_3Pj4ctFCPJnn9IgI1khxAQto,,63943,2024-08-05 00:00:00+00:00,2024-08-01 19:25:29+00:00,usd, Includes taxes of (usd)0.0(Sales Tax calculated by AvaTax),,1429,62514,ch_3Pj4ctFCPJnn9IgI1Awh6Blf,available,charge,charge,2024-08-14 01:53:19.476000+00:00
txn_3Pj4eEFCPJnn9IgI1SmvhcLQ,,622,2024-08-05 00:00:00+00:00,2024-08-01 19:26:50+00:00,usd,Subscription update,,36,586,ch_3Pj4eEFCPJnn9IgI1mjc5blk,available,charge,charge,2024-08-14 01:53:19.476000+00:00
txn_3Pj4fiFCPJnn9IgI1nbbdYbq,,1598,2024-08-05 00:00:00+00:00,2024-08-01 19:28:23+00:00,usd,Subscription update,,57,1541,ch_3Pj4fiFCPJnn9IgI19IV5RjI,available,charge,charge,2024-08-14 01:53:19.476000+00:00
txn_3Pj4qNFCPJnn9IgI03bJrgos,,1598,2024-08-05 00:00:00+00:00,2024-08-01 19:39:24+00:00,usd,Subscription update,,57,1541,ch_3Pj4qNFCPJnn9IgI0VywLQP6,available,charge,charge,2024-08-14 01:53:19.476000+00:00
txn_3Pj4u1FCPJnn9IgI1zHHLWET,,40364,2024-08-05 00:00:00+00:00,2024-08-01 19:43:10+00:00,usd, Includes taxes of (usd)0.0(Sales Tax calculated by AvaTax),,910,39454,ch_3Pj4u1FCPJnn9IgI1mtWwtj5,available,charge,charge,2024-08-14 01:53:19.476000+00:00
txn_3Pj52YFCPJnn9IgI1MnWkEhW,,37779,2024-08-05 00:00:00+00:00,2024-08-01 19:51:58+00:00,usd,Payment for Invoice,,853,36926,ch_3Pj52YFCPJnn9IgI1xYreePV,available,charge,charge,2024-08-14 01:53:19.461000+00:00
txn_3Pj54BFCPJnn9IgI0b6anRsA,,1631,2024-08-05 00:00:00+00:00,2024-08-01 19:53:40+00:00,usd,Subscription update,,58,1573,ch_3Pj54BFCPJnn9IgI04E5NLhb,available,charge,charge,2024-08-14 01:53:19.461000+00:00
txn_3Pj58IFCPJnn9IgI07jGiwnA,,1499,2024-08-05 00:00:00+00:00,2024-08-01 19:57:55+00:00,usd,Subscription update,,55,1444,ch_3Pj58IFCPJnn9IgI0KZubd9X,available,charge,charge,2024-08-14 01:53:19.461000+00:00
txn_3Pj5FbFCPJnn9IgI0DdO5YHG,,1499,2024-08-05 00:00:00+00:00,2024-08-01 20:05:28+00:00,usd,Subscription update,,55,1444,ch_3Pj5FbFCPJnn9IgI01MFwVfY,available,charge,charge,2024-08-14 01:53:19.461000+00:00
txn_3Pj5TWFCPJnn9IgI00ChDGya,,28354,2024-08-05 00:00:00+00:00,2024-08-01 20:19:51+00:00,usd,Subscription creation,,646,27708,ch_3Pj5TWFCPJnn9IgI0dgj33yW,available,charge,charge,2024-08-14 01:53:19.461000+00:00
txn_3Pj5d9FCPJnn9IgI0U54cBkp,,1645,2024-08-05 00:00:00+00:00,2024-08-01 20:29:48+00:00,usd,Subscription update,,58,1587,ch_3Pj5d9FCPJnn9IgI0bbiE6kH,available,charge,charge,2024-08-14 01:53:19.461000+00:00
txn_3Pj5f0FCPJnn9IgI0jtGASlx,,1499,2024-08-05 00:00:00+00:00,2024-08-01 20:31:43+00:00,usd,Subscription update,,55,1444,ch_3Pj5f0FCPJnn9IgI0bmJoBEW,available,charge,charge,2024-08-14 01:53:19.461000+00:00
txn_3Pj5inFCPJnn9IgI1immjCt7,,1499,2024-08-05 00:00:00+00:00,2024-08-01 20:35:38+00:00,usd,Subscription update,,55,1444,ch_3Pj5inFCPJnn9IgI1bhD0BzS,available,charge,charge,2024-08-14 01:53:19.461000+00:00
txn_3Pj5urFCPJnn9IgI1kuVqq5J,,1499,2024-08-05 00:00:00+00:00,2024-08-01 20:48:07+00:00,usd,Subscription update,,55,1444,ch_3Pj5urFCPJnn9IgI13TFNj89,available,charge,charge,2024-08-14 01:53:19.511000+00:00
txn_3Pj61DFCPJnn9IgI1f2ArSi7,,1999,2024-08-05 00:00:00+00:00,2024-08-01 20:54:40+00:00,usd,Subscription update,,66,1933,ch_3Pj61DFCPJnn9IgI1o7mOPhR,available,charge,charge,2024-08-14 01:53:19.511000+00:00
txn_3Pj61gFCPJnn9IgI1erQWhD6,,2095,2024-08-05 00:00:00+00:00,2024-08-01 20:55:09+00:00,usd,Subscription update,,68,2027,ch_3Pj61gFCPJnn9IgI1a0H6uOs,available,charge,charge,2024-08-14 01:53:19.511000+00:00
txn_3Pj6G4FCPJnn9IgI0SgzIVPH,,1499,2024-08-05 00:00:00+00:00,2024-08-01 21:10:00+00:00,usd,Subscription update,,55,1444,ch_3Pj6G4FCPJnn9IgI0Ny5yDM6,available,charge,charge,2024-08-14 01:53:19.511000+00:00
txn_3Pj6NNFCPJnn9IgI14Qr1uuh,,1499,2024-08-05 00:00:00+00:00,2024-08-01 21:17:34+00:00,usd,Subscription update,,55,1444,ch_3Pj6NNFCPJnn9IgI1qRsAs3B,available,charge,charge,2024-08-14 01:53:19.511000+00:00
txn_3Pj6PXFCPJnn9IgI1HuMR36K,,1499,2024-08-05 00:00:00+00:00,2024-08-01 21:19:48+00:00,usd,Subscription update,,55,1444,ch_3Pj6PXFCPJnn9IgI1KkVwyeP,available,charge,charge,2024-08-14 01:53:19.511000+00:00
txn_3Pj6d0FCPJnn9IgI03acJTLW,,1998,2024-08-05 00:00:00+00:00,2024-08-01 21:33:43+00:00,usd,Subscription update,,66,1932,ch_3Pj6d0FCPJnn9IgI0hnKG9un,available,charge,charge,2024-08-14 01:53:19.511000+00:00
txn_3Pj74FFCPJnn9IgI0jwioG95,,1499,2024-08-05 00:00:00+00:00,2024-08-01 22:01:51+00:00,usd,Subscription update,,55,1444,ch_3Pj74FFCPJnn9IgI0aKcVlzj,available,charge,charge,2024-08-14 01:53:19.511000+00:00
txn_3Pj3JMFCPJnn9IgI1O2wbjBJ,,1499,2024-08-05 00:00:00+00:00,2024-08-01 18:01:13+00:00,usd,Subscription update,,55,1444,ch_3Pj3JMFCPJnn9IgI1kushOrE,available,charge,charge,2024-08-14 01:53:23.288000+00:00
txn_3Pj3JOFCPJnn9IgI0m0HRKOQ,,1652,2024-08-05 00:00:00+00:00,2024-08-01 18:01:15+00:00,usd,Subscription update,,58,1594,ch_3Pj3JOFCPJnn9IgI0PC5svMf,available,charge,charge,2024-08-14 01:53:23.288000+00:00
txn_3Pj3JOFCPJnn9IgI1M9agssq,,2059,2024-08-05 00:00:00+00:00,2024-08-01 18:01:15+00:00,usd,Subscription update,,67,1992,ch_3Pj3JOFCPJnn9IgI1ifq5buN,available,charge,charge,2024-08-14 01:53:23.288000+00:00
txn_3Pj3JWFCPJnn9IgI0LVDiTg7,,1499,2024-08-05 00:00:00+00:00,2024-08-01 18:01:23+00:00,usd,Subscription update,,55,1444,ch_3Pj3JWFCPJnn9IgI0qI8Tf6y,available,charge,charge,2024-08-14 01:53:23.288000+00:00
txn_3Pj3JWFCPJnn9IgI0Peza0TK,,2124,2024-08-05 00:00:00+00:00,2024-08-01 18:01:23+00:00,usd,Subscription update,,69,2055,ch_3Pj3JWFCPJnn9IgI0AEGrZOY,available,charge,charge,2024-08-14 01:53:22.990000+00:00
txn_3Pj3JWFCPJnn9IgI1iSZQISV,,1499,2024-08-05 00:00:00+00:00,2024-08-01 18:01:23+00:00,usd,Subscription update,,55,1444,ch_3Pj3JWFCPJnn9IgI1kK29Lry,available,charge,charge,2024-08-14 01:53:23.288000+00:00
txn_3Pj3JXFCPJnn9IgI07RHRMVx,,2184,2024-08-05 00:00:00+00:00,2024-08-01 18:01:23+00:00,usd,Subscription update,,70,2114,ch_3Pj3JXFCPJnn9IgI0BV7jGFj,available,charge,charge,2024-08-14 01:53:22.990000+00:00
txn_3Pj3JXFCPJnn9IgI0M6RhWZV,,1589,2024-08-05 00:00:00+00:00,2024-08-01 18:01:24+00:00,usd,Subscription update,,57,1532,ch_3Pj3JXFCPJnn9IgI0jytIgve,available,charge,charge,2024-08-14 01:53:22.990000+00:00
txn_3Pj3JXFCPJnn9IgI19y3WkTo,,1617,2024-08-05 00:00:00+00:00,2024-08-01 18:01:24+00:00,usd,Subscription update,,58,1559,ch_3Pj3JXFCPJnn9IgI1DkbyoDy,available,charge,charge,2024-08-14 01:53:22.990000+00:00
txn_3Pj3JXFCPJnn9IgI1KM5NPQv,,1499,2024-08-05 00:00:00+00:00,2024-08-01 18:01:24+00:00,usd,Subscription update,,55,1444,ch_3Pj3JXFCPJnn9IgI1jq5oQrA,available,charge,charge,2024-08-14 01:53:22.990000+00:00
