subscription_id,account_country,account_name,amount_due,amount_paid,amount_remaining,amount_shipping,application,attempt_count,attempted,auto_advance,automatic_tax_enabled,automatic_tax_status,billing_reason,collection_method,created,currency,description,due_date,ending_balance,footer,from_invoice_action,from_invoice_invoice,hosted_invoice_url,invoice_pdf,last_finalization_error_code,last_finalization_error_doc_url,last_finalization_error_message,last_finalization_error_param,last_finalization_error_payment_method_type,last_finalization_error_type,latest_revision,livemode,metadata,next_payment_attempt,number,on_behalf_of,paid,paid_out_of_band,payment_settings_default_mandate,payment_settings_payment_method_options_acss_debit_mandate_options_transaction_type,payment_settings_payment_method_options_acss_debit_verification_method,payment_settings_payment_method_options_bancontact_preferred_language,payment_settings_payment_method_options_card_installments_enabled,payment_settings_payment_method_options_card_request_three_d_secure,payment_settings_payment_method_options_customer_balance_bank_transfer_eu_bank_transfer_country,payment_settings_payment_method_options_customer_balance_bank_transfer_type,payment_settings_payment_method_options_customer_balance_funding_type,payment_settings_payment_method_options_us_bank_account_financial_connections_permissions,payment_settings_payment_method_options_us_bank_account_financial_connections_prefetch,payment_settings_payment_method_options_us_bank_account_verification_method,payment_settings_payment_method_types,period_start,period_end,post_payment_credit_notes_amount,pre_payment_credit_notes_amount,quote,receipt_number,rendering_amount_tax_display,rendering_pdf_page_size,shipping_cost_amount_subtotal,shipping_cost_amount_tax,shipping_cost_amount_total,shipping_cost_shipping_rate,shipping_address_city,shipping_address_country,shipping_address_line_1,shipping_address_line_2,shipping_address_postal_code,shipping_address_state,shipping_carrier,shipping_name,shipping_phone,shipping_tracking_number,starting_balance,statement_descriptor,status,status_transitions_finalized_at,status_transitions_paid_at,status_transitions_voided_at,status_transitions_marked_uncollectible_at,subscription_proration_date,subtotal,tax,tax_percent,test_clock,threshold_reason_amount_gte,total,transfer_data_amount,transfer_data_destination,webhooks_delivered_at,customer_id,charge_id,default_source_id,default_payment_method_id,payment_intent_id,application_fee_amount,_fivetran_synced,subtotal_excluding_tax,total_excluding_tax
sub_1RmKQQFCPJnn9IgIT1CC6rho,US,Pinwheel,18654,0,18654,0,,0,False,,True,complete,upcoming,charge_automatically,2026-07-18 19:58:34+00:00,usd,,,0,,,,,,,,,,,,,True,{},2026-07-18 20:58:34+00:00,,,False,False,,,,,,automatic,,,,,,,"[""card""]",2025-07-18 19:58:34+00:00,2026-07-18 19:58:34+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,17499,1155.0,,,,18654,,,,cus_ShjuaLXctcpAsI,,,,,,2025-07-19 00:33:21.110000+00:00,17499,17499
sub_1RmLPJFCPJnn9IgIzVs82Woj,US,Pinwheel,17530,0,17530,0,,0,False,,True,complete,upcoming,charge_automatically,2026-07-18 21:01:29+00:00,usd,,,0,,,,,,,,,,,,,True,{},2026-07-18 22:01:29+00:00,,,False,False,,,,,,automatic,,,,,,,"[""card""]",2025-07-18 21:01:29+00:00,2026-07-18 21:01:29+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1031.0,,,,17530,,,,cus_ShkvuB2Vqw8hwN,,,,,,2025-07-19 00:33:21.023000+00:00,16499,16499
sub_1RZxq5FCPJnn9IgIqhSyb7kc,US,Pinwheel,51181,0,51181,0,,0,False,,True,complete,upcoming,charge_automatically,2026-06-14 17:25:57+00:00,usd,,,0,,,,,,,,,,,,,True,{},2026-06-14 18:25:57+00:00,,,False,False,,,,,,automatic,,,,,,,"[""card""]",2025-06-14 17:25:57+00:00,2026-06-14 17:25:57+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,49396,1839.0,,,,51181,,,,cus_SUxlJaltqQK5Sh,,,,,,2025-07-20 00:31:39.300000+00:00,49342,49342
sub_1Ra3PuFCPJnn9IgIJ2N7zgnL,US,Pinwheel,33163,0,33163,0,,0,False,,True,complete,upcoming,charge_automatically,2026-06-14 23:23:18+00:00,usd,,,0,,,,,,,,,,,,,True,{},2026-06-15 00:23:18+00:00,,,False,False,,,,,,automatic,,,,,,,"[""card""]",2025-06-14 23:23:18+00:00,2026-06-14 23:23:18+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,32507,953.0,,,,33163,,,,cus_SV3WomLD7siHHM,,,,,,2025-07-20 00:31:39.894000+00:00,32210,32210
sub_1PeHqKFCPJnn9IgIUAzjQ2WE,US,Pinwheel,1616,0,1616,0,,0,False,,True,complete,upcoming,send_invoice,2025-08-19 14:31:32+00:00,usd,,2025-08-26 14:31:32+00:00,0,,,,,,,,,,,,,True,{},,,,False,False,,,,,,,,,,,,,,2025-07-19 14:31:32+00:00,2025-08-19 14:31:32+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,117.0,,,,1616,,,,cus_KUeVSK1QvEQvRC,,,,,,2025-07-20 00:31:11.831000+00:00,1499,1499
sub_1JqJusFCPJnn9IgINRgUjuUK,US,Pinwheel,1630,0,1630,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-19 15:56:22+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-08-19 16:56:22+00:00,,,False,False,,,,,,,,,,,,,,2025-07-19 15:56:22+00:00,2025-08-19 15:56:22+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,131.0,,,,1630,,,,cus_KVKacciKzanVDQ,,,,,,2025-07-20 00:31:36.832000+00:00,1499,1499
sub_1PeP1yFCPJnn9IgIqztTqOjk,US,Pinwheel,23472,0,23472,0,,0,False,,True,complete,upcoming,charge_automatically,2026-07-19 22:12:02+00:00,usd,,,0,,,,,,,,,,,,,True,{},2026-07-19 23:12:02+00:00,,,False,False,,,,,,automatic,,,,,,,,2025-07-19 22:12:02+00:00,2026-07-19 22:12:02+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,21998,1474.0,,,,23472,,,,cus_QVPrYWSapgQJx8,,,,,,2025-07-20 00:31:25.575000+00:00,21998,21998
sub_1Qj4h2FCPJnn9IgIToMBrpAy,US,Pinwheel,4608,0,4608,0,,0,False,,True,complete,upcoming,charge_automatically,2025-10-19 20:02:00+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-10-19 21:02:00+00:00,,,False,False,,,,,,,,,,,,,,2025-07-19 20:02:00+00:00,2025-10-19 20:02:00+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,4249,359.0,,,,4608,,,,cus_P4EGfoMCw86k1d,,,,,,2025-07-20 00:31:09.850000+00:00,4249,4249
sub_1NORylFCPJnn9IgICZAQ8u4B,US,Pinwheel,17860,0,17860,0,,0,False,,True,complete,upcoming,charge_automatically,2026-07-19 21:02:15+00:00,usd,,,0,,,,,,,,,,,,,True,{},2026-07-19 22:02:15+00:00,,,False,False,,,,,,,,,,,,,,2025-07-19 21:02:15+00:00,2026-07-19 21:02:15+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1361.0,,,,17860,,,,cus_OAnZg7ptITck0M,,,,,,2025-07-20 00:31:14.798000+00:00,16499,16499
sub_1PeJvIFCPJnn9IgIRQXAnWwL,US,Pinwheel,17860,0,17860,0,,0,False,,True,complete,upcoming,charge_automatically,2026-07-19 16:44:48+00:00,usd,,,0,,,,,,,,,,,,,True,{},2026-07-19 17:44:48+00:00,,,False,False,,,,,,automatic,,,,,,,,2025-07-19 16:44:48+00:00,2026-07-19 16:44:48+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,1361.0,,,,17860,,,,cus_QVKaiVLgTq4dEy,,,,,,2025-07-20 00:31:11.957000+00:00,16499,16499
sub_1RmadgFCPJnn9IgIibb9EEi5,US,Pinwheel,4529,0,4529,0,,0,False,,True,complete,upcoming,charge_automatically,2025-10-19 13:17:20+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-10-19 14:17:20+00:00,,,False,False,,,,,,automatic,,,,,,,"[""card""]",2025-07-19 13:17:20+00:00,2025-10-19 13:17:20+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,4249,280.0,,,,4529,,,,cus_SgOBP3bjdaIGV3,,,,,,2025-07-20 00:33:26.104000+00:00,4249,4249
sub_1RmWtPFCPJnn9IgIZ4uVSzpC,US,Pinwheel,14999,0,14999,0,,0,False,,True,complete,upcoming,charge_automatically,2026-07-19 09:17:19+00:00,gbp,,,0,,,,,,,,,,,,,True,{},2026-07-19 10:17:19+00:00,,,False,False,,,,,,automatic,,,,,,,"[""card""]",2025-07-19 09:17:19+00:00,2026-07-19 09:17:19+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,14999,0.0,,,,14999,,,,cus_ShwmbfeQKojpGU,,,,,,2025-07-20 00:33:25.113000+00:00,14999,14999
sub_1RmXq7FCPJnn9IgIRK6iXoTy,US,Pinwheel,14999,0,14999,0,,0,False,,True,complete,upcoming,charge_automatically,2026-07-19 10:17:59+00:00,gbp,,,0,,,,,,,,,,,,,True,{},2026-07-19 11:17:59+00:00,,,False,False,,,,,,automatic,,,,,,,"[""card""]",2025-07-19 10:17:59+00:00,2026-07-19 10:17:59+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,14999,0.0,,,,14999,,,,cus_ShxlPW4vcE1Es6,,,,,,2025-07-20 00:33:25.060000+00:00,14999,14999
sub_1RmZCzFCPJnn9IgIcNe1s5qX,US,Pinwheel,14999,0,14999,0,,0,False,,True,complete,upcoming,charge_automatically,2026-07-19 11:45:40+00:00,gbp,,,0,,,,,,,,,,,,,True,{},2026-07-19 12:45:40+00:00,,,False,False,,,,,,automatic,,,,,,,"[""card""]",2025-07-19 11:45:40+00:00,2026-07-19 11:45:40+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,14999,0.0,,,,14999,,,,cus_ShzB7bN0Pa3re5,,,,,,2025-07-20 00:33:25.141000+00:00,14999,14999
sub_1RmdtNFCPJnn9IgI5PvJT7ep,US,Pinwheel,17499,0,17499,0,,0,False,,True,complete,upcoming,charge_automatically,2026-07-19 16:45:45+00:00,usd,,,0,,,,,,,,,,,,,True,{},2026-07-19 17:45:45+00:00,,,False,False,,,,,,automatic,,,,,,,"[""card""]",2025-07-19 16:45:45+00:00,2026-07-19 16:45:45+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,17499,0.0,,,,17499,,,,cus_Si41OdqIhPDk1F,,,,,,2025-07-20 00:33:26.265000+00:00,17499,17499
sub_1Rmk68FCPJnn9IgI3zDgxcSU,US,Pinwheel,4249,0,4249,0,,0,False,,True,complete,upcoming,charge_automatically,2025-10-19 23:23:20+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-10-20 00:23:20+00:00,,,False,False,,,,,,automatic,,,,,,,"[""card""]",2025-07-19 23:23:20+00:00,2025-10-19 23:23:20+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,4249,0.0,,,,4249,,,,cus_SiAQbVnYSoNaLf,,,,,,2025-07-20 00:33:27.548000+00:00,4249,4249
sub_K8vcAKu2o6eHgQ,US,Pinwheel,1499,0,1499,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 20:41:04+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-08-20 21:41:04+00:00,,,False,False,,,,,,,,,,,,,,2025-07-20 20:41:04+00:00,2025-08-20 20:41:04+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,0.0,,,,1499,,,,cus_K8vc7CoZeL10US,,,,,,2025-07-21 00:31:09.056000+00:00,1499,1499
sub_1NKp7AFCPJnn9IgIngoH1EeA,US,Pinwheel,0,0,0,0,,0,False,,True,complete,upcoming,charge_automatically,2026-07-09 20:55:56+00:00,usd,,,0,,,,,,,,,,,,,True,{},2026-07-09 21:55:56+00:00,,,False,False,,,,,,,,,,,,,,2025-07-09 20:55:56+00:00,2026-07-09 20:55:56+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,0,0.0,,,,0,,,,cus_O73DAFhkt4LW8I,,,,,,2025-07-21 00:30:48.969000+00:00,0,0
sub_1NOVLyFCPJnn9IgIWBIvca6i,US,Pinwheel,17406,0,17406,0,,0,False,,True,complete,upcoming,charge_automatically,2026-07-20 00:38:26+00:00,usd,,,0,,,,,,,,,,,,,True,{},2026-07-20 01:38:26+00:00,,,False,False,,,,,,,,,,,,,,2025-07-20 00:38:26+00:00,2026-07-20 00:38:26+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,16499,907.0,,,,17406,,,,cus_OAr4ydxItULOKh,,,,,,2025-07-21 00:31:04.014000+00:00,16499,16499
sub_1K1KP4FCPJnn9IgIla8dPYZ9,US,Pinwheel,1499,0,1499,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 00:41:02+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-08-20 01:41:02+00:00,,,False,False,,,,,,,,,,,,,,2025-07-20 00:41:02+00:00,2025-08-20 00:41:02+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,0.0,,,,1499,,,,cus_KghoVraPXYFTRR,,,,,,2025-07-21 00:30:44.407000+00:00,1499,1499
sub_1K1MPvFCPJnn9IgIrye3YsX0,US,Pinwheel,1998,0,1998,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 02:50:03+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-08-20 03:50:03+00:00,,,False,False,,,,,,,,,,,,,,2025-07-20 02:50:03+00:00,2025-08-20 02:50:03+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1998,0.0,,,,1998,,,,cus_KgjtMQRDWbn1Eq,,,,,,2025-07-21 00:30:50.876000+00:00,1998,1998
sub_1K1OV1FCPJnn9IgIPXKi3X4b,US,Pinwheel,1499,0,1499,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 05:03:26+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-08-20 06:03:26+00:00,,,False,False,,,,,,,,,,,,,,2025-07-20 05:03:26+00:00,2025-08-20 05:03:26+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,0.0,,,,1499,,,,cus_Kgm3NS31mYyNUB,,,,,,2025-07-21 00:31:18.531000+00:00,1499,1499
sub_1K1Ot0FCPJnn9IgINzOaBVsN,US,Pinwheel,1598,0,1598,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 05:28:14+00:00,usd,,,0,,,,,,,,,,,,,True,{},,,,False,False,,,,,,,,,,,,,,2025-07-20 05:28:14+00:00,2025-08-20 05:28:14+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,99.0,,,,1598,,,,cus_KgmRlorI10kveA,,,,,,2025-07-21 00:31:16.995000+00:00,1499,1499
sub_1K1Q02FCPJnn9IgIVknR9VXI,US,Pinwheel,1499,0,1499,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 06:39:34+00:00,usd,,,0,,,,,,,,,,,,,True,{},,,,False,False,,,,,,,,,,,,,,2025-07-20 06:39:34+00:00,2025-08-20 06:39:34+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,0.0,,,,1499,,,,cus_Kgnb9yr2B6ibvM,,,,,,2025-07-21 00:30:51.855000+00:00,1499,1499
sub_1L1Ya0FCPJnn9IgIr0A8dGql,US,Pinwheel,1574,0,1574,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 16:21:32+00:00,usd,,,0,,,,,,,,,,,,,True,{},,,,False,False,,,,,,,,,,,,,,2025-07-20 16:21:32+00:00,2025-08-20 16:21:32+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,75.0,,,,1574,,,,cus_L1iGMeFbZqE7Ya,,,,,,2025-07-21 00:30:57.841000+00:00,1499,1499
sub_1KNsVHFCPJnn9IgIO6L8gbyZ,US,Pinwheel,1499,0,1499,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 05:32:39+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-08-20 06:32:39+00:00,,,False,False,,,,,,,,,,,,,,2025-07-20 05:32:39+00:00,2025-08-20 05:32:39+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,0.0,,,,1499,,,,cus_L40WejdUTvih6M,,,,,,2025-07-21 00:30:44.892000+00:00,1499,1499
sub_1KjNwzFCPJnn9IgIMfY8NvdM,US,Pinwheel,1998,0,1998,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 13:22:09+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-08-20 14:22:09+00:00,,,False,False,,,,,,,,,,,,,,2025-07-20 13:22:09+00:00,2025-08-20 13:22:09+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1998,0.0,,,,1998,,,,cus_LQEPhhgjXvd8t5,,,,,,2025-07-21 00:30:47.409000+00:00,1998,1998
sub_1KjSMkFCPJnn9IgIwnldRrXC,US,Pinwheel,1598,0,1598,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 18:05:02+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-08-20 19:05:02+00:00,,,False,False,,,,,,,,,,,,,,2025-07-20 18:05:02+00:00,2025-08-20 18:05:02+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,99.0,,,,1598,,,,cus_LQIydxlFoIrtvP,,,,,,2025-07-21 00:30:58.987000+00:00,1499,1499
sub_1KuDZIFCPJnn9IgIR5k0Uk9L,US,Pinwheel,1589,0,1589,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 10:30:28+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-08-20 11:30:28+00:00,,,False,False,,,,,,,,,,,,,,2025-07-20 10:30:28+00:00,2025-08-20 10:30:28+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,90.0,,,,1589,,,,cus_LbQQRqjOcqjROc,,,,,,2025-07-21 00:31:08.491000+00:00,1499,1499
sub_1LCkRaFCPJnn9IgIA4RiEimC,US,Pinwheel,1499,0,1499,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 13:15:05+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-08-20 14:15:05+00:00,,,False,False,,,,,,,,,,,,,,2025-07-20 13:15:05+00:00,2025-08-20 13:15:05+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,0.0,,,,1499,,,,cus_Lkf9mrMl7BYuVD,,,,,,2025-07-21 00:31:12.755000+00:00,1499,1499
sub_1LGQ26FCPJnn9IgIqlZ0aa2d,US,Pinwheel,2218,0,2218,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 16:15:58+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-08-20 17:15:58+00:00,,,False,False,,,,,,,,,,,,,,2025-07-20 16:15:58+00:00,2025-08-20 16:15:58+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1998,220.0,,,,2218,,,,cus_LyMlPO8gKpducJ,,,,,,2025-07-21 00:31:00.401000+00:00,1998,1998
sub_1LVMWdFCPJnn9IgIR6yMescs,US,Pinwheel,1499,0,1499,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 12:12:12+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-08-20 13:12:12+00:00,,,False,False,,,,,,,,,,,,,,2025-07-20 12:12:12+00:00,2025-08-20 12:12:12+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,0.0,,,,1499,,,,cus_MDo8yUUNOt7p53,,,,,,2025-07-21 00:30:56.316000+00:00,1499,1499
sub_1LnqmUFCPJnn9IgIW5BiUb15,US,Pinwheel,1598,0,1598,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 21:30:02+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-08-20 22:30:02+00:00,,,False,False,,,,,,,,,,,,,,2025-07-20 21:30:02+00:00,2025-08-20 21:30:02+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,99.0,,,,1598,,,,cus_MWubTHzT6mfvZe,,,,,,2025-07-21 00:31:14.520000+00:00,1499,1499
sub_1Lz1G1FCPJnn9IgI9AnFUjJJ,US,Pinwheel,1593,0,1593,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 16:54:41+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-08-20 17:54:41+00:00,,,False,False,,,,,,,,,,,,,,2025-07-20 16:54:41+00:00,2025-08-20 16:54:41+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,94.0,,,,1593,,,,cus_MiSAajK31Cs7ZR,,,,,,2025-07-21 00:31:15.474000+00:00,1499,1499
sub_1Lz1ZJFCPJnn9IgITlK5q8KN,US,Pinwheel,1630,0,1630,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 17:14:37+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-08-20 18:14:37+00:00,,,False,False,,,,,,,,,,,,,,2025-07-20 17:14:37+00:00,2025-08-20 17:14:37+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,131.0,,,,1630,,,,cus_MiSUeqW1fmQZI3,,,,,,2025-07-21 00:31:12.704000+00:00,1499,1499
sub_1MGx8mFCPJnn9IgIfJVVd0dh,US,Pinwheel,1626,0,1626,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 04:09:19+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-08-20 05:09:19+00:00,,,False,False,,,,,,,,,,,,,,2025-07-20 04:09:19+00:00,2025-08-20 04:09:19+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,127.0,,,,1626,,,,cus_MrGCDBTCtwZyc0,,,,,,2025-07-21 00:30:55.408000+00:00,1499,1499
sub_1OamFnFCPJnn9IgIw8bGdhqq,US,Pinwheel,1499,0,1499,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 21:39:03+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-08-20 22:39:03+00:00,,,False,False,,,,,,,,,,,,,,2025-07-20 21:39:03+00:00,2025-08-20 21:39:03+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,0.0,,,,1499,,,,cus_Mt84kRQhRnrQHc,,,,,,2025-07-21 00:30:59.467000+00:00,1499,1499
sub_1MH7CoFCPJnn9IgIyfQy7YXI,US,Pinwheel,1598,0,1598,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 14:54:09+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-08-20 15:54:09+00:00,,,False,False,,,,,,,,,,,,,,2025-07-20 14:54:09+00:00,2025-08-20 14:54:09+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,99.0,,,,1598,,,,cus_MvywwbFmv6SHdL,,,,,,2025-07-21 00:30:52.513000+00:00,1499,1499
sub_1MGxIBFCPJnn9IgIWBmVCENa,US,Pinwheel,1499,0,1499,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 04:19:03+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-08-20 05:19:03+00:00,,,False,False,,,,,,,,,,,,,,2025-07-20 04:19:03+00:00,2025-08-20 04:19:03+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,0.0,,,,1499,,,,cus_MwmwtjUfkCa7rb,,,,,,2025-07-21 00:30:55.755000+00:00,1499,1499
sub_1MHFLjFCPJnn9IgI6hPoGlGP,US,Pinwheel,1499,0,1499,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 23:35:55+00:00,usd,,,0,,,,,,,,,,,,,True,{},,,,False,False,,,,,,,,,,,,,,2025-07-20 23:35:55+00:00,2025-08-20 23:35:55+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,0.0,,,,1499,,,,cus_MxRdPaGuKhcwd8,,,,,,2025-07-21 00:30:53.433000+00:00,1499,1499
sub_1MHFpQFCPJnn9IgIWsCIneJQ,US,Pinwheel,1499,0,1499,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-21 00:06:35+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-08-21 01:06:35+00:00,,,False,False,,,,,,,,,,,,,,2025-07-21 00:06:35+00:00,2025-08-21 00:06:35+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,0.0,,,,1499,,,,cus_MyLtgZ98uXKeeB,,,,,,2025-07-21 00:30:50.101000+00:00,1499,1499
sub_1MgJbSFCPJnn9IgIjOKZvBQt,US,Pinwheel,1499,0,1499,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 03:11:46+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-08-20 04:11:46+00:00,,,False,False,,,,,,,,,,,,,,2025-07-20 03:11:46+00:00,2025-08-20 03:11:46+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,0.0,,,,1499,,,,cus_NRBz0Zif15VxJi,,,,,,2025-07-21 00:30:54.587000+00:00,1499,1499
sub_1MgZY2FCPJnn9IgIAjPTsIj7,US,Pinwheel,1499,0,1499,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 20:13:18+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-08-20 21:13:18+00:00,,,False,False,,,,,,,,,,,,,,2025-07-20 20:13:18+00:00,2025-08-20 20:13:18+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,0.0,,,,1499,,,,cus_NRSSrwCzFpC66J,,,,,,2025-07-21 00:31:01.286000+00:00,1499,1499
sub_1MgboNFCPJnn9IgIDkortrBh,US,Pinwheel,1598,0,1598,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 22:38:19+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-08-20 23:38:19+00:00,,,False,False,,,,,,,,,,,,,,2025-07-20 22:38:19+00:00,2025-08-20 22:38:19+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,99.0,,,,1598,,,,cus_NRUnbYmsvDCXQQ,,,,,,2025-07-21 00:30:48.082000+00:00,1499,1499
sub_1Mrj4gFCPJnn9IgIcGpzBwTN,US,Pinwheel,1604,0,1604,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 14:37:06+00:00,usd,,,0,,,,,,,,,,,,,True,{},,,,False,False,,,,,,,,,,,,,,2025-07-20 14:37:06+00:00,2025-08-20 14:37:06+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,105.0,,,,1604,,,,cus_Ncz2B9R5AE9CwC,,,,,,2025-07-21 00:30:45.712000+00:00,1499,1499
sub_1N9gZFFCPJnn9IgIAxiXnqU7,US,Pinwheel,1611,0,1611,0,,0,False,,True,complete,upcoming,charge_automatically,2025-08-20 03:34:53+00:00,usd,,,0,,,,,,,,,,,,,True,{},2025-08-20 04:34:53+00:00,,,False,False,,,,,,,,,,,,,,2025-07-20 03:34:53+00:00,2025-08-20 03:34:53+00:00,0,0,,,,,,,,,,,,,,,,,,,0,,draft,,,,,,1499,112.0,,,,1611,,,,cus_NrK97BgWl0PSpY,,,,,,2025-07-21 00:31:14.127000+00:00,1499,1499
