field_id,form_id,id,ref,label,attachment_type,attachment_href,attachment_property_description,_fivetran_synced,_fivetran_start,_fivetran_end,_fivetran_active
ByvG2qE3Cy0E,TlsjoIys,7KEPbtS15J6g,ce107d3a-ec2c-47dc-83d3-5d9784da56cc,4,,,,2023-05-09 15:55:23.761000+00:00,2023-04-21 19:05:33.918000+00:00,9999-12-31 23:59:59.999000+00:00,True
AVgHEF6GZEyf,sxgX6rXP,Nt6ljchL9VJW,94f166f3-72e2-47f8-80ab-fd206b84082e,8,,,,2023-05-09 15:55:29.393000+00:00,2023-04-27 22:28:19.957000+00:00,9999-12-31 23:59:59.999000+00:00,True
gUNbJgRsHF3R,gmvhyLfk,DsQWVKQOmDUl,28ffcc03-4fca-4c3c-830f-864ebd9fae0c,9,,,,2023-05-09 15:56:41.847000+00:00,2022-03-06 03:43:59.512000+00:00,9999-12-31 23:59:59.999000+00:00,True
10aq2haDZEOS,CBJ5YM86,smUe5xI6970X,011d5b67-a088-4445-a0ed-b0d7deff7365,2 Years: Plus 2 ($99.99),,,,2023-05-09 15:55:41.460000+00:00,2023-01-06 17:09:18.282000+00:00,9999-12-31 23:59:59.999000+00:00,True
EFjFNpPF4azW,vgBnsZ5t,OvJVSh7fq9Ro,679c994c-b3a1-4901-ae6c-bc0086afcfb5,"24/7 text, browsing, and location monitoring",,,,2023-05-09 15:57:40.256000+00:00,2021-04-13 19:03:18.853000+00:00,9999-12-31 23:59:59.999000+00:00,True
BHPmZne7WORI,Taztlocm,r4PKmK4hSunv,ac596906-47b6-45c9-90b7-fb0427106c1a,Yellow,,,,2023-05-09 15:58:03.771000+00:00,2021-10-14 18:04:17.504000+00:00,9999-12-31 23:59:59.999000+00:00,True
vAjBEO307Stw,LzAPLKMT,ehG9bZw8ahzC,76a99e81-542a-4350-b69f-8449477cb156,12,,,,2023-05-09 15:56:38.336000+00:00,2022-03-08 01:20:51.009000+00:00,9999-12-31 23:59:59.999000+00:00,True
gppyxbHvJqOl,kpF10uRx,VMmhTShzFxHc,078d7165-fe62-4db8-b568-e6a47c2bb18b,ISYE 8803 Topics on High-Dimensional Data Analytics,,,,2023-05-09 15:55:40.965000+00:00,2023-01-06 17:34:41.531000+00:00,9999-12-31 23:59:59.999000+00:00,True
8Mq4OWRtKLAD,j7mMhWyf,bf8uq0NBaQoC,8ca4dd02-9554-41e7-89a7-c72912d534ef,6,,,,2023-05-09 15:55:32.106000+00:00,2023-03-14 22:16:44.319000+00:00,9999-12-31 23:59:59.999000+00:00,True
Fz0FH9k8EQl6,UKxdVnQv,RpkB5zK2Jezm,d3146ac7-242d-4d73-81c8-a3e38c67da74,*Mint* (runs on T-Mobile),,,,2023-05-09 15:55:59.799000+00:00,2022-07-12 19:11:56.721000+00:00,9999-12-31 23:59:59.999000+00:00,True
nyTVrrQOwN8H,xYcRb6rP,pV3A0eM3cFGc,eb61623c-5f80-433e-a4f2-9babaa16cc4f,Control and monitor communication,,,,2023-05-09 15:57:07.355000+00:00,2022-10-21 18:13:37.670000+00:00,9999-12-31 23:59:59.999000+00:00,True
tMDbG8RYzUZS,zGAJwdex,CYpFHHjmKybN,28ffcc03-4fca-4c3c-830f-864ebd9fae0c,9,,,,2023-05-09 15:57:45.900000+00:00,2022-04-15 01:39:06.816000+00:00,9999-12-31 23:59:59.999000+00:00,True
vS2XeHtPtO0Y,D2ZGBXmn,Q1EivenxhsHI,67133da4-1e03-463b-9118-56a3b48e94fd,Strongly agree,,,,2023-05-09 15:55:22.691000+00:00,2023-05-08 19:11:24.487000+00:00,9999-12-31 23:59:59.999000+00:00,True
10aq2haDZEOS,CBJ5YM86,QtP2elG8LdWr,c6867495-37e1-4b60-b8f8-ef8ee338b890,I want to protect more than one phone,,,,2023-05-09 15:55:41.461000+00:00,2023-01-06 17:09:18.282000+00:00,9999-12-31 23:59:59.999000+00:00,True
JfE0x2oGsPOJ,xaHb3xw2,CreprTFlaCdg,800e7c03-af66-4b17-a0ea-176e860a9c87,Sunflower Yellow Case ($14.99),image,https://images.typeform.com/images/RReJWw2PRqcT,BLU G50Housing-HW02219‰÷»æ (1),2023-05-09 15:56:46.686000+00:00,2021-10-20 01:16:14.356000+00:00,9999-12-31 23:59:59.999000+00:00,True
AVgHEF6GZEyf,sxgX6rXP,dYz4rxDW0xRw,9396447c-188a-48aa-a48d-3be9159d60f0,9,,,,2023-05-09 15:55:29.393000+00:00,2023-04-27 22:28:19.957000+00:00,9999-12-31 23:59:59.999000+00:00,True
P4kG5SyBS4Md,D2ZGBXmn,rQ2ek8y0STUW,042aaf94-e37e-469b-80a5-65f775277222,Fulfillment,,,,2023-05-09 15:55:22.680000+00:00,2023-05-08 19:11:24.487000+00:00,9999-12-31 23:59:59.999000+00:00,True
kSVDk7nKTznX,GvORz64M,JPOHycwsRPYl,3cf555bb-124a-41f1-b1f6-c3ff250661c8,Definitely no,,,,2023-05-09 15:55:51.661000+00:00,2022-10-31 21:24:51.163000+00:00,9999-12-31 23:59:59.999000+00:00,True
fHd1FlrIR0Cl,GvORz64M,rakfg4Sv7udM,bf2f649c-5b43-40ee-8b12-827a610328dd,Probably yes,,,,2023-05-09 15:55:51.664000+00:00,2022-10-31 21:24:51.163000+00:00,9999-12-31 23:59:59.999000+00:00,True
e9AiN0g58JfE,TlsjoIys,jFKNmITO9lEV,730bb762-86f2-495d-ac26-2974f2eb52bd,2,,,,2023-05-09 15:55:23.788000+00:00,2023-04-21 19:05:33.918000+00:00,9999-12-31 23:59:59.999000+00:00,True
YzC0DdMWOcDG,XsezE0qD,zS0J4aONlRkE,95b528fc-5242-4167-928f-128bcfba8da4,"No, I'll add them later",,,,2023-05-09 15:56:18.374000+00:00,2022-06-15 17:07:46.599000+00:00,9999-12-31 23:59:59.999000+00:00,True
hWYfKvWjPynR,e7hRQtSH,GREI37NJqhC7,ca013418-2870-4df8-a8d4-04fcdee8aec1,Lost/broke phone and didn't want to replace it,,,,2023-05-09 15:55:47.562000+00:00,2023-03-02 21:15:53.713000+00:00,9999-12-31 23:59:59.999000+00:00,True
hHM2sq60p65f,Q12HmWXK,VIbquYm5wUDs,01FHZVWFP89848FSS55Z0QGKXG,Choice 1,,,,2023-05-09 15:56:48.123000+00:00,2021-10-14 17:23:06.269000+00:00,9999-12-31 23:59:59.999000+00:00,True
5tXsxIxJiBsz,Jr3UXdoc,iug0xZ8m15yv,41e42f3c-63f3-4f84-97ce-478d808d5c36,14,,,,2023-05-09 15:55:59.073000+00:00,2022-11-01 19:12:29.276000+00:00,9999-12-31 23:59:59.999000+00:00,True
i1x337ebdlZS,mpHWnxIf,mBmzYdpFcDqh,aee10d6e-3d88-4268-b416-4ef769b78c25,My child never complains about Pinwheel! They love it.,,,,2023-05-09 15:56:02.634000+00:00,2022-07-01 18:47:51.536000+00:00,9999-12-31 23:59:59.999000+00:00,True
FAyPshF3gZHf,TlsjoIys,BWqIPEzPNoug,3293dda5-f565-4cab-bc2c-c0ad1f61647d,2,,,,2023-05-09 15:55:23.791000+00:00,2023-04-21 19:05:33.918000+00:00,9999-12-31 23:59:59.999000+00:00,True
6s19zdLkPIjx,GvORz64M,Q65IWlDrNLVS,510ba5f5-9c90-4131-9184-3d0761f500b8,Probably no,,,,2023-05-09 15:55:51.660000+00:00,2022-10-31 21:24:51.163000+00:00,9999-12-31 23:59:59.999000+00:00,True
vAjBEO307Stw,LzAPLKMT,hLMNX0YWKRZX,c1d76b2c-8cc8-4465-88f3-20276a1e4761,11,,,,2023-05-09 15:56:38.336000+00:00,2022-03-08 01:20:51.009000+00:00,9999-12-31 23:59:59.999000+00:00,True
WKvKAmGIiBrL,qd1BXBHF,46f8X2O7FBvX,f6abbdba-acce-492d-ad27-fc780b329039,4,,,,2023-05-09 15:55:43.371000+00:00,2023-01-05 17:17:58.643000+00:00,9999-12-31 23:59:59.999000+00:00,True
tlaOaEmBc0u9,yeS1TlQR,oqPT2auI6kP6,096de614-4248-4bd5-b5dc-9c98de83169c,13-15,,,,2023-05-09 15:57:00.227000+00:00,2021-08-30 23:11:03.231000+00:00,9999-12-31 23:59:59.999000+00:00,True
4wdzOwq6NXRm,kpF10uRx,RyMiuCkc94pe,dddbaef2-3a49-432c-9078-91eb22966e28,4,,,,2023-05-09 15:55:40.978000+00:00,2023-01-06 17:34:41.531000+00:00,9999-12-31 23:59:59.999000+00:00,True
2TfQxyjKTYpp,v5fs4MLL,dA9p35MSVQuO,8817ffaa-cc05-4b5a-a71c-3e5520daf423,Case and Screen Protector,,,,2023-05-09 15:55:43.783000+00:00,2022-12-09 22:00:17.983000+00:00,9999-12-31 23:59:59.999000+00:00,True
SdKjauGFLFyh,wzxbYq72,1Dq0NNNm32m5,1734be64-a0b5-4af0-aeef-c3bd6a105dea,App Conditions,,,,2023-05-09 15:56:45.091000+00:00,2021-11-08 18:00:33.616000+00:00,9999-12-31 23:59:59.999000+00:00,True
HNeGYr46dJ3Z,GvORz64M,3V8wc4YwWBMG,03e75db1-9fb7-42e4-bde8-cb5240ca53f1,I cannot tell,,,,2023-05-09 15:55:51.668000+00:00,2022-10-31 21:24:51.163000+00:00,9999-12-31 23:59:59.999000+00:00,True
g1sbtBqI67s8,gmvhyLfk,qNE06oQSggED,aca517e6-e65c-44d6-b2ff-598bed2036c5,Avoiding technology addiction,,,,2023-05-09 15:56:41.846000+00:00,2022-03-06 03:43:59.512000+00:00,9999-12-31 23:59:59.999000+00:00,True
g1sbtBqI67s8,gmvhyLfk,d0l2iaWaz9mV,69cf6e00-7554-4429-b96e-5ee4a23c8620,"No app store, no browser",,,,2023-05-09 15:56:41.845000+00:00,2022-03-06 03:43:59.512000+00:00,9999-12-31 23:59:59.999000+00:00,True
brO4dS1dHc19,XsezE0qD,7FfDGTVRTsC9,6db8064d-341e-44a0-96dd-6d4e41b1020a,another app,image,https://images.typeform.com/images/default,,2023-05-09 15:56:18.378000+00:00,2022-06-15 17:07:46.599000+00:00,9999-12-31 23:59:59.999000+00:00,True
ivKgZIQs2EfK,XsezE0qD,2N1eGpxyxk7m,554437ff-3d3d-44a7-9e70-6de3c8ae8951,"No, I don't want to add any yet.",,,,2023-05-09 15:56:18.374000+00:00,2022-06-15 17:07:46.599000+00:00,9999-12-31 23:59:59.999000+00:00,True
2TfQxyjKTYpp,v5fs4MLL,uneVzwXn0U0q,dc3d8b66-5895-412e-8b17-a09be13a2dd2,Screen Protector $9.99,,,,2023-05-09 15:55:43.783000+00:00,2022-12-09 22:00:17.983000+00:00,9999-12-31 23:59:59.999000+00:00,True
vKcV7zAt72Yk,XsezE0qD,PJgcOSPt70Qb,c2e2e0f3-9937-4ce6-906b-c82fd9e02cf4,This would look like the 'normal' routine builder,,,,2023-05-09 15:56:18.379000+00:00,2022-06-15 17:07:46.599000+00:00,9999-12-31 23:59:59.999000+00:00,True
92X7dtQ2GUvI,F8jt6tYB,NsITGrtIVIKQ,0c7650be-008c-4138-b045-d69cbe6be5cf,Financial Compensation for Posts,,,,2023-05-09 15:57:59.398000+00:00,2021-09-29 16:48:40.646000+00:00,9999-12-31 23:59:59.999000+00:00,True
b56yVlU5Rxv3,qd1BXBHF,3XU4HmAaBn97,66e7f5e4-5008-4a5a-8899-2b598175159f,1,,,,2023-05-09 15:55:43.368000+00:00,2023-01-05 17:17:58.643000+00:00,9999-12-31 23:59:59.999000+00:00,True
VeF8Wn8g1rVf,MKXagAlh,4uCYRyO76on6,e1bcf4ca-ca72-4da1-8151-98028309937b,(4) Exceeds Expectations,,,,2023-05-09 15:57:28.727000+00:00,2021-07-22 14:55:18.641000+00:00,9999-12-31 23:59:59.999000+00:00,True
POv1sN6tP8a5,SlUPej,pZRbyLnS4fkG,cb8ff359-9a5f-493f-9db4-921730d700f2,Purple,,,,2023-05-09 15:58:12.465000+00:00,2022-06-15 01:34:31.308000+00:00,9999-12-31 23:59:59.999000+00:00,True
e9AiN0g58JfE,TlsjoIys,Pr8otpyD8Bnc,981847fe-2d64-4310-b6e5-d48be6d3d715,1,,,,2023-05-09 15:55:23.788000+00:00,2023-04-21 19:05:33.918000+00:00,9999-12-31 23:59:59.999000+00:00,True
gOiKGqp3AP07,yJhVac,m9raTSewAjgn,97463116-bdce-4498-8feb-8d02500cdee0,Not disappointed,,,,2023-05-09 15:58:13.479000+00:00,2020-07-30 21:21:20.367000+00:00,9999-12-31 23:59:59.999000+00:00,True
fHd1FlrIR0Cl,GvORz64M,FsPPiIOnAsfd,6609c487-46d6-485d-a443-86832a3a3fc7,Probably no,,,,2023-05-09 15:55:51.664000+00:00,2022-10-31 21:24:51.163000+00:00,9999-12-31 23:59:59.999000+00:00,True
UBkeLeEPqgRr,CboEYzb7,X3lxMnnwSZ53,b44d4c5f-c095-4f8d-9578-f70ed828c4c3,Have read about or studied child development,,,,2023-05-09 15:56:37.934000+00:00,2022-03-09 13:49:27.109000+00:00,9999-12-31 23:59:59.999000+00:00,True
eBEGfPEYPxEa,zGAJwdex,o30c914kAObz,2e241bd6-bd0f-4ed9-8f31-9755a21ede9b,Not Disappointed,,,,2023-05-09 15:57:45.899000+00:00,2022-04-15 01:39:06.816000+00:00,9999-12-31 23:59:59.999000+00:00,True
HNeGYr46dJ3Z,GvORz64M,FNmm21uetV3K,1648080c-3743-453c-b937-9be3cfa9cfd6,Definitely no,,,,2023-05-09 15:55:51.667000+00:00,2022-10-31 21:24:51.163000+00:00,9999-12-31 23:59:59.999000+00:00,True
GR0g6V2xcZUl,kpF10uRx,MxEYIgEh9vGm,c8baa347-08e7-4e04-b6e6-4e7553015c7b,4,,,,2023-05-09 15:55:40.970000+00:00,2023-01-06 17:34:41.531000+00:00,9999-12-31 23:59:59.999000+00:00,True
qUyLrWvCDTbr,Taztlocm,Fy8Qnd6q5Nr6,7fdef4b3-6487-4a59-911d-fe454a530757,Green,,,,2023-05-09 15:58:03.771000+00:00,2021-10-14 18:04:17.504000+00:00,9999-12-31 23:59:59.999000+00:00,True
l5AnKwCBOiz6,tfFJLomK,F8axyswlHncv,871c68f8-9fcf-4f0c-a196-caf687f15c82,17,,,,2023-05-09 15:56:12.391000+00:00,2022-06-24 15:24:46.550000+00:00,9999-12-31 23:59:59.999000+00:00,True
ByvG2qE3Cy0E,TlsjoIys,SE07Yb88qwgV,07674bd0-d702-4394-9572-9b921efa3b5a,3,,,,2023-05-09 15:55:23.761000+00:00,2023-04-21 19:05:33.918000+00:00,9999-12-31 23:59:59.999000+00:00,True
uB5LFDbzlAzB,e7hRQtSH,fFONd2q1fm2y,9da29393-aa17-4289-86d6-c12faf06a1c5,Android with third-party parental control app,,,,2023-05-09 15:55:47.565000+00:00,2023-03-02 21:15:53.713000+00:00,9999-12-31 23:59:59.999000+00:00,True
aAmdKmc3Tcut,mP8GzNoV,ObgbwNmgLBuS,aed45279-6459-416f-b3bc-c11f8b96bc90,Pinwheel didn't have the features that I need,,,,2023-05-09 15:56:24.090000+00:00,2023-02-27 20:42:44.975000+00:00,9999-12-31 23:59:59.999000+00:00,True
g1sbtBqI67s8,gmvhyLfk,zxjMedscvvyT,bd184412-4c39-4447-9c44-c502e515f300,Control and monitor communication,,,,2023-05-09 15:56:41.845000+00:00,2022-03-06 03:43:59.512000+00:00,9999-12-31 23:59:59.999000+00:00,True
2xjryxHrw9rQ,tfFJLomK,gQiNRlzKZNRp,3655387e-f208-4856-88b2-8760aecc4413,Not Disappointed (It isn't that useful),,,,2023-05-09 15:56:12.388000+00:00,2022-06-24 15:24:46.550000+00:00,9999-12-31 23:59:59.999000+00:00,True
brO4dS1dHc19,XsezE0qD,kHGPwiEEKQvM,f170ba1b-fd7f-43bd-a250-88041054420c,App,image,https://images.typeform.com/images/default,,2023-05-09 15:56:18.377000+00:00,2022-06-15 17:07:46.599000+00:00,9999-12-31 23:59:59.999000+00:00,True
2TfQxyjKTYpp,v5fs4MLL,sWyOo5HYSCaw,56c09b86-0774-48a4-9423-68e0855c07b6,Case (colors on next screen),,,,2023-05-09 15:55:43.783000+00:00,2022-12-09 22:00:17.983000+00:00,9999-12-31 23:59:59.999000+00:00,True
HNeGYr46dJ3Z,GvORz64M,vQCmLORTbENj,f9fe785c-7afa-4cb8-b98c-fe8b26d8e68e,Probably no,,,,2023-05-09 15:55:51.667000+00:00,2022-10-31 21:24:51.163000+00:00,9999-12-31 23:59:59.999000+00:00,True
8Mq4OWRtKLAD,j7mMhWyf,JWiFrQ9R5byM,63670277-7375-44f9-8947-9f11e2cb90aa,7,,,,2023-05-09 15:55:32.106000+00:00,2023-03-14 22:16:44.319000+00:00,9999-12-31 23:59:59.999000+00:00,True
DKUUqo8oegjX,I4ZQHmc7,kacpR1bK531W,9fb7012a-0a3e-4c8d-a45e-901110caabee,Other,,,,2023-05-09 15:55:40.277000+00:00,2023-01-11 04:59:05.211000+00:00,9999-12-31 23:59:59.999000+00:00,True
vAjBEO307Stw,LzAPLKMT,Nhs4PcEWTcKR,df314e6d-814f-4169-86da-ada4aa7f7dda,8,,,,2023-05-09 15:56:38.336000+00:00,2022-03-08 01:20:51.009000+00:00,9999-12-31 23:59:59.999000+00:00,True
AVgHEF6GZEyf,sxgX6rXP,xDcCLBYvzfkn,11facc10-c251-414f-b824-ff3a0b3d7086,n/a,,,,2023-05-09 15:55:29.397000+00:00,2023-04-27 22:28:19.957000+00:00,9999-12-31 23:59:59.999000+00:00,True
onKdJ4huHsgi,TlsjoIys,URZTgjqYMo7b,31fcdd4a-61a4-4d01-8963-c480fc3e53b6,4,,,,2023-05-09 15:55:23.795000+00:00,2023-04-21 19:05:33.918000+00:00,9999-12-31 23:59:59.999000+00:00,True
Kx3O1vpVArEc,dXOhQhOt,z95t8b3ksbgv,01EZ5W56CMKVBF0RGZENJ1DSTW,Somewhat Disappointed,,,,2023-05-09 15:56:47.010000+00:00,2021-10-27 15:36:50.842000+00:00,9999-12-31 23:59:59.999000+00:00,True
Saoqk2AUot0h,kpF10uRx,PVYqwQbtlOCh,fc5de79f-b400-4b30-94c9-77775bbad181,3,,,,2023-05-09 15:55:40.969000+00:00,2023-01-06 17:34:41.531000+00:00,9999-12-31 23:59:59.999000+00:00,True
P4kG5SyBS4Md,D2ZGBXmn,T5aHYGd8T43c,009ad2bb-9c22-4a28-b34e-3837ab3099e0,Other ops,,,,2023-05-09 15:55:22.682000+00:00,2023-05-08 19:11:24.487000+00:00,9999-12-31 23:59:59.999000+00:00,True
yyx5wa8DcChj,LzAPLKMT,yM6cyxr0YatP,2e241bd6-bd0f-4ed9-8f31-9755a21ede9b,N/A - I no longer use the product,,,,2023-05-09 15:56:38.332000+00:00,2022-03-08 01:20:51.009000+00:00,9999-12-31 23:59:59.999000+00:00,True
S1T7DeHVPDDW,bnMZx3gX,I4lUE8d23IYa,42f25d80-a54a-4c37-b5ce-6eb2696d838f,Crypto Brainstorm ,,,,2023-05-09 15:56:37.531000+00:00,2022-03-17 02:41:10.735000+00:00,9999-12-31 23:59:59.999000+00:00,True
P4kG5SyBS4Md,D2ZGBXmn,USWdjEM3PTIu,4bef9db0-f246-4e8d-93a0-f5aed7e7335b,Marketing,,,,2023-05-09 15:55:22.678000+00:00,2023-05-08 19:11:24.487000+00:00,9999-12-31 23:59:59.999000+00:00,True
ygzJquMktPpT,Jr3UXdoc,MBfrsMFfoChW,9a69f62c-83e1-4a92-80cc-76590db50ef1,Yes,,,,2023-05-09 15:55:59.074000+00:00,2022-11-01 19:12:29.276000+00:00,9999-12-31 23:59:59.999000+00:00,True
uxZzFjYdjl9f,TlsjoIys,zUu7fS4yae7R,eb9840ea-4ab3-4e56-8891-0215a63d406e,4,,,,2023-05-09 15:55:23.783000+00:00,2023-04-21 19:05:33.918000+00:00,9999-12-31 23:59:59.999000+00:00,True
u6YWErGiqymD,HexkhBho,1hLC7ZebMcsI,1226d7ca-5e58-4be0-b5a3-4f0c9f2e3ff1,Someone is/was likely in real danger,,,,2023-05-09 15:55:54.908000+00:00,2022-10-28 18:05:04.979000+00:00,9999-12-31 23:59:59.999000+00:00,True
gOiKGqp3AP07,yJhVac,TVsXfQMzmfbj,2b911d2b-4b27-44ee-8c3a-1142cc46ba4b,Very disappointed,,,,2023-05-09 15:58:13.479000+00:00,2020-07-30 21:21:20.367000+00:00,9999-12-31 23:59:59.999000+00:00,True
hWYfKvWjPynR,e7hRQtSH,Bh6qCWWBwBGX,1c81360b-6b86-4743-b29a-4f7bf5466f17,Bugs/technical issues,,,,2023-05-09 15:55:47.561000+00:00,2023-03-02 21:15:53.713000+00:00,9999-12-31 23:59:59.999000+00:00,True
srBFwchfrpt8,TlsjoIys,HhddVHhEevAD,2b069ffe-a390-4f2a-b9df-33d8e1853907,5,,,,2023-05-09 15:55:23.737000+00:00,2023-04-21 19:05:33.918000+00:00,9999-12-31 23:59:59.999000+00:00,True
ovJvcKH6jyf2,gmvhyLfk,DY488ednUZeS,01EZ5W56CM8DF6F86D5PPCY3NG,Very Disappointed,,,,2023-05-09 15:56:41.844000+00:00,2022-03-06 03:43:59.512000+00:00,9999-12-31 23:59:59.999000+00:00,True
KkQYnhazziLu,HexkhBho,1wLf82tZNcs9,bc945572-4829-4eff-83cb-a4e1e22d31ea,Someone may be/may have been in real danger,,,,2023-05-09 15:55:54.910000+00:00,2022-10-28 18:05:04.979000+00:00,9999-12-31 23:59:59.999000+00:00,True
NsGwUlQxLT0v,D2ZGBXmn,glZSgeCXbH1I,29babeac-3a36-4005-9d26-534824588803,Sometimes,,,,2023-05-09 15:55:22.709000+00:00,2023-05-08 19:11:24.487000+00:00,9999-12-31 23:59:59.999000+00:00,True
SjWtESKYt21y,u0TPD34T,Ph2y6rn0jq6A,818b3211-75d5-46a3-8ccb-363c15f7d61f,Negative,,,,2023-05-09 15:57:30.917000+00:00,2021-07-22 14:55:23.235000+00:00,9999-12-31 23:59:59.999000+00:00,True
BmOq3iZtyiQC,CeKmJj5Q,fskiDJJuhTJ4,df26a4d5-5ad4-4858-b088-d2dfcf309a84,Definitely Violence,,,,2023-05-09 15:55:58.708000+00:00,2022-10-18 17:36:56.171000+00:00,9999-12-31 23:59:59.999000+00:00,True
Eu3gnQOYVMLC,TlsjoIys,2RKf2nXHuN5q,30c04b98-56bf-4bc9-8fda-8ee58bd36f6d,4,,,,2023-05-09 15:55:23.780000+00:00,2023-04-21 19:05:33.918000+00:00,9999-12-31 23:59:59.999000+00:00,True
6mAmsOwQ15Oa,qVTFVRU8,sls7SGolqpGQ,8e4b37cf-f752-4c60-9cbd-fcfc2cb36445,8,,,,2023-05-09 15:56:07.250000+00:00,2022-06-25 19:03:31.223000+00:00,9999-12-31 23:59:59.999000+00:00,True
loccHSkOckrk,sqRpzIS3,Yu2oiNK7NHdB,46bad55b-8898-4863-b2fa-ae90f064fc37,Bark,,,,2023-05-17 20:30:00.380000+00:00,2023-05-17 19:25:54.584000+00:00,9999-12-31 23:59:59.999000+00:00,True
bOS1gk7MZ65u,e7hRQtSH,ARU5g7GvQmzk,849042e1-388d-4c12-a10d-2332a8e1d302,Internet browser,,,,2023-06-01 02:30:46.118000+00:00,2023-05-31 22:39:31.448000+00:00,9999-12-31 23:59:59.999000+00:00,True
Bieky07AjsDT,IVjxs9Xn,iEMqYryhmfne,0ae9accd-eaaa-4448-bea5-5c149d7ce300,Stay once every 2 weeks but on a different day/time,,,,2023-06-02 02:30:19.930000+00:00,2023-06-01 21:37:50.029000+00:00,9999-12-31 23:59:59.999000+00:00,True
oidKffKPoCOO,Wc0VU0TL,OK7Z5xbmLCPT,01F32JG28MWXX38TN8CE31CS1T,Portugal,,,,2023-06-14 20:29:47.590000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,zohDzFee2F9K,01F32JG28KW871DRKR3S1GE752,Dominica,,,,2023-06-14 20:29:47.518000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
M78zrfW944MC,Wc0VU0TL,X3pHYGB5uPl6,01F32JG28N4WWP1PA7YYPH64PZ,Business Supplies & Equipment,,,,2023-06-14 20:29:47.642000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,YbNjqSbQXj4U,01F32JG28M0G8WSYJH9CDAXB26,Peru,,,,2023-06-14 20:29:47.588000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
M78zrfW944MC,Wc0VU0TL,CDxfqc1wicDk,01F32JG28PHAGB8HTQV4CJRE1V,Executive Office,,,,2023-06-14 20:29:47.659000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,DfqrdDkdv5Hu,01F32JG28N2NYKW4KHSMHW1Z8H,Spain,,,,2023-06-14 20:29:47.607000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,PPgX4g8fTBkz,01F32JG28M1KN3F73YBZY7V0FB,Nicaragua,,,,2023-06-14 20:29:47.580000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
M78zrfW944MC,Wc0VU0TL,56CKs8yWqzZx,01F32JG28Q9RFWRSHMB3DP7WTZ,Wireless,,,,2023-06-14 20:29:47.719000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
M78zrfW944MC,Wc0VU0TL,Jc0g4XsW4NlK,01F32JG28PC5REW755HE0GBTVN,Marketing & Advertising,,,,2023-06-14 20:29:47.685000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
M78zrfW944MC,Wc0VU0TL,ByS96I6iqbo2,01F32JG28NFWQSKFYJJ93TW633,Banking,,,,2023-06-14 20:29:47.639000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,sjbjV1a0vakX,01F32JG28M0WKCP9FHKFMN6WGW,Marshall Islands,,,,2023-06-14 20:29:47.568000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,ZZD0QjN9J5Dr,01F32JG28MND72S7E4QMW6P32S,Netherlands Antilles,,,,2023-06-14 20:29:47.579000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
M78zrfW944MC,Wc0VU0TL,qJtERnygkfAv,01F32JG28QN455SJH2TBVS5BCK,Pharmaceuticals,,,,2023-06-14 20:29:47.696000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,3UskCOmnLOP6,01F32JG28NFTD5FF8TZX2TSV39,Sierra Leone,,,,2023-06-14 20:29:47.600000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,9Wg2GSFqwvXw,01F32JG28MBCETT72VR4PND5G0,Nepal,,,,2023-06-14 20:29:47.577000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,dTXwnx1CGSxq,01F32JG28KGRGKBGKM5FTTAH42,Iraq,,,,2023-06-14 20:29:47.545000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
ySkYXFL9AJzv,Wc0VU0TL,s32YsJ0UeUgw,84366606cbcbe792,500 or more,,,,2023-06-14 20:29:47.723000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
