response_id,choice_id,choice_text,_fivetran_synced,field_id,ranking
ax6gtoqhwaqvjne7sax6g1mh6mryjzwd,pV3A0eM3cFGc,,2023-11-07 14:33:37.896000+00:00,nyTVrrQOwN8H,
3cgirsl1xt4urutc5i9l3cgioszruens,1AhoNn4JWg3Q,,2023-11-07 14:34:03.841000+00:00,nyTVrrQOwN8H,
16nxy3upes5lszq816nxy3vz50cthdta,bhWitRoJWoAQ,,2023-11-07 14:31:02.073000+00:00,bOS1gk7MZ65u,
uu33dpq51ovsh8uu33d5wswjxw3033t4,8gl5Vp7KvdDF,,2023-11-07 14:33:06.133000+00:00,Kx3O1vpVArEc,
qqawkqzfm4gd0bdbzaqqawktv8jaaa3b,fYEoMwQgh1lG,,2023-11-07 14:31:53.253000+00:00,aAmdKmc3Tcut,
xmme8o4l8dnj03rthxmme8o17u4s1trj,RXnIuTDpN09K,,2023-11-07 14:33:06.141000+00:00,bZvjg7tWA0LH,
jxitcpcmvno6p6hrnjxitcx0hgjv9fpi,J5bZMfnELkr8,,2023-11-07 14:34:01.901000+00:00,nyTVrrQOwN8H,
flj85ro28wc6wndcflj8unvzw5y25dku,quuspqLGpZdq,,2023-11-07 14:31:18.848000+00:00,ul2h5614DhEq,
oaksz6elbll90t4oaksa7003sxpxepdk,LKXSTLL4YfXj,,2023-11-07 14:33:49.172000+00:00,nyTVrrQOwN8H,
r965t3bcqieccb937otjr9650omc95vu,J5bZMfnELkr8,,2023-11-07 14:33:45.478000+00:00,nyTVrrQOwN8H,
k48c5oz8752gkqjbi1mf49mk48c5or8v,7WaCxuFF4q0p,,2023-11-07 14:32:17.591000+00:00,yyx5wa8DcChj,
4xoi6glr0e5x00wn4xoiwoitktvmtfwz,J5bZMfnELkr8,,2023-11-07 14:33:45.503000+00:00,nyTVrrQOwN8H,
4p5uid6m5vqvaca1hz9934p5uiz2tr8s,E0ieGGpJV0oY,,2023-11-07 14:33:42.146000+00:00,nyTVrrQOwN8H,
sijxs4zj7c6bw4mqgsijxsp2wx0ad11c,LKXSTLL4YfXj,,2023-11-07 14:33:37.889000+00:00,nyTVrrQOwN8H,
uwp6gnop47a8yotqbto9o3uwp6gnotad,qNE06oQSggED,,2023-11-07 14:32:30.496000+00:00,g1sbtBqI67s8,
ppezrjc9t3epexdwoalyrkppezrjb4vj,yqpoOc7DONUB,,2023-11-07 14:33:57.223000+00:00,nyTVrrQOwN8H,
0r00pzivg2czq0dehq3cg0r00pzi7sn7,1AhoNn4JWg3Q,,2023-11-07 14:33:42.140000+00:00,nyTVrrQOwN8H,
2zqhlaqio15fwn8a2icy2zqhla8jprkd,1AhoNn4JWg3Q,,2023-11-07 14:33:45.483000+00:00,nyTVrrQOwN8H,
liuzfifh93k0pwzccmliuzfi981xcnla,CbUM5Iy9c1tg,,2023-11-07 14:32:11.825000+00:00,S1T7DeHVPDDW,
6fjsytw2dv2r3lfc6fjsyv1k8s35pefs,5SDqovyoy2kq,,2023-11-07 14:33:57.227000+00:00,nyTVrrQOwN8H,
cg3m3zljh5k3s2zx9cjcg3m3m3uqiigv,yqpoOc7DONUB,,2023-11-07 14:34:01.927000+00:00,nyTVrrQOwN8H,
7h5b2u95c5ol4u8rq7h5b0fwgtinykv0,y7Tu23OhvrgY,,2023-11-07 14:33:11.356000+00:00,JSM8DSs8zGpO,
rjd579r0jx4vw4pkrl03lbmg352ubleq,YR2bwLOTbR5D,,2023-11-07 14:34:58.208000+00:00,ZJeHcznyjJ4X,
q678um5rjt97w1dsqh7kl1gq678um5te,pV3A0eM3cFGc,,2023-11-07 14:33:57.211000+00:00,nyTVrrQOwN8H,
7x70ar6w9jzubox7x70ai6vr9mdwq891,jFKNmITO9lEV,,2023-11-07 14:29:53.822000+00:00,e9AiN0g58JfE,
osb00w1zurf57rmalx4u36osb00w1g5w,49O371iUnnbY,,2023-11-07 14:30:46.955000+00:00,PCGdjp53yUia,
fi0b9y9rauc4moqkafi0b9yue8ite5at,We1NvAN61cHp,,2023-11-07 14:31:53.253000+00:00,6MW5bXyBINel,
jej36z9iua6kdxbqg6bjej36z0ijmvmu,yqpoOc7DONUB,,2023-11-07 14:34:03.840000+00:00,nyTVrrQOwN8H,
dl1jnhosurf3baqhn490dl1jne2uklte,fWtak2jrQOaG,,2023-11-07 14:34:41.209000+00:00,eqYe2daE18Nu,
6yjeq1ltq8j5bapn6yjshjxyaxne9wh4,1AhoNn4JWg3Q,,2023-11-07 14:34:03.836000+00:00,nyTVrrQOwN8H,
h4gjcv8sg6j1cpke0zk6rh4gjcv8sm5i,LKXSTLL4YfXj,,2023-11-07 14:33:37.900000+00:00,nyTVrrQOwN8H,
8xldr8ohnvzffx459a8xldr837cwy9zc,zsgGMVOrlpLg,,2023-11-07 14:33:24.401000+00:00,yDUlSrqTHGLS,
9lgzwpfi1f2ggzcv9lgzega8mcge1jb4,bslkokTw7b4p,,2023-11-07 14:34:46.177000+00:00,njDihfvoyN5I,
3l7mi235mc1obdretaqvt3l7mi2wajvt,YFKzvKKb7rxB,,2023-11-07 14:31:53.269000+00:00,wEXrIACOc7Lr,
7715q70plls5z6m5t7715q78siejez0p,yqpoOc7DONUB,,2023-11-07 14:34:01.900000+00:00,nyTVrrQOwN8H,
mpxvuhh6tkqvtup5smcmpozmlpdhri0p,1AhoNn4JWg3Q,,2023-11-07 14:34:01.898000+00:00,nyTVrrQOwN8H,
rkhut5dr6lcqof8i536rkhutcc5gmp3x,LKXSTLL4YfXj,,2023-11-07 14:33:37.905000+00:00,nyTVrrQOwN8H,
hskagnvm1elpba7ic3hska7958xuy440,J5bZMfnELkr8,,2023-11-07 14:33:37.906000+00:00,nyTVrrQOwN8H,
ilmhaalactu92jilm1vsuixxkq5zo3ma,5SDqovyoy2kq,,2023-11-07 14:33:42.152000+00:00,nyTVrrQOwN8H,
f1yxtu10m1wqos7frn6f1yxsmc30z6e1,3wcPj4w4kCaE,,2023-11-07 14:33:57.220000+00:00,nyTVrrQOwN8H,
i5wb5o1pye4yrwn4gg618i5wb5odv5w0,1AhoNn4JWg3Q,,2023-11-07 14:33:57.232000+00:00,nyTVrrQOwN8H,
8hjlx1dx8nlw0a8hjv7wq719o9utej7v,1AhoNn4JWg3Q,,2023-11-07 14:34:01.919000+00:00,nyTVrrQOwN8H,
onllolyyflj9xu5g5v9onllo0ghp5cly,yqpoOc7DONUB,,2023-11-07 14:33:42.141000+00:00,nyTVrrQOwN8H,
ht0va4vj3exvoa6fn4htvm1ebki557o0,1AhoNn4JWg3Q,,2023-11-07 14:33:45.491000+00:00,nyTVrrQOwN8H,
ycq2qld1w4brxzk3ycq2qlmd1jua8hf9,fYEoMwQgh1lG,,2023-11-07 14:31:53.273000+00:00,aAmdKmc3Tcut,
6zpzgp5h8zyk66h6zpzg8a5wrwfqjy2l,xXBrOlughiSO,,2023-11-07 14:30:48.676000+00:00,L0yA8t7kc2YS,
zz8pr4xgybfscg5e1qkpfguvzz8pr4xp,pV3A0eM3cFGc,,2023-11-07 14:34:06.873000+00:00,nyTVrrQOwN8H,
pw0eqqhqdvfarslimpw0eqqh9hc36xjw,J5bZMfnELkr8,,2023-11-07 14:33:42.150000+00:00,nyTVrrQOwN8H,
fec599dn2lfowu75fec4qd7npch98aex,1AhoNn4JWg3Q,,2023-11-07 14:33:49.167000+00:00,nyTVrrQOwN8H,
77cia01idicvskzalctk77cia01nlruk,T5fgJG6izVtG,,2023-11-07 14:30:57.406000+00:00,uB5LFDbzlAzB,
uc622h3zjyua7of31ruc627lqho51y3s,Z2EI7SmKRaty,,2023-11-07 14:33:06.123000+00:00,Kx3O1vpVArEc,
8qrzz0j7j0wzdzlhz49qzkg5j8qrzz0j,E0ieGGpJV0oY,,2023-11-07 14:33:42.147000+00:00,nyTVrrQOwN8H,
r8pw16ok21022uqr8pw1rh64oiu0nge3,yqpoOc7DONUB,,2023-11-07 14:33:42.145000+00:00,nyTVrrQOwN8H,
q2pzxw51vsovkvp1uq2pzxwmfl5zfj4d,uneVzwXn0U0q,,2023-11-07 14:30:48.680000+00:00,2TfQxyjKTYpp,
f8uh5lm7xxedyqg8jhsf8uh5q5tb8il2,yqpoOc7DONUB,,2023-11-07 14:34:06.233000+00:00,nyTVrrQOwN8H,
eno7tgf94g2v4o14k0eno7tgy29oixpq,MznNXayzrjzx,,2023-11-07 14:33:45.493000+00:00,nyTVrrQOwN8H,
9kggeiyqc0jmmbf49kgakvi79t3nzg05,yqpoOc7DONUB,,2023-11-07 14:33:45.480000+00:00,nyTVrrQOwN8H,
ke72osjd4q5oqcmksi3wsvke72osjdc6,3wcPj4w4kCaE,,2023-11-07 14:33:42.143000+00:00,nyTVrrQOwN8H,
5p0yu1ixu90c855p0yo010722z1v59l8,KqwCW7dKozTv,,2023-11-07 14:33:30.311000+00:00,tlaOaEmBc0u9,
pyuayvs4y96jnjbwwpyuay0rrqvgfbpk,pV3A0eM3cFGc,,2023-11-07 14:34:03.833000+00:00,nyTVrrQOwN8H,
f0aqpwl2ls4pbsatczvdlf0aqpwlyu5a,wXkEvhzZ660o,,2023-11-07 14:32:30.501000+00:00,g1sbtBqI67s8,
qkadekwcecpid6kuzimqkadek1pv5rps,3wcPj4w4kCaE,,2023-11-07 14:34:03.832000+00:00,nyTVrrQOwN8H,
vgt3q6k36fat3ieuzqgl22vgt3q6e0za,J5bZMfnELkr8,,2023-11-07 14:34:01.912000+00:00,nyTVrrQOwN8H,
gxz8fb1b3m9hk0z4fcjgxz8fbe84d9a0,5RQ0rgYLX634,,2023-11-07 14:33:06.139000+00:00,mdZTGKjrG9CK,
vzq50w6s81todnvue1kt9vzq50w62vy0,LKXSTLL4YfXj,,2023-11-07 14:34:01.926000+00:00,nyTVrrQOwN8H,
6qcudcobk2vhkz686qcudcoa6qp94xoq,1AhoNn4JWg3Q,,2023-11-07 14:33:37.887000+00:00,nyTVrrQOwN8H,
sew3a7b0hac92disewdld5jwoym93r9i,tPZiAJinI6cK,,2023-11-07 14:32:17.603000+00:00,nCN9LZXtZhDM,
bl0uxh86itr9fdr0fgbl0uxh8n1flr61,DGzp4NOvdQPG,,2023-11-07 14:31:53.270000+00:00,wEXrIACOc7Lr,
if5fm13nn8akhglcaif5vlofv69mrfgl,J5bZMfnELkr8,,2023-11-07 14:33:42.163000+00:00,nyTVrrQOwN8H,
4rbomt4vqqssj7g1tfjpfu4rbomt4ndv,y7Tu23OhvrgY,,2023-11-07 14:33:11.357000+00:00,JSM8DSs8zGpO,
8ldnqz7pcwd6022v88ldnqzc4244g9t9,yqpoOc7DONUB,,2023-11-07 14:33:49.173000+00:00,nyTVrrQOwN8H,
wwr54y6nam3w4s4wwr5l7kifr09774ou,1AhoNn4JWg3Q,,2023-11-07 14:34:01.917000+00:00,nyTVrrQOwN8H,
t9gzs02zf1bzdyd4t9gzse7qcu5u8vqr,other,,2023-11-07 14:31:53.267000+00:00,6MW5bXyBINel,
8x6cl68hg9wa0zpm16eqw8x6cl68w8ia,RDdlgAjPaU8l,,2023-11-07 14:34:14.062000+00:00,tUvSlvno23Ky,
7rsy8qqr6dtjz7rsy8vf0z6kkdgo7mvo,3wcPj4w4kCaE,,2023-11-07 14:34:03.829000+00:00,nyTVrrQOwN8H,
kx1tmjmvhtb0okxgasc661wh7y6accjx,3wcPj4w4kCaE,,2023-11-07 14:33:45.485000+00:00,nyTVrrQOwN8H,
8blqnb53ekty43dlag6h88blqnbl5lh8,MuIUkg7yq4bV,,2023-11-07 14:32:30.500000+00:00,g1sbtBqI67s8,
5em4xalix8lnpj5em4xa4568x6585q6e,J5bZMfnELkr8,,2023-11-07 14:33:42.141000+00:00,nyTVrrQOwN8H,
oznl3s1y08cqygmktozn3xi8fln08ya9,bslkokTw7b4p,,2023-11-07 14:34:46.185000+00:00,njDihfvoyN5I,
3shxm8yc8rquq23shxmh21k1l2mwn9h7,lQvH5oUrPehd,,2023-11-07 14:35:25.670000+00:00,POv1sN6tP8a5,
n9w47mgqmku47qn9w43rzp5swpde7uuf,3wcPj4w4kCaE,,2023-11-07 14:33:45.500000+00:00,nyTVrrQOwN8H,
w9fk1kdc6nu475jwv562w9fk1cvhto52,2mjxcpggojXZ,,2023-11-07 14:31:53.254000+00:00,Ci35vD0lUQfw,
701d6c25js6jkarv960701d6c2zerawp,LKXSTLL4YfXj,,2023-11-07 14:34:01.920000+00:00,nyTVrrQOwN8H,
tergx0w2ymnr6mlbtergx0h5uyu01dcv,1AhoNn4JWg3Q,,2023-11-07 14:33:37.885000+00:00,nyTVrrQOwN8H,
9g4ozdqidmhueq0vb9g4ozdzed3ino8o,pV3A0eM3cFGc,,2023-11-07 14:33:45.504000+00:00,nyTVrrQOwN8H,
2a4cqx5x9xb6i8yoljqd2a4cqhv9rlnd,ObgbwNmgLBuS,,2023-11-07 14:31:53.262000+00:00,aAmdKmc3Tcut,
nq3dfg8a5jg4r5alnq3dfgnr4qjxskup,YFKzvKKb7rxB,,2023-11-07 14:31:53.262000+00:00,wEXrIACOc7Lr,
hrasz94exeqlhr0t2jn6kbey91hemud0,5SDqovyoy2kq,,2023-11-07 14:33:37.883000+00:00,nyTVrrQOwN8H,
btle62iw0n055qh0dj5tubtle6q6t610,LKXSTLL4YfXj,,2023-11-07 14:33:49.164000+00:00,nyTVrrQOwN8H,
z3ncgykjqm7jp7xniz3nc0b5d266q7di,pV3A0eM3cFGc,,2023-11-07 14:34:06.228000+00:00,nyTVrrQOwN8H,
4j7s4t63w3ogb9vbkc44j7s4tb0xr34z,x20oAI6BSIYl,,2023-11-07 14:32:30.505000+00:00,g1sbtBqI67s8,
2k6bo5zjdl8d7jf72k6z7jmz78jl0g4t,LKXSTLL4YfXj,,2023-11-07 14:34:06.206000+00:00,nyTVrrQOwN8H,
mkad0sfm9c5yadxm1mkasyst7pvkya3n,yqpoOc7DONUB,,2023-11-07 14:33:42.140000+00:00,nyTVrrQOwN8H,
xjvk4ccqc1g7uwp8xjvk4mr7i46iyrsv,MznNXayzrjzx,,2023-11-07 14:33:49.173000+00:00,nyTVrrQOwN8H,
fa6n8m7le5nkbupdpeighfa6n8mdbfid,pV3A0eM3cFGc,,2023-11-07 14:33:42.148000+00:00,nyTVrrQOwN8H,
2jwlfpz1r1x10uceye902jwlfpzvukgi,He9IDZNMeCml,,2023-11-07 14:34:41.210000+00:00,vZcGAlJLAcFx,
bmg29ymzwg0yp60c555b5pbmg29yx71h,J5bZMfnELkr8,,2023-11-07 14:33:49.172000+00:00,nyTVrrQOwN8H,
rnv6nkusite8172076rnv6nkux7offh3,J5bZMfnELkr8,,2023-11-07 14:33:37.891000+00:00,nyTVrrQOwN8H,
94ps9rs3p3hofemo91b94ps9rst5ohiq,yqpoOc7DONUB,,2023-11-07 14:33:57.227000+00:00,nyTVrrQOwN8H,
6a0mjddymozblydno076a0mjddxccyek,J5bZMfnELkr8,,2023-11-07 14:33:42.148000+00:00,nyTVrrQOwN8H,
adhewq2v2uqtfweg6oadhewqehx98jmz,yqpoOc7DONUB,,2023-11-07 14:33:45.503000+00:00,nyTVrrQOwN8H,
kt8825t5oiuyrqgvkt8828weypmjor3a,yqpoOc7DONUB,,2023-11-07 14:33:57.232000+00:00,nyTVrrQOwN8H,
cb43mhafnght7jd3cd4nocb43mu40dmo,J5bZMfnELkr8,,2023-11-07 14:33:42.149000+00:00,nyTVrrQOwN8H,
j4g73k1igix87aicyxjbj4g73ecq1cuj,J5bZMfnELkr8,,2023-11-07 14:34:06.210000+00:00,nyTVrrQOwN8H,
qsneaz6pakyta0f8tepqnapqsneaz7rf,1AhoNn4JWg3Q,,2023-11-07 14:33:57.214000+00:00,nyTVrrQOwN8H,
c5wjanky17a8f6m1sqagl5mpc5wjanky,pV3A0eM3cFGc,,2023-11-07 14:33:42.160000+00:00,nyTVrrQOwN8H,
qakbj2cqcuxmm89tqabe9724ft71m97g,yqpoOc7DONUB,,2023-11-07 14:33:57.223000+00:00,nyTVrrQOwN8H,
fvtynz91lklkhag9bd3o0hfvtynz91bd,LKXSTLL4YfXj,,2023-11-07 14:33:37.907000+00:00,nyTVrrQOwN8H,
udq6o6vhrti7jn9makbudq6o6v4mwa3b,DGzp4NOvdQPG,,2023-11-07 14:31:53.261000+00:00,wEXrIACOc7Lr,
8e6hp4qlxz2a7lcxl8e6vjf955hgfalc,qQIObyzYFwn7,,2023-11-07 14:31:02.100000+00:00,hWYfKvWjPynR,
djg3qb3fbmyipkpsmlkpatdjg3jia4p2,IwXrFxfmHPpk,,2023-11-07 14:30:57.414000+00:00,hWYfKvWjPynR,
85vnaeoguq488y02vps85vnae8k7pa7d,x20oAI6BSIYl,,2023-11-07 14:32:30.507000+00:00,g1sbtBqI67s8,
p1t1qef3s6whpsop1t6ap096ej9i1bx7,yqpoOc7DONUB,,2023-11-07 14:34:06.211000+00:00,nyTVrrQOwN8H,
fadil5ee7wuzfadibs2uxdwnbcczd8mb,pV3A0eM3cFGc,,2023-11-07 14:33:49.162000+00:00,nyTVrrQOwN8H,
wsd7i4yn5of0xdsygwsd7vgaaujypkoa,yqpoOc7DONUB,,2023-11-07 14:33:42.144000+00:00,nyTVrrQOwN8H,
olbeqllgehcus2fol9limgjtlb6s8n4m,5SDqovyoy2kq,,2023-11-07 14:33:57.221000+00:00,nyTVrrQOwN8H,
yrfx9w4cpk7tadyrfx9euwwrrwe684x2,jjpcfA3RxemH,,2023-11-07 14:33:06.142000+00:00,mdZTGKjrG9CK,
hebkcinvfatfrhhebkzfgdnj0tcl8u97,other,26,2023-11-07 14:31:47.672000+00:00,l5AnKwCBOiz6,
i2ja9dzh1gdu68u7yp6yyxpi2ja9dzfa,la7gmQ7devyg,,2023-11-07 14:31:53.257000+00:00,aAmdKmc3Tcut,
q08fa6x9ed0to28bpjr2lq08fa6710xq,J5bZMfnELkr8,,2023-11-07 14:33:49.169000+00:00,nyTVrrQOwN8H,
bpbrf8y55e550b40sqw1ubpbrf8y52yy,OIqMqoqeHQzU,,2023-11-07 14:31:53.258000+00:00,Ci35vD0lUQfw,
ghdqjn81x3i30ghd4u3fuhq09l7vdj4y,vDwQwfCM2Mpl,,2023-11-07 14:30:57.414000+00:00,uB5LFDbzlAzB,
5ccdo102re615cr7lv4xjxqh5fu6mr7l,LKXSTLL4YfXj,,2023-11-07 14:33:45.483000+00:00,nyTVrrQOwN8H,
rkv3y34z733ev8c4orzdzn89prkv3y3u,LKXSTLL4YfXj,,2023-11-07 14:33:57.208000+00:00,nyTVrrQOwN8H,
xaeovnlfcgmqdhaymkxaeovt8xsbpltv,LKXSTLL4YfXj,,2023-11-07 14:34:03.819000+00:00,nyTVrrQOwN8H,
sn9y0njf92exm7cjcsn9y0njkqefa7g7,pV3A0eM3cFGc,,2023-11-07 14:34:06.229000+00:00,nyTVrrQOwN8H,
7jj64mk0tgh5k4fwl6ulca7jj64mdif3,LKXSTLL4YfXj,,2023-11-07 14:34:01.914000+00:00,nyTVrrQOwN8H,
kcwf3rmdmusfefyp7n0ikcwf3h0peb60,E0ieGGpJV0oY,,2023-11-07 14:33:37.895000+00:00,nyTVrrQOwN8H,
vmshrjiqcumchs3g0vmsxrcjzw3ydxen,J5bZMfnELkr8,,2023-11-07 14:34:03.820000+00:00,nyTVrrQOwN8H,
8nk9wcl69cunfk0fcz4o8nk9wckgb2jq,3wcPj4w4kCaE,,2023-11-07 14:33:45.490000+00:00,nyTVrrQOwN8H,
c9jcwuhppruyi3h89qmc9jcwxaffng4q,yqpoOc7DONUB,,2023-11-07 14:34:03.834000+00:00,nyTVrrQOwN8H,
mevqykobfaicxinwwmyoamevqyk4p95s,qQIObyzYFwn7,,2023-11-07 14:31:02.069000+00:00,hWYfKvWjPynR,
en4igunrja6vib5pa4en4igw88c6c4s9,GVaCwGyGytzl,,2023-11-07 14:31:02.105000+00:00,bOS1gk7MZ65u,
6dmvt47aw9clbkc6dmvt4736rh4kyl13,OIqMqoqeHQzU,,2023-11-07 14:31:53.260000+00:00,Ci35vD0lUQfw,
9684m1cu904j325zxz9684m1yei2oe55,RneXDB6eVTXc,,2023-11-07 14:32:17.582000+00:00,nCN9LZXtZhDM,
bxluw3xgca8mqebxluwohvc37iuovon1,TuoQL85VIUXm,,2023-11-07 14:31:53.273000+00:00,6MW5bXyBINel,
w8x2e3ycapswn38bjw8x2e3ixd62gvyv,pV3A0eM3cFGc,,2023-11-07 14:33:42.140000+00:00,nyTVrrQOwN8H,
hkmd6h2g2lgkg215roibfhkmd6vyzicy,OIqMqoqeHQzU,,2023-11-07 14:31:53.246000+00:00,Ci35vD0lUQfw,
u8jup68jliowkzt8j2qu8jup6claxut5,5SDqovyoy2kq,,2023-11-07 14:33:45.493000+00:00,nyTVrrQOwN8H,
7moral7bw8srvshbrx47morayrrfhfsy,yqpoOc7DONUB,,2023-11-07 14:33:49.162000+00:00,nyTVrrQOwN8H,
02bisctlen9id4sr6b6t02bizbp763t0,other,Lost device and unable to get a new device at this time,2023-11-07 14:31:53.252000+00:00,aAmdKmc3Tcut,
gvb31jqfp45mh4a0nbcgvb3tnsoqtpu6,1AhoNn4JWg3Q,,2023-11-07 14:34:01.924000+00:00,nyTVrrQOwN8H,
sfj0oyh4dd8hxgfg0sfj0oy3fo9parbp,pV3A0eM3cFGc,,2023-11-07 14:33:49.183000+00:00,nyTVrrQOwN8H,
4hnarbk44c3ya5df64hnafqof4cx850v,E0ieGGpJV0oY,,2023-11-07 14:33:49.168000+00:00,nyTVrrQOwN8H,
xtjktgwtbvchw8zyrxtjuwcm1qz3c54a,1AhoNn4JWg3Q,,2023-11-07 14:33:37.881000+00:00,nyTVrrQOwN8H,
tn5b2kteiqq0ftrnqjstn5reth0ce7aa,LKXSTLL4YfXj,,2023-11-07 14:34:01.922000+00:00,nyTVrrQOwN8H,
8xt7eayl1qoxj4wgo8xt7eaw1v0k5so1,fFONd2q1fm2y,,2023-11-07 14:31:02.097000+00:00,uB5LFDbzlAzB,
jiquj8v371pejiqujx5ce4cbc7pmov0z,A8mQYGVwwHtM,,2023-11-07 14:30:57.400000+00:00,uB5LFDbzlAzB,
bi1drml9mm3nhy8igb7gbi1drm0iequ2,J5bZMfnELkr8,,2023-11-07 14:33:45.492000+00:00,nyTVrrQOwN8H,
q4uykgs64amsqlij5slq4uykn1jd44n9,LKXSTLL4YfXj,,2023-11-07 14:33:37.899000+00:00,nyTVrrQOwN8H,
aiff4jyy0t690vraifyt3hzgfhcgcpjn,1AhoNn4JWg3Q,,2023-11-07 14:33:49.166000+00:00,nyTVrrQOwN8H,
oq7n9n7ozwu82tqy38oq7n9n7flbhbyb,1AhoNn4JWg3Q,,2023-11-07 14:34:06.222000+00:00,nyTVrrQOwN8H,
b1vy8irwf6fdi1sqvb1vyv990w7gq7v0,pV3A0eM3cFGc,,2023-11-07 14:33:37.883000+00:00,nyTVrrQOwN8H,
yd37o0trsulsz9yd37oxd3nh1ecicc32,E0ieGGpJV0oY,,2023-11-07 14:34:06.221000+00:00,nyTVrrQOwN8H,
df1319kx286un5jdf13atihnv3vzg8a2,A8mQYGVwwHtM,,2023-11-07 14:30:59.463000+00:00,uB5LFDbzlAzB,
cwuq8kz7lf37gio9lcwuq8jokb52yemx,tCRdzlQdnXzi,,2023-11-07 14:33:06.132000+00:00,bZvjg7tWA0LH,
u1eit5g4sgeio5m6r5hu1eit5l2mfgzr,3wcPj4w4kCaE,,2023-11-07 14:34:06.207000+00:00,nyTVrrQOwN8H,
7s8td0lb1a670yrctck7bm7s8td0r005,other,social media - dating sites,2023-11-07 14:32:30.498000+00:00,g1sbtBqI67s8,
tkfjey8szov0xg9ktkfjzm1f171dq4cy,3wcPj4w4kCaE,,2023-11-07 14:33:49.171000+00:00,nyTVrrQOwN8H,
t3ufb0d159oc92uxnht3ufex1v6dj7yo,J5bZMfnELkr8,,2023-11-07 14:34:01.899000+00:00,nyTVrrQOwN8H,
484xks4hmlb1w5wjep2g3vd484xks4vo,LKXSTLL4YfXj,,2023-11-07 14:34:06.213000+00:00,nyTVrrQOwN8H,
djzzwndr6cvjz9r31djzz1vfymfltd3l,5SDqovyoy2kq,,2023-11-07 14:33:45.484000+00:00,nyTVrrQOwN8H,
wtue0po48p4xgci6s7j5wtue0pgy1b18,1AhoNn4JWg3Q,,2023-11-07 14:34:01.905000+00:00,nyTVrrQOwN8H,
oj92nc3ghuzmgjubsupjoj92nc6gqp36,VfsHdn8tvRH5,,2023-11-07 14:32:17.583000+00:00,nCN9LZXtZhDM,
k0ap6d0mo53i0hek0ap6f0tvjlntkvhi,yqpoOc7DONUB,,2023-11-07 14:34:06.226000+00:00,nyTVrrQOwN8H,
rwdvhpxcf973nskva4gj3rwdvggegmad,9atjggzKAQyu,,2023-11-07 14:33:24.400000+00:00,yDUlSrqTHGLS,
dr86ardc1qnphodr86ari9auiz3fls56,yqpoOc7DONUB,,2023-11-07 14:33:42.147000+00:00,nyTVrrQOwN8H,
qyrm8vcgmfpnot3s2cmdu7qyrm8vc7eo,A8mQYGVwwHtM,,2023-11-07 14:31:02.092000+00:00,uB5LFDbzlAzB,
a9oplheftpgi1q1o41xa9oplhegehlwk,zxjMedscvvyT,,2023-11-07 14:32:30.500000+00:00,g1sbtBqI67s8,
kyxj5kfqkrmme9tzn3ukyxj5kfz3g8xe,1AhoNn4JWg3Q,,2023-11-07 14:34:06.212000+00:00,nyTVrrQOwN8H,
rn307zdtsnc3sv641h2h5rn307zb84ys,J5bZMfnELkr8,,2023-11-07 14:33:57.228000+00:00,nyTVrrQOwN8H,
ihtxoefczwljovsuf6q5uihtxoe7glrl,J5bZMfnELkr8,,2023-11-07 14:34:03.838000+00:00,nyTVrrQOwN8H,
5mr1wt2hog8nnfolcdg5mr1wt8m6fncy,OIqMqoqeHQzU,,2023-11-07 14:31:53.261000+00:00,Ci35vD0lUQfw,
365ikh0cnloi1426365ikh23mroyica9,1AhoNn4JWg3Q,,2023-11-07 14:33:45.500000+00:00,nyTVrrQOwN8H,
jd4norqupvdpz0xi72aopqjd4norq9rt,OIqMqoqeHQzU,,2023-11-07 14:31:53.246000+00:00,Ci35vD0lUQfw,
3sq2wbojtxeh1b4bqg3sq2wbaqnd36ak,VfsHdn8tvRH5,,2023-11-07 14:32:17.606000+00:00,nCN9LZXtZhDM,
p36odcumtxbg7vl1sgp36oyelewhbqup,MznNXayzrjzx,,2023-11-07 14:34:03.834000+00:00,nyTVrrQOwN8H,
18ec3m371wtlw1vc618ec338t42u3aao,1AhoNn4JWg3Q,,2023-11-07 14:33:42.159000+00:00,nyTVrrQOwN8H,
ktjes4eud6f95b8igef4ktjes4bro715,xRU2WGGiD7QT,,2023-11-07 14:32:30.500000+00:00,g1sbtBqI67s8,
fe9eusl9n0dbsecyfe9b8p3tls9q6fcd,mOBntm1IQq88,,2023-11-07 14:34:53.277000+00:00,DdpDzO38UJFx,
0zljqsw1njzjgmmj0zljqq8o6ard11sr,J5bZMfnELkr8,,2023-11-07 14:33:42.156000+00:00,nyTVrrQOwN8H,
x2b2j41kucd3e3nru5fq4x2b2j4qndec,yqpoOc7DONUB,,2023-11-07 14:33:57.216000+00:00,nyTVrrQOwN8H,
n4ve3g5fem0u6h9ien4ve3glc5gh8a3k,d0l2iaWaz9mV,,2023-11-07 14:32:30.502000+00:00,g1sbtBqI67s8,
vvhuisp40ll5m1zccy5ovvhuisl3e0iz,3SqtNtjLbmfG,,2023-11-07 14:34:53.279000+00:00,NqXN53Yc8Meh,
vbsc922xdmnaqzlvbscxsbojmt3kkhkz,aRR6kXaNoi9Q,,2023-11-07 14:30:57.401000+00:00,hWYfKvWjPynR,
2ypdjy0xd40pbubrs2ypdxo77cnga5j7,1AhoNn4JWg3Q,,2023-11-07 14:34:01.913000+00:00,nyTVrrQOwN8H,
