discount_id,checkout_session_line_item_id,_fivetran_synced,subscription_id,coupon_id,promotion_code,start,invoice_item_id,checkout_session,invoice_id,end,customer_id,amount
di_1Ny2BoFCPJnn9IgIcpCT0Oc8,li_1NxwlzFCPJnn9IgIDT4kueD7,2024-08-14 00:51:24.148000+00:00,sub_1Ny2BoFCPJnn9IgIGIId43Jl,DrUuSqAA,promo_1KoTp2FCPJnn9IgI26gO6A2X,2023-10-06 00:46:48+00:00,,,,,cus_OlZKAoL6mFe1BL,2000
di_estimated_1JSpjeFCPJnn9IgIDRPMklOQ,li_1JTzoJFCPJnn9IgIxXTiTF4w,2024-08-14 01:19:25.471000+00:00,,677VT7Dg,promo_1JSpjeFCPJnn9IgIDRPMklOQ,2024-08-14 01:19:24+00:00,,,,,,100
di_1MbW8QFCPJnn9IgIQbrcsacW,li_1MbTWIFCPJnn9IgIFcvDv2zn,2024-08-14 00:58:17.312000+00:00,sub_1MbW8QFCPJnn9IgIfkugw1sK,677VT7Dg,promo_1JSpjeFCPJnn9IgIDRPMklOQ,2023-02-14 21:33:58+00:00,,,,,cus_NMEbpENis3OHcm,1990
di_1Jx1aBFCPJnn9IgIusz2eQX8,li_1Jx1ZfFCPJnn9IgIWuSBOiZn,2024-08-14 01:16:18.121000+00:00,sub_1Jx1aBFCPJnn9IgIA56plE5Y,TIERONE,,2021-11-18 03:46:43+00:00,,,,,cus_KcG6NjMv4vtCla,99
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K5vGZFCPJnn9IgIlaS1x17u,2024-08-14 01:14:22.635000+00:00,,FREESHIPPING,,2024-08-14 01:14:21+00:00,,,,,,0
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K5ak5FCPJnn9IgIbPItlsFX,2024-08-14 01:14:26.073000+00:00,,FREESHIPPING,,2024-08-14 01:14:25+00:00,,,,,,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1L9mLEFCPJnn9IgIVg6cBrK1,2024-08-14 01:07:52.668000+00:00,,TIERONE,,2024-08-14 01:07:51+00:00,,,,,,0
di_1NJkcaFCPJnn9IgIIcKF6G0v,li_1NJkYvFCPJnn9IgINw7v25OV,2024-08-14 00:55:19.058000+00:00,sub_1NJkcaFCPJnn9IgIlAhb1yFu,TIERONE,,2023-06-16 21:55:56+00:00,,,,,cus_O5wVmmaet2zeOU,2590
di_1KS0iVFCPJnn9IgIMiKMuNKA,li_1KS0cHFCPJnn9IgIYdoepuQR,2024-08-14 01:12:14.828000+00:00,sub_1KS0iVFCPJnn9IgId70ptJLd,RQF5eVfn,promo_1JYFs1FCPJnn9IgIvyg1gHhC,2022-02-11 15:07:23+00:00,,,,,cus_L8HHGIzZuElTn7,3290
di_1LeUjxFCPJnn9IgIy0KJJaDh,li_1LeUhfFCPJnn9IgIRq7UGVMI,2024-08-14 01:03:51.083000+00:00,sub_1LeUjxFCPJnn9IgIZamOVaBS,TIERONE,,2022-09-05 02:08:45+00:00,,,,,cus_MNFEciGxVAHDdK,99
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1Kq8vcFCPJnn9IgIFjPPUqpo,2024-08-14 01:10:11.645000+00:00,,TIERONE,,2024-08-14 01:10:10+00:00,,,,,,0
di_1LjRAGFCPJnn9IgIG1kYlbMb,li_1LjR90FCPJnn9IgIbzRNSchW,2024-08-14 01:03:19.653000+00:00,sub_1LjRAGFCPJnn9IgIGOWdVEfG,TIERONE,,2022-09-18 17:20:20+00:00,,,,,cus_MSLrJeox4E0HFr,199
di_1OpLuHFCPJnn9IgI0ZxekBjA,li_1OpLoSFCPJnn9IgIargn257p,2024-08-14 00:46:41.904000+00:00,sub_1OpLuHFCPJnn9IgIinYn7CcS,Cj0QvYDE,promo_1NG5kbFCPJnn9IgIQ9XrTFtv,2024-03-01 02:33:05+00:00,,,,,cus_PefEFIrMNRJkpW,5990
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1Mtw3yFCPJnn9IgIkdwWP27v,2024-08-14 00:57:22.139000+00:00,,TIERONE,,2024-08-14 00:57:21+00:00,,,,,,3290
di_1LAQjvFCPJnn9IgIhadB431q,li_1LAQcDFCPJnn9IgIij0Gvlri,2024-08-14 01:07:49.144000+00:00,sub_1LAQjvFCPJnn9IgIUfv6wd7q,677VT7Dg,promo_1JSpjeFCPJnn9IgIDRPMklOQ,2022-06-14 03:48:27+00:00,,,,,cus_LsB6jGPtx1C1kh,0
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K5PsqFCPJnn9IgIbGXW3uuY,2024-08-14 01:14:29.765000+00:00,,FREESHIPPING,,2024-08-14 01:14:28+00:00,,,,,,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1NOBG6FCPJnn9IgIny0jAByd,2024-08-14 00:54:54.934000+00:00,,TIERONE,,2024-08-14 00:54:53+00:00,,,,,,0
di_1LeCTbFCPJnn9IgIm00MRKBa,li_1LeBrtFCPJnn9IgIfggbGBbO,2024-08-14 01:03:51.087000+00:00,sub_1LeCTbFCPJnn9IgIxTFVqANn,cFVzUWXy,promo_1JSpnqFCPJnn9IgIYtvQvwJI,2022-09-04 06:38:39+00:00,,,,,cus_MMwM50Vq94c2ee,200
di_1LQN8BFCPJnn9IgI9Ku9JBls,li_1LQN6KFCPJnn9IgItMFBWo91,2024-08-14 01:06:02.621000+00:00,sub_1LQN8BFCPJnn9IgIDMJDLqEN,TIERONE,,2022-07-28 03:11:23+00:00,,,,,cus_M8eRUcekOnuwBt,11
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1KipczFCPJnn9IgI5MVHr5vy,2024-08-14 01:10:55.774000+00:00,,TIERONE,,2024-08-14 01:10:54+00:00,,,,,,100
di_1Nbt7HFCPJnn9IgIcVkgVNzl,li_1NbryPFCPJnn9IgI3o5q24L8,2024-08-14 00:53:38.748000+00:00,sub_1Nbt7HFCPJnn9IgIcYLWw3cl,D1aIAmXZ,promo_1LUX2WFCPJnn9IgIGJfAkH6G,2023-08-05 22:38:35+00:00,,,,,cus_OOgUFiECc7ocyy,10
di_1LQP5SFCPJnn9IgIMxvFFGbL,li_1LQP26FCPJnn9IgIIXCB2cSa,2024-08-14 01:06:02.620000+00:00,sub_1LQP5SFCPJnn9IgIYsFzGKXn,TIERONE,,2022-07-28 05:16:42+00:00,,,,,cus_M8gSEwauVdcqbt,199
di_1Nkup9FCPJnn9IgIrHKebVUF,li_1NkuktFCPJnn9IgIVU9eFeqv,2024-08-14 00:52:29.818000+00:00,sub_1Nkup9FCPJnn9IgINN7xYTnX,DrUuSqAA,promo_1KoTp2FCPJnn9IgI26gO6A2X,2023-08-30 20:17:11+00:00,,,,,cus_OY0qJVWPLhWED8,10
di_1PLZrWFCPJnn9IgIeVjIgYUB,li_1PLZphFCPJnn9IgINOpHjcb5,2024-08-14 00:44:09.182000+00:00,sub_1PLZrWFCPJnn9IgIjbtNdZDJ,FWtwjkGn,promo_1OoBxAFCPJnn9IgIJpLfQSkX,2024-05-28 23:55:26+00:00,,,,,cus_QBxnojbmXFLeIR,800
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K6TZ4FCPJnn9IgIdYFxKQ7l,2024-08-14 01:14:15.038000+00:00,,FREESHIPPING,,2024-08-14 01:14:13+00:00,,,,,,1000
di_1KpvdcFCPJnn9IgI0D5m9Adh,li_1KpvaGFCPJnn9IgI2JK4xoya,2024-08-14 01:10:11.648000+00:00,sub_1KpvdcFCPJnn9IgIA8Xyk0Aa,TIERONE,,2022-04-18 14:33:12+00:00,,,,,cus_LWzc7SKSFSoKg6,129
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1M3PxxFCPJnn9IgINOsNjYwh,2024-08-14 01:01:32.465000+00:00,,TIERONE,,2024-08-14 01:01:31+00:00,,,,,,0
di_1M8l1PFCPJnn9IgITTimTx6I,li_1M8l0kFCPJnn9IgI73eik6gQ,2024-08-14 01:00:33.785000+00:00,sub_1M8l1PFCPJnn9IgIk8Ea9RwE,HSjyoorT,promo_1JSpofFCPJnn9IgIYTuaRIF1,2022-11-27 13:35:51+00:00,,,,,cus_MsW3Tj93gfypMh,0
di_1K5aHUFCPJnn9IgImAeMDNuj,li_1K5ZiJFCPJnn9IgIfk13Iuq3,2024-08-14 01:14:29.761000+00:00,sub_1K5aHUFCPJnn9IgICki3lAcU,FREESHIPPING,,2021-12-11 18:26:48+00:00,,,,,cus_Kl6UBd4d1iCg5e,0
di_1K6iFrFCPJnn9IgI4ipsBbW5,li_1K6iFEFCPJnn9IgIEW7bkf0D,2024-08-14 01:14:11.250000+00:00,sub_1K6iFrFCPJnn9IgIKHz0QmZY,FREESHIPPING,,2021-12-14 21:09:47+00:00,,,,,cus_KmGngatrDYCqAk,1000
di_1LzNmnFCPJnn9IgI0DrkfDfA,li_1LzNeHFCPJnn9IgIHXSM3H9u,2024-08-14 01:01:59.537000+00:00,sub_1LzNmnFCPJnn9IgIj1Ry7VDf,29Sg67YL,promo_1LxFCLFCPJnn9IgIPEwevnZJ,2022-11-01 16:58:01+00:00,,,,,cus_MipR6GIWqBkqBP,1991
di_estimated_1JSpjeFCPJnn9IgIDRPMklOQ,li_1Nv4j6FCPJnn9IgI1nnkxCq6,2024-08-14 00:51:33.914000+00:00,,677VT7Dg,promo_1JSpjeFCPJnn9IgIDRPMklOQ,2024-08-14 00:51:32+00:00,,,,,,10
di_1KY4p2FCPJnn9IgIX5uM6Qit,li_1KY4eAFCPJnn9IgI4hnBdzUG,2024-08-14 01:11:47.247000+00:00,sub_1KY4p2FCPJnn9IgIUGZnj1mJ,CLNmiAak,promo_1JSpqxFCPJnn9IgIrpwtkgGA,2022-02-28 08:43:12+00:00,,,,,cus_LEXuZq3grov2SS,3291
di_1JgcCaFCPJnn9IgIPHQIe2G4,li_1JgcBjFCPJnn9IgIKSvjTUse,2024-08-14 01:18:22.977000+00:00,sub_1JgcCaFCPJnn9IgIoHr0EB72,CLNmiAak,promo_1JSpqxFCPJnn9IgIrpwtkgGA,2021-10-03 21:26:32+00:00,,,,,cus_KLIoVwwrsHh2m0,99
di_1Kh3aiFCPJnn9IgIlTCoptgH,li_1Kh3ZmFCPJnn9IgI6hHdG7zc,2024-08-14 01:11:02.815000+00:00,sub_1Kh3aiFCPJnn9IgIWeuWxvk4,TIERONE,,2022-03-25 03:13:32+00:00,,,,,cus_LNpFshi62hxKan,3290
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1JyJ3fFCPJnn9IgIxzOKBOzF,2024-08-14 01:16:04.260000+00:00,,TIERONE,,2024-08-14 01:16:03+00:00,,,,,,1490
di_1KBtFlFCPJnn9IgI0Ih2Aums,li_1KBtDCFCPJnn9IgIMOd7HWS9,2024-08-14 01:13:25.772000+00:00,sub_1KBtFlFCPJnn9IgIBeuqDix9,TIERONE,,2021-12-29 03:55:05+00:00,,,,,cus_KrcUbtT2GyBKGi,99
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1M9g3pFCPJnn9IgIPzgljzEQ,2024-08-14 01:00:20.129000+00:00,,TIERONE,,2024-08-14 01:00:19+00:00,,,,,,0
di_1LTgfFFCPJnn9IgIBlKC1sgK,li_1LTgcgFCPJnn9IgI5HvNoqI6,2024-08-14 01:05:27.701000+00:00,sub_1LTgfFFCPJnn9IgIOctLXlsh,TIERONE,,2022-08-06 06:39:13+00:00,,,,,cus_MC4oCewk1ckG00,0
di_1KWTDpFCPJnn9IgIO0MeiyKh,li_1KWTAEFCPJnn9IgIZEbNWoFI,2024-08-14 01:11:54.514000+00:00,sub_1KWTDpFCPJnn9IgIonsaV1Px,TIERONE,,2022-02-23 22:22:09+00:00,,,,,cus_LCszXT8S4BFBwp,0
di_1LEzwvFCPJnn9IgIp37of4Ds,li_1LEzvOFCPJnn9IgIdsu3L5b3,2024-08-14 01:07:21.696000+00:00,sub_1LEzwvFCPJnn9IgIf8WBOhUn,TIERONE,,2022-06-26 18:12:45+00:00,,,,,cus_Lwtkl4luirOqUJ,11
di_1LRgs2FCPJnn9IgIZhJV9lCh,li_1LRgleFCPJnn9IgIzMG0LxMQ,2024-08-14 01:05:48.899000+00:00,sub_1LRgs2FCPJnn9IgIjcmf2Hfg,TIERONE,,2022-07-31 18:28:10+00:00,,,,,cus_MA0tALRtIbpYaW,0
di_1Np20LFCPJnn9IgIvmvUUWaN,li_1Np1xsFCPJnn9IgIzUlohhbJ,2024-08-14 00:52:03.122000+00:00,sub_1Np20LFCPJnn9IgITJABhEBT,m1EgFVng,promo_1NJJiLFCPJnn9IgIDqboOBZs,2023-09-11 04:45:45+00:00,,,,,cus_OcGXIgWPB0X4FH,0
di_estimated_1NPw9sFCPJnn9IgIcwcP8qZW,li_1NQ9ikFCPJnn9IgIW33uAgLN,2024-08-14 00:54:46.359000+00:00,,XRwZh4hw,promo_1NPw9sFCPJnn9IgIcwcP8qZW,2024-08-14 00:54:45+00:00,,,,,,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LEllOFCPJnn9IgIcwEjp3Ec,2024-08-14 01:07:21.713000+00:00,,TIERONE,,2024-08-14 01:07:20+00:00,,,,,,0
di_estimated_1JsXDJFCPJnn9IgI3KnMzVMj,li_1K1AeCFCPJnn9IgIzYkgBvwx,2024-08-14 01:15:29.226000+00:00,,kdHP2wWn,,2024-08-14 01:15:28+00:00,,,,,,0
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K6zEbFCPJnn9IgIMfhsTDRn,2024-08-14 01:14:11.243000+00:00,,FREESHIPPING,,2024-08-14 01:14:09+00:00,,,,,,0
di_1JxyXHFCPJnn9IgIAbVeKJs4,li_1JxyW8FCPJnn9IgIIiqrdTgh,2024-08-14 01:16:07.813000+00:00,sub_1JxyXHFCPJnn9IgIhfJHidoC,FRIDAY,promo_1JugDqFCPJnn9IgIFQE6G0Dl,2021-11-20 18:43:39+00:00,,,,2021-12-20 18:43:39+00:00,cus_KdF1AzG3S5tjLt,0
di_1LatXOFCPJnn9IgIlAim25pk,li_1LatViFCPJnn9IgIy4WzSZ3U,2024-08-14 01:04:14.981000+00:00,sub_1LatXOFCPJnn9IgIq2HeX6F5,TIERONE,,2022-08-26 03:48:54+00:00,,,,,cus_MJWaYeqHM9j72K,99
di_1K7YfhFCPJnn9IgIPUOgdAmE,li_1K7CnCFCPJnn9IgIIp5DTiRs,2024-08-14 01:14:07.555000+00:00,sub_1K7YfhFCPJnn9IgI5ZRBN69x,FREESHIPPING,,2021-12-17 05:07:57+00:00,,,,,cus_Kn8xjoXstSqkVu,0
di_1NDEypFCPJnn9IgIamN03RfC,li_1NDEvIFCPJnn9IgIZB5H95zd,2024-08-14 00:55:56.518000+00:00,sub_1NDEypFCPJnn9IgIzHQBiZwk,PvgcnsvT,promo_1NCSvAFCPJnn9IgItOM3JQXg,2023-05-29 22:55:59+00:00,,,,,cus_NzDPhb3Ki6Fx87,4936
di_1NiV2hFCPJnn9IgIb0nrE3sc,li_1NiUs2FCPJnn9IgIPO2ClHtf,2024-08-14 00:52:45.554000+00:00,sub_1NiV2hFCPJnn9IgIpyqFVQtd,677VT7Dg,promo_1JSpjeFCPJnn9IgIDRPMklOQ,2023-08-24 04:21:11+00:00,,,,,cus_OVW4ShkMJc7A0z,100
di_1NKSDfFCPJnn9IgI15cKsFrd,li_1NKSC4FCPJnn9IgISSpsrjRZ,2024-08-14 00:55:15.682000+00:00,sub_1NKSDfFCPJnn9IgIs2tLtapI,TIERONE,,2023-06-18 20:29:07+00:00,,,,,cus_O6fYOAmxzjuj6G,11
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K7Pz2FCPJnn9IgIuuRHT8Ft,2024-08-14 01:14:03.553000+00:00,,FREESHIPPING,,2024-08-14 01:14:02+00:00,,,,,,1000
di_estimated_1KoTp2FCPJnn9IgI26gO6A2X,li_1OJJxcFCPJnn9IgILVPGKV5t,2024-08-14 00:49:06.805000+00:00,,DrUuSqAA,promo_1KoTp2FCPJnn9IgI26gO6A2X,2024-08-14 00:49:05+00:00,,,,,,1434
di_1La6srFCPJnn9IgIy857SMta,li_1La6onFCPJnn9IgIzLMRAZm5,2024-08-14 01:04:21.389000+00:00,sub_1La6srFCPJnn9IgIqJ2an1g9,TIERONE,,2022-08-23 23:51:49+00:00,,,,,cus_MIiJEWShmZuUBn,4980
di_1K5Ey6FCPJnn9IgI5coiTDAo,li_1K5EwgFCPJnn9IgI9BI1WcZF,2024-08-14 01:14:37.608000+00:00,sub_1K5Ey6FCPJnn9IgIxGvur83z,FREESHIPPING,promo_1K4BV9FCPJnn9IgIscbLNZRw,2021-12-10 19:41:22+00:00,,,,,cus_KkkTRJ1ZiU0BMb,0
di_1OMMnSFCPJnn9IgIQ1157EbC,li_1OMMkJFCPJnn9IgIeDktIatk,2024-08-14 00:48:40.420000+00:00,sub_1OMMnSFCPJnn9IgI9Z1CjR0H,DrUuSqAA,promo_1KoTp2FCPJnn9IgI26gO6A2X,2023-12-12 03:38:14+00:00,,,,,cus_PAiDBYAa97JZio,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1L4EoXFCPJnn9IgIet077uF6,2024-08-14 01:08:30.110000+00:00,,TIERONE,,2024-08-14 01:08:29+00:00,,,,,,1990
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LyRXAFCPJnn9IgI8l1H7h1H,2024-08-14 01:02:02.908000+00:00,,TIERONE,,2024-08-14 01:02:02+00:00,,,,,,200
di_1MBSgTFCPJnn9IgI56YLexds,li_1MBSdcFCPJnn9IgInTS2hJXr,2024-08-14 01:00:06.530000+00:00,sub_1MBSgTFCPJnn9IgIvzVy2oxq,TIERONE,,2022-12-05 00:37:25+00:00,,,,,cus_MvJJECcAcYPFbh,1990
di_estimated_1Jro2tFCPJnn9IgIg5hORtZx,li_1Js6vKFCPJnn9IgIFm5TJvvV,2024-08-14 01:17:10.941000+00:00,,3FF16Tdc,,2024-08-14 01:17:10+00:00,,,,,,2000
di_1OFPueFCPJnn9IgI5ybJ9GqC,li_1OFOWeFCPJnn9IgIwQ5VYKpo,2024-08-14 00:49:57.285000+00:00,sub_1OFPueFCPJnn9IgIUA0J5GqA,0kSvMwmP,promo_1OF5xcFCPJnn9IgIyaczguH0,2023-11-22 23:32:56+00:00,,,,,cus_P3Wy2F54Ebjvvw,211
di_1LbDzdFCPJnn9IgIsQg9ze69,li_1LbDxVFCPJnn9IgISAQigir6,2024-08-14 01:04:11.651000+00:00,sub_1LbDzdFCPJnn9IgIMMwPzhEx,TIERONE,,2022-08-27 01:39:25+00:00,,,,,cus_MJrj8f0OdMN39u,200
di_1K831RFCPJnn9IgIUwiIU3WH,li_1K82sSFCPJnn9IgIpYL3y9ho,2024-08-14 01:13:55.441000+00:00,sub_1K831RFCPJnn9IgI4Tpr7DNE,FREESHIPPING,,2021-12-18 13:32:25+00:00,,,,,cus_KneKOD5h9by1uL,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1M3iTpFCPJnn9IgIVEpOz1b1,2024-08-14 01:01:29.160000+00:00,,TIERONE,,2024-08-14 01:01:28+00:00,,,,,,1990
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K5e6TFCPJnn9IgIQKtDfMwJ,2024-08-14 01:14:26.070000+00:00,,FREESHIPPING,,2024-08-14 01:14:25+00:00,,,,,,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1KHywWFCPJnn9IgIjl0SPVN4,2024-08-14 01:12:54.720000+00:00,,TIERONE,,2024-08-14 01:12:53+00:00,,,,,,0
di_1P0lvdFCPJnn9IgIOt5seHA8,li_1P0lsXFCPJnn9IgIkUZuORas,2024-08-14 00:46:00.045000+00:00,sub_1P0lvdFCPJnn9IgIWudAm09w,FWtwjkGn,promo_1OoBxAFCPJnn9IgIJpLfQSkX,2024-04-01 14:33:40+00:00,,,,,cus_PqSrr1HBDtT74Z,1990
di_1K08TBFCPJnn9IgIgZL9cD1c,li_1JztXyFCPJnn9IgICC1aZi5W,2024-08-14 01:15:46.950000+00:00,sub_1K08TBFCPJnn9IgILlBFr998,FRIDAY,promo_1JugDqFCPJnn9IgIFQE6G0Dl,2021-11-26 17:44:21+00:00,,,,2021-12-26 17:44:21+00:00,cus_KfTQaklca2LaEd,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1M244qFCPJnn9IgIJZxPxw0o,2024-08-14 01:01:39.084000+00:00,,TIERONE,,2024-08-14 01:01:38+00:00,,,,,,0
di_1NNK1PFCPJnn9IgIHQQTXrFX,li_1NNJrSFCPJnn9IgIMTtNB6wT,2024-08-14 00:55:01.232000+00:00,sub_1NNK1PFCPJnn9IgISRI31aAu,o8IVe0BF,promo_1LhyAyFCPJnn9IgIKtFgoeGu,2023-06-26 18:20:19+00:00,,,,,cus_O9dHL7cTQIGsOw,0
di_1JhnIgFCPJnn9IgIQZ8HV7fd,li_1JhnGJFCPJnn9IgIiyN0h9F9,2024-08-14 01:18:15.936000+00:00,sub_1JhnIgFCPJnn9IgI34fWQ7XJ,HSjyoorT,promo_1JSpofFCPJnn9IgIYTuaRIF1,2021-10-07 03:29:42+00:00,,,,,cus_KMWLoC93T1aH96,100
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1O5Tb5FCPJnn9IgIDvBwJ2Du,2024-08-14 00:50:50.728000+00:00,,TIERONE,,2024-08-14 00:50:49+00:00,,,,,,2590
di_1LXUfRFCPJnn9IgIXXEAq45f,li_1LXUeRFCPJnn9IgIRDdivtOV,2024-08-14 01:04:48.128000+00:00,sub_1LXUfRFCPJnn9IgIxRH73so0,TIERONE,,2022-08-16 18:39:09+00:00,,,,,cus_MG0gd3wxOcLe0H,10
di_1LSgiwFCPJnn9IgIui8cKmBG,li_1LSgcwFCPJnn9IgIlVcV5J9m,2024-08-14 01:05:38.182000+00:00,sub_1LSgiwFCPJnn9IgIZD6iYwMa,TIERONE,,2022-08-03 12:30:54+00:00,,,,,cus_MB2o7zirIWV3FJ,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1K4zFOFCPJnn9IgI652tTq0J,2024-08-14 01:14:40.941000+00:00,,TIERONE,,2024-08-14 01:14:39+00:00,,,,,,10
di_1LRetHFCPJnn9IgIcSgZN02z,li_1LResZFCPJnn9IgIewqRRXCK,2024-08-14 01:05:48.900000+00:00,sub_1LRetHFCPJnn9IgIUkiIV4Pl,MAPUOdkZ,promo_1JaOWuFCPJnn9IgIVlPQTG6a,2022-07-31 16:21:19+00:00,,,,,cus_M9yqr0xTUMINid,199
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1M3t3UFCPJnn9IgIkUZm793t,2024-08-14 01:01:29.156000+00:00,,TIERONE,,2024-08-14 01:01:28+00:00,,,,,,0
di_1Jsf3CFCPJnn9IgIMdUfAFJP,li_1Jsd5pFCPJnn9IgImGCwKTDa,2024-08-14 01:17:04.329000+00:00,sub_1Jsf3CFCPJnn9IgIiD3S9Yc7,TIERONE,,2021-11-06 02:54:38+00:00,,,,,cus_KXkYqctLTTNVOi,0
di_1MxZdSFCPJnn9IgIBPtYanUq,li_1MxZYNFCPJnn9IgIIzWYFiuT,2024-08-14 00:57:09.914000+00:00,sub_1MxZdSFCPJnn9IgIIDF0RnFu,cFVzUWXy,promo_1JSpnqFCPJnn9IgIYtvQvwJI,2023-04-16 17:45:10+00:00,,,,,cus_Nj1gLccmY6vm5D,1990
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LJL5iFCPJnn9IgIfIu9TemC,2024-08-14 01:06:54.614000+00:00,,TIERONE,,2024-08-14 01:06:53+00:00,,,,,,100
di_1OO0UNFCPJnn9IgIPqaEapi2,li_1OO0RxFCPJnn9IgIGm5Qm5Qn,2024-08-14 00:48:27.384000+00:00,sub_1OO0UNFCPJnn9IgIuC8bG6nm,D1aIAmXZ,promo_1LUX2WFCPJnn9IgIGJfAkH6G,2023-12-16 16:13:19+00:00,,,,,cus_PCPIdapSPN8t2a,100
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1MMmVVFCPJnn9IgITpmf28dp,2024-08-14 00:59:01.051000+00:00,,TIERONE,,2024-08-14 00:59:00+00:00,,,,,,1990
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1L648aFCPJnn9IgIXBlNvObQ,2024-08-14 01:08:19.942000+00:00,,TIERONE,,2024-08-14 01:08:18+00:00,,,,,,0
di_1L8UgdFCPJnn9IgIn7dhJfzQ,li_1L8UfIFCPJnn9IgI7XF45BB0,2024-08-14 01:08:03.420000+00:00,sub_1L8UgdFCPJnn9IgImJ6HNnXx,TIERONE,,2022-06-08 19:37:03+00:00,,,,,cus_LqB2bjcLblx6vK,2591
di_estimated_1LX9IuFCPJnn9IgIRKxq1FFg,li_1LYv6DFCPJnn9IgIP3FgAkZI,2024-08-14 01:04:33.917000+00:00,,a4MZkUKk,promo_1LX9IuFCPJnn9IgIRKxq1FFg,2024-08-14 01:04:32+00:00,,,,,,0
di_1Jy97eFCPJnn9IgITApc2VrY,li_1Jy94VFCPJnn9IgIrMpCNM5m,2024-08-14 01:16:04.263000+00:00,sub_1Jy97eFCPJnn9IgIJSq07V0G,FRIDAY,promo_1JugDqFCPJnn9IgIFQE6G0Dl,2021-11-21 06:01:54+00:00,,,,2021-12-21 06:01:54+00:00,cus_KdPxxok1g4ptkn,0
di_1MBlX8FCPJnn9IgIV5hpwlBh,li_1MBfaLFCPJnn9IgIG0Ncy58t,2024-08-14 01:00:03.397000+00:00,sub_1MBlX8FCPJnn9IgI7QCwjOkS,TIERONE,,2022-12-05 20:45:02+00:00,,,,,cus_MvcmTHdoW7dnsr,150
di_1PimISFCPJnn9IgIHPbTRWt8,li_1PimDcFCPJnn9IgIhqS78Omk,2024-08-14 00:41:29.404000+00:00,sub_1PimISFCPJnn9IgIrAE7a4ny,0kSvMwmP,promo_1PigCXFCPJnn9IgIkFVTW1hc,2024-07-31 23:51:08+00:00,,,,,cus_QZwAdwhzBP1mVb,240
di_1MKB5WFCPJnn9IgIrn5F8fS1,li_1MKAzrFCPJnn9IgInIlgT8vd,2024-08-14 00:59:07.290000+00:00,sub_1MKB5WFCPJnn9IgIk0lu0Hrj,o8IVe0BF,promo_1LhyAyFCPJnn9IgIKtFgoeGu,2022-12-29 01:39:18+00:00,,,,,cus_N4JiMXWLPQuiRH,150
di_1LyiT9FCPJnn9IgIViize6SL,li_1LyiRSFCPJnn9IgIWhu9aRLt,2024-08-14 01:02:02.906000+00:00,sub_1LyiT9FCPJnn9IgIgEhyerpD,TmkNNuSZ,,2022-10-30 20:50:59+00:00,,,,,cus_Mi8kMsHZW9OFC0,0
di_1LfnyAFCPJnn9IgIa4ml214r,li_1LfnvIFCPJnn9IgIHE8o9Fy2,2024-08-14 01:03:44.296000+00:00,sub_1LfnyAFCPJnn9IgIpWA83tdp,TIERONE,,2022-09-08 16:52:50+00:00,,,,,cus_MObAphxiquu5WS,11
di_estimated_1JSpnqFCPJnn9IgIYtvQvwJI,li_1Lm1Q6FCPJnn9IgIBe1LqxQK,2024-08-14 01:03:05.621000+00:00,,cFVzUWXy,promo_1JSpnqFCPJnn9IgIYtvQvwJI,2024-08-14 01:03:04+00:00,,,,,,3290
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1NHGELFCPJnn9IgIeCDMf0v6,2024-08-14 00:55:34.873000+00:00,,TIERONE,,2024-08-14 00:55:33+00:00,,,,,,1490
