id,ts,children_id,device,messenger_version,os,carrier,network_status,message_type
61c3aacfea8548ad94c77678bacdfc61,2023-12-29 19:10:43,9abee912-7f10-431b-9af3-8b9fa96254fe,G91S,com.pinwheel.messenger@5.39.0+116,Android 11,Verizon,Disconnected,sms
6fc2c99994464170b0c3721309ec9d14,2023-12-29 17:55:53,9abee912-7f10-431b-9af3-8b9fa96254fe,G91S,com.pinwheel.messenger@5.39.0+116,Android 11,Verizon,Disconnected,sms
e7d729a09d47477fb625afe928d6ab83,2023-12-30 04:41:37,8038a5d0-a813-46ec-a3ea-7c921f2156d7,G50 Plus,com.pinwheel.messenger@5.33.0+105,Android 10,T-Mobile,Disconnected,mms
1c59c47556144bc5bc37f1a7101cae5f,2023-12-30 04:41:46,8038a5d0-a813-46ec-a3ea-7c921f2156d7,G50 Plus,com.pinwheel.messenger@5.33.0+105,Android 10,T-Mobile,Disconnected,sms
d5084b1d0c72427286c9df227858954f,2023-12-30 04:41:45,8038a5d0-a813-46ec-a3ea-7c921f2156d7,G50 Plus,com.pinwheel.messenger@5.33.0+105,Android 10,T-Mobile,Disconnected,sms
accbabd268c540c9bc9827ba9f5cc054,2023-12-30 04:41:43,8038a5d0-a813-46ec-a3ea-7c921f2156d7,G50 Plus,com.pinwheel.messenger@5.33.0+105,Android 10,T-Mobile,Disconnected,sms
cdc9fae694af49029294ee3121ea8f90,2023-12-30 04:41:41,8038a5d0-a813-46ec-a3ea-7c921f2156d7,G50 Plus,com.pinwheel.messenger@5.33.0+105,Android 10,T-Mobile,Disconnected,sms
6e1896f7ae984525b58e73865b2863fd,2023-12-30 04:41:38,8038a5d0-a813-46ec-a3ea-7c921f2156d7,G50 Plus,com.pinwheel.messenger@5.33.0+105,Android 10,T-Mobile,Disconnected,sms
305cec52e1434ae88ea6d2e0ac5c04d1,2023-12-31 06:41:14,0fc70ba0-be0d-4ed6-b639-8a2f49977d7d,SM-A015V,com.pinwheel.messenger@5.33.0+105,Android 10,Verizon,Disconnected,mms
7e8ba7d2b59642bbb8bc691fad59b158,2023-12-31 04:55:02,0fc70ba0-be0d-4ed6-b639-8a2f49977d7d,SM-A015V,com.pinwheel.messenger@5.33.0+105,Android 10,Verizon,Disconnected,sms
4c48527b0c9144a8886a95895caa185e,2024-01-01 22:54:01,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
64342c815c7c47a2b575afdfe2d2a1de,2024-01-01 17:12:32,82bce2ba-2542-4655-916a-8b3898339338,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Disconnected,sms
e4878b1766a044a7ad87b6a8611ac554,2024-01-01 05:07:50,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
ceb992cde71445989ecf8bfd5b6e7ca5,2024-01-01 05:06:24,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
565f377f760b41d185887340cdd1aa45,2024-01-01 04:52:10,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
d56b7faed14f427da8d87c50c004bc32,2024-01-01 03:49:02,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
7c1ce2ca0f7548428330a6391eb8a6f2,2024-01-01 03:48:53,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
96df6f7ec6dc43af9d51da7a37373156,2024-01-01 03:47:53,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
b39a0c4d545144138bc6dc2a5f1baed6,2024-01-01 03:47:08,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
1b70d71ea71346d893585a7afda517b7,2024-01-01 03:46:07,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
229b98a25a984365b0fabe8b3262a9d0,2024-01-01 03:45:30,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
be347f8f970246db8aad926314790960,2024-01-01 01:38:57,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Connected,sms
413baf7c8ce541c0b2e011cd0e2fcc86,2024-01-02 21:28:15,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
adf3510cfbd74ae9bc7b9739214bd11c,2024-01-03 02:11:19,e0e33e71-1a32-46d3-bb29-faf27286da12,SM-A015V,com.pinwheel.messenger@5.29.1+98,Android 11,Verizon ,Connected,mms
52277b4c56ce4dad8ff69a64cd52448e,2024-01-03 00:34:27,e0e33e71-1a32-46d3-bb29-faf27286da12,SM-A015V,com.pinwheel.messenger@5.29.1+98,Android 11,Verizon ,Connected,mms
77d630daf41440f29a2915766f58dc0f,2024-01-03 22:38:59,25be7cb0-0635-4749-9ced-0d775506de05,Armor X8,com.pinwheel.messenger@5.37.0+112,Android 11,HOME,Disconnected,sms
d923b563dbd64637b625c38d20f5dbd4,2024-01-04 02:13:53,805fbb50-c9a0-47d5-88d3-0ad0ad2682c3,G50,com.pinwheel.messenger@5.43.3+126,Android 10,T-Mobile,Disconnected,mms
8a67c6535a30494cb49bc219e20550c3,2024-01-04 02:13:29,805fbb50-c9a0-47d5-88d3-0ad0ad2682c3,G50,com.pinwheel.messenger@5.43.3+126,Android 10,T-Mobile,Disconnected,mms
afa75bc230e44d0cb0effaecd94ab578,2024-01-06 14:40:52,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
2a2dc3e908bf44f68a0fae02638f09ca,2023-12-05 23:23:12,16c0da93-39c8-4048-a077-666d55363aeb,SM-A136U1,com.pinwheel.messenger@5.39.0+116,Android 13,AT&T,Connected,mms
7cae914461cc474b94dbe8ddb46c66c9,2023-12-05 04:26:01,82bce2ba-2542-4655-916a-8b3898339338,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Disconnected,sms
43f3242c2b504db29009b606eb7f24af,2023-12-05 02:22:01,82bce2ba-2542-4655-916a-8b3898339338,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Disconnected,sms
f1901f970e2d4c09915e6d291ec7f6cd,2023-12-05 01:56:58,82bce2ba-2542-4655-916a-8b3898339338,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Connected,sms
ce59ab58f6bf4e699916655a8c2e9bbc,2024-01-07 19:32:42,d1d6c423-d395-4a39-9021-cf75f68f3a13,G50,com.pinwheel.messenger@5.15.1+76,Android 10,,Disconnected,sms
00b1cfe8ad904b48bef99ba163b2d523,2024-01-08 13:48:17,d1d6c423-d395-4a39-9021-cf75f68f3a13,G50,com.pinwheel.messenger@5.15.1+76,Android 10,,Disconnected,sms
6df0c7faceef4022b3563a32d631d364,2024-01-09 22:00:05,fd515b7a-7c97-4b2c-ae19-72de153730cf,G50 Plus,com.pinwheel.messenger@5.27.0+93,Android 10,,Disconnected,sms
7ea67a7d09b94b1bbfc211a296041fa9,2024-01-10 23:13:02,25be7cb0-0635-4749-9ced-0d775506de05,Armor X8,com.pinwheel.messenger@5.37.0+112,Android 11,HOME,Connected,mms
878cc8ac0d734e7499409c57e82d7658,2024-01-10 05:51:04,05efdd33-ba08-4339-954d-ebf6a9a0ae04,SM-A326U1,com.pinwheel.messenger@5.40.0+117,Android 12,Verizon ,Connected,mms
cf5aecc2e06340739b0ca64d5389c510,2024-01-10 23:17:57,05efdd33-ba08-4339-954d-ebf6a9a0ae04,SM-A326U1,com.pinwheel.messenger@5.40.0+117,Android 12,Verizon ,Connected,sms
7c0bd167e8a0496cb82980be4803ca02,2024-01-10 22:56:59,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
4849794eeb804563bf9292345b6aecde,2024-01-23 00:18:52,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,sms
7fc4ee9d47a04d60aa27b16c1df89458,2024-01-23 00:16:19,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,sms
03a14ae1533a483fa5e173964abf0f63,2024-01-23 00:15:18,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,sms
6b2fa0f37b274c6798c721b6d9d85cb5,2024-01-23 00:14:41,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,sms
342e9b0ac1774aeeb21d22594b006056,2024-01-23 00:14:35,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,sms
6679b276c1a14749ad46b50c1da4dc0e,2024-01-23 00:14:00,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,sms
389d5f1f01534d2b848baf00c9d6b9d8,2024-01-23 00:06:11,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,sms
2a08160a2d7f4701b1dc58e3d5092e7b,2024-01-24 01:55:28,1053664f-53f8-4d5c-89bb-8c174d319edc,G50 Plus,com.pinwheel.messenger@5.40.0+117,Android 10,T-Mobile,Disconnected,sms
506f13e782954eeab41c1d08f70018c3,2024-01-25 23:47:25,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
90ac436e315746d4896d840713b6209b,2024-01-25 05:01:22,1053664f-53f8-4d5c-89bb-8c174d319edc,G50 Plus,com.pinwheel.messenger@5.40.0+117,Android 10,,Disconnected,sms
3bbcb6dbbc41422ebea8bbb36c187457,2024-01-25 01:33:38,82bce2ba-2542-4655-916a-8b3898339338,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Disconnected,sms
e98290cd93e940988b6f3e702a79e94e,2024-01-26 23:06:09,e13945cd-2c95-47c0-b3fe-612f65d585ef,G50 Plus,com.pinwheel.messenger@5.40.0+117,Android 10,,Connected,sms
7a503052e4e848b39ae696cf04230582,2024-01-26 15:38:02,f6d9a7d4-b733-421e-9048-af8de5187b15,G50,com.pinwheel.messenger@5.41.0+118,Android 10,T-Mobile,Disconnected,sms
c0fe8b0697f5439fb279def80c635e76,2024-01-27 05:17:28,986e2403-b98d-4fd3-a85b-f4d49216fa75,G50 Plus,com.pinwheel.messenger@5.25.0+91,Android 10,,Disconnected,sms
37fff273a4a640bda125992feffbba8d,2024-01-27 03:02:18,986e2403-b98d-4fd3-a85b-f4d49216fa75,G50 Plus,com.pinwheel.messenger@5.25.0+91,Android 10,,Disconnected,sms
02c811deec0040cbbb1008eb6aa418b4,2024-01-27 01:02:59,986e2403-b98d-4fd3-a85b-f4d49216fa75,G50 Plus,com.pinwheel.messenger@5.25.0+91,Android 10,,Disconnected,sms
6f8d4cdae9c549d8871b15ad334967cb,2024-01-28 23:43:02,f6d9a7d4-b733-421e-9048-af8de5187b15,G50,com.pinwheel.messenger@5.41.0+118,Android 10,T-Mobile,Disconnected,sms
9baeb631feda4b16bdcfd09df51808cf,2024-01-28 14:13:52,986e2403-b98d-4fd3-a85b-f4d49216fa75,G50 Plus,com.pinwheel.messenger@5.25.0+91,Android 10,,Disconnected,sms
45f012774d684434942721d89aac68dd,2024-01-31 21:53:46,82bce2ba-2542-4655-916a-8b3898339338,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Disconnected,sms
4f950d139c4f477ca2be169d1b479c06,2024-01-31 15:44:26,1053664f-53f8-4d5c-89bb-8c174d319edc,G50 Plus,com.pinwheel.messenger@5.40.0+117,Android 10,T-Mobile,Disconnected,sms
fca33023f29b443883058031ae969a63,2024-01-31 04:21:52,82bce2ba-2542-4655-916a-8b3898339338,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Connected,sms
1fc639542278407b83e9a9e0809b4ccd,2024-02-01 23:27:18,c131a0db-b4ac-465e-8db9-3bfd4a89228a,SM-A015V,com.pinwheel.messenger@5.25.0+91,Android 11,,Connected,sms
a4ad377c4fe34cfe9e506ad6b503aa43,2024-02-01 01:16:53,e13945cd-2c95-47c0-b3fe-612f65d585ef,G50 Plus,com.pinwheel.messenger@5.40.0+117,Android 10,T-Mobile,Disconnected,sms
d3a82cebb37d4941a3acbf8654a33b8f,2024-02-06 01:57:02,d41d492e-92d9-42d1-b047-cedf4abdec57,Armor X8,com.pinwheel.messenger@5.42.2+122,Android 10,T-Mobile,Connected,sms
f5a31e9271944a8eb35f17f91e59d696,2024-02-06 01:56:54,d41d492e-92d9-42d1-b047-cedf4abdec57,Armor X8,com.pinwheel.messenger@5.42.2+122,Android 10,Verizon,Disconnected,sms
2996c163281246fbb64e7571661214bd,2024-02-06 01:52:48,f6d9a7d4-b733-421e-9048-af8de5187b15,G50,com.pinwheel.messenger@5.41.0+118,Android 10,T-Mobile,Disconnected,sms
21d8807092824543b914701a6872d079,2024-02-08 17:54:42,e0e33e71-1a32-46d3-bb29-faf27286da12,SM-A015V,com.pinwheel.messenger@5.29.1+98,Android 11,Verizon ,Connected,mms
d2f617e16730492db039eedd874f35bc,2024-02-08 12:27:16,25be7cb0-0635-4749-9ced-0d775506de05,Armor X8,com.pinwheel.messenger@5.37.0+112,Android 11,HOME,Connected,mms
ae63fe352c0746919dfe1833036594dd,2024-02-09 20:59:10,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,sms
d9992a7e45ed44249d13e70814cc55b0,2024-02-12 04:43:46,82bce2ba-2542-4655-916a-8b3898339338,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Disconnected,sms
1ad7ab9dec8b4dac985a76b833627dc6,2024-02-13 12:55:38,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
239750f5a9cb4942a9bdecddccbe8f78,2024-02-13 00:04:24,69c63a73-86da-41d8-80d5-5a3a0f672f3b,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Disconnected,sms
b4c5e0966f92414fa21de6c03a58b529,2024-02-14 17:25:57,5bb7d844-0694-481f-81d1-9c45a433eee8,SM-A136U1,com.pinwheel.messenger@5.40.0+117,Android 13,Mint,Disconnected,mms
de2997b816c24e458a00b852f2200143,2024-02-14 17:25:14,5bb7d844-0694-481f-81d1-9c45a433eee8,SM-A136U1,com.pinwheel.messenger@5.40.0+117,Android 13,Mint,Disconnected,mms
f64e987b1bc2470a8177209d3383347c,2024-02-15 20:46:30,69c63a73-86da-41d8-80d5-5a3a0f672f3b,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Connected,mms
123edd725a6741d59b540f05e1f3b011,2024-02-15 20:44:01,69c63a73-86da-41d8-80d5-5a3a0f672f3b,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Connected,mms
4099e0881cb24ae09a9ebb23296e9ff1,2024-02-15 22:51:31,91fa4d3a-b892-4176-8410-2c71c41c7a22,G50,com.pinwheel.messenger@5.38.0+113,Android 10,T-Mobile,Disconnected,sms
815cbd266855411a838e2e658294b22e,2024-02-15 22:42:56,91fa4d3a-b892-4176-8410-2c71c41c7a22,G50,com.pinwheel.messenger@5.38.0+113,Android 10,T-Mobile,Disconnected,sms
70ac206d6d86438399371a70f6df1764,2024-02-15 22:36:46,91fa4d3a-b892-4176-8410-2c71c41c7a22,G50,com.pinwheel.messenger@5.38.0+113,Android 10,T-Mobile,Disconnected,sms
96f372259458444c980fae91b5b86260,2024-02-16 01:38:31,5bb7d844-0694-481f-81d1-9c45a433eee8,SM-A136U1,com.pinwheel.messenger@5.40.0+117,Android 13,Mint,Disconnected,sms
83f7576c99734b0abd5ef5859fdc65a5,2024-01-10 05:46:39,05efdd33-ba08-4339-954d-ebf6a9a0ae04,SM-A326U1,com.pinwheel.messenger@5.40.0+117,Android 12,Verizon ,Connected,sms
01d9d781863f447585b9f73fc66b0fa9,2024-01-11 20:06:22,25be7cb0-0635-4749-9ced-0d775506de05,Armor X8,com.pinwheel.messenger@5.37.0+112,Android 11,HOME,Connected,mms
3e82327f90944863a054a132a4e01c26,2024-01-11 11:26:15,736f7352-53f9-42c0-aa16-2a6ce30b0ed3,SM-A136U1,com.pinwheel.messenger@5.38.2+115,Android 13,Verizon ,Disconnected,mms
585b143dcb3b423aa1466acf4db8838d,2024-01-11 00:02:30,f8acbdd6-6768-4d95-92b2-48e61a180168,G91S,com.pinwheel.messenger@5.39.0+116,Android 11,T-Mobile,Connected,mms
8c5482c6f2664e59856a8249d88161ef,2024-01-11 01:07:32,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
de5b2c1e6d7e4ea8b8abf8f2a5f15eb4,2024-01-11 01:06:37,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
5bbb1afc99904850816746baa7bdac89,2024-01-12 19:04:01,bc5d3d3d-5241-4480-80ec-97153dc1fd3e,SM-A326U1,com.pinwheel.messenger@5.37.0+112,Android 13,Verizon ,Connected,mms
ab700c1d872f4216a7c12a2d281d359b,2024-01-12 18:14:01,bc5d3d3d-5241-4480-80ec-97153dc1fd3e,SM-A326U1,com.pinwheel.messenger@5.37.0+112,Android 13,Verizon ,Connected,mms
cb172df032df4f1fb4c46445bb0a4359,2024-01-12 15:41:29,bc5d3d3d-5241-4480-80ec-97153dc1fd3e,SM-A326U1,com.pinwheel.messenger@5.37.0+112,Android 13,Verizon ,Connected,mms
b4579665ed3f462287226cf7df6e32ad,2024-01-12 01:16:48,e0d5d4c8-fb48-40c3-b68d-afe6770aac1f,G91S,com.pinwheel.messenger@5.39.0+116,Android 11,T-Mobile,Disconnected,sms
434bc71c7fb94aa4861db71c49f1afa6,2024-01-13 14:34:03,bc5d3d3d-5241-4480-80ec-97153dc1fd3e,SM-A326U1,com.pinwheel.messenger@5.37.0+112,Android 13,Verizon ,Connected,mms
bbccd95a720345739d08ad3bea339b6f,2024-01-13 14:15:46,bc5d3d3d-5241-4480-80ec-97153dc1fd3e,SM-A326U1,com.pinwheel.messenger@5.37.0+112,Android 13,Verizon ,Connected,mms
d9b72fd9bbc44d76b9375506ca18818d,2024-01-13 13:27:07,bc5d3d3d-5241-4480-80ec-97153dc1fd3e,SM-A326U1,com.pinwheel.messenger@5.37.0+112,Android 13,Verizon ,Disconnected,mms
39f6fa2043b142d3922437a9ceedc5ec,2024-01-13 00:46:39,f8acbdd6-6768-4d95-92b2-48e61a180168,G91S,com.pinwheel.messenger@5.39.0+116,Android 11,T-Mobile,Connected,mms
37f10b2ee1734e15b8c18500f703d9b6,2024-01-14 23:15:26,bba7251d-aa5c-4b4b-81b4-416374043f86,G50,com.pinwheel.messenger@5.31.0+103,Android 10,T-Mobile,Disconnected,sms
91b1f459daa24dc6b48a43734332c95b,2024-01-14 22:27:41,bba7251d-aa5c-4b4b-81b4-416374043f86,G50,com.pinwheel.messenger@5.31.0+103,Android 10,T-Mobile,Disconnected,sms
ce0e6e00c39f4fc9a09c50cc3727b740,2024-01-14 22:11:25,bba7251d-aa5c-4b4b-81b4-416374043f86,G50,com.pinwheel.messenger@5.31.0+103,Android 10,T-Mobile,Disconnected,sms
aa99dd1cfe1447fa98d58b765084bd48,2024-01-14 22:10:49,bba7251d-aa5c-4b4b-81b4-416374043f86,G50,com.pinwheel.messenger@5.31.0+103,Android 10,T-Mobile,Disconnected,sms
ca59b7b90ce04392b99467f48903708b,2024-01-14 21:14:00,bba7251d-aa5c-4b4b-81b4-416374043f86,G50,com.pinwheel.messenger@5.31.0+103,Android 10,T-Mobile,Disconnected,sms
42ff857094bb4884adbd43fec7748c14,2024-01-14 21:13:44,bba7251d-aa5c-4b4b-81b4-416374043f86,G50,com.pinwheel.messenger@5.31.0+103,Android 10,T-Mobile,Disconnected,sms
3958188e9e2546fabadf8606bba95f7f,2024-01-14 19:32:13,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
24a1e0d6be8d49b593b1a59a9059de86,2024-01-14 19:30:59,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
7df368814cc44281bde65d1a5d7394b6,2024-01-14 13:22:01,bc5d3d3d-5241-4480-80ec-97153dc1fd3e,SM-A326U1,com.pinwheel.messenger@5.37.0+112,Android 13,Verizon ,Disconnected,sms
5195c414bd454016bfdd1b1b972507c0,2024-01-16 17:05:51,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Connected,sms
a193b609124e413bab6bda19fec79dd4,2024-01-16 13:24:17,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
abb2c62013354966ba6284914365fc99,2024-01-16 12:56:49,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
c99602b473a745d98588e22a1407e497,2024-01-17 21:31:03,e0e33e71-1a32-46d3-bb29-faf27286da12,SM-A015V,com.pinwheel.messenger@5.29.1+98,Android 11,Verizon ,Connected,mms
867b0a8779da473f968c7ac8cbbf95b1,2024-01-20 22:14:59,25be7cb0-0635-4749-9ced-0d775506de05,Armor X8,com.pinwheel.messenger@5.37.0+112,Android 11,HOME,Connected,mms
612df711e690470aa7195ff11611c48d,2024-01-20 16:37:34,f26420ce-a6a6-4c61-b630-d21b972820d0,G50,com.pinwheel.messenger@5.22.0+87,Android 10,,Disconnected,sms
86122b249f4141cd87fcd8e2d565607c,2024-01-20 16:20:42,f26420ce-a6a6-4c61-b630-d21b972820d0,G50,com.pinwheel.messenger@5.22.0+87,Android 10,,Disconnected,sms
7626a366d6484d8f86abeee908438ebd,2024-01-22 01:12:37,abb12161-7d4c-40d7-8b25-a2d81ecc6bf2,G91S,com.pinwheel.messenger@5.43.3+126,Android 11,T-Mobile,Connected,mms
68520669f2a441f3aba15f5cf8d5a7af,2024-01-22 14:04:18,e0d5d4c8-fb48-40c3-b68d-afe6770aac1f,G91S,com.pinwheel.messenger@5.39.0+116,Android 11,T-Mobile,Disconnected,sms
287285def83440048747966b1a71332e,2024-01-22 05:10:08,d9a95ca8-f459-49fa-99dc-5b097cf50bec,G50,com.pinwheel.messenger@5.32.0+104,Android 10,T-Mobile,Disconnected,sms
3a070c8757164a95a05d096f3eb4c55c,2024-01-23 05:39:49,82bce2ba-2542-4655-916a-8b3898339338,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Connected,sms
f867b51cd14f482c98612614ac93ec59,2024-01-23 02:24:01,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,sms
f3d2d6dd5db2467e83dd206a1c5f332a,2024-01-23 02:23:36,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,sms
cfd8e2625e344dc799c496fb60c713d5,2024-01-23 00:18:44,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,sms
9ada2e7193c14cfa8d5238ef718dcef3,2024-01-23 00:15:52,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,sms
e5e4af5614d8411d9017c605d460ca11,2024-01-23 00:15:18,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,sms
5261d6442a404f50aa6a5e04207b187b,2024-01-23 00:14:41,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,sms
c4d0cc34f3984da08d7ee879ffeef71f,2024-02-17 15:58:55,d1812c0f-e981-4b59-9a62-1a7b8959e17e,G91S,com.pinwheel.messenger@5.38.2+115,Android 11,T-Mobile,Disconnected,sms
f409d3d5685c4f9a8836ea3fa94350af,2024-02-17 14:06:50,d1812c0f-e981-4b59-9a62-1a7b8959e17e,G91S,com.pinwheel.messenger@5.38.2+115,Android 11,T-Mobile,Disconnected,sms
88338ba26c2347d3b7be3e9e374d5da5,2024-02-17 01:00:31,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
902ba1d50a524de0bcd71e2f23963dea,2024-02-18 21:52:25,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
786862e62404469386baf57a61b7407e,2024-02-18 16:50:36,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
52cd4e1dd7164f9489c84ead21f65b1c,2024-02-18 04:09:01,3b5a48fc-19d3-46bd-862a-bd44db57eb4f,SM-A136U1,com.pinwheel.messenger@5.33.0+105,Android 11,Verizon ,Disconnected,sms
27abe6511dfc4e3387f50276f9848175,2024-02-18 02:03:52,d1e86514-eba8-450d-8951-ff963cb50f81,G50,com.pinwheel.messenger@5.38.0+113,Android 10,T-Mobile,Disconnected,sms
697ad8845082491cae6d5149886218be,2024-02-19 00:14:09,d1812c0f-e981-4b59-9a62-1a7b8959e17e,G91S,com.pinwheel.messenger@5.38.2+115,Android 11,T-Mobile,Disconnected,sms
654aba40a8df43798119f74d31d6435e,2024-02-20 18:49:30,d1812c0f-e981-4b59-9a62-1a7b8959e17e,G91S,com.pinwheel.messenger@5.38.2+115,Android 11,T-Mobile,Disconnected,sms
baa551ae29f14302b8f144a466387da7,2024-02-20 18:45:24,d1812c0f-e981-4b59-9a62-1a7b8959e17e,G91S,com.pinwheel.messenger@5.38.2+115,Android 11,T-Mobile,Disconnected,sms
9d4130bb1d4144baaef931b2a49f6b51,2024-02-20 03:13:02,d1812c0f-e981-4b59-9a62-1a7b8959e17e,G91S,com.pinwheel.messenger@5.38.2+115,Android 11,T-Mobile,Disconnected,sms
44c82487eede423ba615efefc2a85e1c,2024-02-22 23:48:59,25be7cb0-0635-4749-9ced-0d775506de05,Armor X8,com.pinwheel.messenger@5.37.0+112,Android 11,HOME,Connected,sms
