id,checkout_session_id,price_id,object,amount_subtotal,amount_total,currency,description,_fivetran_synced,amount_tax,quantity,amount_discount
li_1Pkr3tFCPJnn9IgIx8aFbbQ8,cs_live_b11zuscWGbHIAQrq6eUB6x6oYlxnA6D8Fs1hWRlS8Q5CgQwAfLkLqnmJqG,price_1NIeSqFCPJnn9IgIBHmYVnJ3,item,3999.0,4274.0,usd,Aria Pod+ (Grey),2024-08-14 00:41:12.862000+00:00,275,1,0
li_1Pkr3tFCPJnn9IgIRsmS0NZ1,cs_live_b11zuscWGbHIAQrq6eUB6x6oYlxnA6D8Fs1hWRlS8Q5CgQwAfLkLqnmJqG,price_1PbGLsFCPJnn9IgIZsrGV1OD,item,1199.0,1281.0,usd,Screen Protector - Slim 6,2024-08-14 00:41:12.862000+00:00,82,1,0
li_1OG53bFCPJnn9IgIlFDXtGCZ,cs_live_b11zwhDNhyPJ09R4sBumn2Zha713AZnOdC5INsRfxt0OMicZfu3ngqIW3I,price_1OEhEFFCPJnn9IgIPbtFEoSe,item,0.0,0.0,usd,Genesis 1,2024-08-14 00:49:47.626000+00:00,0,1,0
li_1OG53bFCPJnn9IgIHhxkQuNd,cs_live_b11zwhDNhyPJ09R4sBumn2Zha713AZnOdC5INsRfxt0OMicZfu3ngqIW3I,price_1LAetfFCPJnn9IgIn72MHBKu,item,16499.0,18066.0,usd,Subscription (Annual),2024-08-14 00:49:47.626000+00:00,1567,1,0
li_1K9Ga5FCPJnn9IgIBSfao55Z,cs_live_b11zzwEJUQNgU3L8rmvKXZDbC0zxSAYEK1SDifMUetbIYDZ0wDTDMiDncy,price_1K4oZqFCPJnn9IgIFr41YlTZ,item,15900.0,15900.0,usd,PW-G50PLUS-BLUE,2024-08-14 01:13:39.483000+00:00,0,1,0
li_1K2VOqFCPJnn9IgI5iHGp0Ri,cs_live_b1203Ymz04tKKmVCHN7OFNjw57viqYFTw2b8pVm6K9bxJfM7RYlVpV3DsZ,price_1J8rYYFCPJnn9IgI7ezmCKAP,item,0.0,0.0,usd,Bark (Monthly),2024-08-14 01:15:12.632000+00:00,0,1,0
li_1K2VOqFCPJnn9IgIBbvlWsz3,cs_live_b1203Ymz04tKKmVCHN7OFNjw57viqYFTw2b8pVm6K9bxJfM7RYlVpV3DsZ,price_1JFKX1FCPJnn9IgIgcMgSt4l,item,100.0,90.0,usd,PW-MINT-SIM,2024-08-14 01:15:12.632000+00:00,0,1,10
li_1PhvoiFCPJnn9IgI14SwcOZc,cs_live_b120FdzvUc6SbGdthbmJwXvPhWEerAaddeUs9Tq5M0kAoJhOM16ciZVYvN,price_1POo5QFCPJnn9IgIm4Kh2QYT,item,32900.0,31757.0,usd,Plus 4,2024-08-14 00:41:41.395000+00:00,2147,1,3290
li_1PLyb4FCPJnn9IgI8fRlU1jg,cs_live_b120RvaLMyOu2LmkYw84mAxvFreftl59qb542Pp9vfX9QwmD4brshpFZX9,price_1LcXjqFCPJnn9IgIUizjI5QW,item,24900.0,24900.0,usd,Rugged 3,2024-08-14 00:44:06.064000+00:00,0,1,0
li_1L4c7BFCPJnn9IgIs3JTkBsi,cs_live_b120eTgAgA9CSHqXkJ5vWh0Kg4kHqy2hpeMEoyAsi4zlNU10I6sxZyRAH2,price_1KvevoFCPJnn9IgI8HsapCcX,item,19900.0,19900.0,usd,PW-G91S-GREY,2024-08-14 01:08:26.754000+00:00,0,1,0
li_1L4c7BFCPJnn9IgIRUi3eMo5,cs_live_b120eTgAgA9CSHqXkJ5vWh0Kg4kHqy2hpeMEoyAsi4zlNU10I6sxZyRAH2,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription,2024-08-14 01:08:26.754000+00:00,0,1,0
li_1Km5uQFCPJnn9IgIqORXMHp4,cs_live_b120ghQtGHc1m6wEowr6UDTaWyzWFUGpoCLoR88MVnJsIhjNtFlWMdpd4J,price_1K2JdPFCPJnn9IgI7YkyNjmw,item,1299.0,1411.0,usd,DLCASE-A32-BLACK,2024-08-14 01:10:31.828000+00:00,112,1,0
li_1Km5uQFCPJnn9IgIwKaCYfyx,cs_live_b120ghQtGHc1m6wEowr6UDTaWyzWFUGpoCLoR88MVnJsIhjNtFlWMdpd4J,price_1JmO0JFCPJnn9IgIyXChYvMf,item,1000.0,1086.0,usd,UPS 3 Day Select,2024-08-14 01:10:31.828000+00:00,86,1,0
li_1KF3WZFCPJnn9IgIHGz1KllM,cs_live_b120oIwcj3Xftju5KYsTx46Id24HZ72GJqelNhwrEGsGluAGUtFGK5n9QJ,price_1J8roTFCPJnn9IgIFvJYnrz4,item,24900.0,26705.0,usd,PW-X8-BLACK,2024-08-14 01:13:07.890000+00:00,1805,1,0
li_1NPutDFCPJnn9IgIn9lzXa7g,cs_live_b120pQjYr8BS1TP6ks5933nuuDDJrUFwFH8JS0xEIjkoo8R6h5T14KdooG,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription (Monthly),2024-08-14 00:54:48.776000+00:00,0,1,0
li_1KW6zbFCPJnn9IgIzOWoxGNI,cs_live_b120prZ8AeLVtcq4cgxnWxTTtQaRGJDS6CNdVmcDtysZvcbgTAaLL5QZDA,price_1K7R8kFCPJnn9IgI5iHr6VZp,item,999.0,1081.0,usd,SLIMCASE-G50PLUS-BLACK,2024-08-14 01:11:58.051000+00:00,82,1,0
li_1Lb8hKFCPJnn9IgIY8sVreit,cs_live_b120qnEDvaBubHPNBPxQUNZ7FsU3Qm4Cv8OntXo9p5TsMLLQIosyYlsRot,price_1LAetfFCPJnn9IgIn72MHBKu,item,0.0,0.0,usd,Subscription,2024-08-14 01:04:11.653000+00:00,0,1,0
li_1Lb8hKFCPJnn9IgI02YHS0Om,cs_live_b120qnEDvaBubHPNBPxQUNZ7FsU3Qm4Cv8OntXo9p5TsMLLQIosyYlsRot,price_1KvewEFCPJnn9IgI4XtGgAjv,item,999.0,1085.0,usd,SLIMCASE-G91S-BLACK,2024-08-14 01:04:11.653000+00:00,86,1,0
li_1N7zzvFCPJnn9IgIRRagHqPz,cs_live_b120vG4XIE8F1XJ9YeDJlw0vZwr2rgorbSnDItx6C2hfNXbkcUrLBjM4NU,price_1LjlXRFCPJnn9IgIqQyaa5SU,item,19900.0,19900.0,usd,Slim 5 (Green),2024-08-14 00:56:26.592000+00:00,0,1,0
li_1NtvJRFCPJnn9IgIggbdmUyj,cs_live_b121HEagsDvUITZ76Jt3OVe04XPvrImmBTwhPtNOh33PBYgFF3gsC16x5X,price_1N5bH3FCPJnn9IgIo8aBvU96,item,1499.0,1499.0,usd,Dual Layer Case (Blue) - Plus 3,2024-08-14 00:51:40.596000+00:00,0,1,0
li_1PnS8uFCPJnn9IgI94LlK2hL,cs_live_b121LGBqbVjTMFJzssztJdshOJYweL6sGDQwFbxTdeFR57aJrwzLH1FNir,price_1PmqcuFCPJnn9IgIkCHgGKFq,item,9900.0,10692.0,usd,Slim 6,2024-08-14 00:40:51.207000+00:00,792,1,0
li_1K3W64FCPJnn9IgIU8gE68Da,cs_live_b121QMmDo0RgO2L6CqMsVRGDyFjIoFVcd7qakWvtNIWibpqQBAfdCMg6D7,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription (Monthly),2024-08-14 01:15:01.961000+00:00,0,1,0
li_1Let1fFCPJnn9IgIYOODDjT6,cs_live_b121e1zwZMoBrgF0gdKxaOqSeUU6obtP8Va3fy6hahSElViwXDV7ZNkwNs,price_1L5xr1FCPJnn9IgIR2AgV27R,item,999.0,900.0,usd,PROTECTOR-A135G,2024-08-14 01:03:47.721000+00:00,0,1,99
li_1JwfaoFCPJnn9IgIYv9jwl7T,cs_live_b121egUkhvivY1EZ7iS3J2csHZtprswt9jlejtfOM3FghfgCbxJgGDOkXg,price_1JFKX1FCPJnn9IgIgcMgSt4l,item,100.0,110.0,usd,PW-MINT-SIM,2024-08-14 01:16:21.414000+00:00,10,1,0
li_1JwfaoFCPJnn9IgI0ldpS2Hj,cs_live_b121egUkhvivY1EZ7iS3J2csHZtprswt9jlejtfOM3FghfgCbxJgGDOkXg,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription (Monthly),2024-08-14 01:16:21.415000+00:00,0,1,0
li_1KYxsjFCPJnn9IgIFLLBRHQy,cs_live_b121z2owcVlpxULNM8j0VJrcJD21ef0UkxgPzjAkGlQWBi72HCWt0uJ5yw,price_1J8rYYFCPJnn9IgI7ezmCKAP,item,0.0,0.0,usd,Bark,2024-08-14 01:11:43.602000+00:00,0,1,0
li_1KYxsjFCPJnn9IgIGZXUz6na,cs_live_b121z2owcVlpxULNM8j0VJrcJD21ef0UkxgPzjAkGlQWBi72HCWt0uJ5yw,price_1K7R8kFCPJnn9IgI5iHr6VZp,item,999.0,999.0,usd,SLIMCASE-G50PLUS-BLACK,2024-08-14 01:11:43.602000+00:00,0,1,0
li_1JoSu1FCPJnn9IgIFnrXGF5y,cs_live_b1223d2tV8fsE9hMsobP8GvpsR23EmLvS0DfHid7Fy2Ofhhm1Cpjupd6RP,price_1JNNT8FCPJnn9IgIUF8DldJW,item,0.0,0.0,usd,Subscription (Full Price),2024-08-14 01:17:46.437000+00:00,0,1,0
li_1Ln6qPFCPJnn9IgI1jQ7usLB,cs_live_b1224xU7W7TlNqKGuZPR5nP1EabrZ9CWb7MuDT8a0y0o5nP3RRgeyd8PWj,price_1J8rYYFCPJnn9IgI7ezmCKAP,item,0.0,0.0,usd,Bark,2024-08-14 01:02:58.700000+00:00,0,1,0
li_1Ln6qPFCPJnn9IgI84Fbn6QZ,cs_live_b1224xU7W7TlNqKGuZPR5nP1EabrZ9CWb7MuDT8a0y0o5nP3RRgeyd8PWj,price_1LjlXRFCPJnn9IgIqQyaa5SU,item,19900.0,19900.0,usd,PW-G91S-GREEN,2024-08-14 01:02:58.700000+00:00,0,1,0
li_1Kp2EWFCPJnn9IgILeO5YwNj,cs_live_b12296vhrp2vi0UqN01zZSwZ84CqeQ6IJBq9P8sDsmpBARoONx4AZhLy3v,price_1K2JdFFCPJnn9IgIrVkDaQWm,item,1299.0,1261.0,usd,DLCASE-A32-PURPLE,2024-08-14 01:10:14.500000+00:00,91,1,129
li_1PMBTiFCPJnn9IgIxcg16EPo,cs_live_b122G3UTECdZjCgktLuAo2DLDYcXbj0qmM4WrdVVq4AlPqRqr2pftvTRwT,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,1499.0,1499.0,usd,Subscription (Monthly),2024-08-14 00:44:06.061000+00:00,0,1,0
li_1PHcksFCPJnn9IgIEu5zZPYC,cs_live_b122GCAfkFG86PvBxS9yBZvM6hWah30U3sil1Bl6YBzSW0vTRpRdtSrCYp,price_1N4qo1FCPJnn9IgIQkR3bgy1,item,32900.0,32900.0,usd,Plus 3,2024-08-14 00:44:33.386000+00:00,0,1,0
li_1MR4dxFCPJnn9IgICV58xmxp,cs_live_b122Ikm7KLNkhUBUfklE4deNWU5CxUIBj5Ht5aeJNR3q76dp0N6o3xOP1W,price_1LjlXRFCPJnn9IgIqQyaa5SU,item,19900.0,17910.0,usd,Slim 5 (G91S) (Green),2024-08-14 00:58:48.879000+00:00,0,1,1990
li_1MNtcdFCPJnn9IgIThsJUVHo,cs_live_b122J7bpWNKONUPp91ajDbXlQx0m8OOeXlsXRLf8eeWz10wT4MIJYpSDq3,price_1LAetfFCPJnn9IgIn72MHBKu,item,0.0,0.0,usd,Subscription (Annual),2024-08-14 00:58:58.138000+00:00,0,1,0
li_1MNtcdFCPJnn9IgITAHhVmJH,cs_live_b122J7bpWNKONUPp91ajDbXlQx0m8OOeXlsXRLf8eeWz10wT4MIJYpSDq3,price_1LahuWFCPJnn9IgIpjzAmZPe,item,19900.0,19900.0,usd,Slim 5 (G91S) (Blue),2024-08-14 00:58:58.138000+00:00,0,1,0
li_1KGkOHFCPJnn9IgIiTnwIe8A,cs_live_b122MMTLMIYvCe0DPGW4tphGq020dwyM9biJrP2zWSgRVCRZPZYcRPrpxO,price_1JFKX1FCPJnn9IgIgcMgSt4l,item,100.0,100.0,usd,PW-MINT-SIM,2024-08-14 01:12:57.980000+00:00,0,1,0
li_1NCmGCFCPJnn9IgIvx7lKAAr,cs_live_b122W3mM0VjzxKGBXSFierl4C7Tdyr6WtO1NQGWX7wdni1A0yDdJN2zgtX,price_1LAetfFCPJnn9IgIn72MHBKu,item,0.0,0.0,usd,Subscription (Annual),2024-08-14 00:55:58.961000+00:00,0,1,0
li_1KGndmFCPJnn9IgIosCVLiIF,cs_live_b122XSg3Zi6W49ku3jByOXwlLgH6Ns0t11uKEttYhHdtUkkNfey6N2yheQ,price_1K49xrFCPJnn9IgIfEYjL8Oe,item,999.0,999.0,usd,PW-PROTECTOR-G50PLUS,2024-08-14 01:12:57.979000+00:00,0,1,0
li_1O59YlFCPJnn9IgIVCzYqkgO,cs_live_b122kfAMa7raCTvQ1uUTDONg6MZUaZ0fXvK1YYWEJOmL6wm9S7MZAelba6,price_1N5WxaFCPJnn9IgI0U5X0aQL,item,12900.0,14158.0,usd,Slim 5 (Pre-owned),2024-08-14 00:50:53.907000+00:00,1258,1,0
li_1PPU8oFCPJnn9IgI8DLxrRnt,cs_live_b122uv6hC9TeY4IlofVbOCJH529MYCIZVNiwksdRFfOoo2P2UVVBpcDdWG,price_1LcXjqFCPJnn9IgIUizjI5QW,item,24900.0,24900.0,usd,Rugged 3,2024-08-14 00:43:41.017000+00:00,0,1,0
li_1Nz875FCPJnn9IgIbfwtOiID,cs_live_b122ztkRGG6U0LiM8DSpLoafZjpIyMnqc387GDXC87iprmD12vp0Q1F7mk,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,53912.0,usd,Plus 3 Pack,2024-08-14 00:51:17.464000+00:00,5012,1,0
li_1OovlCFCPJnn9IgIIMGb95pG,cs_live_b1231cPyxx3NmbhG4K6NZKiDPf0nmj8eAH0Z97iSA3Y5tgYWbMmKaz2ZUb,price_1MPSupFCPJnn9IgIMVXQTcx6,item,3999.0,4249.0,usd,Product Protection - 1 Year,2024-08-14 00:46:44.239000+00:00,250,1,0
li_1OovlCFCPJnn9IgIub60u9jt,cs_live_b1231cPyxx3NmbhG4K6NZKiDPf0nmj8eAH0Z97iSA3Y5tgYWbMmKaz2ZUb,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,1499.0,1593.0,usd,Subscription (Monthly),2024-08-14 00:46:44.239000+00:00,94,1,0
li_1LLtL6FCPJnn9IgINUJu2kVF,cs_live_b1235Rh5cm6ytWJdXVAX8mVadjh6nAuDIVps3A7pi1djiwReS6Z5nd6UIs,price_1KvevoFCPJnn9IgI8HsapCcX,item,19900.0,21543.0,usd,PW-G91S-GREY,2024-08-14 01:06:34.013000+00:00,1643,1,0
li_1MGoPtFCPJnn9IgINMg7ec8h,cs_live_b1236u9oml6ObX041squQibBsCmZVKWlvluUGv6hFDbDVgRY9kaaskffXl,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription (Monthly),2024-08-14 00:59:23.379000+00:00,0,2,0
li_1JbybqFCPJnn9IgIbzNUFYmg,cs_live_b123BqGcattZEIKSMt8wPKF7VzoRiAA7yPTgmmunRtoWe1tVFemB6MLXnQ,price_1JNNT8FCPJnn9IgIUF8DldJW,item,0.0,0.0,usd,Subscription (Full Price),2024-08-14 01:18:42.616000+00:00,0,1,0
li_1JbybqFCPJnn9IgIcQIcMyAp,cs_live_b123BqGcattZEIKSMt8wPKF7VzoRiAA7yPTgmmunRtoWe1tVFemB6MLXnQ,price_1JFKX1FCPJnn9IgIgcMgSt4l,item,100.0,90.0,usd,PW-MINT-SIM,2024-08-14 01:18:42.616000+00:00,0,1,10
li_1Mk853FCPJnn9IgIgHzEKP43,cs_live_b123EhHMO8LnGT8ZfUWlFwBlWgBhSibIPmzPuWTcqcItIAz9mHequ754WU,price_1JmO0DFCPJnn9IgIuVQCicti,item,500.0,500.0,usd,Standard Shipping,2024-08-14 00:57:50.079000+00:00,0,1,0
li_1LR608FCPJnn9IgIXZOfJany,cs_live_b123EitPnmQkmmWHbQaVZF7JUbc3YjcVbnQbAoXMkUdRMhWrH31aadDJqz,price_1J8rYYFCPJnn9IgI7ezmCKAP,item,0.0,0.0,usd,Bark,2024-08-14 01:05:52.332000+00:00,0,1,0
li_1L5wr1FCPJnn9IgIPy7NYyOL,cs_live_b123H5Z9Sm45Aoa13d2uIm5Rggb7U4b7eeoNt6YITc3N0T0kADgkj4jhkd,price_1KvevoFCPJnn9IgI8HsapCcX,item,19900.0,19900.0,usd,PW-G91S-GREY,2024-08-14 01:08:19.944000+00:00,0,1,0
li_1NMKVRFCPJnn9IgIelLUkXc8,cs_live_b123HeL9fkZMPMmtJObMZpbMxMlXmmpxV15zPTjojN1tS7Ln2Q1PyU989H,price_1N4qo1FCPJnn9IgIQkR3bgy1,item,32900.0,35902.0,usd,Plus 3,2024-08-14 00:55:04.278000+00:00,3002,1,0
li_1NMKVRFCPJnn9IgI1UJxdaV2,cs_live_b123HeL9fkZMPMmtJObMZpbMxMlXmmpxV15zPTjojN1tS7Ln2Q1PyU989H,price_1N5bW4FCPJnn9IgIPQXidBGp,item,999.0,1090.0,usd,Screen Protector - Plus 3,2024-08-14 00:55:04.278000+00:00,91,1,0
li_1M5Bl5FCPJnn9IgIePf669Wm,cs_live_b123TMiDwKIINXjYr2HFXd19gsTypFwoq76JfVjpAjC12cL0q9wjPGAETQ,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription (Monthly),2024-08-14 01:01:19.338000+00:00,0,1,0
li_1Kifd9FCPJnn9IgI3qvFbwO4,cs_live_b123mX5sGpKeLaND1hSo7bzAvhj6ge8U8hF0vz4ci0KwqrGD18Qh9huxP3,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription,2024-08-14 01:10:55.777000+00:00,0,1,0
li_1Nn3KrFCPJnn9IgIwhDBDnRJ,cs_live_b123rhSYgYTfiXb9rBbNt1MW0UvZB6viJMdTw6bTNlbxqszI6nbmBxEc1T,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription (Monthly),2024-08-14 00:52:16.390000+00:00,0,1,0
li_1LyQXpFCPJnn9IgIZ9YUOGXJ,cs_live_b123u9nyZ5k10Ci0v7FRGPZaasnzmcRrdRKe3ksvZDTgpm7fYBN5zPw5Jz,price_1LJknCFCPJnn9IgIi1ouaGkb,item,1999.0,2164.0,usd,GDCASE-A135G-BURGUNDY,2024-08-14 01:02:02.908000+00:00,165,1,0
li_1Ln2q5FCPJnn9IgIXl7e3Pdw,cs_live_b123vWBPEOVcAW99YM2kaWoEZQVV9qVHbS3WdeN7qDjrGrch0qdRzc4tbR,price_1Kvew8FCPJnn9IgIN0QSmHoE,item,999.0,999.0,usd,PROTECTOR-G91S,2024-08-14 01:02:58.701000+00:00,0,1,0
li_1L8mhVFCPJnn9IgI6Evi47Is,cs_live_b1244UYz5N7LdjEURFm5GNOnVCbQkLHiwukmSN8kGnJHFmV3qgFjG23pdT,price_1Kvew8FCPJnn9IgIN0QSmHoE,item,999.0,999.0,usd,PROTECTOR-G91S,2024-08-14 01:07:59.760000+00:00,0,1,0
li_1L8mhVFCPJnn9IgIndAmd7YO,cs_live_b1244UYz5N7LdjEURFm5GNOnVCbQkLHiwukmSN8kGnJHFmV3qgFjG23pdT,price_1KvevoFCPJnn9IgI8HsapCcX,item,19900.0,19900.0,usd,PW-G91S-GREY,2024-08-14 01:07:59.760000+00:00,0,1,0
li_1PbDkVFCPJnn9IgIWcZVN2p3,cs_live_b12484QlV26l6maaZKHenKJGVWKL56I87xgwSYtpis3BdOSxtgl4j3qGDA,price_1PMfDyFCPJnn9IgIY1onr2tn,item,21999.0,19799.0,cad,Subscription (Annual),2024-08-14 00:42:25.770000+00:00,0,1,2200
li_1OznoSFCPJnn9IgIn99uihwL,cs_live_b124DpzL9RS2tju40qA81Db6JqaC3fYw5tx9ZAmY2KfMGupWpnV2Io9ZlG,price_1OpgKAFCPJnn9IgIOq5k7Yle,item,3599.0,3599.0,usd,Aria Pod+ (Grey),2024-08-14 00:46:02.899000+00:00,0,1,0
li_1MO0gbFCPJnn9IgIZpFJf861,cs_live_b124PvzhdPAhe6wKJFmYAFLD8PkpF0S1vcDSojnNhQ0ldFkP5n8Yuip7RH,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription (Monthly),2024-08-14 00:58:58.138000+00:00,0,1,0
li_1PLo3PFCPJnn9IgIognEsllL,cs_live_b124RZTJBcyuGic1fnL0ZONpoNeKqbK1JVFsluPKfS2RTc94zT8AMu6yIV,price_1OeWruFCPJnn9IgIl5C20sGN,item,25900.0,28134.0,usd,Genesis 1 Pack,2024-08-14 00:44:06.067000+00:00,2234,1,0
li_1JxdBDFCPJnn9IgIULk6UWkB,cs_live_b124UNNzOJIdmWMKh0ntFerh7gmzdL9Zl587hC1gQPCC7A6s5YgTlY3ybg,price_1J8rYYFCPJnn9IgI7ezmCKAP,item,0.0,0.0,usd,Bark (Monthly),2024-08-14 01:16:11.088000+00:00,0,1,0
li_1M0D7iFCPJnn9IgIL7j4YhOb,cs_live_b124V25R6EjPq6QioKszZnaeScv044lWLORFeMmR9JYcWvUe4rnbLS6VNA,price_1KzrwPFCPJnn9IgI50g9rO52,item,32900.0,32900.0,usd,PW-A135G-BLACK,2024-08-14 01:01:52.579000+00:00,0,1,0
li_1M0D7iFCPJnn9IgIHbRmltp0,cs_live_b124V25R6EjPq6QioKszZnaeScv044lWLORFeMmR9JYcWvUe4rnbLS6VNA,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription,2024-08-14 01:01:52.579000+00:00,0,1,0
li_1Jv5PEFCPJnn9IgI7KWAxKD0,cs_live_b124Xe1QStSK94nKgWL9FPD6ZMIoyGlAuPYv6yphBe57xsP4FbddvfQ7St,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription (Monthly),2024-08-14 01:16:42.110000+00:00,0,1,0
li_1Jv5PEFCPJnn9IgIhBwuy9bZ,cs_live_b124Xe1QStSK94nKgWL9FPD6ZMIoyGlAuPYv6yphBe57xsP4FbddvfQ7St,price_1JrUc7FCPJnn9IgIusfvZzi4,item,1299.0,1299.0,usd,DLCASE-G50-YETIBLUE,2024-08-14 01:16:42.110000+00:00,0,1,0
li_1MvnJgFCPJnn9IgITPyOYrZ9,cs_live_b124Y1xBg9XVPTIO9dMS3zs2vfmpVXQqf8e2sqeRJPWRQNFlvNy7SyntZG,price_1LcXjqFCPJnn9IgIUizjI5QW,item,24900.0,26643.0,usd,Rugged 3,2024-08-14 00:57:15.881000+00:00,1743,1,0
li_1LcyRdFCPJnn9IgIUojtmxOc,cs_live_b124cpDl5gIon1skodcLjN9z5dtxDCHVDMF41G8gNeHMnsLrZta5Src3o7,price_1KzrwPFCPJnn9IgI50g9rO52,item,32900.0,32900.0,usd,PW-A135G-BLACK,2024-08-14 01:03:57.988000+00:00,0,1,0
li_1PYKP0FCPJnn9IgItYi4Zoqu,cs_live_b124eWAZmx9lXCCLBKh1YaMXFf5CFtG6xo27mmrcR6VrPF1EjlEjxV5on1,price_1POo6GFCPJnn9IgIUM5lvhhS,item,2199.0,2133.0,usd,Guardian Case (Pink) - Plus 4,2024-08-14 00:42:47.551000+00:00,153,1,219
li_1JmPDrFCPJnn9IgIhLkTi0VO,cs_live_b124qlc67AZ4LkKPLi2zlSs3UEffrZR0SNwdFh3TGxXm2Tn1IZFrgm9EP4,price_1JNNT8FCPJnn9IgIUF8DldJW,item,0.0,0.0,usd,Subscription (Full Price),2024-08-14 01:17:56.479000+00:00,0,1,0
li_1Jp2McFCPJnn9IgIdIoblK87,cs_live_b124tqxiR9F254QQLgdYbD0YR3wwMAInkNmwWPd806vB3GhABLu4CfqPpU,price_1JFKX1FCPJnn9IgIgcMgSt4l,item,100.0,106.0,usd,PW-MINT-SIM,2024-08-14 01:17:37.324000+00:00,6,1,0
li_1Jp2McFCPJnn9IgIUSP9yZ0m,cs_live_b124tqxiR9F254QQLgdYbD0YR3wwMAInkNmwWPd806vB3GhABLu4CfqPpU,price_1J8rtzFCPJnn9IgIPUSjU8YZ,item,999.0,1059.0,usd,PW-PROTECTOR-G50,2024-08-14 01:17:37.324000+00:00,60,1,0
li_1MoWnWFCPJnn9IgI1EXMBWFr,cs_live_b1253GRbf0kFP8zqwDVCrrmLX94PiZAUWWKyoQOwtsYkXJRAsuaaiTaikJ,price_1MFfiuFCPJnn9IgI5j5mZpSc,item,35900.0,38952.0,usd,Slim 5 Pack,2024-08-14 00:57:36.854000+00:00,3052,1,0
li_1M6F7bFCPJnn9IgIBps4z8SN,cs_live_b125Gxzb2ws4Fd0wULjTGiWQHe2hog3gLR880TXrgfZ2SioLIpSisWBLXN,price_1M4WTBFCPJnn9IgIw2v8rd55,item,100.0,100.0,usd,US Mobile Sim Card (T-Mobile),2024-08-14 01:01:09.795000+00:00,0,1,0
li_1MHogrFCPJnn9IgIXtDsbSN0,cs_live_b125K1DApRxjvtriaIh2acd3oqzMiJb3tGEoYmIc2y6fnFeKhwERazpOcG,price_1LcXjqFCPJnn9IgIUizjI5QW,item,24900.0,24900.0,usd,Rugged 3 (X10 Pro),2024-08-14 00:59:17.005000+00:00,0,1,0
li_1LAPmsFCPJnn9IgIH7CU9Uu3,cs_live_b125N5KGtMqVtHQKoHdjd3mbBtEPovwgwRcVQHuBaudJAuODMDBQ7Z1oxu,price_1K2JchFCPJnn9IgI2DLzWqa7,item,1999.0,2184.0,usd,GDCASE-A32-BLUE,2024-08-14 01:07:49.146000+00:00,185,1,0
li_1LAPmsFCPJnn9IgIp3Mkx2qQ,cs_live_b125N5KGtMqVtHQKoHdjd3mbBtEPovwgwRcVQHuBaudJAuODMDBQ7Z1oxu,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription,2024-08-14 01:07:49.146000+00:00,0,1,0
li_1MELnrFCPJnn9IgIhYTrThmc,cs_live_b125dE49zpYrILRDdvTthdoB1fL9JvjylQOcBYPUvm9Vu1I8oT34BjOSqS,price_1KzrwPFCPJnn9IgI50g9rO52,item,32900.0,31179.0,usd,Plus 2 (A13 5G),2024-08-14 00:59:44.160000+00:00,1569,1,3290
li_1KRJtsFCPJnn9IgIj3upNRCJ,cs_live_b125fodeRoW0EqG1rcMr549BOemJ2ErSmujFRCdLEEt6JwdXpnkuudALL8,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription,2024-08-14 01:12:18.281000+00:00,0,1,0
li_1OvRQBFCPJnn9IgIpekZz5QT,cs_live_b1260zGSTlbTh1jVI6vklK8bWZenDHphQJZswIiUignoub5p8DGaGNhhxZ,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,1499.0,1499.0,usd,Subscription (Monthly),2024-08-14 00:46:20.978000+00:00,0,1,0
li_1OFqHkFCPJnn9IgIVA5pDY7F,cs_live_b1261aZhCmuAQQfSJuYlYfUlpPbHyZ3dBRja0YcRn7DVAo7As2f6ohuoZF,price_1OEhEFFCPJnn9IgIPbtFEoSe,item,0.0,0.0,usd,Genesis 1,2024-08-14 00:49:54.082000+00:00,0,1,0
li_1N2p5YFCPJnn9IgIYafpj51b,cs_live_b1264224Gcm8J3qCjsSshXEVPE1T2maNPHLNYGRHzRzRTB6wL8ufwVcAO0,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription (Monthly),2024-08-14 00:56:49.171000+00:00,0,1,0
