form_id,id,form_parent_field_id,ref,title,type,property_description,property_button_text,property_shape,property_structure,property_separator,property_currency,property_default_country_code,property_allow_multiple_selection,property_randomize,property_allow_other_choice,property_vertical_alignment,property_supersized,property_show_labels,property_alphabetical_order,property_hide_marks,property_start_at_one,property_show_button,property_price_type,property_price_value,property_label_left,property_label_right,property_label_center,layout_type,layout_placement,layout_attachment_type,layout_attachment_href,layout_attachment_scale,layout_attachment_property_brightness,layout_attachment_property_description,layout_attachment_property_focal_point_x,layout_attachment_property_focal_point_y,validation_required,validation_max_length,validation_min_value,validation_max_value,validation_min_selection,validation_max_selection,_fivetran_synced,_fivetran_start,_fivetran_end,_fivetran_active
CQhkbPLU,sDG3rK6okNsq,,c5a4,"You're on the list!

We'll be in touch soon :)",THANKYOU_SCREEN,,again,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:57:41.290000+00:00,2021-03-15 18:26:25.792000+00:00,9999-12-31 23:59:59.999000+00:00,True
eP2SuErS,5J00DItVwYUp,,a030ff6c-036c-47f4-a38b-09520cfa12b7,Thank you!,THANKYOU_SCREEN,,Submit,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:57:29.554000+00:00,2021-07-14 18:51:34.612000+00:00,9999-12-31 23:59:59.999000+00:00,True
prVoxNf9,X51nYW4Ywxwa,b5bBpNNm5DKA,5921f14e-56aa-47ac-aa6c-1934f25c5fde,How do you rate yourself in Creating an Advertisement on Pinterest?,opinion_scale,"
",,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:57:30.548000+00:00,2021-07-12 21:48:13.416000+00:00,9999-12-31 23:59:59.999000+00:00,True
rqXardP6,0uCYuj6wiqV1,,ebe4b74f-0471-4fae-b310-49b3068185fb,Are you paying for a subscription for any of these?,yes_no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:56:44.536000+00:00,2021-10-22 15:22:47.443000+00:00,9999-12-31 23:59:59.999000+00:00,True
yud5HMZ4,idOkvKoaLqLE,,8856e6c0-eb02-440f-a866-1bce017f2810,And last name? ,short_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:56:43.472000+00:00,2022-10-23 18:47:45.935000+00:00,9999-12-31 23:59:59.999000+00:00,True
TlsjoIys,H1ZcanVuxrfF,Ui0VtZ5zXKAZ,79a35c0b-8b0f-4626-8b28-c4713445ff54,Overall communication of the Pinwheel Team,multiple_choice,,,,,,,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:55:23.773000+00:00,2023-04-21 19:05:33.918000+00:00,9999-12-31 23:59:59.999000+00:00,True
prVoxNf9,9HYyPfmIjw8o,b5bBpNNm5DKA,5a3b1a64-620f-4653-9a71-b8edbcb756e4,How do you rate yourself in Authoring a Blog Post?,opinion_scale,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:57:30.547000+00:00,2021-07-12 21:48:13.416000+00:00,9999-12-31 23:59:59.999000+00:00,True
Taztlocm,qUyLrWvCDTbr,y0xfCHJWfUSh,d9486a6e-1051-45ed-924e-456252cbaa74,"Red, yellow, or green?",multiple_choice,,,,,,,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:58:03.771000+00:00,2021-10-14 18:04:17.504000+00:00,9999-12-31 23:59:59.999000+00:00,True
kpF10uRx,qxTQYT1e3SmO,,509a2d23-c5ea-4a61-9da8-11e24da8d377,"Please rank, in order of preference, the streams of work you'd like to work on as part of the practicum",ranking,"These streams are described in more detail in the Q&A session we did last month. Here's a brief summary:

*\* Event Classification:* extend the MVP we've built to detect violence and apply it to other types of events (bullying, explicit content, etc.)
*\* MLOps:* Help us operationalize our ML infrastructure with robust pipelines.
*\* Research:* Help us answer some of the fundamental questions about our approach, label reconciliation, weak supervision, etc.

Note that there will be a lot of overlap between these streams (extending the MVP might require you to research new concepts), so these are simply general guidelines about which types of work you're most excited about.",,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:55:40.963000+00:00,2023-01-06 17:34:41.531000+00:00,9999-12-31 23:59:59.999000+00:00,True
HexkhBho,iUlJhUwFluF4,,d9605963-9539-462a-b3d2-6bb453281630,Please read the conversation snippet on the left. *Is/was someone in this conversation in real danger?*,multiple_choice,"
Note: outbound/inbound is relative to Pinwheel phone.",,,,,,,False,False,False,True,,,,,,,,,,,,split,left,image,https://images.typeform.com/images/2zKRneLL84xr,,,5,,,False,,,,,,2023-05-09 15:55:54.912000+00:00,2022-10-28 18:05:04.979000+00:00,9999-12-31 23:59:59.999000+00:00,True
HexkhBho,u6YWErGiqymD,,01GFNSMJYM5CW6QZ9RBG86AQBW,Please read the conversation snippet on the left. *Is/was* *someone* *in this conversation* *in real danger?*,multiple_choice,"
Note: outbound/inbound is relative to Pinwheel phone.",,,,,,,False,False,False,True,,,,,,,,,,,,split,left,image,https://images.typeform.com/images/ffN9uTUAjJQU,,,Untitled design,,,False,,,,,,2023-05-09 15:55:54.908000+00:00,2022-10-28 18:05:04.979000+00:00,9999-12-31 23:59:59.999000+00:00,True
Xq3iQG7A,TZ9eaCvxaW3N,,075d3efa-ce98-44e9-b380-53005c221eb0,"Last but not least, we'll need your card details to process the order.",payment,,Continue,,,,USD,,,,,,,,,,,True,variable,price,,,,,,,,,,,,,True,,,,,,2023-05-09 15:55:44.735000+00:00,2022-11-15 16:44:37.062000+00:00,9999-12-31 23:59:59.999000+00:00,True
qd1BXBHF,bkQ2mVhJC8X8,,b96c44a8-ca02-40c7-ac51-fda80c12ac95,Use this section to tell us anything else you'd like us to know,long_text,"This can be great ideas you have, concerns about the project, travel plans during the practicum, or anything else!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:55:43.379000+00:00,2023-01-05 17:17:58.643000+00:00,9999-12-31 23:59:59.999000+00:00,True
CeKmJj5Q,Rd5On7fFFiYv,,456cd1f8-58aa-47fa-a282-5eaf8fa996ba,Please read the conversation snippet on the left and label the *maximum display of violence* *in ANY message *of the conversation,multiple_choice,"
Violence in this MVP scoping includes both potential harm to others and harm to oneself. 

Note: outbound/inbound is relative to Pinwheel phone.",,,,,,,False,False,False,True,,,,,,,,,,,,split,left,image,https://images.typeform.com/images/i3YEnT73iWBL,,,8,,,False,,,,,,2023-05-09 15:55:58.708000+00:00,2022-10-18 17:36:56.171000+00:00,9999-12-31 23:59:59.999000+00:00,True
lO3sHn,SD5OsdRqyaBk,FTJTOjH5T4Lj,2acb4935-7b68-46c2-b941-bb9f2ff5cbfb,"Please tell RUBEL what you see as the greatest strengths, superpowers, achievements, and areas to improve",long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:58:14.325000+00:00,2021-09-27 20:08:51.511000+00:00,9999-12-31 23:59:59.999000+00:00,True
F8jt6tYB,aiRlsB8tRDIt,,f91fc949-ec1d-4b9a-8ed0-a87ea487861f,Is there anything else you'd like to tell us? ,long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:57:59.399000+00:00,2021-09-29 16:48:40.646000+00:00,9999-12-31 23:59:59.999000+00:00,True
tfFJLomK,wGjGaC5S2NY3,,674453e3-6949-422c-afd3-1d2034fdda64,How often are you frustrated or confused when using Pinwheel?,opinion_scale,_(Optional)_,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:56:12.389000+00:00,2022-06-24 15:24:46.550000+00:00,9999-12-31 23:59:59.999000+00:00,True
k7dJaQ0d,kVniGEcfcjiL,,8be84d1f-06d4-4542-9ae5-47e955bc9670,How long did it take you to find where the device lock is?,long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:56:39.355000+00:00,2022-01-28 16:35:33.354000+00:00,9999-12-31 23:59:59.999000+00:00,True
mpHWnxIf,uWWF7YELqmAF,,95a3b7ed-c946-4360-9958-11559214a8b5,"In the past, we have spoken to kids directly to understand their experiences and preferences, to help guide our product direction. 

We are interested in talking to more kids about how we’re doing, from their perspective! If your child is willing to talk to us, would you be open to that?",multiple_choice,,,,,,,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:56:02.636000+00:00,2022-07-01 18:47:51.536000+00:00,9999-12-31 23:59:59.999000+00:00,True
FXuUqlhr,po4SZtyr5sYG,HaXi5emjEXwB,e42a32cf-fdc0-40d2-8f81-49d869f149ba,"Please tell DANE what you see as the greatest strengths, superpowers, achievements, and areas to improve",long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:58:09.226000+00:00,2020-08-12 19:42:17.689000+00:00,9999-12-31 23:59:59.999000+00:00,True
kpF10uRx,h6rnSvNqS8A2,pTMW1J1Aqdor,3ea33c95-ff40-4eda-9302-9d514a41b93a,PyTorch,multiple_choice,,,,,,,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:55:40.976000+00:00,2023-01-06 17:34:41.531000+00:00,9999-12-31 23:59:59.999000+00:00,True
TlsjoIys,txloutNN0U4q,bpq2LwjbkycH,31afad7c-0f63-46ed-9fee-a02763b1395f,Git/GitHub,multiple_choice,,,,,,,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:55:23.748000+00:00,2023-04-21 19:05:33.918000+00:00,9999-12-31 23:59:59.999000+00:00,True
yeS1TlQR,TcoNDJUg8XEX,,01FECBRMHTDVRMV31V1TB26Z4E,How limited should our App Boutique be?,multiple_choice,,,,,,,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:57:00.225000+00:00,2021-08-30 23:11:03.231000+00:00,9999-12-31 23:59:59.999000+00:00,True
PibwM1Mb,ewkFT6IfUPJi,,f7382265-439a-4f34-a6f7-1d52cdf0fbdc,Please leave your email,short_text,If you're okay with us following up with you!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:57:35.811000+00:00,2021-05-20 02:50:50.154000+00:00,9999-12-31 23:59:59.999000+00:00,True
vgBnsZ5t,ugwwU5uyvElj,,7aef01ac-1284-4422-9984-86193457708e,"Before we get to your results...
*Are you interested in a free Healthy Habits guide?*",yes_no,,,,,,,,,,,,,,,,,,,,,,,float,left,image,https://images.typeform.com/images/mDPUE52FbkCv,,0.0,07_delivery_02@4x,,,True,,,,,,2023-05-09 15:57:40.256000+00:00,2021-04-13 19:03:18.853000+00:00,9999-12-31 23:59:59.999000+00:00,True
GvORz64M,kSVDk7nKTznX,,f5daaab1-5c26-4341-95f6-5a365d63f1cb,"Please read the conversation snippet on the left. *Is there evidence, intention, or threat of violence involving at least one participant in the conversation?*",multiple_choice,"
Violence includes both violence in relation to others and violence in relation to oneself. 

Note: outbound/inbound is relative to Pinwheel phone.",,,,,,,False,False,False,True,,,,,,,,,,,,split,left,image,https://images.typeform.com/images/zSAPEFHsdnCZ,,,2,,,False,,,,,,2023-05-09 15:55:51.661000+00:00,2022-10-31 21:24:51.163000+00:00,9999-12-31 23:59:59.999000+00:00,True
hKH1n4Rf,2XDew6xizrsd,,a2cf37f7-6350-4989-aeea-138665c36da2,How did you find Pinwheel?,multiple_choice,,,,,,,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:57:31.260000+00:00,2021-06-11 19:10:06.029000+00:00,9999-12-31 23:59:59.999000+00:00,True
XsezE0qD,AxZRzuPKC3H1,,73c6c1d3-fba7-483d-9093-0d6d5155b707,Please check your email for the verification code we just sent you and enter it here. ,number,"If you entered a phone number, you should also have it by text message. <--if we can do that!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:56:18.372000+00:00,2022-06-15 17:07:46.599000+00:00,9999-12-31 23:59:59.999000+00:00,True
Xq3iQG7A,QlFQnV0rgpCf,,dbdf477c-7e5b-4786-855e-d878a0ec0b7c,And your shipping address?,long_text,"Please give this in full, including your ZIP code and a contact number.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:55:44.735000+00:00,2022-11-15 16:44:37.062000+00:00,9999-12-31 23:59:59.999000+00:00,True
v5fs4MLL,7JehmmxPz6wG,,c41668e1-0bc0-43a4-a443-e86ff9dd68a5,"Your order details are below. To make changes, click Back.

Click Check Out to enter your payment information. You will have a chance to review your order before submitting payment.",THANKYOU_SCREEN,"Pinwheel Plus 2
Dual Layer Coral Case",Check Out,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:55:43.790000+00:00,2022-12-09 22:00:17.983000+00:00,9999-12-31 23:59:59.999000+00:00,True
SlUPej,CsDvepllc7sp,,1a772b54-2ac9-4e1c-ba85-4a06d69950a2,Child's gender?,multiple_choice,,,,,,,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:58:12.464000+00:00,2022-06-15 01:34:31.308000+00:00,9999-12-31 23:59:59.999000+00:00,True
prVoxNf9,BLn2dWH4XBkg,b5bBpNNm5DKA,3d29c740-3bb8-4943-8165-e33a7ccb7de3,How do you rate yourself in Understanding SEO - Keywords & Key Phrases?,opinion_scale,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:57:30.547000+00:00,2021-07-12 21:48:13.416000+00:00,9999-12-31 23:59:59.999000+00:00,True
prVoxNf9,3F4d7Kl7GSAO,b5bBpNNm5DKA,01E0D1EZECDH2H5XGEE2SJY9Y9,"How do you rate yourself in HubSpot - Creating a Blog Post (not writing it, but putting into HubSpot and all the steps included)?",opinion_scale,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:57:30.545000+00:00,2021-07-12 21:48:13.416000+00:00,9999-12-31 23:59:59.999000+00:00,True
LzAPLKMT,nCN9LZXtZhDM,,4817ade7-47fc-4aea-acbb-4589221efb6c,What capabilities provided by Pinwheel are most important to you?,multiple_choice,_(Optional)_,,,,,,,True,False,True,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:56:38.333000+00:00,2022-03-08 01:20:51.009000+00:00,9999-12-31 23:59:59.999000+00:00,True
Taztlocm,d9CcRBBgIchP,,812f,"Y'all rock!

 #StaySwaggy",THANKYOU_SCREEN,,again,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:58:03.774000+00:00,2021-10-14 18:04:17.504000+00:00,9999-12-31 23:59:59.999000+00:00,True
lO3sHn,tpHhimDlmyaj,,ea979270d79ac3b4,What I like best about working for Pinwheel is...,long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:58:14.322000+00:00,2021-09-27 20:08:51.511000+00:00,9999-12-31 23:59:59.999000+00:00,True
XsezE0qD,bN2gXAhFdB9l,,c9aa8cf3-5c69-475b-9156-4d88297519f4,Great work! You are almost ready to give your child their Pinwheel and begin the journey together.,statement,"Let's review what they will have available to them when you do:
You added (x number) of contacts. 
They will have (x number) of apps.
The phone will shift to a limited night mode at (bedtime time) // All that you have enabled will be available to them all the time. (<- whichever is true)
Their routine checklist will appear at (wakeup time, bedtime, or both/whatever is true)",Continue,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:56:18.380000+00:00,2022-06-15 17:07:46.599000+00:00,9999-12-31 23:59:59.999000+00:00,True
I4ZQHmc7,rhuMJXsHxLi6,,01GNHW70CC4RSBXYESQXAY8MZK,,THANKYOU_SCREEN,,Create a typeform,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:55:40.280000+00:00,2023-01-11 04:59:05.211000+00:00,9999-12-31 23:59:59.999000+00:00,True
yeS1TlQR,qYcNMUSyVNZt,,01FECBRMHVE5HN7FHMFMS5KXZA,Thank you so much!,THANKYOU_SCREEN,,exit,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:57:00.227000+00:00,2021-08-30 23:11:03.231000+00:00,9999-12-31 23:59:59.999000+00:00,True
v5fs4MLL,L0yA8t7kc2YS,,73498bf7-37a2-4155-845e-d15c0538298a,"Thanks for choosing a Pinwheel Slim 5!
Would you like accessories?",multiple_choice,,,,,,,,False,False,False,True,,,,,,,,,,,,float,left,image,https://images.typeform.com/images/yiswFyiuhbpL,,0.0,Slim 5_BLU G91s Blue - Pinwheel screen,,,False,,,,,,2023-05-09 15:55:43.782000+00:00,2022-12-09 22:00:17.983000+00:00,9999-12-31 23:59:59.999000+00:00,True
drihwVrJ,MeNtrVkj4xaj,,048a9d7d-67fc-4181-bebf-bb81456ab412,Which team were you in?,short_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:55:27.894000+00:00,2023-04-20 01:07:45.091000+00:00,9999-12-31 23:59:59.999000+00:00,True
I7o6uxCF,cUHQnQCQboi5,nhZyVP20YKng,37a48d97-6664-4ba0-9783-3d6862cc0c2d,"What, if any, actions, processes, roles, responsibilities, resources, or similar should be changed based on what we learned from this crisis?",long_text,Make thou proposals! No complaining somewhere else. Here's how we fix things.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:57:31.722000+00:00,2021-06-07 19:57:37.275000+00:00,9999-12-31 23:59:59.999000+00:00,True
XsezE0qD,qviB2xdOhU3O,KnyEPxUJPOdu,4350ed9d-280e-43f2-a2db-1ab23d646050,Their last name?,short_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:56:18.373000+00:00,2022-06-15 17:07:46.599000+00:00,9999-12-31 23:59:59.999000+00:00,True
Taztlocm,W1DXZpTyY8mw,ndqLFl9WtprZ,f3347717-1745-4765-8a82-8ca238926b11,Do you have feedback for Isaiah?,long_text,What is he dong well? How can he lead better?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:58:03.773000+00:00,2021-10-14 18:04:17.504000+00:00,9999-12-31 23:59:59.999000+00:00,True
xaHb3xw2,hpICcvF4qRaW,,6bfe84fbbedeb7a6,For *shipping:*,group,,Continue,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:56:46.687000+00:00,2021-10-20 01:16:14.356000+00:00,9999-12-31 23:59:59.999000+00:00,True
kpF10uRx,GR0g6V2xcZUl,pTMW1J1Aqdor,1446de6c-e557-46e1-93d7-82676a5e824f,Python,multiple_choice,,,,,,,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:55:40.970000+00:00,2023-01-06 17:34:41.531000+00:00,9999-12-31 23:59:59.999000+00:00,True
F8jt6tYB,YGqR17RqBsbm,,de4782e7-fdb5-477c-a8ed-c339c83ed4fd,Who is in your audience/community? Tell us something about them.,long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:57:59.396000+00:00,2021-09-29 16:48:40.646000+00:00,9999-12-31 23:59:59.999000+00:00,True
prVoxNf9,8GfBEf5kvsma,0315HB1hWkBo,fe916395-dbb6-4207-aaa1-ad520705cd5e,What are your PROFESSIONAL goals for the next 6 months?,long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:57:30.550000+00:00,2021-07-12 21:48:13.416000+00:00,9999-12-31 23:59:59.999000+00:00,True
JX6dEC4T,qFpHZYsZlynJ,,f91fc949-ec1d-4b9a-8ed0-a87ea487861f,Is there anything else you'd like to tell us?  ,long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:57:47.792000+00:00,2022-11-30 16:25:25.748000+00:00,9999-12-31 23:59:59.999000+00:00,True
F8jt6tYB,znQBFWCEqVtv,DDZrmQ37vuJJ,03187010-c971-49a9-9999-67d298120e03,Facebook Business Page,website,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:57:59.397000+00:00,2021-09-29 16:48:40.646000+00:00,9999-12-31 23:59:59.999000+00:00,True
TlsjoIys,hk7TER1sIl6x,,d26f9f12-38f4-46d2-a794-44623242f157,What were the biggest pain points for you during the practicum?,long_text,"How would you recommend we fix them?

Please be as detailed as possible.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:55:23.796000+00:00,2023-04-21 19:05:33.918000+00:00,9999-12-31 23:59:59.999000+00:00,True
v5fs4MLL,6O3vVgCULphx,,d08bae21-8441-4544-add0-e3fe4f127523,Which case would you like?,picture_choice,,,,,,,,False,False,False,,False,True,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:55:43.785000+00:00,2022-12-09 22:00:17.983000+00:00,9999-12-31 23:59:59.999000+00:00,True
GvORz64M,dP58OM0s6LqX,,2e23b96a-944b-4219-9cf1-6f9d7fd3c2fd,What's your name? (To facilitate debrief discussion),short_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:55:51.659000+00:00,2022-10-31 21:24:51.163000+00:00,9999-12-31 23:59:59.999000+00:00,True
CboEYzb7,Em40HoitPv1G,FuYCn8dynK52,782a9dc8-befc-4622-8d24-370a932c80e8,What factors work against good outcomes for kids + technology?,short_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:56:37.933000+00:00,2022-03-09 13:49:27.109000+00:00,9999-12-31 23:59:59.999000+00:00,True
IRVemSeC,7zMVDQ0JdmD2,,d8faaae0-2a77-457f-abb1-53d337f38f96,All done! You're pretty great. ,THANKYOU_SCREEN,Thanks for taking ownership of improvement.,Breatheeeeeee,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:57:32.501000+00:00,2021-06-04 17:57:01.213000+00:00,9999-12-31 23:59:59.999000+00:00,True
CeKmJj5Q,fhMxA8aL56KU,,01GFNSMJYM5CW6QZ9RBG86AQBW,Please read the conversation snippet on the left and label the *maximum display of violence* *in ANY message *of the conversation,multiple_choice,"
Violence in this MVP scoping includes both potential harm to others and harm to oneself. 

Note: outbound/inbound is relative to Pinwheel phone.",,,,,,,False,False,False,True,,,,,,,,,,,,split,left,image,https://images.typeform.com/images/Qgq6ggmTpYLc,,,Untitled design,,,False,,,,,,2023-05-09 15:55:58.703000+00:00,2022-10-18 17:36:56.171000+00:00,9999-12-31 23:59:59.999000+00:00,True
wzxbYq72,o8dzcLe0X8MT,,66ebb451-1c06-4e69-99b9-bc8f67ebee33, Your child can communicate with anonymous users vice versa.,multiple_choice,Which label does Pinwheel use to describe this?,,,,,,,False,True,False,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:56:45.092000+00:00,2021-11-08 18:00:33.616000+00:00,9999-12-31 23:59:59.999000+00:00,True
qd1BXBHF,PCGdjp53yUia,,efe26dfd-afae-4086-9439-1380078bd97c,Which of the following classes have you taken as part of your OMSA journey?,multiple_choice,,,,,,,,True,False,False,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:55:43.356000+00:00,2023-01-05 17:17:58.643000+00:00,9999-12-31 23:59:59.999000+00:00,True
prVoxNf9,xtZsFYS91hUn,b5bBpNNm5DKA,f9c1ac07-ed5d-4112-a832-49ec330e03c0,How do well do you understand marketing as a whole?,opinion_scale,"
",,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:57:30.549000+00:00,2021-07-12 21:48:13.416000+00:00,9999-12-31 23:59:59.999000+00:00,True
WtnwWfU9,VxTOkuFuAH3u,,396217ce-1215-43cc-b5e3-77d880b66639,Are you a parent who loves to write about parenting?,long_text,"If the answer is yes, we may have a job for you! Enter your *email* below if you want to be considered for the pinwheel writing program!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:56:43.022000+00:00,2022-03-08 19:16:55.484000+00:00,9999-12-31 23:59:59.999000+00:00,True
bnMZx3gX,tgxLxPU5Fjbf,,77f46e4a-7911-4530-a93d-a1544f47a7bc,Any other feedback?,long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:56:37.533000+00:00,2022-03-17 02:41:10.735000+00:00,9999-12-31 23:59:59.999000+00:00,True
Taztlocm,cAaCVRcedymx,,48c64405-f0d8-45ed-a3ec-547aba5e4618,"This is the time to put on your owner hats. Everyone on this team has initaitives they are directing, so think like a director and share your feedback!",group,,I'm ready to be an owner,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:58:03.768000+00:00,2021-10-14 18:04:17.504000+00:00,9999-12-31 23:59:59.999000+00:00,True
CeKmJj5Q,ul2h5614DhEq,,b64d69bd-5a4d-45af-a8ee-c47e899b8158,Please read the conversation snippet on the left and label the *maximum display of violence* *in ANY message *of the conversation,multiple_choice,"
Violence in this MVP scoping includes both potential harm to others and harm to oneself. 

Note: outbound/inbound is relative to Pinwheel phone.",,,,,,,False,False,False,True,,,,,,,,,,,,split,left,image,https://images.typeform.com/images/MKQSjAzRzjPR,,,11,,,False,,,,,,2023-05-09 15:55:58.710000+00:00,2022-10-18 17:36:56.171000+00:00,9999-12-31 23:59:59.999000+00:00,True
fVpJAWb6,yJljrMevIylQ,,64f3f66f-544a-49d2-b885-b952f0a55c42,Come on in,WELCOME_SCREEN,Let's get your order ready to go.,Start,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:55:47.250000+00:00,2022-11-15 16:44:11.724000+00:00,9999-12-31 23:59:59.999000+00:00,True
