id,amount,currency,date,description,discountable,livemode,metadata,period_start,period_end,proration,quantity,unit_amount,is_deleted,plan_id,price_id,customer_id,invoice_id,subscription_id,subscription_item_id,_fivetran_synced,test_clock,unit_amount_decimal
ii_1PKBtAFCPJnn9IgI5pD2EPod,1699,usd,2024-05-25 04:07:24+00:00,Dual Layer Case (Black) - Plus 3,True,True,{},1716610044,1719288444,False,1,1699,False,,price_1OWwoEFCPJnn9IgIRXxTknzV,cus_QAWxQ3TpYc11tj,in_1PKBtAFCPJnn9IgIymD5RnmD,sub_1PKBtAFCPJnn9IgI8m6c7E97,,2024-08-14 07:34:44.498000+00:00,,
ii_1Ow40rFCPJnn9IgIngAgtyy5,844,usd,2024-03-19 14:51:37+00:00,Remaining time on 2 × Subscription (Monthly) after 19 Mar 2024,False,True,{},1710859896,1711990800,True,2,844,False,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_Joh8QmP8abDTVL,in_1Ow40rFCPJnn9IgIQ8LXrSty,sub_K6Aj60YBNrNYGb,si_K6AjkMqr4guOah,2024-08-14 07:41:41.753000+00:00,,
ii_1PMBZZFCPJnn9IgIgJExKzhq,2000,usd,2024-05-30 16:11:25+00:00,Expedited [Shipping],True,True,{},1717085485,1719763885,False,1,2000,False,,price_1OOk6cFCPJnn9IgIXzk2i1NY,cus_QCalhhGGEMcw7G,in_1PMBZZFCPJnn9IgIKCAhIZiZ,sub_1PMBZZFCPJnn9IgI3KKWM5qG,,2024-08-14 07:34:15.878000+00:00,,
ii_1PYBrYFCPJnn9IgIll2RO4nc,9900,usd,2024-07-02 18:55:36+00:00,Genesis 1,True,True,{},1719946536,1722624936,False,1,9900,False,,price_1ORrrJFCPJnn9IgIvBoviQ7I,cus_QOzr0a4CI1Ocox,in_1PYBrYFCPJnn9IgItymVZRq8,sub_1PYBrYFCPJnn9IgILMUj8GQ3,,2024-08-14 07:30:06.858000+00:00,,
ii_1PGjtgFCPJnn9IgIABylw0SM,32900,usd,2024-05-15 15:37:40+00:00,Plus 3,True,True,{},1715787460,1715787460,False,1,32900,False,,price_1N4qo1FCPJnn9IgIQkR3bgy1,cus_KcWw615Qmdo9xH,in_1PGjqBFCPJnn9IgIp09w4Q60,,,2024-08-14 07:35:32.665000+00:00,,
ii_1PXDweFCPJnn9IgI9CLztzPT,1199,usd,2024-06-30 02:56:52+00:00,Case (Clear) - Genesis,True,True,{},1719716212,1722308212,False,1,1199,False,,price_1OWwtmFCPJnn9IgIFiRgN5je,cus_QNzwtMwgWC835H,in_1PXDweFCPJnn9IgIhGc5yOG1,sub_1PXDweFCPJnn9IgIy0amfVHR,,2024-08-14 07:30:54.087000+00:00,,
ii_1PCy3ZFCPJnn9IgIMPi520pN,100,usd,2024-05-05 05:56:17+00:00,Mint Mobile,True,True,{},1714888577,1717566977,False,1,100,False,,price_1JFKX1FCPJnn9IgIgcMgSt4l,cus_Q34Bk88TzMolEn,in_1PCy3ZFCPJnn9IgIfMULFMRd,sub_1PCy3ZFCPJnn9IgIqzJUpotL,,2024-08-14 07:36:25.804000+00:00,,
ii_1PDAzlFCPJnn9IgIBTZxTOHU,1199,usd,2024-05-05 19:45:13+00:00,Screen Protector - Slim 5,True,True,{},1714938313,1717616713,False,1,1199,False,,price_1OWwwXFCPJnn9IgIf1XzV78D,cus_Q3HYLPNNn5rFxh,in_1PDAzlFCPJnn9IgIuU2KxmFX,sub_1PDAzlFCPJnn9IgIrwpLyvaY,,2024-08-14 07:36:27.548000+00:00,,
ii_1P341rFCPJnn9IgI7Xd2y8bl,32900,usd,2024-04-07 22:17:35+00:00,Plus 3,True,True,{},1712528255,1744064255,False,1,32900,False,,price_1N4qo1FCPJnn9IgIQkR3bgy1,cus_PsphBfx3BHlRYX,in_1P341rFCPJnn9IgI2tRRmlIl,sub_1P341rFCPJnn9IgIYjz65iIm,,2024-08-14 07:39:21.537000+00:00,,
ii_1OqcDoFCPJnn9IgI0HgYCpth,5999,usd,2024-03-04 14:10:28+00:00,Product Protection - 1 Year,True,True,{},1709561428,1712239828,False,1,5999,False,,price_1MPSuaFCPJnn9IgIfr4m0ob8,cus_PfyAsNjGKJJsBH,in_1OqcDoFCPJnn9IgIjbjhct2Q,sub_1OqcDoFCPJnn9IgIPLZ18TQF,,2024-08-14 07:42:56.081000+00:00,,
ii_1PcGMgFCPJnn9IgIQGQFOoRI,100,usd,2024-07-14 00:32:34+00:00,US Mobile [Verizon],True,True,{},1720917154,1723595554,False,1,100,False,,price_1M4WSvFCPJnn9IgITKXBJSrb,cus_QTCmhgxIS0rtlg,in_1PcGMgFCPJnn9IgIVCGHM4zH,sub_1PcGMgFCPJnn9IgIjhBfmTm4,,2024-08-14 07:28:55.400000+00:00,,
ii_1Olxc0FCPJnn9IgIUK9RoglM,18843,usd,2024-02-20 18:00:12+00:00,Remaining time on 2 × Subscription (Annual) after 20 Feb 2024,False,True,{},1708452000,1735538400,True,2,18843,False,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,cus_KguOE0pHok52rB,in_1Olxc0FCPJnn9IgIzw15NDGU,sub_1Oa7GoFCPJnn9IgIL0a09SMl,si_POv7VvNbddqdO6,2024-08-14 07:44:50.427000+00:00,,
ii_1OoXYlFCPJnn9IgIodOMSIkH,1699,usd,2024-02-27 20:47:31+00:00,Dual Layer Case (Blue) - Plus 3,True,True,{},1709066851,1709066851,False,1,1699,False,,price_1OWwfbFCPJnn9IgI8oA6bm7S,cus_MbscK8pQpjyg6W,in_1OoXYJFCPJnn9IgI2g75V09i,,,2024-08-14 07:44:17.989000+00:00,,
ii_1PGpHGFCPJnn9IgImraFOwzQ,19900,usd,2024-05-15 21:22:22+00:00,Slim 5 (Blue),True,True,{},1715808142,1718486542,False,1,19900,False,,price_1LahuWFCPJnn9IgIpjzAmZPe,cus_Q73O0EN16k26eb,in_1PGpHGFCPJnn9IgI4DS7T7bL,sub_1PGpHGFCPJnn9IgIr1f7NNl4,,2024-08-14 07:35:33.556000+00:00,,
ii_1PNRT7FCPJnn9IgIb8NVm53L,32900,usd,2024-06-03 03:21:57+00:00,Plus 3,True,True,{},1717384917,1719976917,False,1,32900,False,,price_1N4qo1FCPJnn9IgIQkR3bgy1,cus_QDtFES24Y1pwbO,in_1PNRT7FCPJnn9IgIE2knBKzn,sub_1PNRT7FCPJnn9IgITsDfFpG3,,2024-08-14 07:33:20.699000+00:00,,
ii_1PHWEXFCPJnn9IgIplR3zqK1,42900,usd,2024-05-17 19:14:25+00:00,Pixel 6A (Pre-owned),True,True,{},1715973265,1718651665,False,1,42900,False,,price_1PGcJrFCPJnn9IgIAjocjCah,cus_Q7lmSvB9Lj30vc,in_1PHWEXFCPJnn9IgI9YhaInhP,sub_1PHWEXFCPJnn9IgIzPb0SL2S,,2024-08-14 07:35:25.582000+00:00,,
ii_1PGqHpFCPJnn9IgIEjGSFSqu,1199,usd,2024-05-15 22:27:01+00:00,Screen Protector - Genesis,True,True,{},1715812021,1718490421,False,1,1199,False,,price_1P5ikXFCPJnn9IgIcCAk8jq0,cus_Q74QakhIXrVILa,in_1PGqHpFCPJnn9IgIN3TwBSW9,sub_1PGqHpFCPJnn9IgIl0cmvlCo,,2024-08-14 07:35:33.555000+00:00,,
ii_1P2HQQFCPJnn9IgIN2CgplmQ,3999,usd,2024-04-05 18:23:42+00:00,Product Protection - 1 Year [Up to $99],True,True,{},1712341422,1714933422,False,1,3999,False,,price_1OHVrZFCPJnn9IgIpFTmLZuP,cus_Ps1TXysgIxqL4f,in_1P2HQQFCPJnn9IgIV2gFjn6a,sub_1P2HQQFCPJnn9IgIvUOT3imp,,2024-08-14 07:39:36.973000+00:00,,
ii_1P4pe0FCPJnn9IgI92Rw4RlB,13900,usd,2024-04-12 19:20:16+00:00,Rugged 3 (Pre-Owned),True,True,{},1712949616,1712949616,False,1,13900,False,,price_1Obn50FCPJnn9IgIjiJfmJhp,cus_Opz1oKOuBlNzDt,in_1P4pdJFCPJnn9IgICFyNTrHY,,,2024-08-14 07:38:57.216000+00:00,,
ii_1P3ufPFCPJnn9IgI3cPLdXeC,1099,usd,2024-04-10 06:29:55+00:00,Screen Protector - Pixel 7A,True,True,{},1712730595,1715322595,False,1,1099,False,,price_1OpfzpFCPJnn9IgIE2nC1osd,cus_Pti5gQVpu605HU,in_1P3ufPFCPJnn9IgI9KVAQK4c,sub_1P3ufPFCPJnn9IgIyA53fbPX,,2024-08-14 07:39:07.282000+00:00,,
ii_1PYJ5LFCPJnn9IgIdOaqd9CJ,28900,cad,2024-07-03 02:38:19+00:00,Slim 5 (Blue),True,True,{},1719974299,1751510299,False,1,28900,False,,price_1PMeQeFCPJnn9IgIfvaMfJM7,cus_QP7JaamU1W4HNg,in_1PYJ5LFCPJnn9IgIG4wHJEuC,sub_1PYJ5LFCPJnn9IgIZOZ0g4Mu,,2024-08-14 07:30:02.649000+00:00,,
ii_1PY9dwFCPJnn9IgIcASXU9sA,2000,usd,2024-07-02 16:33:24+00:00,Expedited [Shipping],True,True,{},1719938004,1722616404,False,1,2000,False,,price_1OOk6cFCPJnn9IgIXzk2i1NY,cus_QOxZ8q9OluOVlD,in_1PY9dwFCPJnn9IgIng8V1mFt,sub_1PY9dwFCPJnn9IgIrMi3ErMh,,2024-08-14 07:30:05.954000+00:00,,
ii_1PRJbeFCPJnn9IgIhSWAcq7x,32900,usd,2024-06-13 19:46:46+00:00,Plus 4,True,True,{},1718308006,1718308006,False,1,32900,False,,price_1POo5QFCPJnn9IgIm4Kh2QYT,cus_L24t1jRXZSGg3F,in_1PRJbUFCPJnn9IgIBNPYJana,,,2024-08-14 07:32:22.061000+00:00,,
ii_1PQbyHFCPJnn9IgIJIWo97IY,-15866,usd,2024-06-11 21:11:13+00:00,Unused time on Subscription (Annual) after 11 Jun 2024,False,True,{},1718140273,1748466112,True,1,-15866,False,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,cus_QBuzn1W8qj1gaB,in_1PQbyHFCPJnn9IgIXU3PBaLk,sub_1PLX9YFCPJnn9IgI8Coap1vX,si_QBuzzWN4HmBixO,2024-08-14 07:32:34.010000+00:00,,
ii_1PcawVFCPJnn9IgIhXJUGvhw,32900,usd,2024-07-14 22:30:55+00:00,Plus 4,True,True,{},1720996255,1752532255,False,1,32900,False,,price_1POo5QFCPJnn9IgIm4Kh2QYT,cus_QTY2hIuS4TM8PN,in_1PcawVFCPJnn9IgIheVHeUZ9,sub_1PcawVFCPJnn9IgIb2ypuQib,,2024-08-14 07:28:54.997000+00:00,,
ii_1PG1eGFCPJnn9IgIzeBhJsrK,19900,usd,2024-05-13 16:22:48+00:00,Slim 5 (Blue),True,True,{},1715617368,1718295768,False,1,19900,False,,price_1LahuWFCPJnn9IgIpjzAmZPe,cus_Q6E6dGo6BKHVdP,in_1PG1eGFCPJnn9IgIMgoubqgf,sub_1PG1eGFCPJnn9IgIIykCoP8r,,2024-08-14 07:35:42.996000+00:00,,
ii_1PGhU8FCPJnn9IgIOBX2Rg2G,1199,usd,2024-05-15 13:03:08+00:00,Screen Protector - Genesis,True,True,{},1715778188,1718456588,False,1,1199,False,,price_1P5ikXFCPJnn9IgIcCAk8jq0,cus_Q6vKcJgRZhSJ47,in_1PGhU8FCPJnn9IgIO18iJPu9,sub_1PGhU8FCPJnn9IgIgktzdmPB,,2024-08-14 07:35:31.555000+00:00,,
ii_1PLbUaFCPJnn9IgIg8t9loYJ,2199,usd,2024-05-29 01:39:52+00:00,Guardian Case (Mint) - Plus 3,True,True,{},1716946792,1748482792,False,1,2199,False,,price_1OWajnFCPJnn9IgIrTD3mRq0,cus_QBzTa7XVQRdXj0,in_1PLbUaFCPJnn9IgIftNVQzvp,sub_1PLbUaFCPJnn9IgICDtTyiq8,,2024-08-14 07:34:26.586000+00:00,,
ii_1Pa1jvFCPJnn9IgIL445RMqz,7999,usd,2024-07-07 20:31:19+00:00,Product Protection - 2 Year [Up to $99],True,True,{},1720384279,1723062679,False,1,7999,False,,price_1OHVrVFCPJnn9IgINuP79h6u,cus_QQtWSWCsNkvr5J,in_1Pa1jvFCPJnn9IgIg1o697Bj,sub_1Pa1jvFCPJnn9IgIF8BYarRv,,2024-08-14 07:29:31.056000+00:00,,
ii_1PQarYFCPJnn9IgIjURdrxm5,193,usd,2024-06-11 20:00:12+00:00,Remaining time on 2 × Subscription (Monthly) after 11 Jun 2024,False,True,{},1718136011,1718394354,True,2,193,False,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_M7mnvoE7y0WnA7,in_1PQarYFCPJnn9IgIdQCdCtzN,sub_1LPXDyFCPJnn9IgIr00rHUFV,si_M7mnGXNjGbcwd4,2024-08-14 07:32:35.130000+00:00,,
ii_1PJkgHFCPJnn9IgILyS8BGO6,32900,usd,2024-05-23 23:04:17+00:00,Plus 3,True,True,{},1716505457,1719183857,False,1,32900,False,,price_1N4qo1FCPJnn9IgIQkR3bgy1,cus_QA4pG6giti5P6Y,in_1PJkgHFCPJnn9IgI1VgIuVNi,sub_1PJkgHFCPJnn9IgIbZxPAJ3e,,2024-08-14 07:34:57.288000+00:00,,
ii_1PJHOmFCPJnn9IgIAPmhc7Ir,8999,usd,2024-05-22 15:48:16+00:00,Product Protection - 2 Year,True,True,{},1716392896,1719071296,False,1,8999,False,,price_1MPSuEFCPJnn9IgImS9f1JYL,cus_Q9aZRZCq0rFmAr,in_1PJHOmFCPJnn9IgIXPchV80j,sub_1PJHOmFCPJnn9IgIMBzURuuK,,2024-08-14 07:35:01.051000+00:00,,
ii_1OlhnNFCPJnn9IgI3wOFYEmk,-298,usd,2024-02-20 01:06:53+00:00,Unused time on Subscription (Monthly) after 20 Feb 2024,False,True,{},1708391212,1708924157,True,1,-298,False,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_OldYYc9tam88Vc,in_1OlhnNFCPJnn9IgIczu2mNdK,sub_1Ny6HpFCPJnn9IgIn5Ma2a4t,si_OldYuAdaFgNIBa,2024-08-14 07:44:49.635000+00:00,,
ii_1P3hbOFCPJnn9IgIZ8RXAL0H,59900,usd,2024-04-09 16:32:54+00:00,Pixel,True,True,{},1712680374,1744216374,False,1,59900,False,,price_1NfUH2FCPJnn9IgIzi861IBb,cus_PtUaNdRcxybG69,in_1P3hbOFCPJnn9IgIwGW1U1Ei,sub_1P3hbOFCPJnn9IgIPCywp0y8,,2024-08-14 07:39:12.639000+00:00,,
ii_1PK1thFCPJnn9IgIGGmIYk6g,1199,usd,2024-05-24 17:27:17+00:00,Screen Protector - Plus 3,True,True,{},1716571637,1748107637,False,1,1199,False,,price_1OWwxHFCPJnn9IgIesFI2uAN,cus_QAMcNjyhuV0MLJ,in_1PK1thFCPJnn9IgIEx6mOXrf,sub_1PK1thFCPJnn9IgIhfjXjuPf,,2024-08-14 07:34:53.408000+00:00,,
ii_1P5AwTFCPJnn9IgIiKNukhii,59900,usd,2024-04-13 18:04:45+00:00,Pixel,True,True,{},1713031485,1715623485,False,1,59900,False,,price_1NfUH2FCPJnn9IgIzi861IBb,cus_Pv0ykHFx69utDN,in_1P5AwTFCPJnn9IgI3XaVcKTk,sub_1P5AwTFCPJnn9IgINpUVW8sR,,2024-08-14 07:38:54.279000+00:00,,
ii_1Otz8VFCPJnn9IgIyBy79NYG,-142,usd,2024-03-13 21:14:55+00:00,Unused time on Subscription (Monthly) after 13 Mar 2024,False,True,{},1710364495,1710602685,True,1,-142,False,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_LD9UqfnxaDptKm,in_1Otz8VFCPJnn9IgIo9XDXtxN,sub_1KWjBSFCPJnn9IgIcfDQuXYd,si_LD9U5pXmTrVfec,2024-08-14 07:42:08.634000+00:00,,
ii_1PKVaSFCPJnn9IgISAYea0MY,3821,usd,2024-05-26 01:09:24+00:00,Remaining time on 2 × Subscription (Annual) after 26 May 2024,False,True,{},1716685764,1722179040,True,2,3821,False,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,cus_OE4pR0xdukhFcq,in_1PKVaSFCPJnn9IgIpXm0JHUN,sub_1NRcg0FCPJnn9IgIzRy1GdLT,si_OE4pPACg9cjXso,2024-08-14 07:34:40.902000+00:00,,
ii_1PUz4eFCPJnn9IgIQNjfEL29,32900,usd,2024-06-23 22:39:52+00:00,Plus 4,True,True,{},1719182392,1721774392,False,1,32900,False,,price_1POo5QFCPJnn9IgIm4Kh2QYT,cus_QLgRAuKTG60K6S,in_1PUz4eFCPJnn9IgIXAxEyj80,sub_1PUz4eFCPJnn9IgIqRNlONah,,2024-08-14 07:31:33.504000+00:00,,
ii_1PbPK5FCPJnn9IgIFB0tiPS8,4000,usd,2024-07-11 15:54:21+00:00,Express [Shipping],True,True,{},1720713261,1723391661,False,1,4000,False,,price_1JmO0NFCPJnn9IgI4tLg62Ho,cus_QSJyhiCJZ1ArFI,in_1PbPK5FCPJnn9IgI2aAUvLMA,sub_1PbPK5FCPJnn9IgIAQ1BY9Iz,,2024-08-14 07:29:13.534000+00:00,,
ii_1PWKsZFCPJnn9IgILDYa29Fr,4000,usd,2024-06-27 16:08:59+00:00,Express [Shipping],True,True,{},1719504538,1722096538,False,1,4000,False,,price_1JmO0NFCPJnn9IgI4tLg62Ho,cus_QN52gXNB6d95jZ,in_1PWKsZFCPJnn9IgI4VdOSECT,sub_1PWKsZFCPJnn9IgIrQEMJQmj,,2024-08-14 07:31:12.499000+00:00,,
ii_1OkwSEFCPJnn9IgItaz9sOld,19900,usd,2024-02-17 22:33:54+00:00,Slim 5 (Blue),True,True,{},1708209234,1710714834,False,1,19900,False,,price_1LahuWFCPJnn9IgIpjzAmZPe,cus_Pa6fldZ9RRN5In,in_1OkwSEFCPJnn9IgIvlN0EAQG,sub_1OkwSEFCPJnn9IgIxYBUIeik,,2024-08-14 07:45:02.723000+00:00,,
ii_1Ov3ABFCPJnn9IgIdCtk6Dpk,-1260,usd,2024-03-16 19:45:03+00:00,Unused time on Subscription (Monthly) after 16 Mar 2024,False,True,{},1710618303,1712868800,True,1,-1260,False,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_Ibp1E4JtWVZXnW,in_1Ov3ABFCPJnn9IgIQLtPYiqa,sub_1OtFqWFCPJnn9IgIQgp56asR,si_PihFpzBjEiGkHD,2024-08-14 07:41:55.817000+00:00,,
ii_1PDW9XFCPJnn9IgICtwt3tUg,200,usd,2024-05-06 18:20:43+00:00,US Mobile [Verizon],True,True,{},1715019643,1717698043,False,2,100,False,,price_1M4WSvFCPJnn9IgITKXBJSrb,cus_Q3dQfcQ8gdabMM,in_1PDW9XFCPJnn9IgIyemskqia,sub_1PDW9XFCPJnn9IgIqa5fEoUy,,2024-08-14 07:36:15.227000+00:00,,
ii_1PQXMRFCPJnn9IgIhib5PptP,4000,usd,2024-06-11 16:15:51+00:00,Express [Shipping],True,True,{},1718122551,1720714551,False,1,4000,False,,price_1JmO0NFCPJnn9IgI4tLg62Ho,cus_QH5XF8a3NBy3TL,in_1PQXMRFCPJnn9IgImazSAabN,sub_1PQXMRFCPJnn9IgIYjjJUtXB,,2024-08-14 07:32:34.273000+00:00,,
ii_1P9A3XFCPJnn9IgIoippgz6b,100,usd,2024-04-24 17:56:31+00:00,Mint Mobile,True,True,{},1713981391,1716573391,False,1,100,False,,price_1JFKX1FCPJnn9IgIgcMgSt4l,cus_Pz8KbShl2u2Qea,in_1P9A3XFCPJnn9IgIxkSQ0qrw,sub_1P9A3XFCPJnn9IgIPtXiysAg,,2024-08-14 07:38:07.140000+00:00,,
ii_1PRhEZFCPJnn9IgIQaKW0jl3,9999,usd,2024-06-14 21:00:31+00:00,Product Protection - 2 Year,True,True,{},1718398831,1749934831,False,1,9999,False,,price_1MPSuVFCPJnn9IgIso4QWaKP,cus_QIHomf2KAs81Mr,in_1PRhEZFCPJnn9IgI7HFxSWsT,sub_1PRhEZFCPJnn9IgI02cFeosn,,2024-08-14 07:32:16.084000+00:00,,
ii_1PNiEQFCPJnn9IgIixz64YBN,1398,usd,2024-06-03 21:15:54+00:00,Remaining time on 3 × Subscription (Monthly) after 03 Jun 2024,False,True,{},1717449354,1718948740,True,3,1398,False,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_L4NxHY0EFc7sHP,in_1PNiEQFCPJnn9IgIZggp89XI,sub_1KOFBQFCPJnn9IgIRtYvqaNZ,si_L4Nxbwzkhl7Eb2,2024-08-14 07:33:22.747000+00:00,,
ii_1PaoxRFCPJnn9IgIj6JGvwCi,3999,usd,2024-07-10 01:04:33+00:00,Product Protection - 1 Year [Up to $99],True,True,{},1720573473,1752109473,False,1,3999,False,,price_1OHVrZFCPJnn9IgIpFTmLZuP,cus_QRiOm1Jvr6gaJS,in_1PaoxRFCPJnn9IgI5UQTH0cn,sub_1PaoxRFCPJnn9IgIhqiTGGZD,,2024-08-14 07:29:17.066000+00:00,,
ii_1PTDQxFCPJnn9IgI09CEEeDT,19800,usd,2024-06-19 01:35:35+00:00,Genesis 1,True,True,{},1718760935,1721352935,False,2,9900,False,,price_1ORrrJFCPJnn9IgIvBoviQ7I,cus_QJr9MdTOn4SI14,in_1PTDQxFCPJnn9IgIQ0bwOmvT,sub_1PTDQxFCPJnn9IgIkQ0sijhg,,2024-08-14 07:31:53.679000+00:00,,
ii_1PLX9YFCPJnn9IgImuw5ZAGX,3999,usd,2024-05-28 21:01:52+00:00,Aria Pod+ (Grey),True,True,{},1716930112,1748466112,False,1,3999,False,,price_1NIeSqFCPJnn9IgIBHmYVnJ3,cus_QBuzn1W8qj1gaB,in_1PLX9YFCPJnn9IgI4v29zKvk,sub_1PLX9YFCPJnn9IgI8Coap1vX,,2024-08-14 07:34:31.737000+00:00,,
ii_1PYVjlFCPJnn9IgI6UABdboI,100,usd,2024-07-03 16:08:53+00:00,Mint Mobile,True,True,{},1720022933,1720022933,False,1,100,False,,price_1JFKX1FCPJnn9IgIgcMgSt4l,cus_MDO8QRuo35oYJ1,in_1PYVjBFCPJnn9IgIqfxxEQ88,,,2024-08-14 07:30:00.952000+00:00,,
ii_1PD8QcFCPJnn9IgIVWDmcFyM,15351,usd,2024-05-05 17:00:46+00:00,Remaining time on 2 × Subscription (Annual) after 05 May 2024,False,True,{},1714928400,1736995090,True,2,15351,False,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,cus_PGJdLL6StgjIx7,in_1PD8QcFCPJnn9IgItOq1sIfA,sub_1ORn0YFCPJnn9IgIghjRdjGH,si_PGJd0bxNJeHKR9,2024-08-14 07:36:27.936000+00:00,,
ii_1OwW8dFCPJnn9IgIwkxJ1uKp,100,usd,2024-03-20 20:53:31+00:00,US Mobile [T-Mobile],True,True,{},1710968011,1710968011,False,1,100,False,,price_1M4WTBFCPJnn9IgIw2v8rd55,cus_Pj8b9rwlIeWJVF,in_1OwW89FCPJnn9IgIzv2tbcRa,,,2024-08-14 07:41:39.909000+00:00,,
ii_1PTUySFCPJnn9IgIuLrLLilq,32900,usd,2024-06-19 20:19:20+00:00,Plus 4,True,True,{},1718828360,1721420360,False,1,32900,False,,price_1POo5QFCPJnn9IgIm4Kh2QYT,cus_QK9GdnrBvGSAkQ,in_1PTUySFCPJnn9IgIFCWCCJ8F,sub_1PTUySFCPJnn9IgIxGyoIuDo,,2024-08-14 07:31:53.673000+00:00,,
ii_1PG5pIFCPJnn9IgIREqkywhi,1699,usd,2024-05-13 20:50:28+00:00,Dual Layer Case (Blue) - Plus 3,True,True,{},1715633428,1718311828,False,1,1699,False,,price_1OWwfbFCPJnn9IgI8oA6bm7S,cus_Q6IQwrd8ay3ewJ,in_1PG5pJFCPJnn9IgIlvuwPwVd,sub_1PG5pIFCPJnn9IgIc1EiRHwq,,2024-08-14 07:35:43.892000+00:00,,
ii_1PV0VVFCPJnn9IgILnrUlkUT,4000,usd,2024-06-24 00:11:41+00:00,Express [Shipping],True,True,{},1719187901,1721779901,False,1,4000,False,,price_1JmO0NFCPJnn9IgI4tLg62Ho,cus_QLhv5Oa4MVns7Z,in_1PV0VVFCPJnn9IgIBL0i1VVD,sub_1PV0VVFCPJnn9IgIYKw2jg1d,,2024-08-14 07:31:28.696000+00:00,,
ii_1PXqsfFCPJnn9IgIvkvnquny,2398,usd,2024-07-01 20:31:21+00:00,Case (Black) - Slim 5,True,True,{},1719865881,1722544281,False,2,1199,False,,price_1OWwt6FCPJnn9IgIx4NC3bTf,cus_QOeBdeGSFUhTHH,in_1PXqsfFCPJnn9IgIlcCETRJY,sub_1PXqsfFCPJnn9IgIu3r5TcGC,,2024-08-14 07:30:11.135000+00:00,,
ii_1PSNVIFCPJnn9IgIiyJYbVYR,9900,usd,2024-06-16 18:08:36+00:00,Genesis 1,True,True,{},1718561316,1750097316,False,1,9900,False,,price_1ORrrJFCPJnn9IgIvBoviQ7I,cus_QIzUybutzdCZum,in_1PSNVIFCPJnn9IgICSpNsyts,sub_1PSNVIFCPJnn9IgI8cu3H8BO,,2024-08-14 07:32:07.458000+00:00,,
ii_1OldlcFCPJnn9IgIgBIyZUOr,24900,usd,2024-02-19 20:48:48+00:00,Rugged 3,True,True,{},1708375728,1710881328,False,1,24900,False,,price_1LcXjqFCPJnn9IgIUizjI5QW,cus_PapQv2YwzWW3wR,in_1OldlcFCPJnn9IgIf1lSBquR,sub_1OldlcFCPJnn9IgIORTaL47a,,2024-08-14 07:44:55.718000+00:00,,
ii_1P7kY3FCPJnn9IgILUXSTXuo,4000,usd,2024-04-20 20:30:11+00:00,Express [Shipping],True,True,{},1713645011,1716237011,False,1,4000,False,,price_1JmO0NFCPJnn9IgI4tLg62Ho,cus_Pxftj8JstNusVg,in_1P7kY3FCPJnn9IgI7KORQsto,sub_1P7kY3FCPJnn9IgIQvXRLGEl,,2024-08-14 07:38:24.554000+00:00,,
ii_1PQFpLFCPJnn9IgIm42ja2ns,100,usd,2024-06-10 21:32:31+00:00,US Mobile [Verizon],True,True,{},1718055151,1720647151,False,1,100,False,,price_1M4WSvFCPJnn9IgITKXBJSrb,cus_QGnQDy6ILUHYqR,in_1PQFpLFCPJnn9IgI7gXMDiAh,sub_1PQFpLFCPJnn9IgIS8RS56k5,,2024-08-14 07:32:38.582000+00:00,,
ii_1P3QOKFCPJnn9IgIVb7hh9Pd,4000,usd,2024-04-08 22:10:16+00:00,Express [Shipping],True,True,{},1712614216,1715206216,False,1,4000,False,,price_1JmO0NFCPJnn9IgI4tLg62Ho,cus_PtCnSBCnDFMqwO,in_1P3QOKFCPJnn9IgIYBMTf578,sub_1P3QOKFCPJnn9IgI0Rc44efx,,2024-08-14 07:39:18.433000+00:00,,
ii_1PbDCNFCPJnn9IgIJ03dzGl5,9900,usd,2024-07-11 02:57:35+00:00,Genesis 1,True,True,{},1720666655,1723345055,False,1,9900,False,,price_1ORrrJFCPJnn9IgIvBoviQ7I,cus_QS7RANkl6Ts19p,in_1PbDCNFCPJnn9IgI3Np9DSTe,sub_1PbDCNFCPJnn9IgI9AyHtRK3,,2024-08-14 07:29:12.681000+00:00,,
