device_id,manufcaturer,model,carrier
690db16025b72370,motorola,moto g play - 2024,verizon 
d4687ecee86a7a77,motorola,moto g play - 2024,verizon 
a7cbaf5a72a1fe04,motorola,moto g play - 2024,verizon 
3a111e3d97b6cbff,motorola,moto g play - 2024,us  mobile
18bd29141624ecc2,motorola,moto g play - 2024,
7c67837ee403d67b,motorola,moto g play - 2024,ultra
ad3ec1f5edc7381b,motorola,moto g play - 2024,us  mobile
126aad5384b7f5a2,motorola,moto g play - 2024,mint
fba2316e547bf971,motorola,moto g play - 2024,
da7941b23ce0055a,motorola,moto g play - 2024,mint
6c3d8e7a4a412d53,motorola,moto g play - 2024,us mobile
fab3d84567ebb17b,motorola,moto g play - 2024,wireless
1a25c3ed7eccc391,samsung,SM-A156U1,verizon 
564452dacc2d7423,samsung,SM-A156U1,verizon 
63f9d1e66e46f8ab,samsung,SM-A156U1,verizon 
5cb1c194031fb36e,samsung,SM-A156U1,t-mobile
b923b3b1f16dfaae,samsung,SM-A156U1,us  mobile
4884500c85ae967e,samsung,SM-A156U1,verizon 
5484eaa6bf29e2c0,samsung,SM-A156U1,at&t
5dab92ea12979132,samsung,SM-A156U1,verizon 
157a1efc4b3aca6a,BLU,G53,google fi
2d2e996482e94250,samsung,SM-A156U1,verizon 
07fd498933885857,samsung,SM-A156U1,verizon 
48490100ddb6a5fc,samsung,SM-A156U1,visible
693401112ec049a2,motorola,moto g play - 2024,ultra
999a49b5ae811bf1,motorola,moto g play - 2024,tello
fbaa4b3cb2e896a5,motorola,moto g play - 2024,at&t
5a21d28b2e8cb2aa,motorola,moto g play - 2024,t-mobile
05f73984ad5b8e3d,motorola,moto g play - 2024,verizon 
ed3afa8b362b5986,motorola,moto g play - 2024,mint
7d60efeae8d03138,motorola,moto g play - 2024, 
5c21a5c1fc0bb5b8,motorola,moto g play - 2024,mint
04563eee3fe16582,motorola,moto g play - 2024,mint
e79afa1b6a05d796,samsung,SM-A156U1,spectrum
dd8e48e88968672c,samsung,SM-A156U1,
fc190d143a7296d3,samsung,SM-A156U1,t-mobile
f71511ba90267309,motorola,moto g play - 2024,ultra
6b2b023df4ee36c7,BLU,G50,
53034b80e830300c,BLU,G50,
3606b45f1c01f17b,BLU,G50,t-mobile
4e05646c28d7364d,BLU,G50,mint
030f72b66e6a542b,BLU,G50,mint
322e88727e7e6a6f,BLU,G50,mint
3a60217ea2b341a4,BLU,G50,
8368f0933d88df8b,BLU,G50,mint
18977e4c770e52da,BLU,G50,
73c4eeab2eea9f2e,BLU,G50,
fe17924933bdc027,BLU,G50,verizon
718c128b0280fdb1,BLU,G50,
4e94db23113a2942,BLU,G50,
dffb2be1913d8ed0,BLU,G50,
f3b945fe76203ae0,BLU,G50,
2db0b6cf6611f82c,BLU,G50,
25c614218b2adf6d,BLU,G50,mint
7cf4e0453a0ba1e1,BLU,G50,mint
2c2759a31e5872ce,BLU,G50,
6f9ae92532838172,samsung,SM-A326U1,
970d5bbda010a903,samsung,SM-A326U1,verizon 
227ed5bc7467d2c3,BLU,G50,
3f31e27ad07d7f49,samsung,SM-A326U1,
9f979a11adf5ad9e,samsung,SM-A326U1,at&t
153b8101d871ba02,samsung,SM-A326U1,verizon 
d9649518deb6916d,samsung,SM-A326U1,t-mobile
705779486d82cb62,samsung,SM-A326U1,at&t
c4e1b7b8ca0cb42a,samsung,SM-A326U1,verizon 
acd3f45bf6700234,samsung,SM-A326U1,
e49d0680a6bce724,samsung,SM-A326U1,
0e293c925324b99f,samsung,SM-A326U1,at&t
f5f39ebb4d7396e3,samsung,SM-A326U1,orange f
4992316f2948b28e,samsung,SM-A326U1,
a128f499b9d7a7c4,samsung,SM-A326U1,
055a85b713193bbc,samsung,SM-A326U1,at&t
28f40006ec6ddf08,samsung,SM-A326U1,
a709e8781539f9e9,samsung,SM-A326U1,
1decda4906b28247,samsung,SM-A326U1,
860f14bdd84d90c8,samsung,SM-A326U1,verizon 
70b5866e7ef498d3,samsung,SM-A326U1,verizon 
596a14c5cc834356,samsung,SM-A326U1,verizon 
9d806acd9b80d882,samsung,SM-A326U1,
4a8cf1c6a0a00150,samsung,SM-A326U1,
dd7df73774fc40f1,samsung,SM-A326U1,
b41cc77edf42c86f,samsung,SM-A326U1,
2aecdd862145ee20,samsung,SM-A326U1,verizon 
661fe90eab1e5814,samsung,SM-A326U1,at&t
18f9459207140509,samsung,SM-A326U1,
e6627ba622c046c6,samsung,SM-A326U1,verizon 
7874f66f76909cc2,samsung,SM-A326U1,at&t
a4ec2b3b3851fd81,samsung,SM-A326U1,
38d9ab5712454b82,samsung,SM-A326U1,at&t
6f8b79a459dfd032,samsung,SM-A326U1,
cc6754783995aa30,samsung,SM-A326U1,verizon 
32e84e696b18b5df,samsung,SM-A326U1,
17703d7b9f72ef7d,samsung,SM-A326U1,
c77d705478b9528a,samsung,SM-A326U1,
b3be43be8386f2d6,samsung,SM-A326U1,
a1b86cad76f006bf,samsung,SM-A326U1,
f50a0cf5bf966dc1,samsung,SM-A326U1,
e3fadffbcb743ad0,samsung,SM-A326U1,verizon 
977f68569d9863af,samsung,SM-A326U1,
41fba5c467fbe1bf,samsung,SM-A326U1,at&t
3ce08e6524836bbc,samsung,SM-A326U1,
6d5173bf98c61fc9,samsung,SM-A326U1,at&t
7c539018073a53fc,samsung,SM-A326U1,verizon 
7eb3b1c8f2c81790,samsung,SM-A326U1,at&t
981c1def2be0b380,samsung,SM-A326U1,
2aa44eacf3293c88,samsung,SM-A326U1,
f0723b8c99b24156,samsung,SM-A326U1,red pocket
2acd51b79b263c52,samsung,SM-A326U1,
517bba14ab7497fb,samsung,SM-A326U1,t-mobile
b593d7e7fba29cba,samsung,SM-A326U1,
9ac0997a203a3ada,samsung,SM-A326U1,
500ae2117d1b49ae,samsung,SM-A326U1,
af1dd780b583d2d9,samsung,SM-A326U1,verizon 
b349c34bd0faab81,samsung,SM-A326U1,
1ad0cd88eda885ed,samsung,SM-A326U1,
1ee5c999999e316f,samsung,SM-A326U1,
fa12246cf709a774,samsung,SM-A326U1,t-mobile
35fab244df1b6209,samsung,SM-A326U1,
6c82946b7e2c822d,samsung,SM-A326U1,verizon 
d3dfcd451c6daa6f,samsung,SM-A326U1,
83faa7bd56c4e06f,samsung,SM-A326U1,mint
d7066f909b9dd158,samsung,SM-A326U1,at&t
ffe37be18e9ec46e,samsung,SM-A326U1,
bb9b3c41feeb161e,samsung,SM-A326U1,
b6681c7740ff2d04,samsung,SM-A326U1,
54e6a5d657ae61ad,samsung,SM-A326U1,
51ba59a48f64fa43,samsung,SM-A326U1,
f294398d828a933c,samsung,SM-A326U1,
5772a07b3e8b576c,samsung,SM-A326U1,verizon 
74a7c14ece32ac83,samsung,SM-A326U1,verizon 
5c634041620bff87,samsung,SM-A326U1,mint
6b461a2e1df8c4fa,samsung,SM-A326U1,verizon 
1b30f3d78184ee2d,samsung,SM-A326U1,
e835b7214381e8f3,samsung,SM-A326U1,at&t
c065c502c78a82c6,samsung,SM-A326U1,verizon 
ce97dd7f9beb4c69,samsung,SM-A326U1,verizon 
96b1572362e2c5f5,samsung,SM-A326U1,mint
cbfc362c432de06a,samsung,SM-A326U1,at&t
13d4d66884cc71a4,samsung,SM-A326U1,
84140b1fe146a187,samsung,SM-A326U1,
8cd8b6142220261c,samsung,SM-A326U1,verizon 
82b59e2cd33a66e4,samsung,SM-A326U1,
8300a6a7fd1cc2f6,samsung,SM-A326U1,
1dc757a75034a9d8,samsung,SM-A326U1,t-mobile
06b23b1d4e9b6061,samsung,SM-A326U1,
c742fadeb71f275e,samsung,SM-A326U1,mint
083e2aaa091f51b4,samsung,SM-A326U1,
c058aad0bfa462e2,samsung,SM-A326U1,
c2bf2873627b1ede,samsung,SM-A326U1,
a91b6dd985e9d579,samsung,SM-A326U1,
0d6c8940039b34c8,samsung,SM-A326U1,
4bf35bb0518ad8b1,samsung,SM-A326U1,verizon 
6bd2276f736923e1,samsung,SM-A326U1,verizon 
8d47f91e58a99fe9,samsung,SM-A326U1,t-mobile
71c1fb6c65da2cc2,samsung,SM-A326U1,at&t
dfb5662c6c54269f,samsung,SM-A326U1,verizon 
a94fe48190edb12d,samsung,SM-A326U1,
e1d970ef245d1a9a,samsung,SM-A326U1,
0edf033b264c353a,samsung,SM-A326U1,at&t
c67d64996e12573d,samsung,SM-A326U1,
6e971b1b65cd16dd,samsung,SM-A326U1,
fb6327f498ebccbf,samsung,SM-A326U1,
6ad09c4858abbd56,samsung,SM-A326U1,t-mobile
234761d5612c7155,samsung,SM-A326U1,
6c1beb65f58634f7,samsung,SM-A326U1,t-mobile
d5b88e34d0a18862,samsung,SM-A156U1,us  mobile
89a36d31ab453dc0,samsung,SM-A156U1,mint
9b0ab7406773277e,samsung,SM-A156U1,us  mobile
2988543ac5710816,motorola,moto g play - 2024,us  mobile
e7497c9ca5a38901,motorola,moto g play - 2024,mint
ec6f68d8804c78b3,motorola,moto g play - 2024,at&t
5e9f72e0e0cb52bd,motorola,moto g play - 2024,
80d7337cf4d87a3d,motorola,moto g play - 2024,mint
23c8c02140611072,samsung,SM-A156U1,at&t
3534c8e568694e77,samsung,SM-A156U1,verizon 
a5540b0d36b4e417,samsung,SM-A156U1,at&t
60c5567796281d77,samsung,SM-A156U1,mint
68d0f4f7efcf0ced,samsung,SM-A156U1,verizon 
0a5a9e531545d356,samsung,SM-A156U1,
b7aa682bf0c9bcff,samsung,SM-A156U1,metro by t-mobile
633628c7a26a2650,samsung,SM-A156U1,cricket
9a3650a2d8538985,samsung,SM-A156U1,at&t
e29c398d7a478459,samsung,SM-A156U1,at&t
92e31b0ef5d4ef6e,samsung,SM-A156U1,at&t
ec30afda22be0ba2,samsung,SM-A156U1,at&t
08a769d78472c78c,samsung,SM-A156U1,verizon 
81445511fdafa302,samsung,SM-A156U1,verizon 
69c5221eb60197ee,samsung,SM-A156U1,us  mobile
74b8e231200dbb14,samsung,SM-A156U1,at&t
77031f92c7a64b2e,samsung,SM-A156U1,verizon 
209d029431f302a3,samsung,SM-A156U1,verizon 
1b7838dfd548f4b1,samsung,SM-A156U1,us  mobile
33a84c441a877cbc,samsung,SM-A156U1,verizon 
8d9380e0202edd91,samsung,SM-A156U1,mint
87b98b7601862d72,samsung,SM-A156U1,mint
9eed5f59672c601d,samsung,SM-A156U1,aliv
55c987a16faf3395,samsung,SM-A156U1,mint
1bfc3f56ce429581,samsung,SM-A156U1,verizon 
8e6e599a617f6fd7,samsung,SM-A156U1,us  mobile
47265ea19d58f52f,samsung,SM-A156U1,at&t
015c7333b211a59a,motorola,moto g play - 2024,verizon 
1b62d22fda801ee8,motorola,moto g play - 2024,mint
5539b597d568260a,motorola,moto g play - 2024,t-mobile
550585c0d7902d56,samsung,SM-A156U1,t-mobile
167b5fbb55424883,motorola,moto g play - 2024,us mobile
d8a4aa7b663c8767,motorola,moto g play - 2024,at&t
7e8569e81ee3ee87,motorola,moto g play - 2024,ultra
317acc6662c255fe,samsung,SM-A156U1,at&t
9eef5af7c08e7200,samsung,SM-A156U1,t-mobile
78114fd4e627e754,motorola,moto g play - 2024,t-mobile
53d375e00c34e48d,samsung,SM-A156U1,t-mobile
84a19b344787f78e,motorola,moto g play - 2024,us  mobile
3de9faa8989969bb,motorola,moto g play - 2024,
544ff1b87fa201ee,motorola,moto g play - 2024,at&t
82774420ce21c962,motorola,moto g play - 2024,at&t
25e41a54d488de8e,motorola,moto g play - 2024,verizon 
8f9e2b917e3b1ef3,samsung,SM-A156U1,us  mobile
05516f7fe3f7cbc9,BLU,G53,
b58bf6e60ba07290,BLU,G53,koodo
d19afc9aee3bbc67,BLU,G53,rogers
10575b2eb523a39e,BLU,G53,telus
926778ef9910f448,BLU,G53,public mobile
1f884f9ad83279b2,BLU,G53,freedom
e15856fb943def7d,BLU,G53,red pocket
aa3a4f9dba961eac,BLU,G53,mint
d88a86993d984f8b,samsung,SM-A146U1,bell
b5b78bfc7f2f9f1c,BLU,G53,mint
2e0baf5afda80456,BLU,G53,mint
7d097c2e6a80bd0a,BLU,G53,tello
f182fa0cd76dcd1b,BLU,G53,us mobile
af2f68b99bf22b05,BLU,G53,at&t
457a77da65098e75,BLU,G53,mint
5d0c2b53a34f3903,BLU,G53,
98d4a9151b746388,BLU,G53,t-mobile
03985c99b63c2b27,BLU,G53,us mobile
eb8a37e864daf2a4,BLU,G53,mint
675de064b5e48307,BLU,G53,at&t
8795bc682770c09b,BLU,G53,ultra
5067f927e7341a9d,BLU,G53,ultra
92e3da425e5af5a8,BLU,G53,t-mobile
446e7ca1f4833fc0,BLU,G53,mint
0c58c67c848b2a29,BLU,G53,us mobile
e117d2edcb67540d,BLU,G53,h2o
22382afc1f4adebf,BLU,G53,home
113b2c765a8ba0ba,BLU,G53,tello
4c8a52502ea7cfb5,BLU,G53,
909a19c793ad662c,BLU,G53,fido
f20ac0ec611da281,BLU,G53,t-mobile
87866796eb01f6e8,BLU,G53,public mobile
2c042de91177101a,BLU,G53,at&t
95049e5c5db0179d,BLU,G53,t-mobile
d55647d4eae0aeac,BLU,G53,
bc5cbe99c5f1cf8c,BLU,G53,bell
f1baaa4fb804fcc8,BLU,G53,lucky
8bc7830ef4b69dd6,BLU,G53,btl
9dfd574017472cb7,BLU,G53,
899e4b20a3dc08ba,BLU,G53,
fa0c2c5e00820dba,BLU,G53,mint
6ba7b2a2b5580fdb,BLU,G53,us mobile
c098d6d415c79de0,BLU,G53,
ada9acdec53cbc52,BLU,G53,us mobile
d72cff4277c748d4,BLU,G53,
efee710677d371a0,BLU,G53,t-mobile
137220e9581a33cc,BLU,G53,us mobile
2322bf9497b29e8d,BLU,G53,koodo
1a886f2993075a7c,BLU,G53,rogers
0a2e4fb122e63668,BLU,G53,lucky
c3eca78fd91c509c,BLU,G53,fido
7c8d41017da20d7b,BLU,G53,us mobile
d4f0a61551792dfc,BLU,G53,redpocket
88132e14e5b00342,BLU,G53,
a7df6d53a2adcec6,BLU,G53,mint
677894c7f74acefb,BLU,G53,t-mobile
c03dd4b04595d0c2,BLU,G53,us mobile
b8acbee462f5489a,BLU,G53,t-mobile
b9a3df628fbaba6c,BLU,G53,
dddb226806ed8082,BLU,G53,verizon 
07e085073e69d4ae,BLU,G53,mint
51737b2709bec84f,BLU,G53,rogers
437355ebb3b56925,BLU,G53,rogers
32cfba292ba46210,BLU,G53,
7fdbaa8b375eb3c2,BLU,G53,rogers
b5bcb861da9b0c8e,BLU,G53,ultra
2a1e163d8bde182e,Ulefone,Armor X10 Pro,mint
5ba70e2705b3ff7a,Ulefone,Armor X10 Pro,us mobile
313c963db0a9ae0e,Ulefone,Armor X10 Pro,metro by t-mobile
4f312940d69eb9bb,Ulefone,Armor X10 Pro,
67c17e03586330f0,Ulefone,Armor X10 Pro,t-mobile
d4165d0a5a0dc2ce,Ulefone,Armor X10 Pro,mint
80896718d020703a,Ulefone,Armor X10 Pro,us mobile
b9803c0cae566715,Ulefone,Armor X10 Pro,t-mobile
8779d2b3c7149444,Ulefone,Armor X10 Pro,us mobile
28ca781cc95af52f,Ulefone,Armor X10 Pro,us mobile
f3fe1ef131ca3372,Ulefone,Armor X10 Pro,us mobile
7476ee0c11943fff,BLU,G53,t-mobile
cd01573d9b5ca031,BLU,G53,t-mobile
8d563f2e7ce58e46,BLU,G53,mint
56148e75512c0f7c,BLU,G53,ultra
263d96af633a0732,BLU,G53,mint
14e7da31153a9a33,BLU,G53,ultra
c7f5bb745e42fef1,BLU,G53,us mobile
1ca5d8da3970f297,BLU,G53,t-mobile
d98ef3f7cb5cd2b5,BLU,G53,mint
6eede46d1b679ed9,Ulefone,Armor X10 Pro,t-mobile
a25e2121a5dcf219,BLU,G53,
48295bef54002862,BLU,G53,
0af0bdf320c9949a,BLU,G53,at&t
ab63f4bc73069e70,BLU,G53,at&t
111dcd0fd318cfdc,BLU,G53,at&t
d2b597a1130c644b,Ulefone,Armor X10 Pro,mint
a30e66a59a01f6a2,BLU,G53,mint
4c56d49e68ab2178,BLU,G53,us mobile
e7c1635e5de2aceb,BLU,G53,at&t
7747089851002700,BLU,G53,mint
06329fb23362e46f,BLU,G53,t-mobile
8f038b8f1d800ae2,Ulefone,Armor X10 Pro,
862013a37ab652a8,Ulefone,Armor X10 Pro,us mobile
02ee3a61ed9476fa,Ulefone,Armor X10 Pro,cc network
4ebf97342440b2e4,Ulefone,Armor X10 Pro,t-mobile
49a03ff621f8cb83,Ulefone,Armor X10 Pro,
6d932cfbc26a3c14,Ulefone,Armor X10 Pro,
63b303f91e8de5ff,Ulefone,Armor X10 Pro,ultra
ecddf05297d1e153,Ulefone,Armor X10 Pro,t-mobile
dc6ecb5a12b43f1c,Ulefone,Armor X10 Pro,mint
c44db6adac120931,BLU,G53,
2108bf8d525eaaa5,Google,Pixel 8a,us  mobile
30396f46459b4b2f,Google,Pixel 8a,at&t
7f3ab27a620678b9,Google,Pixel 8a,at&t
2a96af4eb78c6503,Google,Pixel 8a,t-mobile
90e1ae2251ffbe4b,Google,Pixel 8a,at&t
e8ecfad7cdd8166c,Google,Pixel 8a,t-mobile
f1371130d729da9b,Google,Pixel 8a,at&t
c336ef0b8900a102,Google,Pixel 8a,at&t
a9210ac8cb052e2c,Google,Pixel 8a,
54b2df4fde3e0289,Google,Pixel 8a,verizon 
7e53b8aae1ba7f9f,Google,Pixel 8a,t-mobile
0f6d7f2fd1bf5fcf,Google,Pixel 8a,
1a8a4129792d8104,BLU,G53,cc network
2d479acf656b27c6,samsung,SM-A156U1,verizon 
f3954bddc7c5beba,BLU,G53,tello
7b7b24b1a0ef6334,BLU,G91S,sasktel
fe486998720efc4d,samsung,SM-A156U1,mint
8c57f9b29474378e,samsung,SM-A156U1,
47371f391221b222,samsung,SM-A156U1,mint
d8208bc663f39a0c,samsung,SM-A156U1,verizon 
96e83fa4a1c30373,samsung,SM-A156U1,google fi
9b21468e8e217f1a,samsung,SM-A156U1,at&t
8aac63ab9d75216f,samsung,SM-A156U1,t-mobile
d9bd41ec8df43542,samsung,SM-A156U1,us  mobile
b41e5a2cab5027d0,samsung,SM-A156U1,at&t
1048f68c036c2a33,samsung,SM-A156U1,at&t
9faf6bc69f828410,samsung,SM-A156U1,mint
4d2e7aa395d71734,samsung,SM-A156U1,t-mobile
3917390cabcae03d,samsung,SM-A156U1,mint
5fe2d3eb59a07331,samsung,SM-A156U1,verizon 
2434a5d13c37003d,samsung,SM-A156U1,mint
232eaba56d206aaa,samsung,SM-A156U1,verizon wireless
14815e2db935b062,samsung,SM-A156U1,airteltigo
79c2f1f519b31a3e,samsung,SM-A156U1,at&t
55f1c0ff7df274ce,samsung,SM-A156U1,mint
50499e952572c545,samsung,SM-A156U1,
88557caac334dd70,samsung,SM-A156U1,verizon 
1127772998ab7fcc,samsung,SM-A156U1,verizon 
bb35639fe5c72220,samsung,SM-A156U1,us  mobile
e16bcdefe852707b,samsung,SM-A156U1,mint
5ae466d889bd43c9,samsung,SM-A156U1,
0467bb1650c65d30,samsung,SM-A156U1,t-mobile
e74bec284dda0a1f,samsung,SM-A156U1,us  mobile
ba37b8a048cabea1,samsung,SM-A156U1,boost
a47145c3ceaa1102,samsung,SM-A156U1,at&t
78f49a7a3923f8da,samsung,SM-A156U1,t-mobile
15dfa16da74d39d6,samsung,SM-A156U1,verizon 
413a244a59e24270,samsung,SM-A156U1,t-mobile
a688159cc279be00,samsung,SM-A156U1,us  mobile
a5c6b5d9f980223f,samsung,SM-A156U1,mint
aa124bbb1a2eaa21,samsung,SM-A156U1,verizon 
26959cec41a06a3f,samsung,SM-A156U1,mint
32142d099eb2c53e,samsung,SM-A156U1,verizon 
7a686d3306054d1c,samsung,SM-A156U1,mint
3231b24b2ffe7aa3,samsung,SM-A156U1,verizon 
ac70df2b0a29c70c,Google,Pixel 8a,
f30a2356d190ce4f,Google,Pixel 8a,
fc92bd0b2d7b3879,samsung,SM-A156U1,ultra
8c09a74ac8b3e564,samsung,SM-A156U1,verizon 
86d39b27085068e3,samsung,SM-A156U1,mint
5e223e119c2b5a38,samsung,SM-A156U1,us  mobile
c18e038f5e8b5c93,BLU,G53,us mobile
e17fc3e1c13e2000,samsung,SM-A156U1,mint
cab492721179eb9e,BLU,G53,at&t
c7bf78f7d3b80d4e,BLU,G53,dark star
132134edafd7fec0,samsung,SM-A156U1,verizon 
0de656a95bee2a34,BLU,G53,us mobile
d407c55956a16b13,BLU,G53,redpocket
3376f3888c25312f,samsung,SM-A156U1,at&t
fc0c3e80fbc1542c,samsung,SM-A156U1,t-mobile
d989d92cd2502fe9,samsung,SM-A156U1,t-mobile
26614a0ebda02b80,samsung,SM-A156U1,t-mobile
eb5f6fee87765a47,samsung,SM-A156U1,t-mobile
f6bab37e77573b91,samsung,SM-A156U1,verizon 
b9cfaf145d3947f3,samsung,SM-A156U1,ultra
05d549df9058f11d,samsung,SM-A156U1,verizon 
14a7cf7919ee805c,samsung,SM-A156U1,ting
b158c244e2c10b1a,samsung,SM-A156U1,t-mobile
d851191197c23447,samsung,SM-A156U1,verizon 
e602b205705f3962,samsung,SM-A156U1,us  mobile
7395285f4548d66c,samsung,SM-A156U1,verizon 
c45a682a2f25ded5,samsung,SM-A156U1,google fi
7d6ce5bd108adcfc,Google,Pixel 8a,3 uk
9a19a3c8b19a1b96,BLU,G53,mint
ba294f4b8eadd7dd,BLU,G53,us mobile
1c6980bc838bbadc,Google,Pixel 8a,t-mobile
faececa63d8a8b7d,Google,Pixel 8a,t-mobile
29ea6262ba1e823b,BLU,G53,us mobile
f7b49687bc0f8bb6,samsung,SM-A326U1,spectrum
9b75139c1bd8faed,samsung,SM-A326U1,verizon 
5a843ce095133c36,samsung,SM-A326U1,
679dd6cd1a044a12,samsung,SM-A326U1,
6232df7ffee1d8b9,samsung,SM-A326U1,at&t
fdc513801bacd9f1,samsung,SM-A326U1,at&t
52c86933ea402ae8,samsung,SM-A326U1,
31d8063a34f76813,samsung,SM-A326U1,at&t
f158ac22e4b20bc2,samsung,SM-A326U1,tello
807e378e95587e4b,samsung,SM-A326U1,at&t
a3a86fc6d946c129,samsung,SM-A326U1,at&t
168e7e80611b8514,samsung,SM-A326U1,verizon 
1e3674d875406fbe,samsung,SM-A326U1,
139db5bec89b918f,samsung,SM-A326U1,
48ed424aa0ac8cae,samsung,SM-A326U1,
df4fa8ff457e6f43,samsung,SM-A326U1,verizon 
48f94cb1c7c08046,samsung,SM-A326U1,verizon 
352a2485846d9ee7,samsung,SM-A326U1,verizon 
9eadf081ffbccc61,Ulefone,Armor X8,metro by t-mobile
dd192fed797db464,Ulefone,Armor X8,metro by t-mobile
2101ec98b73354a2,Ulefone,Armor X8,t-mobile
7510d808ce750ad8,Ulefone,Armor X8,
7ffc578fd201ed49,Ulefone,Armor X8,mint
df0b986e6589ceb9,samsung,SM-A326U1,
06cfd1833cfe7023,samsung,SM-A326U1,at&t
b56a9d436b35b52f,samsung,SM-A326U1,at&t
a55cba7359a0477d,samsung,SM-A326U1,
47e19c16e69bcc67,samsung,SM-A326U1,
4043cd08ae87e78a,samsung,SM-A326U1,at&t
9ddf461b28befa0f,samsung,SM-A326U1,cricket
80621b4e67f39f5c,samsung,SM-A326U1,verizon 
e4a0274329ce90b2,BLU,G50 Plus,t-mobile
2fae274951e9637e,BLU,G50 Plus,
27ed89b815a4fb0f,BLU,G50 Plus,mint
07c61f3fd1926dfd,BLU,G50 Plus,
dce5d7916e6c6375,BLU,G50 Plus,mint
7d340d807668115c,BLU,G50 Plus,mint
18491f751d6f493a,BLU,G50 Plus,t-mobile
28a7a42d08ac4b7d,BLU,G50 Plus,mint
d9109e7cdab11934,BLU,G50 Plus,mint
5177ed8c3f4b6b67,BLU,G50 Plus,at&t
fcc920823b807848,BLU,G50 Plus,mint
78e08da84ce93331,BLU,G50 Plus,mint
643b744fc0f0a9c4,BLU,G50 Plus,t-mobile
641a1b691bbaa051,BLU,G50 Plus,mint
4a5e706e99a12c5b,BLU,G50 Plus,mint
35051745c55dadc9,BLU,G50 Plus,
9eb256272fdaa69e,BLU,G50 Plus,
b8bfcfd13b2cb22f,BLU,G50 Plus,t-mobile
8bba77d4ecbd84b2,BLU,G50 Plus,
d4856b3862fdfa55,BLU,G50 Plus,
4a049c568902f990,BLU,G50 Plus,mint
d00fc56ffdbfc602,BLU,G50 Plus,mint
afa6a4624a8d4002,samsung,SM-A326U1,
372375a80bffdd37,samsung,SM-A326U1,
9cea2bafbf0f0bd3,samsung,SM-A326U1,
32386972a4d10138,samsung,SM-A326U1,
e9d72ec24ce0efb1,samsung,SM-A326U1,
4c0022910891fab3,samsung,SM-A326U1,
d264c4b8fb0aa8ce,samsung,SM-A326U1,
6d5f2ff5868e7ae4,samsung,SM-A326U1,
6f5662f7b24123a5,samsung,SM-A326U1,
4ccbf2e6126b6bd2,samsung,SM-A326U1,
3dcfd70e676b2119,samsung,SM-A326U1,verizon 
ce3493fd77ad24bc,samsung,SM-A326U1,
50fb5248401de2f8,samsung,SM-A326U1,t-mobile
342cd4b75a747478,samsung,SM-A326U1,mint
361cd0999aa37153,samsung,SM-A326U1,verizon 
5a0f354ed0b62d08,samsung,SM-A326U1,
0c7f20924f564492,samsung,SM-A326U1,mint
63fbd661621ac932,samsung,SM-A326U1,at&t
68a3342fc871cd42,samsung,SM-A326U1,
944ff282af547d92,samsung,SM-A326U1,
ede354e33300375c,samsung,SM-A326U1,t-mobile
723bef3058764210,samsung,SM-A326U1,at&t
d994dbce6bfbc79d,samsung,SM-A326U1,
29ac85044948d722,samsung,SM-A326U1,
e2c24d137206201f,samsung,SM-A326U1,at&t
5939bdadd7291198,samsung,SM-A326U1,
8ec83179e87fd56d,samsung,SM-A326U1,verizon 
74de6a9407ae7688,samsung,SM-A326U1,
5d513a0bc4b0a140,samsung,SM-A326U1,emergency calls only
316d9d70ccb527d6,samsung,SM-A326U1,mint
2ddbd1b6c384fed1,samsung,SM-A326U1,gci
26a1755c2d49f0c9,samsung,SM-A326U1,
98e5c4d002fc3790,samsung,SM-A326U1,verizon 
60e9acc05178ca51,samsung,SM-A326U1,verizon 
c04421aa6e856b8e,samsung,SM-A326U1,verizon 
bc25eca63144d037,samsung,SM-A326U1,verizon 
0ccb2997e8a1c662,samsung,SM-A326U1,
670272707f6de2b5,samsung,SM-A326U1,verizon 
f0c3f24bc2fe8a92,samsung,SM-A326U1,verizon 
1ef718e48a910a86,samsung,SM-A326U1,verizon 
70b5384c3d0b8a01,samsung,SM-A326U1,t-mobile
597aa668e61252ea,samsung,SM-A326U1,
db180245c9832c54,samsung,SM-A326U1,verizon 
13261956e26e0b4a,samsung,SM-A326U1,
512af84d52951876,samsung,SM-A326U1,
e5494f95cece77c1,samsung,SM-A326U1,
dabf63b62d33ba75,samsung,SM-A326U1,
8176a981ad55f239,samsung,SM-A326U1,verizon 
68c7cb383dccad5a,samsung,SM-A326U1,
c5d5a94b541393af,samsung,SM-A326U1,verizon 
984fe5e70f83a40e,samsung,SM-A326U1,
115dcd6abcf5934e,samsung,SM-A326U1,t-mobile
6b81cf148e82d09b,samsung,SM-A326U1,
7c597ef4d56ea410,samsung,SM-A326U1,
4338c725d31c5d77,samsung,SM-A326U1,emergency calls only
a9cf1a89d3bb0db8,samsung,SM-A326U1,
230173c20a8c52bd,samsung,SM-A326U1,mint
bde13d2b6f986a2b,samsung,SM-A326U1,verizon 
10c05caaadf1198a,samsung,SM-A326U1,
32d3a83a5b658c3d,samsung,SM-A326U1,verizon 
acbb568989e25283,samsung,SM-A326U1,mint
978a82d9bf4b6d3b,samsung,SM-A326U1,
dbd998a419b649f2,samsung,SM-A326U1,verizon 
a26b8d60f93f7b7c,samsung,SM-A326U1,t-mobile
5329cc428b60ee59,samsung,SM-A326U1,
988a5aa8ff8bff05,samsung,SM-A326U1,verizon 
