id,connected_account_id,payment_method_types,amount,amount_capturable,amount_received,application,application_fee_amount,canceled_at,cancellation_reason,capture_method,confirmation_method,created,currency,description,last_payment_error_type,last_payment_error_code,last_payment_error_decline_code,last_payment_error_doc_url,last_payment_error_message,last_payment_error_param,last_payment_error_source_id,last_payment_error_charge_id,livemode,metadata,on_behalf_of,receipt_email,statement_descriptor,status,transfer_data_destination,transfer_group,payment_method_id,customer_id,source_id,_fivetran_synced
pi_3OG4nbFCPJnn9IgI0Bjbq0Y8,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2023-11-24 19:12:23+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1O8oJ4FCPJnn9IgIrQYHTLTV,cus_OwhitnA0CkajZo,,2024-08-14 09:45:42.011000+00:00
pi_3OG4qOFCPJnn9IgI1FV60sdS,,"[""card"",""cashapp""]",6525,0,6525,,,,,automatic,automatic,2023-11-24 19:15:16+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OG4qMFCPJnn9IgIN0248cgz,cus_P4DGKzO3J1IrPs,,2024-08-14 09:45:42.011000+00:00
pi_3OG4r0FCPJnn9IgI1gewAuJF,,"[""card"",""cashapp""]",6693,0,6693,,,,,automatic,automatic,2023-11-24 19:15:54+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OG4qxFCPJnn9IgIjfIkfy6M,cus_P4DHMqVT6AOGzU,,2024-08-14 09:45:42.011000+00:00
pi_3OG4tgFCPJnn9IgI1Uh2Exou,,"[""card"",""cashapp""]",17695,0,17695,,,,,automatic,automatic,2023-11-24 19:18:40+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OG4teFCPJnn9IgIGxCmKgZi,cus_P4DKzZrV3iw6XO,,2024-08-14 09:45:42.011000+00:00
pi_3OG4z8FCPJnn9IgI0qfgPF9U,,"[""card""]",51203,0,51203,,,,,automatic,automatic,2023-11-24 19:24:18+00:00,usd,,,,,,,,,,True,{},,,,succeeded,,,pm_1OG4z7FCPJnn9IgIK5V9bUiX,cus_P4DPg2om6VSUm9,,2024-08-14 09:45:42.011000+00:00
pi_3OG502FCPJnn9IgI1mH2KX8M,,"[""card"",""cashapp""]",26892,0,26892,,,,,automatic,automatic,2023-11-24 19:25:14+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OG500FCPJnn9IgI2RkOzh7D,cus_P4DQddAqgmyg3i,,2024-08-14 09:45:42.011000+00:00
pi_3OG53NFCPJnn9IgI1DolSL3I,,"[""card"",""cashapp""]",21200,0,21200,,,,,automatic,automatic,2023-11-24 19:28:41+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OG53LFCPJnn9IgI3yRwD03l,cus_P4DUrKOBCClX1G,,2024-08-14 09:45:42.011000+00:00
pi_3OG54ZFCPJnn9IgI148eNvwv,,"[""card"",""cashapp""]",19270,0,19270,,,,,automatic,automatic,2023-11-24 19:29:55+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OG54XFCPJnn9IgIAFN3OH6o,cus_Nv0UOBUh3CzM2F,,2024-08-14 09:45:42.011000+00:00
pi_3OG592FCPJnn9IgI1hH835NG,,"[""card"",""cashapp""]",1638,0,1638,,,,,automatic,automatic,2023-11-24 19:34:32+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1JgvxKFCPJnn9IgIVvy6uwTJ,cus_KLdDXHobzflehK,,2024-08-14 09:45:42.011000+00:00
pi_3OG5GuFCPJnn9IgI0YhTcWh4,,"[""card"",""cashapp""]",17592,0,17592,,,,,automatic,automatic,2023-11-24 19:42:40+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1M0UogFCPJnn9IgIa10bWxxk,cus_Mjymr6sS1gFcY5,,2024-08-14 09:45:42.011000+00:00
pi_3OG5JZFCPJnn9IgI1la0lM20,,"[""card"",""cashapp""]",2095,0,2095,,,,,automatic,automatic,2023-11-24 19:45:25+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,src_1NCmIQFCPJnn9IgIvQWp4Xfr,cus_Ku6AZCOjHAQGFY,,2024-08-14 09:45:42.011000+00:00
pi_3OG5NOFCPJnn9IgI0GqDwOUg,,"[""card"",""cashapp""]",18764,0,18764,,,,,automatic,automatic,2023-11-24 19:49:22+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OG5NMFCPJnn9IgITqnQArvq,cus_P4DpbowacapObu,,2024-08-14 09:45:42.011000+00:00
pi_3OG5SjFCPJnn9IgI0Qb9t593,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-24 19:54:53+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NQEKyFCPJnn9IgIGfPZhfbt,cus_OCdcJC4jnLZWlX,,2024-08-14 09:45:42.011000+00:00
pi_3OG5TnFCPJnn9IgI09DviJsP,,"[""card"",""cashapp""]",19261,0,19261,,,,,automatic,automatic,2023-11-24 19:55:59+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OG5TlFCPJnn9IgIlUZmBm3K,cus_P4DvJEEf4Q4Tnl,,2024-08-14 09:45:42.011000+00:00
pi_3OG5cxFCPJnn9IgI017aCogs,,"[""card""]",53117,0,53117,,,,,automatic,automatic,2023-11-24 20:05:27+00:00,usd,,,,,,,,,,True,{},,,,succeeded,,,pm_1OG5cxFCPJnn9IgItq29mJ0a,cus_P4E5YevcKWDccp,,2024-08-14 09:45:42.011000+00:00
pi_3OG5eFFCPJnn9IgI1ivORiu6,,"[""card"",""cashapp""]",17636,0,17636,,,,,automatic,automatic,2023-11-24 20:06:47+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OG5eDFCPJnn9IgIeylQLW53,cus_P4E6gOKrptFnld,,2024-08-14 09:45:42.011000+00:00
pi_3OG5mfFCPJnn9IgI1o99ynDX,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-24 20:15:29+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NbTRiFCPJnn9IgI7tZXkIZs,cus_OOFxHLJUe4WNch,,2024-08-14 09:45:42.011000+00:00
pi_3OG5noFCPJnn9IgI0LTPxzBr,,"[""card"",""cashapp""]",6571,0,6571,,,,,automatic,automatic,2023-11-24 20:16:40+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OG5nmFCPJnn9IgIMDYIyQtD,cus_P4EGfoMCw86k1d,,2024-08-14 09:45:42.011000+00:00
pi_3OG62UFCPJnn9IgI0wnataSE,,"[""card"",""cashapp""]",1593,0,0,,,2023-11-24 20:34:57+00:00,void_invoice,automatic,automatic,2023-11-24 20:31:50+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,canceled,,,,cus_P1aG5HmJfFNg8c,,2024-08-14 09:45:42.010000+00:00
pi_3OG62mFCPJnn9IgI1W6c9Iw6,,"[""card"",""cashapp""]",34980,0,34980,,,,,automatic,automatic,2023-11-24 20:32:08+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OG62kFCPJnn9IgI2J5Hy9R7,cus_P4EViUKlELpF1R,,2024-08-14 09:45:42.010000+00:00
pi_3OG67CFCPJnn9IgI1TVsPopt,,"[""card"",""cashapp""]",1645,0,1645,,,,,automatic,automatic,2023-11-24 20:36:42+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NQEzsFCPJnn9IgIf62uBRw9,cus_OCeIoZG8j5Fosi,,2024-08-14 09:45:42.010000+00:00
pi_3OG6hOFCPJnn9IgI0GaKnyqG,,"[""card"",""cashapp""]",2154,0,2154,,,,,automatic,automatic,2023-11-24 21:14:06+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NbUM4FCPJnn9IgIQNiJ1301,cus_OOGtgvxLBE8bZ0,,2024-08-14 09:45:37.152000+00:00
pi_3OG6jaFCPJnn9IgI0ExhJoi4,,"[""card"",""cashapp""]",17968,0,17968,,,,,automatic,automatic,2023-11-24 21:16:22+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OG6jYFCPJnn9IgIwR2pA6qe,cus_P4FEeYFlzThv0T,,2024-08-14 09:45:37.152000+00:00
pi_3OG7COFCPJnn9IgI04PVYDPv,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-24 21:46:08+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,src_1NzRxIFCPJnn9IgIHzFL33ZM,cus_NPy21BtjEAizqO,,2024-08-14 09:45:37.152000+00:00
pi_3OG7DdFCPJnn9IgI0tJkYuBz,,"[""card"",""cashapp""]",1557,0,1557,,,,,automatic,automatic,2023-11-24 21:47:25+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1Lm60sFCPJnn9IgIXjm3kl6j,cus_Lzw1Eq7IZFsuOA,,2024-08-14 09:45:37.152000+00:00
pi_3OG7SYFCPJnn9IgI16w25Fpy,,"[""card"",""cashapp""]",6540,0,6540,,,,,automatic,automatic,2023-11-24 22:02:50+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OG7SVFCPJnn9IgInZ7tjCGY,cus_P4FyqOugJxMxjU,,2024-08-14 09:45:37.152000+00:00
pi_3OG7TJFCPJnn9IgI0AsLsKUQ,,"[""card""]",2653,0,2653,,,,,automatic,automatic,2023-11-24 22:03:37+00:00,usd,,,,,,,,,,True,{},,,,succeeded,,,pm_1OG7KWFCPJnn9IgIJesWwDms,cus_P4FqRw1py8M3TL,,2024-08-14 09:45:37.152000+00:00
pi_3OG7hGFCPJnn9IgI101qTm2S,,"[""card"",""cashapp""]",21550,0,21550,,,,,automatic,automatic,2023-11-24 22:18:02+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OG7hEFCPJnn9IgIhVgit3dq,cus_P4GD7XtZjzMf3T,,2024-08-14 09:45:37.152000+00:00
pi_3OG7vEFCPJnn9IgI115E7KU0,,"[""card"",""cashapp""]",94446,0,94446,,,,,automatic,automatic,2023-11-24 22:32:28+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OG7vDFCPJnn9IgIxOWD7FAG,cus_P4GStJyxYJeFhz,,2024-08-14 09:45:37.152000+00:00
pi_3OG7wuFCPJnn9IgI0w2NSEA6,,"[""card""]",51833,0,51833,,,,,automatic,automatic,2023-11-24 22:34:12+00:00,usd,,,,,,,,,,True,{},,,,succeeded,,,pm_1OG7wtFCPJnn9IgIuOxatZ8b,cus_P4GTJOXMYAg4Ij,,2024-08-14 09:45:37.152000+00:00
pi_3OG85XFCPJnn9IgI1ed1J20I,,"[""card"",""cashapp""]",17968,0,17968,,,,,automatic,automatic,2023-11-24 22:43:07+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OG85VFCPJnn9IgINT2lfNEc,cus_P4GcgEe0nxPC0j,,2024-08-14 09:45:37.152000+00:00
pi_3OG8I9FCPJnn9IgI1lpZipvY,,"[""card"",""cashapp""]",1604,0,1604,,,,,automatic,automatic,2023-11-24 22:56:09+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NixKRFCPJnn9IgIMzSWaoUk,cus_LGFaZDR9khsOgu,,2024-08-14 09:45:37.152000+00:00
pi_3OG8kMFCPJnn9IgI0AvjzNlA,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2023-11-24 23:25:18+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,,cus_KLgvX0urRaWg87,card_1KiWIPFCPJnn9IgIyjyJ02eH,2024-08-14 09:45:37.152000+00:00
pi_3OG97LFCPJnn9IgI0N7U4OaJ,,"[""card"",""cashapp""]",6511,0,6511,,,,,automatic,automatic,2023-11-24 23:49:03+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OG93ZFCPJnn9IgIE5Q0lR7N,cus_P4Hcu7ca123zWn,,2024-08-14 09:45:37.152000+00:00
pi_3OG99CFCPJnn9IgI1flmxpC3,,"[""card"",""cashapp""]",1637,0,1637,,,,,automatic,automatic,2023-11-24 23:50:58+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1O5GaWFCPJnn9IgIktrQGbmG,cus_OhPxiXwSjDU8VC,,2024-08-14 09:45:37.152000+00:00
pi_3OG9OOFCPJnn9IgI1MBYPtrn,,"[""card""]",34492,0,34492,,,,,automatic,automatic,2023-11-25 00:06:40+00:00,usd,,,,,,,,,,True,{},,,,succeeded,,,pm_1OG9ONFCPJnn9IgI515wxmHo,cus_P4HyAEiF05PfGr,,2024-08-14 09:45:31.587000+00:00
pi_3OG9OPFCPJnn9IgI1nHZ8a6Z,,"[""card"",""cashapp""]",1998,0,1998,,,,,automatic,automatic,2023-11-25 00:06:41+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LHyK7FCPJnn9IgIu6ePrwHu,cus_LzyG7fDhOXUNsM,,2024-08-14 09:45:31.586000+00:00
pi_3OG9TNFCPJnn9IgI1CbKmpY3,,"[""card"",""cashapp""]",499,0,499,,,,,automatic,automatic,2023-11-25 00:11:49+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NimdzFCPJnn9IgIXuW05ZRO,cus_OOFXLKOzS8NuNs,,2024-08-14 09:45:31.586000+00:00
pi_3OG9V5FCPJnn9IgI1zzO0Tim,,"[""card""]",45474,0,45474,,,,,automatic,automatic,2023-11-25 00:13:35+00:00,usd,,,,,,,,,,True,{},,,,succeeded,,,pm_1OG9V4FCPJnn9IgIsUfvuyRZ,cus_P4I5BadwkaoFiE,,2024-08-14 09:45:31.586000+00:00
pi_3OG9eKFCPJnn9IgI0tln4TNo,,"[""card"",""cashapp""]",1645,0,1645,,,,,automatic,automatic,2023-11-25 00:23:08+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1L76I6FCPJnn9IgIabRcWfcg,cus_LojlpNCn9Z1v4g,,2024-08-14 09:45:31.586000+00:00
pi_3OG9k9FCPJnn9IgI0ZSD1Bl5,,"[""card"",""cashapp""]",1999,0,1999,,,,,automatic,automatic,2023-11-25 00:29:09+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LeSD2FCPJnn9IgIG8qS2yPI,cus_MNCcZnJ486V2Z0,,2024-08-14 09:45:31.586000+00:00
pi_3OG9kHFCPJnn9IgI0X8zs865,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-25 00:29:17+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1N4aRDFCPJnn9IgIDFiBaAQd,cus_Mk3PLREqunvk2K,,2024-08-14 09:45:31.586000+00:00
pi_3OGA11FCPJnn9IgI0TaYxdpA,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-25 00:46:35+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,,cus_L5mzY5yUmhO72n,src_1L0nHdFCPJnn9IgI59JfePB2,2024-08-14 09:45:31.586000+00:00
pi_3OGAOrFCPJnn9IgI117C8Nuj,,"[""card"",""cashapp""]",17489,0,17489,,,,,automatic,automatic,2023-11-25 01:11:13+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1M0Zw7FCPJnn9IgIazdKIJUD,cus_Mk44AhiUTcIeme,,2024-08-14 09:45:31.586000+00:00
pi_3OGAciFCPJnn9IgI1eGCDsS9,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-25 01:25:32+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LpLOUFCPJnn9IgIF7Cuu3ik,cus_MYSJBVsyHwRdEy,,2024-08-14 09:45:31.586000+00:00
pi_3OGB0mFCPJnn9IgI0GCW2eB1,,"[""card"",""cashapp""]",1499,0,0,,,2023-11-25 01:51:50+00:00,void_invoice,automatic,automatic,2023-11-25 01:50:24+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,canceled,,,pm_1O8uetFCPJnn9IgIyJL0cqDn,cus_OwoHzbrEUNcU1T,,2024-08-14 09:45:31.585000+00:00
pi_3OGB7XFCPJnn9IgI0imzYAf4,,"[""card""]",79288,0,79288,,,,,automatic,automatic,2023-11-25 01:57:23+00:00,usd,,,,,,,,,,True,{},,,,succeeded,,,pm_1OGB7WFCPJnn9IgIXLa6tduP,cus_P4Jl3oJDZWPtWP,,2024-08-14 09:45:31.585000+00:00
pi_3OGB8XFCPJnn9IgI1fLUN92g,,"[""card""]",46010,0,46010,,,,,automatic,automatic,2023-11-25 01:58:25+00:00,usd,,,,,,,,,,True,{},,,,succeeded,,,pm_1OGB8WFCPJnn9IgI0PMuE3np,cus_P4JmPHwWQfe7pO,,2024-08-14 09:45:31.585000+00:00
pi_3OGBDbFCPJnn9IgI0y4cytsh,,"[""card"",""cashapp""]",35310,0,35310,,,,,automatic,automatic,2023-11-25 02:03:39+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGBDZFCPJnn9IgIfIl9aviu,cus_P4JrGd1PZqRo36,,2024-08-14 09:45:31.585000+00:00
pi_3OGBMZFCPJnn9IgI0c49RCAc,,"[""card"",""cashapp""]",1604,0,1604,,,,,automatic,automatic,2023-11-25 02:12:55+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NmnmVFCPJnn9IgIr25lnBmW,cus_OZxh6fdffP3Z28,,2024-08-14 09:45:31.585000+00:00
pi_3OGBMZFCPJnn9IgI1NE92XjQ,,"[""card"",""cashapp""]",1589,0,1589,,,,,automatic,automatic,2023-11-25 02:12:55+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MgR4EFCPJnn9IgIDpklaCTv,cus_JjoUPLm0Vajv2b,,2024-08-14 09:45:31.585000+00:00
pi_3OGBN0FCPJnn9IgI1sha4pNh,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-25 02:13:22+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1Nxg49FCPJnn9IgIEygHhUt6,cus_OlCTC4asEAmV4y,,2024-08-14 09:45:31.585000+00:00
pi_3OGBdEFCPJnn9IgI1Yr0dI5q,,"[""card""]",34372,0,34372,,,,,automatic,automatic,2023-11-25 02:30:08+00:00,usd,,,,,,,,,,True,{},,,,succeeded,,,pm_1OGBdEFCPJnn9IgIzWoyC1Xl,cus_P4KH3DpkZZZe9p,,2024-08-14 09:45:31.585000+00:00
pi_3OGBoNFCPJnn9IgI1sdbX0Hh,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-25 02:41:39+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1Nip0MFCPJnn9IgIoBGJzVHH,cus_OVqg1EkbtCuieI,,2024-08-14 09:45:31.585000+00:00
pi_3OGC1bFCPJnn9IgI0wuvgQsM,,"[""card""]",51588,0,51588,,,,,automatic,automatic,2023-11-25 02:55:19+00:00,usd,,,,,,,,,,True,{},,,,succeeded,,,pm_1OGC1aFCPJnn9IgI1alvNUr0,cus_P4KgyZ0lL3jw3k,,2024-08-14 09:45:31.585000+00:00
pi_3OGCA9FCPJnn9IgI0fUaUr53,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-25 03:04:09+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1L78mvFCPJnn9IgIUYMiul66,cus_LomLOBdbY4naB5,,2024-08-14 09:45:30.897000+00:00
pi_3OGCCrFCPJnn9IgI1UcGhYlB,,"[""card"",""cashapp""]",5456,0,5456,,,,,automatic,automatic,2023-11-25 03:06:57+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGCCjFCPJnn9IgInnCJxKnB,cus_P4KsJN74b1hJGv,,2024-08-14 09:45:30.897000+00:00
pi_3OGCFqFCPJnn9IgI1kXfTsWD,,"[""card"",""cashapp""]",17802,0,17802,,,,,automatic,automatic,2023-11-25 03:10:02+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGCFoFCPJnn9IgIIMKrgitI,cus_P4KvhpRmnepSzT,,2024-08-14 09:45:30.897000+00:00
pi_3OGDDrFCPJnn9IgI1Utf28I6,,"[""card"",""cashapp""]",2130,0,2130,,,,,automatic,automatic,2023-11-25 04:12:03+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1K3B7lFCPJnn9IgI7MGGKa5Y,cus_KicMBwL48V5ZCC,,2024-08-14 09:45:30.897000+00:00
pi_3OGDHjFCPJnn9IgI0Y22ScQe,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-25 04:16:03+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1N4F70FCPJnn9IgIBL4ttq8E,cus_Npuw0NSzMuPoDy,,2024-08-14 09:45:30.897000+00:00
pi_3OGDRHFCPJnn9IgI1VHEMlMa,,"[""card"",""cashapp""]",1645,0,1645,,,,,automatic,automatic,2023-11-25 04:25:55+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LTH95FCPJnn9IgIeUBRChLt,cus_MBeSSYRaV7Ywgo,,2024-08-14 09:45:30.897000+00:00
pi_3OGDWTFCPJnn9IgI10SsZla7,,"[""card"",""cashapp""]",18764,0,18764,,,,,automatic,automatic,2023-11-25 04:31:17+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGDV7FCPJnn9IgIiTGa9Eyf,cus_P4MDuHilggTf2b,,2024-08-14 09:45:30.897000+00:00
pi_3OGDoSFCPJnn9IgI0Ok24TeM,,"[""card""]",43966,0,43966,,,,,automatic,automatic,2023-11-25 04:49:52+00:00,usd,,,,,,,,,,True,{},,,,succeeded,,,pm_1OGDoSFCPJnn9IgIW2bdn2xv,cus_P4MXwtE4Of97gG,,2024-08-14 09:45:30.896000+00:00
pi_3OGDrIFCPJnn9IgI0PV2KTFJ,,"[""card"",""cashapp""]",41339,0,41339,,,,,automatic,automatic,2023-11-25 04:52:48+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGDrGFCPJnn9IgIQCeRHulc,cus_P4MafkmNGr6UOk,,2024-08-14 09:45:30.896000+00:00
pi_3OGDrSFCPJnn9IgI1CvY82VG,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2023-11-25 04:52:58+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,,cus_KLmERn8Iyhmyb9,card_1Kh5K5FCPJnn9IgIHWxcd5DG,2024-08-14 09:45:30.896000+00:00
pi_3OGDzqFCPJnn9IgI1PQALytM,,"[""card"",""cashapp""]",5405,0,5405,,,,,automatic,automatic,2023-11-25 05:01:38+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGDzpFCPJnn9IgIk4dGEbrL,cus_P4MjYmJNqx2EX6,,2024-08-14 09:45:30.896000+00:00
pi_3OGEEwFCPJnn9IgI03k0Y8CT,,"[""card"",""cashapp""]",1999,0,1999,,,,,automatic,automatic,2023-11-25 05:17:14+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1N9ZddFCPJnn9IgI0E0Yykv1,cus_MBfGOUnpOldt9U,,2024-08-14 09:45:30.896000+00:00
pi_3OGEhCFCPJnn9IgI08bqnrUv,,"[""card"",""cashapp""]",1619,0,1619,,,,,automatic,automatic,2023-11-25 05:46:26+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NFVITFCPJnn9IgIKHt39XGT,cus_O1YPpsRN6V8fS8,,2024-08-14 09:45:30.896000+00:00
pi_3OGEjJFCPJnn9IgI1mauhF3s,,"[""card"",""cashapp""]",6670,0,6670,,,,,automatic,automatic,2023-11-25 05:48:37+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGEjHFCPJnn9IgIpzXLllcq,cus_P4NU4P7RG3TkQC,,2024-08-14 09:45:30.896000+00:00
pi_3OGEnNFCPJnn9IgI18HVOk2x,,"[""card""]",44457,0,44457,,,,,automatic,automatic,2023-11-25 05:52:49+00:00,usd,,,,,,,,,,True,{},,,,succeeded,,,pm_1OGEpgFCPJnn9IgI8rssZmd1,cus_P4NYAF5jixWHqX,,2024-08-14 09:45:30.896000+00:00
pi_3OGEnWFCPJnn9IgI1197hoBZ,,"[""card"",""cashapp""]",499,0,499,,,,,automatic,automatic,2023-11-25 05:52:58+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NuCVbFCPJnn9IgIABcBaQtf,cus_Mx6xnhN0NjhG2z,,2024-08-14 09:45:30.896000+00:00
pi_3OGEvjFCPJnn9IgI1JLtT7Ii,,"[""card"",""cashapp""]",19270,0,19270,,,,,automatic,automatic,2023-11-25 06:01:27+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGEvhFCPJnn9IgIrT58hNZU,cus_P4Nhcf9CIMMutg,,2024-08-14 09:45:27.735000+00:00
pi_3OGEvzFCPJnn9IgI07xYaHCC,,"[""card"",""cashapp""]",18300,0,18300,,,,,automatic,automatic,2023-11-25 06:01:43+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGEvyFCPJnn9IgIEzyQHBtH,cus_P4NhA6vq9KSNBd,,2024-08-14 09:45:27.735000+00:00
pi_3OGFASFCPJnn9IgI07xG4uHm,,"[""card"",""cashapp""]",1611,0,1611,,,,,automatic,automatic,2023-11-25 06:16:40+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGFANFCPJnn9IgI2RQhnE7O,cus_P4NTKwdXn0IpOL,,2024-08-14 09:45:27.735000+00:00
pi_3OGFX8FCPJnn9IgI0KMvurSo,,"[""card"",""cashapp""]",2679,0,2679,,,,,automatic,automatic,2023-11-25 06:40:06+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,,cus_L5skG2Z39CZmTl,card_1KtdVcFCPJnn9IgInzJhgYv5,2024-08-14 09:45:27.735000+00:00
pi_3OGFaBFCPJnn9IgI02HWHz5n,,"[""card""]",34133,0,34133,,,,,automatic,automatic,2023-11-25 06:43:15+00:00,usd,,,,,,,,,,True,{},,,,succeeded,,,pm_1OGFaBFCPJnn9IgIigftSymj,cus_P4OM0OVNF8CE2K,,2024-08-14 09:45:27.735000+00:00
pi_3OGFhJFCPJnn9IgI1cAn8Sc7,,"[""card"",""cashapp""]",17598,0,17598,,,,,automatic,automatic,2023-11-25 06:50:37+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGFhHFCPJnn9IgIHuGdFiem,cus_P4OUbqcHdU0hJF,,2024-08-14 09:45:27.735000+00:00
pi_3OGFw6FCPJnn9IgI18GDfmO5,,"[""card"",""cashapp""]",1608,0,0,,,2023-11-26 06:07:43+00:00,void_invoice,automatic,automatic,2023-11-25 07:05:54+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,canceled,,,pm_1OGFo3FCPJnn9IgIkpgz2wTf,cus_P4ObwWp20ZZut0,,2024-08-14 09:45:27.735000+00:00
