calendar_date,children_id,incoming_sms,outgoing_sms,total_sms,incoming_mms,outgoing_mms,total_mms,total_incoming,total_outgoing,total_messages,total_users,total_conversations
2021-02-20,86e0a829-cc43-4bec-a8aa-db0a1bb95415,52,60,112,5,5,10,57,65,122,1,9
2021-02-20,8751c3f6-58d2-4179-95bc-561f4ecb598e,36,49,85,0,0,0,36,49,85,1,5
2021-02-20,8862af38-0d74-4ecc-ae4b-e1811f9bd9a3,1,1,2,0,0,0,1,1,2,1,2
2021-02-20,8a39b1c3-c748-4d76-9931-2c571ec554b5,25,21,46,0,0,0,25,21,46,1,2
2021-02-20,8b8ab31f-b534-4028-8957-4737a8ee8045,1,0,1,0,0,0,1,0,1,1,1
2021-02-20,8cad081d-3103-4966-9036-e341a37b6d1c,1,0,1,1,1,2,2,1,3,1,3
2021-02-20,8e4d26e6-e716-4db5-953d-52fc6e0505c5,16,44,60,0,0,0,16,44,60,1,7
2021-02-20,908a8177-dd15-46f0-b4f0-6bb552e1055a,85,102,187,0,0,0,85,102,187,1,10
2021-02-20,917bc97a-10b8-4546-8d3d-f12ed6404d75,21,19,40,0,0,0,21,19,40,1,4
2021-02-20,947c8061-4643-43dc-bae0-785c7f17f82d,1,2,3,0,0,0,1,2,3,1,3
2021-02-20,9533ed76-96cd-4ab3-8480-099573d2e51a,410,400,810,0,0,0,410,400,810,1,7
2021-02-20,9703e8ff-0efe-4b21-8c16-8fc3519a68de,4,7,11,0,0,0,4,7,11,1,1
2021-02-20,97d0f231-961b-4e78-8c7b-4771a1752dc6,1,0,1,0,0,0,1,0,1,1,1
2021-02-20,99876c48-88c2-4e46-8ea4-4740a5391a2e,19,10,29,0,0,0,19,10,29,1,2
2021-02-20,9a974e77-9b01-4bd0-a840-0ebda8ac1940,9,8,17,0,0,0,9,8,17,1,6
2021-02-20,9b525bd8-f6f5-4785-9283-11839bfcce8a,7,2,9,0,0,0,7,2,9,1,2
2021-02-20,9bc26cde-8e01-4cfc-9b93-8ab0a04893e1,1,0,1,0,0,0,1,0,1,1,1
2021-02-20,9c8a6291-ffdd-46bb-aea3-7d66a17e6f44,5,9,14,0,0,0,5,9,14,1,2
2021-02-20,9cc9a52d-65c2-4dab-8fa7-e6f1bc4c84a9,1,1,2,1,0,1,2,1,3,1,1
2021-02-20,9e1167e5-f998-44b8-a5e3-d53a1a36647e,4,8,12,0,1,1,4,9,13,1,2
2021-02-20,a0698576-9e41-4f35-a10c-1c2a0c14acd1,0,1,1,0,0,0,0,1,1,1,1
2021-02-20,a1b284e8-0626-4eff-999b-86157bef7c24,53,51,104,5,0,5,58,51,109,1,4
2021-02-20,a2746ff5-b4ff-4549-b553-9f1a81fa5a02,9,8,17,0,0,0,9,8,17,1,1
2021-02-20,a37c2f3a-f575-4537-9f0b-6af06d0ee05f,3,1,4,0,0,0,3,1,4,1,2
2021-02-20,a4c8f817-9d73-495b-be68-974b55e09b92,1,0,1,2,0,2,3,0,3,1,1
2021-02-20,a56f8786-e545-45b9-a670-80c3cc7cfd9d,1,4,5,0,0,0,1,4,5,1,2
2021-02-20,a694336c-2a7e-4894-a8d6-3df4c115d5c1,6,5,11,0,1,1,6,6,12,1,1
2021-02-20,a72f5429-ae9c-4034-91a8-7bd3ba3c6252,1,0,1,0,0,0,1,0,1,1,1
2021-02-20,a8d8890b-9b70-4ed8-b4b2-f6f156daf497,547,454,1001,0,0,0,547,454,1001,1,16
2021-02-20,a9259eb9-46fa-40ff-a13f-4cf9f89ae5a9,13,22,35,0,6,6,13,28,41,1,6
2021-02-20,aa02093c-0e6f-40ac-985e-db6b6cb5b69a,48,47,95,4,0,4,52,47,99,1,7
2021-02-20,aaa28443-7bbb-4829-a220-488f0100fe68,1,0,1,0,0,0,1,0,1,1,1
2021-02-20,abf8a74b-2289-4b7e-b87f-310ab2e17e26,4,9,13,0,0,0,4,9,13,1,3
2021-02-20,ad87b3a4-1145-4381-87fc-d022654c7e16,3,5,8,2,0,2,5,5,10,1,2
2021-02-20,ae6ed0ba-048f-4390-87f7-ec560bd911d3,71,79,150,14,0,14,85,79,164,1,4
2021-02-20,afa17c92-5438-439f-b35b-907da41ab616,12,15,27,3,1,4,15,16,31,1,3
2021-02-20,b1315c14-c28a-410d-b9e9-650045f2f76e,6,13,19,0,0,0,6,13,19,1,3
2021-02-20,b2564f8d-0937-4c7c-80c8-4f8950f51b94,14,21,35,2,0,2,16,21,37,1,4
2021-02-20,b3a1a95b-d001-45e9-9837-598a0b559c92,30,60,90,0,0,0,30,60,90,1,8
2021-02-20,b56ba781-507c-4908-bf4e-8759e5659d6e,2,0,2,0,0,0,2,0,2,1,2
2021-02-20,b77f9de3-cfce-41cf-a1bd-40c84719a03a,61,71,132,1,1,2,62,72,134,1,11
2021-02-20,b7eafc2a-4a17-4f11-a10b-ac5f6ded35fd,10,29,39,0,0,0,10,29,39,1,4
2021-02-20,b97b7bd7-3b16-4fc7-beb6-1fea8acc2431,6,1,7,0,0,0,6,1,7,1,2
2021-02-20,ba24c035-a3d8-431b-bfde-a960960a4fa7,9,9,18,0,0,0,9,9,18,1,1
2021-02-20,baeb3f50-2580-422b-9fc9-ec4105d5a3f3,4,4,8,0,0,0,4,4,8,1,2
2021-02-20,bc774b0f-8324-4740-ac8a-6d04ee8cbedb,6,7,13,0,1,1,6,8,14,1,1
2021-02-20,bd296892-7ebb-4d61-954c-824b65ed1e63,3,0,3,0,0,0,3,0,3,1,2
2021-02-20,bf00f645-76c5-4c2c-8164-03ee1d283a77,6,6,12,0,0,0,6,6,12,1,3
2021-02-20,c0c2d1d4-7990-41a2-8cf1-cf72cf0f6429,0,0,0,1,0,1,1,0,1,1,1
2021-02-20,c1d15afc-55ab-4e88-bd24-06646587e098,3,5,8,3,1,4,6,6,12,1,5
2021-02-20,c333fe99-3752-43ee-95ff-c8ceaeac74cf,3,2,5,0,0,0,3,2,5,1,2
2021-02-20,c439ee4c-04ac-407e-a501-08c45d246716,3,2,5,0,0,0,3,2,5,1,2
2021-02-20,c5dcc7c6-c18b-481e-8322-8ab3e72ad053,27,30,57,0,0,0,27,30,57,1,6
2021-02-20,c6c22615-09e1-48ef-95f5-b2d0ddc7d648,3,5,8,0,0,0,3,5,8,1,3
2021-02-20,c7ffe6a3-b654-4e6f-b6d9-f66febb9057a,2,4,6,8,0,8,10,4,14,1,2
2021-02-20,c911b511-21cd-490e-888d-bd71ee15eb19,4,6,10,0,0,0,4,6,10,1,4
2021-02-20,c9aff0ea-68d2-45fb-acbb-e60c4c64fab2,7,10,17,0,0,0,7,10,17,1,2
2021-02-20,cace9c01-e62c-44ba-919a-80ade5678cef,1,2,3,0,0,0,1,2,3,1,1
2021-02-20,cbf7238a-67fd-40ba-ba37-33a7d1586f94,0,1,1,0,0,0,0,1,1,1,1
2021-02-20,cd099102-5894-46de-8343-92e56a35ea0f,1,0,1,0,0,0,1,0,1,1,1
2021-02-20,ce19334e-98d8-4e2d-bcb3-a225a5fc35e9,5,15,20,0,0,0,5,15,20,1,2
2021-02-20,cf65ec13-c098-49a4-aeef-3e7e69b8f0e3,2,0,2,0,0,0,2,0,2,1,1
2021-02-20,d12ec58e-6ba7-4ecd-aeff-f62f1a7ea338,5,7,12,0,0,0,5,7,12,1,1
2021-02-20,d1df3e80-24cb-4398-b9fd-c22dd60b9cfc,4,3,7,0,0,0,4,3,7,1,1
2021-02-20,d2e60e65-59c5-49da-bd24-dd22312747dc,59,77,136,0,0,0,59,77,136,1,10
2021-02-20,d4ab58f4-2771-4362-b58c-047e7217a1d4,7,3,10,3,0,3,10,3,13,1,2
2021-02-20,d591a3e0-4ba9-4f88-9f20-ffda1fcabf16,2,1,3,0,0,0,2,1,3,1,3
2021-02-20,d702c83a-2c85-4f38-bb86-33cf858ab85e,14,12,26,1,1,2,15,13,28,1,5
2021-02-20,d8d70aef-5a75-467c-a47c-cea9df6bcc22,24,28,52,0,0,0,24,28,52,1,5
2021-02-20,d97ea465-9031-46cd-8bc4-707435096bc6,2,3,5,0,0,0,2,3,5,1,2
2021-02-20,dba0d55a-ceb7-4d98-a2b2-38773c28ccca,2,0,2,0,0,0,2,0,2,1,1
2021-02-20,dc34f83d-a722-4238-93c3-04360bdb880d,38,41,79,0,2,2,38,43,81,1,3
2021-02-20,ddabf7d0-8556-4cc4-8e66-105da0ea5eac,1,0,1,0,0,0,1,0,1,1,1
2021-02-20,df782f04-d097-4bc5-ad69-5a5d97046f5d,1,2,3,0,0,0,1,2,3,1,2
2021-02-20,e032defa-f4ef-4663-9755-3f4951f5ffb2,7,10,17,0,0,0,7,10,17,1,3
2021-02-20,e1845b28-d3c7-4487-bf5d-5f1bc4f04adc,114,189,303,5,1,6,119,190,309,1,5
2021-02-20,e1f7ffc1-b913-434e-885d-95d0c4937df8,27,35,62,0,0,0,27,35,62,1,3
2021-02-20,e2ff496f-dfb1-4111-8d23-5ef9751a67da,1,0,1,0,0,0,1,0,1,1,1
2021-02-20,e3fc4eed-aa26-4ab7-af57-f94dbd0b6699,2,1,3,0,0,0,2,1,3,1,2
2021-02-20,e4532394-e781-44ed-99c0-90dc861bea6d,13,10,23,0,0,0,13,10,23,1,3
2021-02-20,e53385a8-c67b-4ce4-a153-fffbcfb7648d,7,0,7,0,0,0,7,0,7,1,4
2021-02-20,e6611270-28d3-444d-81a6-1d3872541d06,1,0,1,0,0,0,1,0,1,1,1
2021-02-20,e70a64af-b54d-488e-8542-9d64361b511f,5,7,12,0,0,0,5,7,12,1,5
2021-02-20,e7d8b7cc-d42a-4e1e-950b-4f82d751666d,5,1,6,0,0,0,5,1,6,1,4
2021-02-20,e88e5f7b-cefe-4493-b5c5-3583960d4348,7,9,16,0,0,0,7,9,16,1,1
2021-02-20,e968a0b5-e352-4519-9eaa-d4bba3643232,6,6,12,0,0,0,6,6,12,1,2
2021-02-20,eb454844-b903-4965-8a89-300f6615ea7d,0,6,6,0,0,0,0,6,6,1,1
2021-02-20,ee3e8a4a-265b-47fa-b2d8-35f6f950bd59,4,4,8,1,1,2,5,5,10,1,2
2021-02-20,ef21ce4f-5fea-4f5c-bbc0-863ad96fda44,18,15,33,1,1,2,19,16,35,1,2
2021-02-20,f0532b96-7f9f-465a-962c-07cb07d1e6e5,11,7,18,0,0,0,11,7,18,1,3
2021-02-20,f100d220-dc80-4d34-a673-c1f39f58592f,6,5,11,0,0,0,6,5,11,1,2
2021-02-20,f31a2826-8508-48c5-ad69-93828d68edd3,1,0,1,7,0,7,8,0,8,1,3
2021-02-20,f5037c51-77e3-41bb-931d-6c9eec448ea6,3,3,6,6,0,6,9,3,12,1,2
2021-02-20,f7ab20d6-4fcc-40f5-b92b-691728158bb1,66,84,150,2,1,3,68,85,153,1,2
2021-02-20,f865f531-4489-4489-b2d3-a32984c6e749,1,1,2,0,0,0,1,1,2,1,1
2021-02-20,f96729e4-7c63-43c1-9c3b-a941244fbc68,1,3,4,0,0,0,1,3,4,1,1
2021-02-20,fa3020ad-896e-4926-ae2d-a691775231f8,16,39,55,0,5,5,16,44,60,1,5
2021-02-20,fc280445-bc92-4499-8037-2e7466271e93,5,0,5,0,0,0,5,0,5,1,2
2021-02-20,fc7e0134-3db4-4559-bfa9-e520abb11271,166,168,334,138,3,141,304,171,475,1,15
2021-02-20,fe39c51e-227f-4b32-b64a-7e70f5fa271f,3,3,6,0,0,0,3,3,6,1,2
2021-02-20,ff8ecc7d-06fc-4f06-896d-ef26e8fa501a,86,123,209,0,0,0,86,123,209,1,7
2020-10-27,098ab430-85bc-46f9-8038-ed3380086401,1,2,3,0,0,0,1,2,3,1,2
2020-10-27,0e0c0647-e3c8-4152-8373-d4eaf9851a8d,3,0,3,0,0,0,3,0,3,1,3
2020-10-27,2153f88f-676f-4ed1-b8ce-5792f45ce279,6,3,9,0,0,0,6,3,9,1,1
2020-10-27,3ad4c6b1-35f3-468c-9404-d90e9ccb9827,8,5,13,0,0,0,8,5,13,1,6
2020-10-27,46d48075-e153-403a-9231-ea39ffe4c97e,2,2,4,0,0,0,2,2,4,1,2
2020-10-27,52efd215-5c3a-414f-8849-3c92a06d823c,8,8,16,0,0,0,8,8,16,1,3
2020-10-27,72e1231b-6e44-4d92-96a7-1dab419fa194,2,0,2,0,0,0,2,0,2,1,2
2020-10-27,8340e090-c4d5-4018-8dec-e4050ca3047b,42,8,50,0,0,0,42,8,50,1,10
2020-10-27,9c6a0e9b-38cd-4e47-a399-bfd7d5df8329,141,43,184,0,0,0,141,43,184,1,5
2020-10-27,c6f64833-1a29-482c-8d95-747eb99ef3ac,11,59,70,0,0,0,11,59,70,1,4
2020-10-27,ce19334e-98d8-4e2d-bcb3-a225a5fc35e9,3,1,4,0,0,0,3,1,4,1,3
2020-10-27,d2799561-362d-4788-bdb9-1f1c2f12384b,0,1,1,0,0,0,0,1,1,1,1
2020-10-27,e0778165-6e60-40a8-974e-f7cb4ca80502,26,24,50,0,0,0,26,24,50,1,5
2020-10-27,f0ae189a-837d-472f-a2a8-b40d2e91879f,22,32,54,0,0,0,22,32,54,1,4
2022-11-08,faf2ea07-aae8-4e26-9133-fb27516b09f8,4,1,5,0,0,0,4,1,5,1,2
2022-11-08,fb113639-8d3b-42dc-ab19-8cc432982293,5,5,10,0,0,0,5,5,10,1,1
2022-11-08,fb2dda95-7cd4-4842-9060-db3cf75b669b,5,11,16,1,1,2,6,12,18,1,5
2022-11-08,fb459e9b-7343-425e-9b2b-7e8872e9374b,2,0,2,36,1,37,38,1,39,1,2
2022-11-08,fb65f57b-af31-4cab-81a4-b18863b8d1c6,27,18,45,2,1,3,29,19,48,1,4
2022-11-08,fb76bf94-8b2f-4b99-81ae-5736e81b156e,5,7,12,0,0,0,5,7,12,1,2
2022-11-08,fb877c63-c608-428b-a4f1-c32800a57ae3,8,8,16,1,0,1,9,8,17,1,2
2022-11-08,fbb32afa-e6a8-4193-957c-75d448957d31,128,124,252,1,4,5,129,128,257,1,7
2022-11-08,fbcd4673-8e15-4234-b537-8f176fcc4935,1,0,1,0,0,0,1,0,1,1,1
2022-11-08,fbf39caf-866f-45ec-9483-89b0e8b9418f,2,4,6,32,3,35,34,7,41,1,3
2022-11-08,fc10961a-3976-4a03-b9ba-468a8c1d371d,5,3,8,0,0,0,5,3,8,1,3
2022-11-08,fc229aaa-8946-4dbd-ba6b-b6eeea21e426,1,1,2,0,0,0,1,1,2,1,1
2022-11-08,fc354cc8-7876-49c5-b3f8-666d53c92fa0,33,19,52,79,9,88,112,28,140,1,7
2022-11-08,fc5147a1-463e-4a47-98b4-a2665ec621a1,1,0,1,0,0,0,1,0,1,1,1
2022-11-08,fc7adce5-8323-4963-9cce-dad9e7c03c34,0,0,0,1,0,1,1,0,1,1,1
2022-11-08,fcacc333-e6c0-4a99-b0cb-364b259ba610,16,21,37,1,0,1,17,21,38,1,5
2022-11-08,fcc1364e-4ce1-454b-a72e-5a00539ca0db,62,40,102,2,3,5,64,43,107,1,6
2022-11-08,fce890a9-0426-4f57-9e81-74ba5da6fc48,66,23,89,0,0,0,66,23,89,1,2
2022-11-08,fcf925b7-cce5-4dda-ad8c-3416d7bc7c5b,0,0,0,1,0,1,1,0,1,1,1
2022-11-08,fd39537f-f8c1-4fea-8294-05bdc8a8c05d,6,2,8,11,0,11,17,2,19,1,2
2022-11-08,fd6a1974-3f10-4318-b023-e7fd14c797c1,2,4,6,8,1,9,10,5,15,1,2
2022-11-08,fd7f09bb-8046-4fba-a14c-965c5129f500,6,4,10,0,0,0,6,4,10,1,3
2022-11-08,fd8d50ea-1292-43a0-8e4c-cb06bcf6211f,0,0,0,3,2,5,3,2,5,1,1
2022-11-08,fd9e33f9-311d-48c3-a04b-5be4113ff480,0,0,0,1,0,1,1,0,1,1,1
2022-11-08,fdd72097-2dc5-4120-baa8-7f2b1233a3d2,143,158,301,8,0,8,151,158,309,1,18
2022-11-08,fdfe31ca-8d08-401e-bb83-c1092784bc06,4,10,14,0,0,0,4,10,14,1,2
2022-11-08,fe1cc542-57b3-492a-a2bf-16dea4c4d045,21,14,35,71,1,72,92,15,107,1,6
2022-11-08,fe231b38-92c4-42c0-9d08-5c8e3c07dc97,58,47,105,101,2,103,159,49,208,1,9
2022-11-08,fe47f515-1881-4937-a5e3-406851411209,1,0,1,3,0,3,4,0,4,1,3
2022-11-08,fe659443-ca06-4c20-8582-acda7bfe58c0,89,74,163,2,2,4,91,76,167,1,13
2022-11-08,fe96ccb5-bebf-4250-99b1-39ddc33b2a60,21,41,62,6,2,8,27,43,70,1,9
2022-11-08,fea8b144-cd6b-4459-b69d-9c85ee46f8a6,20,27,47,13,4,17,33,31,64,1,8
2022-11-08,feb558cf-5d7b-4841-a17b-3f55df51a6b7,38,53,91,14,23,37,52,76,128,1,9
2022-11-08,fed0f137-ff94-4b48-b51b-3c95da03222c,5,4,9,1,0,1,6,4,10,1,3
2022-11-08,fef05cb4-1d8c-4090-bf0e-6a154ef49c94,12,17,29,0,1,1,12,18,30,1,5
2022-11-08,ff2d03b4-ce2f-448a-8425-0703382459b0,1,2,3,0,0,0,1,2,3,1,1
2022-11-08,ff508b3e-e102-445d-b05e-ce97374b40f4,5,1,6,47,26,73,52,27,79,1,5
2022-11-08,ff5f91ad-cbf4-40c3-88d7-e98f498dd6c0,7,9,16,2,0,2,9,9,18,1,1
2022-11-08,ff7670fd-9252-48e1-a692-9a37d9f2ca96,1,0,1,5,0,5,6,0,6,1,2
2022-11-08,ff93c8ef-18ce-41ed-9c36-ba3c692cd0a8,12,19,31,10,10,20,22,29,51,1,4
2022-11-08,ffad215b-540d-4c33-9ad6-76915ad19dcf,2,0,2,0,0,0,2,0,2,1,2
2022-11-08,ffc21a17-fd44-4b38-b6bf-3c3a5bbd7cb0,6,6,12,20,15,35,26,21,47,1,3
2022-11-08,ffd5df4f-11e7-45a1-bac2-68a35a189991,10,10,20,0,0,0,10,10,20,1,2
2022-11-08,ffe1fb15-80ce-45d8-b6d4-45c63b7268f6,65,101,166,32,19,51,97,120,217,1,6
2022-11-08,fffd83cc-71c2-4f35-a3bd-637ff4049f15,1,0,1,0,0,0,1,0,1,1,1
2021-02-07,00677b58-7dc0-48d3-89c8-df531a246cef,15,14,29,0,0,0,15,14,29,1,6
2021-02-07,01132d12-38e5-4a29-8b58-d01b13a2cd56,55,69,124,17,0,17,72,69,141,1,9
2021-02-07,028d232a-4f7a-46ad-973b-9a8c5281365c,16,17,33,0,0,0,16,17,33,1,4
2021-02-07,05084b85-0f22-4bb6-b9c6-7135b6afb78a,12,12,24,0,0,0,12,12,24,1,4
2021-02-07,057d4825-ae4c-48dd-b831-0949c34f19aa,36,49,85,4,2,6,40,51,91,1,5
2021-02-07,0630d1d6-bf56-4ce5-9512-21f5eb997c3a,25,22,47,18,5,23,43,27,70,1,9
2021-02-07,067455bc-6f4d-4ea4-8e34-cb3e478391e4,53,61,114,0,0,0,53,61,114,1,5
2021-02-07,074c7d3c-e1d2-49ee-a394-3e000413d8d6,3,6,9,0,0,0,3,6,9,1,6
2021-02-07,087b7554-0e86-4312-bf25-76d5e99ffa3a,62,52,114,2,0,2,64,52,116,1,1
2021-02-07,09abf9ac-ec1c-4181-9e32-e5c89c0cbac8,0,3,3,0,0,0,0,3,3,1,2
2021-02-07,0a8327e3-9ba9-4817-a674-cd73ee293813,4,5,9,0,0,0,4,5,9,1,2
2021-02-07,0d5a9516-90a2-4ccf-bd42-38452c5d052e,1,0,1,0,0,0,1,0,1,1,1
2021-02-07,0dd1506b-2a06-4e16-b37c-090e096050ac,13,20,33,1,0,1,14,20,34,1,5
2021-02-07,0fc70ba0-be0d-4ed6-b639-8a2f49977d7d,59,52,111,17,6,23,76,58,134,1,4
2021-02-07,12fb3f4e-8f75-456a-af96-3385f6c4f030,21,20,41,0,0,0,21,20,41,1,3
2021-02-07,1389e6bd-f00e-44a2-a148-7c03a01dd200,1,0,1,0,0,0,1,0,1,1,1
2021-02-07,167137d9-6ef5-4499-97e6-907cc86b0485,1,0,1,0,0,0,1,0,1,1,1
2021-02-07,16e96212-66e5-4890-bb8e-824e2b2a7693,6,4,10,1,2,3,7,6,13,1,4
2021-02-07,186a14d5-e0ae-4db7-abf7-274a513cb893,2,1,3,0,0,0,2,1,3,1,3
2021-02-07,198c52f4-98db-459b-b2b6-c765d36c4a40,20,18,38,4,0,4,24,18,42,1,3
2021-02-07,1b2d758e-d49f-49e5-b176-4a60154a2395,19,21,40,0,1,1,19,22,41,1,4
2021-02-07,1d406985-99ff-4fdb-950a-3e59dc35b4f1,0,4,4,0,1,1,0,5,5,1,2
2021-02-07,1eb9298b-64fe-40f2-9e54-e3c9bb3aef07,51,66,117,0,0,0,51,66,117,1,7
2021-02-07,20d03a9e-9d74-4f40-ae7c-befb2fe32cc5,4,0,4,1,0,1,5,0,5,1,2
2021-02-07,215f9a5e-c7c9-491c-93d7-fb2018f8c657,2,1,3,0,0,0,2,1,3,1,3
2021-02-07,22374e72-ab09-42c4-9ff5-8e4999a08dce,9,15,24,1,0,1,10,15,25,1,7
2021-02-07,2364cda7-4fb1-4793-9903-5e2e6509854e,2,5,7,0,0,0,2,5,7,1,1
2021-02-07,257ca876-e228-4c45-ab34-197493cc366a,59,60,119,0,0,0,59,60,119,1,5
2021-02-07,27159d63-5738-4b41-b223-16fc8bb5e63a,1,1,2,0,0,0,1,1,2,1,1
2021-02-07,29fa5611-9233-4fe8-a2c4-a69c760b5ba3,63,72,135,0,0,0,63,72,135,1,3
2021-02-07,2ad9c2d1-56de-4bea-a527-d8b1e2c24c14,2,0,2,0,0,0,2,0,2,1,1
2021-02-07,2b259ad3-d367-4d76-bb66-1e93b3cefffa,22,20,42,0,0,0,22,20,42,1,8
2021-02-07,2cee3650-a617-4a8e-80fd-27a19be3fd67,3,0,3,0,0,0,3,0,3,1,3
2021-02-07,2e7f62c5-8a1b-4b5a-8a02-89708e6448e4,11,17,28,0,0,0,11,17,28,1,2
2021-02-07,2f182fe1-7633-4cf3-b7c4-ea79b002e322,7,0,7,0,0,0,7,0,7,1,2
2021-02-07,30a6caad-d7b6-4271-b8e6-4159b877b522,4,3,7,0,0,0,4,3,7,1,2
2021-02-07,31716318-d0d8-4390-a325-2c7d16daca3d,12,27,39,1,0,1,13,27,40,1,4
2021-02-07,325003bc-d58b-49e5-b13b-9e87b38ba65b,2,0,2,0,0,0,2,0,2,1,2
2021-02-07,333bde00-73c7-40ec-86fc-2a070b6204f3,1,2,3,0,1,1,1,3,4,1,1
2021-02-07,346ab74d-3ec2-4a3c-a594-c16b1d428b7f,22,27,49,4,2,6,26,29,55,1,7
2021-02-07,35b4bc07-1524-41f5-9f3d-e9dbc1c06cce,1,2,3,0,0,0,1,2,3,1,1
2021-02-07,36bc64ad-a68c-4588-8916-7e665aec29dd,3,0,3,0,0,0,3,0,3,1,3
2021-02-07,37f3ca8a-b790-46a2-8588-7844212d3a2b,0,3,3,0,0,0,0,3,3,1,2
2021-02-07,39dc27c5-58d5-4c75-8691-217103ee7fcc,0,1,1,0,0,0,0,1,1,1,1
2021-02-07,3ba2bcb2-345b-4fb9-9d28-1bf203ebd03b,7,6,13,0,0,0,7,6,13,1,5
2021-02-07,3c8f6a1b-5dca-446a-a818-cf799d2eb8ef,8,12,20,0,0,0,8,12,20,1,3
2021-02-07,3d78340e-5b43-4050-b12f-b4c07d3e0d7d,40,59,99,7,0,7,47,59,106,1,12
2022-11-08,0012e448-ebb2-4fd8-a533-08a7e4ac0701,148,125,273,0,1,1,148,126,274,1,8
2022-11-08,00364078-dfef-4ea6-ac29-9d4dbfda527f,41,44,85,6,1,7,47,45,92,1,7
2022-11-08,00677b58-7dc0-48d3-89c8-df531a246cef,65,71,136,2,0,2,67,71,138,1,6
2022-11-08,007f3b07-cdbd-45fa-a99b-a2a949c7003e,12,10,22,0,1,1,12,11,23,1,5
2022-11-08,0099cd66-a2ad-47bf-b6e8-c65785d1fcdc,17,19,36,1,4,5,18,23,41,1,3
2022-11-08,00ac329a-b672-4a24-8e0f-c5a8367302b5,56,78,134,25,2,27,81,80,161,1,4
2022-11-08,00b81252-74d3-4ba2-84a4-42880bb3eef5,2,2,4,12,1,13,14,3,17,1,3
2022-11-08,00d56470-95a4-4b48-aec9-b8ba1fa646ef,5,7,12,1,0,1,6,7,13,1,4
2022-11-08,0100d1ab-491f-42d6-9443-1d5f65b17cf1,3,7,10,0,0,0,3,7,10,1,2
2022-11-08,012ac257-9b4f-4f46-b890-1326a24d362b,21,28,49,9,4,13,30,32,62,1,5
2022-11-08,01466541-1b8b-4392-a0f4-817f644def5c,24,34,58,7,30,37,31,64,95,1,19
2022-11-08,0150327b-706b-4ab4-b677-8e695599d7cf,8,10,18,3,1,4,11,11,22,1,3
2022-11-08,016c950b-dfe7-41c3-98d4-5a748d2a6385,29,35,64,56,73,129,85,108,193,1,9
2022-11-08,017baa7f-7919-4b09-bd85-b6f66c589471,47,58,105,1,0,1,48,58,106,1,5
2022-11-08,018e6caf-01a8-4ba4-ba24-8efb07e9cce6,3,2,5,0,0,0,3,2,5,1,2
2022-11-08,01b7ebc5-69d5-4cfc-93a9-caa2f93fdaa7,46,62,108,16,7,23,62,69,131,1,8
2022-11-08,01c76d71-0109-40f1-bcd1-ed12e33b34da,0,1,1,0,0,0,0,1,1,1,1
2022-11-08,01d59f90-43b4-4812-b4a8-6e2980072a1c,10,13,23,0,2,2,10,15,25,1,2
2022-11-08,01f6529a-5afa-4d65-8fa0-22dbc54fb187,0,5,5,2,1,3,2,6,8,1,2
2022-11-08,020a920b-3779-410b-89f7-bbd880e05da9,17,63,80,1,0,1,18,63,81,1,7
2022-11-08,0212b36f-af90-4082-90df-4bbd458136c7,36,56,92,4,0,4,40,56,96,1,6
2022-11-08,02255a51-6fea-4002-a4ec-48cdfc9b8b36,11,0,11,0,0,0,11,0,11,1,1
2022-11-08,0255cfeb-25a0-47f6-88bc-932c10e75a03,6,6,12,14,17,31,20,23,43,1,5
2022-11-08,0268a6d7-23d0-4752-a13e-d6ca781750d1,18,14,32,40,1,41,58,15,73,1,6
2022-11-08,02975f9c-b252-4054-9e02-47b33d796113,24,31,55,0,1,1,24,32,56,1,3
2022-11-08,02b8e92d-228f-4249-9b3e-fd6c105897db,1,1,2,0,0,0,1,1,2,1,1
2022-11-08,02d386cd-8bf5-4003-8c0c-fb456cfdb961,15,19,34,12,12,24,27,31,58,1,10
2022-11-08,02eb777c-0914-4a02-a298-3849b9c9179a,22,17,39,0,0,0,22,17,39,1,2
2022-11-08,0316b14b-ec58-417d-9d8f-1c7d6da8d313,1,0,1,0,0,0,1,0,1,1,1
2022-11-08,032cebfc-fe63-49c3-af30-9b53cce697ca,15,23,38,0,0,0,15,23,38,1,2
2022-11-08,037df382-ce50-4748-a26a-094a32719886,20,26,46,0,0,0,20,26,46,1,2
2022-11-08,03b85a4c-1995-4c3c-bf32-8b34366b104b,8,5,13,15,4,19,23,9,32,1,5
2022-11-08,03d7574a-a72c-44d6-8a14-ff8ad4e0312e,25,27,52,5,3,8,30,30,60,1,8
2022-11-08,0405f80d-4bd1-4d49-b961-10d4392e69b6,10,8,18,3,0,3,13,8,21,1,4
2022-11-08,0416fbdf-af49-4e95-adfa-db8e737e323c,15,6,21,3,6,9,18,12,30,1,9
2022-11-08,044318d5-21b3-4183-b9a4-9bee1af36918,4,2,6,0,0,0,4,2,6,1,4
2022-11-08,0448bb1c-5a92-4284-ab49-34830d19e507,4,0,4,0,0,0,4,0,4,1,1
2022-11-08,0452a588-8deb-4769-bf24-5f2a68770ea3,14,17,31,3,2,5,17,19,36,1,7
2022-11-08,0474b6b2-cfa6-49d9-80e5-5736cf3bd14b,23,27,50,17,10,27,40,37,77,1,9
2022-11-08,048946db-b3db-4d62-b189-e08275d9844c,1,6,7,0,2,2,1,8,9,1,2
