id,active,caption,created,description,livemode,name,package_dimensions_height,package_dimensions_length,package_dimensions_weight,package_dimensions_width,shippable,statement_descriptor,type,unit_label,updated,url,is_deleted,_fivetran_synced,metadata
prod_Sn2TDbBQzmgNuF,False,,2025-08-01 23:30:02+00:00,,True,State E911 Fee,,,,,,,service,,2025-08-01 23:30:02+00:00,,False,2025-08-02 00:33:33.943000+00:00,{}
prod_SmxfjP9RDDH6BV,False,,2025-08-01 18:31:21+00:00,,True,State 988 Surcharge Fee,,,,,,,service,,2025-08-01 18:31:21+00:00,,False,2025-08-02 00:33:32.422000+00:00,{}
prod_Sn0pZT9GDHxb5K,False,,2025-08-01 21:47:53+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-08-01 21:47:53+00:00,,False,2025-08-02 00:33:35.338000+00:00,{}
prod_Smxf5qAabMga4W,False,,2025-08-01 18:31:22+00:00,,True,State Universal Service Fund,,,,,,,service,,2025-08-01 18:31:22+00:00,,False,2025-08-02 00:33:46.909000+00:00,{}
prod_Smx4QetLt4i5W1,False,,2025-08-01 17:54:54+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-08-01 17:54:54+00:00,,False,2025-08-02 00:33:30.167000+00:00,{}
prod_SmyURxLLFfQP5G,False,,2025-08-01 19:22:51+00:00,,True,State Gross Receipts Tax,,,,,,,service,,2025-08-01 19:22:51+00:00,,False,2025-08-02 00:33:43.838000+00:00,{}
prod_SfWa8LqwfhqDuw,False,,2025-07-12 22:04:33+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-07-12 22:04:33+00:00,,False,2025-08-02 00:33:38.566000+00:00,{}
prod_SmsTAc8t0o5hMZ,False,,2025-08-01 13:09:55+00:00,,True,State E911 Fee,,,,,,,service,,2025-08-01 13:09:55+00:00,,False,2025-08-02 00:33:32.391000+00:00,{}
prod_SmvUt0HqIGp8vf,False,,2025-08-01 16:16:25+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-08-01 16:16:25+00:00,,False,2025-08-02 00:33:33.038000+00:00,{}
prod_SmiqXMZRe13HJ8,False,,2025-08-01 03:12:20+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-08-01 03:12:20+00:00,,False,2025-08-02 00:33:45.436000+00:00,{}
prod_SmxfxDaRfffefp,False,,2025-08-01 18:31:22+00:00,,True,State E911 Fee,,,,,,,service,,2025-08-01 18:31:22+00:00,,False,2025-08-02 00:33:44.934000+00:00,{}
prod_Smtiv81KHEgEVD,False,,2025-08-01 14:26:35+00:00,,True,State 988 Surcharge Fee,,,,,,,service,,2025-08-01 14:26:35+00:00,,False,2025-08-02 00:33:38.963000+00:00,{}
prod_SmiqaV3UW6fLbg,False,,2025-08-01 03:12:20+00:00,,True,State Telecom Relay Service Surcharge,,,,,,,service,,2025-08-01 03:12:20+00:00,,False,2025-08-02 00:33:46.007000+00:00,{}
prod_Sn2TDdFJhhtKbp,False,,2025-08-01 23:30:01+00:00,,True,State And Local Sales Tax,,,,,,,service,,2025-08-01 23:30:01+00:00,,False,2025-08-02 00:33:35.936000+00:00,{}
prod_SmsTLJGY3v3jae,False,,2025-08-01 13:09:55+00:00,,True,State 988 Surcharge Fee,,,,,,,service,,2025-08-01 13:09:55+00:00,,False,2025-08-02 00:33:41.861000+00:00,{}
prod_SmsTQctgA0srFP,False,,2025-08-01 13:09:54+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-08-01 13:09:54+00:00,,False,2025-08-02 00:33:47.959000+00:00,{}
prod_SmgzMGWFkxhgPp,False,,2025-08-01 01:18:07+00:00,,True,Federal Communications Commission Regulatory Fee,,,,,,,service,,2025-08-01 01:18:07+00:00,,False,2025-08-02 00:33:46.665000+00:00,{}
prod_SmiqHqelysujes,False,,2025-08-01 03:12:20+00:00,,True,State And Local Sales Tax,,,,,,,service,,2025-08-01 03:12:20+00:00,,False,2025-08-02 00:33:33.841000+00:00,{}
prod_SmyU8bixYuL4lA,False,,2025-08-01 19:22:50+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-08-01 19:22:50+00:00,,False,2025-08-02 00:33:31.362000+00:00,{}
prod_Smip20c9u03fSf,False,,2025-08-01 03:12:19+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-08-01 03:12:19+00:00,,False,2025-08-02 00:33:42.180000+00:00,{}
prod_Sn1As3In1RLnUQ,False,,2025-08-01 22:09:19+00:00,,True,State And Local Sales Tax,,,,,,,service,,2025-08-01 22:09:19+00:00,,False,2025-08-02 00:33:42.771000+00:00,{}
prod_SebQI1uDKK6G80,False,,2025-07-10 11:00:27+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-07-10 11:00:27+00:00,,False,2025-08-03 00:31:59.746000+00:00,{}
prod_SSPEAAEqKu9h2f,False,,2025-06-07 21:36:50+00:00,,True,State E911 Fee,,,,,,,service,,2025-06-07 21:36:50+00:00,,False,2025-08-03 00:32:39.762000+00:00,{}
prod_SSPEB4WHkceNLM,False,,2025-06-07 21:36:50+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-07 21:36:50+00:00,,False,2025-08-03 00:32:40.939000+00:00,{}
prod_SSPEt6bPDngauE,False,,2025-06-07 21:36:50+00:00,,True,State E911 Fee,,,,,,,service,,2025-06-07 21:36:50+00:00,,False,2025-08-03 00:32:41.364000+00:00,{}
prod_SSPEGolxxS6PVF,False,,2025-06-07 21:36:51+00:00,,True,State E911 Fee,,,,,,,service,,2025-06-07 21:36:51+00:00,,False,2025-08-03 00:32:39.712000+00:00,{}
prod_Sc6IUzRmOg4y0D,False,,2025-07-03 18:43:18+00:00,,True,State E911 Fee,,,,,,,service,,2025-07-03 18:43:18+00:00,,False,2025-08-03 00:32:39.036000+00:00,{}
prod_Sc6IPl6EP2flMC,False,,2025-07-03 18:43:17+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-07-03 18:43:17+00:00,,False,2025-08-03 00:32:41.591000+00:00,{}
prod_ScCYRYZfsWAXmG,False,,2025-07-04 01:10:34+00:00,,True,State Telecom Relay Service Surcharge,,,,,,,service,,2025-07-04 01:10:34+00:00,,False,2025-08-03 00:32:41.817000+00:00,{}
prod_ScCYMSOE58yrwf,False,,2025-07-04 01:10:35+00:00,,True,State 988 Surcharge Fee,,,,,,,service,,2025-07-04 01:10:35+00:00,,False,2025-08-03 00:32:40.187000+00:00,{}
prod_ScaWtnsauAFrPV,False,,2025-07-05 01:56:32+00:00,,True,State E911 Fee,,,,,,,service,,2025-07-05 01:56:32+00:00,,False,2025-08-03 00:32:38.794000+00:00,{}
prod_ScaWNryzJHMlr5,False,,2025-07-05 01:56:32+00:00,,True,State 988 Surcharge Fee,,,,,,,service,,2025-07-05 01:56:32+00:00,,False,2025-08-03 00:32:42.642000+00:00,{}
prod_Sclhhqks4YiwPW,False,,2025-07-05 13:29:44+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-07-05 13:29:44+00:00,,False,2025-08-03 00:32:39.797000+00:00,{}
prod_SclhZMIiPrxP9E,False,,2025-07-05 13:29:44+00:00,,True,State E911 Fee,,,,,,,service,,2025-07-05 13:29:44+00:00,,False,2025-08-03 00:32:39.464000+00:00,{}
prod_SclhwSEUmQEcY9,False,,2025-07-05 13:29:44+00:00,,True,State Universal Service Fund Fee,,,,,,,service,,2025-07-05 13:29:44+00:00,,False,2025-08-03 00:32:40.814000+00:00,{}
prod_ScwfeXxUFfKeY1,False,,2025-07-06 00:49:48+00:00,,True,State Universal Service Fund Fee,,,,,,,service,,2025-07-06 00:49:48+00:00,,False,2025-08-03 00:32:41.339000+00:00,{}
prod_ScwfNgulmF9iPw,False,,2025-07-06 00:49:48+00:00,,True,State And Local Sales Tax,,,,,,,service,,2025-07-06 00:49:48+00:00,,False,2025-08-03 00:32:40.512000+00:00,{}
prod_Scxpj8tprwTGlP,False,,2025-07-06 02:01:30+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-07-06 02:01:30+00:00,,False,2025-08-03 00:32:39.422000+00:00,{}
prod_ScxpuVfvd2uZty,False,,2025-07-06 02:01:31+00:00,,True,Local Communications Services Tax,,,,,,,service,,2025-07-06 02:01:31+00:00,,False,2025-08-03 00:32:42.070000+00:00,{}
prod_SdLD7LF3jLDkPW,False,,2025-07-07 02:11:55+00:00,,True,State E911 Fee,,,,,,,service,,2025-07-07 02:11:55+00:00,,False,2025-08-03 00:32:40.113000+00:00,{}
prod_SdgXRhUzdvnycD,False,,2025-07-08 00:13:51+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-07-08 00:13:51+00:00,,False,2025-08-03 00:32:41.219000+00:00,{}
prod_SftLI8C5ZdBLWM,False,,2025-07-13 21:35:50+00:00,,True,Local E911 Fee,,,,,,,service,,2025-07-13 21:35:50+00:00,,False,2025-08-03 00:32:41.169000+00:00,{}
prod_ShnihzvvHcyH6k,False,,2025-07-18 23:54:21+00:00,,True,State E911 Fee,,,,,,,service,,2025-07-18 23:54:21+00:00,,False,2025-08-03 00:32:42.345000+00:00,{}
prod_ScZodywRge2XHJ,False,,2025-07-05 01:13:09+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-07-05 01:13:09+00:00,,False,2025-08-03 00:32:40.488000+00:00,{}
prod_ScbPRO2f0Gqion,False,,2025-07-05 02:51:21+00:00,,True,State E911 Fee,,,,,,,service,,2025-07-05 02:51:21+00:00,,False,2025-08-03 00:32:41.998000+00:00,{}
prod_ScbPRJ7dywhGQi,False,,2025-07-05 02:51:20+00:00,,True,State And Local Sales Tax,,,,,,,service,,2025-07-05 02:51:21+00:00,,False,2025-08-03 00:32:41.693000+00:00,{}
prod_ScbPoNImZlESI0,False,,2025-07-05 02:51:21+00:00,,True,Local E911 Fee,,,,,,,service,,2025-07-05 02:51:21+00:00,,False,2025-08-03 00:32:41.942000+00:00,{}
prod_SmyhQQGWa8sssm,False,,2025-08-01 19:35:20+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-08-01 19:35:20+00:00,,False,2025-08-03 00:32:41.560000+00:00,{}
prod_Smyh5rUCojkLSA,False,,2025-08-01 19:35:20+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-08-01 19:35:20+00:00,,False,2025-08-03 00:32:40.768000+00:00,{}
prod_SnL8SSL2faq0JV,False,,2025-08-02 18:46:46+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-08-02 18:46:46+00:00,,False,2025-08-03 00:32:02.152000+00:00,{}
prod_SnL4ETuetc89WB,False,,2025-08-02 18:43:17+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-08-02 18:43:17+00:00,,False,2025-08-03 00:32:00.767000+00:00,{}
prod_Sn4Cr3503fG1gI,False,,2025-08-02 01:16:34+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-08-02 01:16:34+00:00,,False,2025-08-03 00:31:58.299000+00:00,{}
prod_Sn4CwuYPucJApP,False,,2025-08-02 01:16:50+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-08-02 01:16:50+00:00,,False,2025-08-03 00:31:58.725000+00:00,{}
prod_SnJTAjPZiIZ7hr,False,,2025-08-02 17:03:53+00:00,,True,State And Local Sales Tax,,,,,,,service,,2025-08-02 17:03:53+00:00,,False,2025-08-03 00:32:01.679000+00:00,{}
prod_SnOxwOTABhi9Pa,False,,2025-08-02 22:44:17+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-08-02 22:44:17+00:00,,False,2025-08-03 00:31:57.816000+00:00,{}
prod_SnLYDgdB6L1cbr,False,,2025-08-02 19:13:00+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-08-02 19:13:00+00:00,,False,2025-08-03 00:31:56.973000+00:00,{}
prod_SnOxCBh3MoictU,False,,2025-08-02 22:44:17+00:00,,True,Federal Communications Commission Regulatory Fee,,,,,,,service,,2025-08-02 22:44:17+00:00,,False,2025-08-03 00:31:58.818000+00:00,{}
prod_SnHBuoSzStnT9M,False,,2025-08-02 14:42:08+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-08-02 14:42:08+00:00,,False,2025-08-03 00:31:57.253000+00:00,{}
prod_SnJAxEMVSI1Vga,False,,2025-08-02 16:45:12+00:00,,True,State E911 Fee,,,,,,,service,,2025-08-02 16:45:12+00:00,,False,2025-08-03 00:32:01.533000+00:00,{}
prod_Sn60UwvgtJzZwe,False,,2025-08-02 03:09:05+00:00,,True,State Sales Tax,,,,,,,service,,2025-08-02 03:09:05+00:00,,False,2025-08-03 00:31:58.941000+00:00,{}
prod_SnNiZq5HYBf8uZ,False,,2025-08-02 21:26:30+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-08-02 21:26:30+00:00,,False,2025-08-03 00:31:56.092000+00:00,{}
prod_Sn7B86M34YkW25,False,,2025-08-02 04:21:54+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-08-02 04:21:54+00:00,,False,2025-08-03 00:31:59.494000+00:00,{}
prod_SnLb6AD4lEVmfl,False,,2025-08-02 19:15:28+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-08-02 19:15:28+00:00,,False,2025-08-03 00:31:59.640000+00:00,{}
prod_SnPawlqcbi8Lox,False,,2025-08-02 23:23:01+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-08-02 23:23:01+00:00,,False,2025-08-03 00:31:58.071000+00:00,{}
prod_SnL0tF7lI0xuBw,False,,2025-08-02 18:38:25+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-08-02 18:38:25+00:00,,False,2025-08-03 00:31:59.091000+00:00,{}
prod_SnFJzkY3IRHNF5,False,,2025-08-02 12:45:24+00:00,,True,Federal Communications Commission Regulatory Fee,,,,,,,service,,2025-08-02 12:45:24+00:00,,False,2025-08-03 00:31:56.811000+00:00,{}
prod_Sn6IEQoaVgMPhs,False,,2025-08-02 03:27:09+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-08-02 03:27:09+00:00,,False,2025-08-03 00:31:57.015000+00:00,{}
prod_Sn60B5g5oEFPxB,False,,2025-08-02 03:09:05+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-08-02 03:09:05+00:00,,False,2025-08-03 00:31:57.917000+00:00,{}
prod_SnJAono95PVyeJ,False,,2025-08-02 16:45:12+00:00,,True,State And Local Sales Tax,,,,,,,service,,2025-08-02 16:45:12+00:00,,False,2025-08-03 00:31:55.881000+00:00,{}
prod_SnPcd6P4A5XBCP,False,,2025-08-02 23:25:11+00:00,,True,Local E911 Fee,,,,,,,service,,2025-08-02 23:25:11+00:00,,False,2025-08-03 00:32:01.853000+00:00,{}
prod_Sn8R3IKmyOD7Hp,False,,2025-08-02 05:40:16+00:00,,True,State And Local Sales Tax,,,,,,,service,,2025-08-02 05:40:16+00:00,,False,2025-08-03 00:31:56.450000+00:00,{}
prod_SnK4rtSZYuZKMB,False,,2025-08-02 17:40:29+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-08-02 17:40:29+00:00,,False,2025-08-03 00:32:00.737000+00:00,{}
prod_SnNCNKe6mFFoV8,False,,2025-08-02 20:54:59+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-08-02 20:54:59+00:00,,False,2025-08-03 00:31:57.875000+00:00,{}
prod_Sn4CqSqH0q7OgV,False,,2025-08-02 01:16:34+00:00,,True,State Gross Receipts Tax,,,,,,,service,,2025-08-02 01:16:34+00:00,,False,2025-08-03 00:31:56.598000+00:00,{}
prod_SnL0WRlPJVAffx,False,,2025-08-02 18:38:26+00:00,,True,Local E911 Fee,,,,,,,service,,2025-08-02 18:38:26+00:00,,False,2025-08-03 00:32:02.917000+00:00,{}
prod_SnOxYUDE0X7Nb9,False,,2025-08-02 22:44:17+00:00,,True,State Telecom Relay Service Surcharge,,,,,,,service,,2025-08-02 22:44:17+00:00,,False,2025-08-03 00:32:00.023000+00:00,{}
prod_SnOR2iZvKGRAGT,False,,2025-08-02 22:11:27+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-08-02 22:11:27+00:00,,False,2025-08-03 00:31:55.792000+00:00,{}
prod_Sn4LbsxWPnyFjz,False,,2025-08-02 01:25:31+00:00,,True,Local Utility Users Tax,,,,,,,service,,2025-08-02 01:25:31+00:00,,False,2025-08-03 00:31:58.191000+00:00,{}
prod_SnJAwGg0J9KCpm,False,,2025-08-02 16:45:12+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-08-02 16:45:12+00:00,,False,2025-08-03 00:32:00.622000+00:00,{}
prod_SnOC5F0geCoHmG,False,,2025-08-02 21:56:29+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-08-02 21:56:29+00:00,,False,2025-08-03 00:32:01.447000+00:00,{}
prod_SnL4dwchIwmxRN,False,,2025-08-02 18:43:18+00:00,,True,State Universal Service Fund,,,,,,,service,,2025-08-02 18:43:18+00:00,,False,2025-08-03 00:31:57.992000+00:00,{}
prod_SnQMh83lAr4Ok5,False,,2025-08-03 00:11:04+00:00,,True,State E911 Fee,,,,,,,service,,2025-08-03 00:11:04+00:00,,False,2025-08-03 00:31:58.102000+00:00,{}
prod_SnOyJfmFaDJu0F,False,,2025-08-02 22:44:53+00:00,,True,State 988 Surcharge Fee,,,,,,,service,,2025-08-02 22:44:53+00:00,,False,2025-08-03 00:32:01.771000+00:00,{}
prod_SnNCNKjLPqz7jA,False,,2025-08-02 20:54:59+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-08-02 20:54:59+00:00,,False,2025-08-03 00:31:57.897000+00:00,{}
prod_SnHTkuubMDM3tA,False,,2025-08-02 15:00:18+00:00,,True,State Telecom Relay Service Surcharge,,,,,,,service,,2025-08-02 15:00:18+00:00,,False,2025-08-03 00:31:57.483000+00:00,{}
prod_SnL8jH7n5DhIgX,False,,2025-08-02 18:46:46+00:00,,True,State And Local Sales Tax,,,,,,,service,,2025-08-02 18:46:46+00:00,,False,2025-08-03 00:31:59.942000+00:00,{}
prod_Sn3T593b8e8LAY,False,,2025-08-02 00:31:33+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-08-02 00:31:33+00:00,,False,2025-08-03 00:31:58.641000+00:00,{}
prod_SnKcNx9MKnhRbW,False,,2025-08-02 18:15:13+00:00,,True,State E911 Fee,,,,,,,service,,2025-08-02 18:15:13+00:00,,False,2025-08-03 00:31:56.613000+00:00,{}
prod_SnOCwmMQnAFH8X,False,,2025-08-02 21:56:29+00:00,,True,State Sales Tax,,,,,,,service,,2025-08-02 21:56:29+00:00,,False,2025-08-03 00:31:55.993000+00:00,{}
prod_SnNirxlfKD3I4g,False,,2025-08-02 21:26:30+00:00,,True,State Sales Tax,,,,,,,service,,2025-08-02 21:26:30+00:00,,False,2025-08-03 00:32:02.187000+00:00,{}
prod_SnOFa1Wj9N02CL,False,,2025-08-02 21:59:35+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-08-02 21:59:35+00:00,,False,2025-08-03 00:32:01.895000+00:00,{}
prod_SnPanYpySMqDd8,False,,2025-08-02 23:23:01+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-08-02 23:23:01+00:00,,False,2025-08-03 00:31:59.974000+00:00,{}
prod_Sn8RvkIOJjgHKC,False,,2025-08-02 05:40:16+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-08-02 05:40:16+00:00,,False,2025-08-03 00:31:59.079000+00:00,{}
prod_SnKc0zvrOTWLdO,False,,2025-08-02 18:15:13+00:00,,True,State Telecom Relay Service Surcharge,,,,,,,service,,2025-08-02 18:15:13+00:00,,False,2025-08-03 00:32:00.151000+00:00,{}
prod_SnJTGQpAKsDXBp,False,,2025-08-02 17:03:54+00:00,,True,Local E911 Fee,,,,,,,service,,2025-08-02 17:03:54+00:00,,False,2025-08-03 00:32:01.592000+00:00,{}
prod_SnNj8m3QnlLrvm,False,,2025-08-02 21:28:07+00:00,,True,State Communications Services Tax,,,,,,,service,,2025-08-02 21:28:07+00:00,,False,2025-08-03 00:31:58.548000+00:00,{}
prod_SnOAaQNBFyGds3,False,,2025-08-02 21:55:12+00:00,,True,State E911 Fee,,,,,,,service,,2025-08-02 21:55:12+00:00,,False,2025-08-03 00:31:55.895000+00:00,{}
prod_SnL8SJON7Lzxm8,False,,2025-08-02 18:46:47+00:00,,True,Local Utility Tax,,,,,,,service,,2025-08-02 18:46:47+00:00,,False,2025-08-03 00:31:58.837000+00:00,{}
prod_SnPaOhnA9gYBXy,False,,2025-08-02 23:23:02+00:00,,True,State 988 Surcharge Fee,,,,,,,service,,2025-08-02 23:23:02+00:00,,False,2025-08-03 00:32:01.218000+00:00,{}
prod_RNhxWuPpUjFIqJ,True,,2024-12-11 20:30:18+00:00,For the Pinwheel Genesis 2. We all make mistakes. That’s why they invented screen protectors!,True,Screen Protector - Genesis 2,,,,,,,service,,2025-03-04 21:50:10+00:00,,False,2025-08-04 00:32:13.090000+00:00,"{""Category"":""Accessory"",""Model"":""Bold K10"",""Sku"":""accessory-protector-boldk10-glass""}"
prod_SSOOLcExvm8hM0,False,,2025-06-07 20:44:40+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-07 20:44:40+00:00,,False,2025-08-04 00:32:11.545000+00:00,{}
prod_SeqOwWKLbSVdcY,False,,2025-07-11 02:29:06+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-07-11 02:29:06+00:00,,False,2025-08-04 00:32:12.664000+00:00,{}
prod_SckfaIWmQ8CdjN,False,,2025-07-05 12:25:29+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-07-05 12:25:29+00:00,,False,2025-08-04 00:32:11.693000+00:00,{}
prod_SdGzQgKWfNqoYY,False,,2025-07-06 21:49:31+00:00,,True,State Telecom Relay Service Surcharge,,,,,,,service,,2025-07-06 21:49:31+00:00,,False,2025-08-04 00:32:12.993000+00:00,{}
prod_SdfjST8m5zMqpG,False,,2025-07-07 23:24:13+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-07-07 23:24:13+00:00,,False,2025-08-04 00:32:11.994000+00:00,{}
prod_SdxQvueKYtveWJ,False,,2025-07-08 17:40:24+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-07-08 17:40:24+00:00,,False,2025-08-04 00:32:11.901000+00:00,{}
prod_SdxQcIxILV8Wrg,False,,2025-07-08 17:40:25+00:00,,True,State E911 Fee,,,,,,,service,,2025-07-08 17:40:25+00:00,,False,2025-08-04 00:32:12.617000+00:00,{}
prod_SeKeHogk3euZNI,False,,2025-07-09 17:40:39+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-07-09 17:40:39+00:00,,False,2025-08-04 00:32:13.260000+00:00,{}
prod_SeKeLpIq56CxxS,False,,2025-07-09 17:40:38+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-07-09 17:40:38+00:00,,False,2025-08-04 00:32:12.505000+00:00,{}
prod_SeKenXDzCCvbPZ,False,,2025-07-09 17:40:40+00:00,,True,Local E911 Fee,,,,,,,service,,2025-07-09 17:40:40+00:00,,False,2025-08-04 00:32:12.567000+00:00,{}
prod_ScvEIAbxRbuwxA,False,,2025-07-05 23:21:02+00:00,,True,State Universal Service Fund,,,,,,,service,,2025-07-05 23:21:02+00:00,,False,2025-08-04 00:32:13.858000+00:00,{}
prod_ScvEiAR08jUDtw,False,,2025-07-05 23:21:02+00:00,,True,State E911 Fee,,,,,,,service,,2025-07-05 23:21:02+00:00,,False,2025-08-04 00:32:11.287000+00:00,{}
prod_SdI9wifqNAYRwo,False,,2025-07-06 23:01:38+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-07-06 23:01:38+00:00,,False,2025-08-04 00:32:12.086000+00:00,{}
prod_SnRKpxLm7m1fMC,False,,2025-08-03 01:10:28+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-08-03 01:10:28+00:00,,False,2025-08-04 00:31:32.267000+00:00,{}
prod_SnmLiA0giGY1lS,False,,2025-08-03 22:54:15+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-08-03 22:54:15+00:00,,False,2025-08-04 00:31:35.063000+00:00,{}
prod_SnijhHWb11BuY3,False,,2025-08-03 19:10:16+00:00,,True,State Gross Receipts Tax,,,,,,,service,,2025-08-03 19:10:16+00:00,,False,2025-08-04 00:31:37.069000+00:00,{}
prod_SnRKOfe49GTBdy,False,,2025-08-03 01:10:29+00:00,,True,Local E911 Fee,,,,,,,service,,2025-08-03 01:10:29+00:00,,False,2025-08-04 00:31:35.893000+00:00,{}
prod_SnT3P7wDtnEYrW,False,,2025-08-03 02:57:38+00:00,,True,State Telecom Relay Service Surcharge,,,,,,,service,,2025-08-03 02:57:38+00:00,,False,2025-08-04 00:31:33.816000+00:00,{}
prod_SnSSMbY8gqBeA0,False,,2025-08-03 02:20:53+00:00,,True,State E911 Fee,,,,,,,service,,2025-08-03 02:20:53+00:00,,False,2025-08-04 00:31:34.469000+00:00,{}
prod_Snl2Z7RC8BY6kb,False,,2025-08-03 21:32:47+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-08-03 21:32:47+00:00,,False,2025-08-04 00:31:37.813000+00:00,{}
prod_SnjhbMVKUV6idm,False,,2025-08-03 20:09:48+00:00,,True,State E911 Fee,,,,,,,service,,2025-08-03 20:09:48+00:00,,False,2025-08-04 00:31:36.439000+00:00,{}
prod_SnSBT98i5udDak,False,,2025-08-03 02:03:26+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-08-03 02:03:26+00:00,,False,2025-08-04 00:31:37.546000+00:00,{}
prod_SnRgWOkwRAlHks,False,,2025-08-03 01:33:13+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-08-03 01:33:13+00:00,,False,2025-08-04 00:31:35.665000+00:00,{}
prod_SniTOjevq40bfc,False,,2025-08-03 18:54:01+00:00,,True,Local Communications Services Tax,,,,,,,service,,2025-08-03 18:54:01+00:00,,False,2025-08-04 00:31:36.538000+00:00,{}
prod_SnlCT0F8zvGCbi,False,,2025-08-03 21:42:54+00:00,,True,Local E911 Fee,,,,,,,service,,2025-08-03 21:42:54+00:00,,False,2025-08-04 00:31:36.324000+00:00,{}
prod_Snfqzy1mo9FbsD,False,,2025-08-03 16:10:37+00:00,,True,State And Local Sales Tax,,,,,,,service,,2025-08-03 16:10:37+00:00,,False,2025-08-04 00:31:34.714000+00:00,{}
prod_SnhAs703L7LPym,False,,2025-08-03 17:32:41+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-08-03 17:32:41+00:00,,False,2025-08-04 00:31:32.723000+00:00,{}
prod_SnQxrIjRJp4G3h,False,,2025-08-03 00:47:26+00:00,,True,State E911 Fee,,,,,,,service,,2025-08-03 00:47:26+00:00,,False,2025-08-04 00:31:36.738000+00:00,{}
prod_SnSBTRtCqeRXKc,False,,2025-08-03 02:03:26+00:00,,True,State And Local Sales Tax,,,,,,,service,,2025-08-03 02:03:26+00:00,,False,2025-08-04 00:31:36.492000+00:00,{}
prod_SnjheyOXOipxsA,False,,2025-08-03 20:09:48+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-08-03 20:09:48+00:00,,False,2025-08-04 00:31:36.236000+00:00,{}
prod_SnfqPsps3HfQ7z,False,,2025-08-03 16:10:36+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-08-03 16:10:36+00:00,,False,2025-08-04 00:31:33.792000+00:00,{}
prod_SnhAp8Mn6b6SvD,False,,2025-08-03 17:32:41+00:00,,True,State Sales Tax,,,,,,,service,,2025-08-03 17:32:41+00:00,,False,2025-08-04 00:31:35.949000+00:00,{}
prod_SnlC99hF2iHL3b,False,,2025-08-03 21:42:53+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-08-03 21:42:53+00:00,,False,2025-08-04 00:31:33.016000+00:00,{}
