calendar_date,children_id,outgoing,answered,missed,blocked,rejected,total_calls,total_outgoing_minutes,total_answered_minutes,total_call_minutes,total_users
2023-06-09,5ff2d129-46aa-4a04-aabe-3871049c8094,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-06-09,60190db1-9aba-4686-a79f-a37bca394a41,2,0,0,0,0,2,13.65,0.0,13.65,1
2023-06-09,603a402a-6507-4269-801b-a8353d267566,15,1,3,0,0,19,3.35,0.31,3.66,1
2023-06-09,607f8745-88ea-4ee8-be5f-21fbf5485ea6,2,0,0,0,0,2,1.25,0.0,1.25,1
2023-06-09,60ac062d-761c-419c-bb8a-03d62d79960d,1,0,0,2,0,3,0.71,0.0,0.71,1
2023-06-09,60b8a397-694b-474e-b075-09f184f72f71,8,2,0,1,0,11,1.93,1.48,3.41,1
2023-06-09,60d18167-fea6-427a-adc1-db781eb1b360,1,0,0,0,0,1,1.41,0.0,1.41,1
2023-06-09,60e831b8-a2f5-493b-959c-564cefc23d6f,1,0,0,0,0,1,0.06,0.0,0.06,1
2023-06-09,60fbd2aa-a544-451e-be69-944665dbe953,4,1,0,5,0,10,177.3,4.25,181.55,1
2023-06-09,611e0244-1b59-491c-bd91-60c2a9e2acec,7,1,0,1,0,9,3.93,0.4,4.33,1
2023-06-09,614a16cc-3af9-40c3-8000-7390f7d77c31,36,8,2,2,1,49,84.35,76.45,160.8,1
2023-06-09,616fcdf7-3264-4009-8452-25c3efdede1f,2,6,0,0,0,8,0.05,8.71,8.76,1
2023-06-09,618f9705-c9d7-492a-834c-1105b0eaded6,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-06-09,61b77985-3289-4568-84b4-5c98743cf89e,3,0,6,0,0,9,0.85,0.0,0.85,1
2023-06-09,61cd8355-b3ab-4f84-9ac3-7e9a7380027d,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-06-09,61dd45d6-dda1-4608-bc13-2d39f69519c9,4,2,1,0,0,7,8.7,14.43,23.13,1
2023-06-09,61f49db5-c689-480e-abbb-bdc78c47bd19,0,1,0,0,0,1,0.0,2.0,2.0,1
2023-06-09,6221d8cc-e6b1-4b5d-b966-9da5c58643a9,1,0,0,0,0,1,0.0,0.0,0.0,1
2023-06-09,6237c2b7-2ae3-4b78-ba4f-6520e391c1d8,2,4,3,0,0,9,0.73,2.28,3.01,1
2023-06-09,6256a73c-ece2-4c60-aafa-275da50f41a2,2,1,0,0,0,3,2.91,0.91,3.83,1
2023-06-09,626675ee-b62e-4cb5-a48c-aa75ae2520ff,1,0,0,0,0,1,5.83,0.0,5.83,1
2023-06-09,626cd061-4b0d-4bba-8e84-661f6e8ac9ae,0,1,0,0,0,1,0.0,0.98,0.98,1
2023-06-09,628f3be7-c67c-4b62-b11f-1c2630dd2460,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-06-09,62cf1a01-8e89-4411-a5e7-414c2472be8d,1,2,2,0,0,5,1.5,6.21,7.71,1
2023-06-09,62dcd43c-c117-4d99-879d-92da864614a5,10,0,0,0,0,10,13.03,0.0,13.03,1
2023-06-09,63026348-874a-41ec-b54f-6dc6a98b36bf,8,2,1,0,0,11,154.11,0.8,154.91,1
2023-06-09,6323d569-d8b1-49a0-8ee4-3b4b93c93c58,3,0,3,0,0,6,2.48,0.0,2.48,1
2023-06-09,636c8182-bab9-491c-b2e8-af4333f8c77c,1,1,0,0,0,2,0.0,0.73,0.73,1
2023-06-09,63acbbd1-6bf8-4490-85a8-7df95fd68042,9,2,5,1,0,17,2.71,1.73,4.45,1
2023-06-09,63c4091e-e7a6-45fb-b913-61d62b4ccdcf,1,0,0,0,0,1,0.01,0.0,0.01,1
2023-06-09,63eeeb31-ecff-4f99-8440-01fd3ef0af6c,3,6,3,3,0,15,2.56,6.86,9.43,1
2023-06-09,63fee618-d9e6-4bc2-b2ea-000b42b3594b,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-06-09,642338f7-1732-4ee2-923d-b7b11c4f4ecd,2,0,2,0,0,4,0.11,0.0,0.11,1
2023-06-09,6435895d-2b20-46b8-90e5-0fe02741d257,5,0,1,0,0,6,0.23,0.0,0.23,1
2023-06-09,64571311-8a86-4ed1-a2c5-a76ec80efe5b,1,0,2,0,0,3,0.45,0.0,0.45,1
2023-06-09,64738eac-56e8-4fc6-b91e-16d222de74aa,0,0,1,1,0,2,0.0,0.0,0.0,1
2023-06-09,64bbb1fe-be91-406c-ac30-01f04fd9a68f,0,0,1,0,4,5,0.0,0.0,0.0,1
2023-06-09,64d3bc39-f9bc-4e2f-a721-74fa05fa6348,0,0,0,2,0,2,0.0,0.0,0.0,1
2023-06-09,64ef4ef2-e33a-4c50-b287-077513aaa4d1,1,0,3,0,0,4,2.75,0.0,2.75,1
2023-06-09,65115e83-c934-4845-88f4-b9c0da961370,4,8,1,0,0,13,20.95,195.73,216.68,1
2023-06-09,65439e0d-6ac0-419e-bb5c-e098d4c55a59,0,1,0,0,0,1,0.0,0.56,0.56,1
2023-06-09,65483860-9807-4639-9447-e5b611edf624,2,0,0,0,0,2,0.91,0.0,0.91,1
2023-06-09,655ccad5-4443-4a61-ad3b-5341fbe106b5,0,1,0,0,0,1,0.0,0.75,0.75,1
2023-06-09,658210f0-bf4a-4673-987a-25c5409be68d,0,0,1,0,0,1,0.0,0.0,0.0,1
2023-06-09,6597535c-3a68-4683-a70e-1bab8306ac20,0,0,5,0,0,5,0.0,0.0,0.0,1
2023-06-09,65b52bd1-d6d6-4aad-b3c3-6805d79383e8,0,0,0,4,0,4,0.0,0.0,0.0,1
2023-06-09,65d14070-1419-4e5f-aaf3-89c415a75fe0,0,2,0,0,0,2,0.0,1.13,1.13,1
2023-06-09,66120102-8938-4b1c-876b-2d8c22c3697d,0,1,0,1,0,2,0.0,4.26,4.26,1
2023-06-09,662eae05-fc6f-466e-93fa-15ffd35b7db8,1,0,1,0,0,2,7.65,0.0,7.65,1
2023-06-09,66622b62-62a6-4f63-83bf-24bb11c4bdec,1,0,0,0,0,1,0.88,0.0,0.88,1
2023-06-09,66b86cdc-73e9-403c-a3e7-83de0e11d881,0,0,1,0,0,1,0.0,0.0,0.0,1
2023-06-09,66cd8244-8cab-4ad8-9005-98e9d2a6b7a6,1,0,2,0,0,3,0.0,0.0,0.0,1
2023-06-09,66f400ac-d120-4d6e-8a6e-2b7763015ec3,2,1,1,0,0,4,0.23,1.26,1.5,1
2023-06-09,67235e5f-45fc-49d6-8bd4-efcc651f625d,11,2,0,0,0,13,35.35,0.46,35.81,1
2023-06-09,673f1b72-8db9-476a-9a42-81c28222b2ef,0,1,3,0,0,4,0.0,2.4,2.4,1
2023-06-09,6769e7ec-fabf-4873-a90e-ee7e61318efa,1,1,0,0,0,2,0.98,1.56,2.55,1
2023-06-09,67a0bfee-8436-4aec-80b0-d9bc4c232497,1,0,0,0,0,1,0.55,0.0,0.55,1
2023-06-09,67b51311-f00e-4e59-9fd1-6de02a1a9bbe,13,0,2,0,0,15,3.05,0.0,3.05,1
2023-06-09,67edb39d-f19b-4122-9400-374a21cc2138,7,0,0,0,0,7,0.0,0.0,0.0,1
2023-06-09,681b6838-cd2e-46e3-a714-231298cc0903,15,3,0,0,0,18,41.45,23.15,64.6,1
2023-06-09,68545aaa-798f-4aba-bd53-c70ca3742f8e,1,1,1,1,0,4,1.28,0.35,1.63,1
2023-06-09,68816d3a-ae9d-4129-b73d-56ecfcd4f771,7,2,5,1,0,15,1.51,0.23,1.75,1
2023-06-09,6896212e-2c5c-4de4-8738-c903d9a1bacb,3,0,0,1,2,6,0.25,0.0,0.25,1
2023-06-09,68c0c6dd-a4f7-474b-82ce-b66d8ce48d56,2,0,0,0,0,2,0.0,0.0,0.0,1
2023-06-09,68e04283-d701-4811-876a-018f1c8a7263,1,0,0,0,0,1,0.36,0.0,0.36,1
2023-06-09,68ee7089-2910-4334-bc32-ebf40584f795,4,0,1,0,0,5,6.11,0.0,6.11,1
2023-06-09,690a3ea8-2678-4a7c-a1ec-fddb3d29673c,1,0,0,0,0,1,0.36,0.0,0.36,1
2023-06-09,692b36ae-309a-4c8a-b2be-3d673c929440,0,0,0,2,0,2,0.0,0.0,0.0,1
2023-06-09,6933c54c-2b7d-4edd-9ffa-3f83ca6f5acc,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-06-09,695333f7-6ab8-4f6c-a0a5-b47ba872222b,13,2,0,0,0,15,10.05,1.8,11.85,1
2023-06-09,698eb492-6527-4ff5-a551-d5a6d9da2170,3,0,0,0,0,3,1.21,0.0,1.21,1
2023-06-09,69b24216-19a4-4b8b-8245-736f5eadba79,1,0,0,0,0,1,0.36,0.0,0.36,1
2023-06-09,69c4b400-7d67-4931-8c12-14f5533b2ec9,3,0,1,0,1,5,3.6,0.0,3.6,1
2023-06-09,69f49877-a95e-4b3a-8077-89ab7f7c332a,1,2,0,0,0,3,0.06,1.61,1.68,1
2023-06-09,6a171f16-ed06-4cba-9673-cb95e961e22a,0,0,1,0,0,1,0.0,0.0,0.0,1
2023-06-09,6a5e9ce8-8cde-4945-a249-53b74ee0d8e1,0,0,0,3,0,3,0.0,0.0,0.0,1
2023-06-09,6a86228f-ba98-40ff-9f78-4bb417195f09,0,2,0,0,0,2,0.0,2.1,2.1,1
2023-06-09,6aa3916a-9138-4094-9893-dd100a39a876,0,0,2,6,0,8,0.0,0.0,0.0,1
2023-06-09,6ac3b66b-da5c-463d-bdcf-69a6bda5cb42,3,0,0,0,0,3,1.15,0.0,1.15,1
2023-06-09,6aed0ea6-8974-4a00-9cbe-1cced4c30d49,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-06-09,6b218669-199f-4160-b19f-a660a6aea6f2,2,0,0,0,0,2,0.38,0.0,0.38,1
2023-06-09,6b348cad-537f-4e04-bded-4a578f4e980d,2,0,1,0,0,3,2.86,0.0,2.86,1
2023-06-09,6b6df70b-bbed-4960-be34-f0f1f5c9ad2e,10,5,7,0,1,23,5.7,50.45,56.15,1
2023-06-09,6b89ce03-bb35-4ddf-aa71-054b3a6770a2,6,0,0,0,0,6,0.0,0.0,0.0,1
2023-06-09,6badadb3-28cc-4480-a95e-c7901e704127,6,1,0,0,0,7,16.98,82.13,99.11,1
2023-06-09,6bd70888-5bcf-41e1-ae1a-bd929e8e4d1d,1,0,0,0,0,1,1.2,0.0,1.2,1
2023-06-09,6be780df-d5a4-40d1-9de6-ec2610186c4c,2,0,0,4,0,6,4.01,0.0,4.01,1
2023-06-09,6c0db497-6c04-43ab-a9ab-a8612f78728f,7,0,4,7,0,18,59.95,0.0,59.95,1
2023-06-09,6c654d01-4996-45df-83b0-65a5fc35a8e5,0,1,1,0,1,3,0.0,1.48,1.48,1
2023-06-09,6c75b020-3972-40d8-ada6-df26ac37030e,0,1,1,0,0,2,0.0,0.88,0.88,1
2023-06-09,6cb47f6c-a6ac-4050-90f9-dc709d1da4c6,0,0,2,0,0,2,0.0,0.0,0.0,1
2023-06-09,6cd966b9-6251-48f0-867a-f94bb1f5ddf1,4,0,3,0,0,7,3.01,0.0,3.01,1
2023-06-09,6cffe4c5-ab5e-4ac2-9e54-77e6420eaae6,0,0,1,0,0,1,0.0,0.0,0.0,1
2023-06-09,6d29da6e-7783-47ec-abf9-fee4f360ae2d,1,0,1,0,0,2,0.0,0.0,0.0,1
2023-06-09,6d465d84-df18-4e2c-86e8-d388b755dead,1,0,0,2,0,3,0.0,0.0,0.0,1
2023-06-09,6d5cbcf0-a69d-441c-b013-574ed769e898,2,2,1,0,0,5,0.8,3.41,4.21,1
2023-06-09,6d75c3a9-4335-4fbc-8a72-d1e604aadf20,11,3,2,5,0,21,42.33,1.76,44.1,1
2023-06-09,6d9a3225-1c03-42cd-b009-ea15d09a8003,3,0,2,0,0,5,5.81,0.0,5.81,1
2023-06-09,6dad84e9-0284-40a1-b76d-138d4f688057,2,1,0,0,0,3,0.2,1.75,1.95,1
2023-06-09,6dc7522b-e9f8-4064-9606-5e989b088752,0,0,0,5,0,5,0.0,0.0,0.0,1
2023-06-09,6de878d7-0ba7-43e5-bd57-72865d0fb254,0,1,0,0,0,1,0.0,1.11,1.11,1
2023-06-09,6e1e1ce8-e1e3-4183-837b-0e46b9569b30,6,1,0,0,0,7,12.91,0.9,13.81,1
2023-06-09,6e5102d8-5d61-489e-a377-54749c9dafc2,0,0,0,5,0,5,0.0,0.0,0.0,1
2023-06-09,6e670990-be52-4209-a3d7-d8d283b6354b,4,2,0,1,0,7,10.5,22.95,33.45,1
2023-06-09,6ea2c700-f766-4238-bdc3-114a727a1046,3,0,0,0,0,3,0.0,0.0,0.0,1
2023-06-09,6ebefe02-e272-4caf-b247-ab268e565e3d,1,0,0,0,0,1,0.06,0.0,0.06,1
2023-06-09,6ef80026-5c27-4c9c-855a-c508ff2aae22,3,1,0,0,0,4,0.0,0.18,0.18,1
2023-06-09,6f1e540d-eae7-443c-aad8-f7fb733685ab,1,1,0,0,0,2,0.48,0.06,0.55,1
2023-06-09,6f63189f-b35d-40e5-9d30-fc77bb384f00,3,0,3,1,0,7,0.61,0.0,0.61,1
2023-06-09,6f889e51-63fe-4d42-8a00-d1aff6d3a8a1,6,4,0,0,2,12,4.43,24.61,29.05,1
2023-06-09,6fb763ea-ef55-402e-97df-6b0899c90b24,3,0,0,0,0,3,6.08,0.0,6.08,1
2023-06-09,6ff67991-2164-4609-afad-90d661892b3e,0,0,4,0,0,4,0.0,0.0,0.0,1
2023-06-09,70204df7-1d0e-4b6e-ba18-e05412e55762,0,0,0,2,0,2,0.0,0.0,0.0,1
2023-06-09,70499ce5-0ff1-474c-a8f9-c1b2072c992b,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-06-09,70855ac9-3852-4ba0-9541-56bc390b4cd2,0,0,0,2,0,2,0.0,0.0,0.0,1
2023-06-09,70a22de3-65a0-4491-9271-6137cf20bd61,7,2,0,0,0,9,81.26,9.06,90.33,1
2023-06-09,70c2816b-775e-46ed-8702-7975ec6d5492,10,2,2,0,0,14,2.31,3.15,5.46,1
2023-06-09,710c009d-b484-4705-bdf0-256250f0b2e7,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-06-09,7127c7dc-92e3-4771-9f10-f2a5abeed65b,4,1,0,0,0,5,3.63,0.55,4.18,1
2023-06-09,7150b8ae-9d90-4527-9f26-878964435da2,5,1,3,0,0,9,1.6,0.16,1.76,1
2023-06-09,71a0aa56-40d3-41f9-9163-d5ac1877a9a6,5,4,3,0,0,12,1.81,25.18,27.0,1
2023-06-09,71d11f04-e6da-4211-8087-f1bf8e535f7a,4,1,5,0,1,11,0.26,0.25,0.51,1
2023-06-09,71dc3020-0468-48b2-891a-578e14babb4a,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-06-09,722ec4f4-281d-4eea-a10b-846ae04eed28,3,0,2,0,0,5,2.45,0.0,2.45,1
2023-06-09,7256f95b-f337-4323-ac21-d711b4a8ac19,0,0,0,0,1,1,0.0,0.0,0.0,1
2023-06-09,727cb76b-fc16-45dc-ba0a-3a3d2fe1f988,2,1,0,1,0,4,0.15,7.03,7.18,1
2023-06-09,72a74724-2cc1-4169-b4d6-de425fd91737,0,0,16,0,0,16,0.0,0.0,0.0,1
2023-06-09,72c1d940-7b0c-497a-9015-c0bd0090250b,3,2,2,0,0,7,5.36,1.31,6.68,1
2023-06-09,72ce2d16-f942-489e-847d-2cb2b9af9d11,0,0,1,1,0,2,0.0,0.0,0.0,1
2023-06-09,72fdcb17-8f07-4b94-ba8e-733293fb15b0,0,1,0,0,0,1,0.0,1.01,1.01,1
2023-06-09,7319422f-0f4f-454d-b92a-c2f09df0ac94,5,2,0,7,0,14,6.1,2.31,8.41,1
2023-06-09,73376688-06e8-4777-b87d-dc23ae3116b9,4,1,0,0,0,5,0.23,89.33,89.56,1
2023-06-09,738b1edc-8a54-4dc8-8e7b-3aa591bb2836,0,1,0,1,0,2,0.0,0.55,0.55,1
2023-06-09,73b09e77-604e-4c6f-8e8f-986d06332c56,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-06-09,73da867b-0005-4894-853b-878cf49ac3a2,1,0,1,0,0,2,24.38,0.0,24.38,1
2023-06-09,73f83785-4ebc-4f4a-9745-2fab662a766a,0,1,1,1,0,3,0.0,0.86,0.86,1
2023-06-09,740ae27f-e1cc-4755-9a51-35f3a45dcb98,10,4,1,0,1,16,2.13,99.15,101.28,1
2023-06-09,74364eff-49ca-45e8-bafe-80f51077c089,1,1,0,0,0,2,0.06,1.93,2.0,1
2023-06-09,74645829-2813-4bbb-afc5-8e4018970d17,1,0,0,0,0,1,0.0,0.0,0.0,1
2023-06-09,74752664-e851-494c-b46e-6a329b163f15,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-06-09,748ab4d7-2e08-411a-afc0-af5f9dbf5548,6,3,0,0,1,10,4.25,3.85,8.1,1
2023-06-09,74b7a110-dd88-42bc-96ea-fcf548e54ea5,2,0,1,0,0,3,2.31,0.0,2.31,1
2023-06-09,74c3a429-134a-40d7-be85-2f35f402478b,1,0,0,0,0,1,0.0,0.0,0.0,1
2023-06-09,74e81896-fc24-47f4-85e5-dd07007a6a0a,2,0,2,0,0,4,55.11,0.0,55.11,1
2023-06-09,74ff50e4-a38d-47dd-8b67-e0a7f495adae,0,0,1,0,0,1,0.0,0.0,0.0,1
2023-06-09,753da44e-447e-404e-9889-8342c430001d,1,1,0,0,0,2,0.06,0.46,0.53,1
2023-06-09,7551a699-bf87-4094-a5a8-ac1eb9f4fe91,5,0,0,0,0,5,2.95,0.0,2.95,1
2023-06-09,7589b7a5-bf6a-4bb9-b750-00227affc88a,25,0,1,0,0,26,34.25,0.0,34.25,1
2023-06-09,759d7b83-963a-4ffb-ac0f-c10fe4727389,2,0,1,1,0,4,1.85,0.0,1.85,1
2023-06-09,75bc94e4-5203-4e62-b796-c7f154f10136,1,0,1,0,0,2,0.7,0.0,0.7,1
2023-06-09,75ecf773-5991-445f-af84-c499b0a55c04,6,2,0,0,0,8,51.93,62.18,114.11,1
2023-06-09,760ee6bf-bde6-4987-9a2d-93a976488dd6,0,0,1,0,0,1,0.0,0.0,0.0,1
2023-06-09,76599c76-21ee-428c-bf74-3086a0e7c96d,0,3,0,0,0,3,0.0,1.1,1.1,1
2023-06-09,7665951c-1cac-46dd-a70b-d62c2c3afdc6,3,0,1,0,0,4,0.63,0.0,0.63,1
2023-06-09,7683b39c-6c37-43cc-bd6f-265d8123e05c,0,1,0,0,0,1,0.0,0.56,0.56,1
2023-06-09,769cea36-32c1-47ff-97ab-d90c42b9c20f,1,0,4,0,0,5,0.15,0.0,0.15,1
2023-06-09,76d89be4-57c9-4963-b35a-20bf994c8f1d,0,0,0,2,0,2,0.0,0.0,0.0,1
2023-06-09,76f0f526-2898-479f-b63f-af35e28fc5ad,13,6,0,1,0,20,9.05,6.15,15.2,1
2023-06-09,76fb177c-7975-4ba4-aaf8-f5d4710f3e4c,1,1,0,0,0,2,1.38,1.31,2.7,1
2023-06-09,776e0ccf-45a5-4d99-bb04-892f6a20de2c,1,1,0,0,0,2,0.21,1.35,1.56,1
2023-06-09,7791a1ac-68ed-48fa-874c-e6a7d2e3491a,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-06-09,77a1f845-5cf9-49c7-ab80-314605194c20,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-06-09,77c68fec-ab6d-4982-934c-d25172965811,0,0,0,2,0,2,0.0,0.0,0.0,1
2023-06-09,77d583ea-5045-4f63-b4f7-949f4535d521,1,0,0,0,0,1,0.83,0.0,0.83,1
2023-06-09,78224fa9-ecc8-41d0-a52b-6533028733ce,10,0,0,0,0,10,9.43,0.0,9.43,1
2023-06-09,78446e11-8a9d-4853-97fc-59223de810e1,6,7,2,1,0,16,0.7,4.03,4.73,1
2023-06-09,786063a7-a911-44cc-8acc-6c69a5fd4f9f,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-06-09,7884362c-a532-4a04-a528-9fc21cdc824a,3,0,1,0,0,4,34.61,0.0,34.61,1
2023-06-09,788ad45f-36be-4daf-a271-fce83cd32b67,1,0,0,0,0,1,0.0,0.0,0.0,1
2023-06-09,78a7db6a-0681-412f-a9b2-5bd227cb5ead,0,1,0,1,0,2,0.0,0.3,0.3,1
2023-06-09,78e6f638-d55a-44e4-931e-15cc7366b2a4,7,2,2,0,0,11,17.46,7.51,24.98,1
2023-06-09,7917a63f-ad1d-444b-b3fc-b9154d147e94,0,3,2,0,0,5,0.0,4.83,4.83,1
2023-06-09,795b54ff-9b6c-4fc0-af9a-14c8bdd1bb03,6,1,4,0,0,11,2.15,2.03,4.18,1
2023-06-09,7991f067-80b2-43b7-9f9f-ee30eb6d7896,0,1,0,0,0,1,0.0,0.51,0.51,1
2023-06-09,79bf3f7e-723b-4413-a434-728141897e89,4,0,0,0,0,4,0.55,0.0,0.55,1
2023-06-09,79dd16cf-969d-4a61-942c-33b0dc4d518c,0,1,0,0,0,1,0.0,26.46,26.46,1
2023-06-09,79ff8396-411a-4c6a-aba7-a64f8c541c90,1,0,0,0,0,1,0.0,0.0,0.0,1
2023-06-09,7a269735-d3d9-4ba9-9896-445e7a7cbb00,2,0,1,2,0,5,1.23,0.0,1.23,1
2023-06-09,7a31c2f3-93cf-4260-90e9-a33847494bb7,3,0,0,0,0,3,0.06,0.0,0.06,1
2023-06-09,7a4f3b9d-087d-48da-8d4c-137553a6073a,1,0,2,0,0,3,0.0,0.0,0.0,1
2023-06-09,7a585951-9b89-4466-9d51-fefe6193c612,1,2,0,0,0,3,0.05,8.16,8.21,1
2023-06-09,7a68e259-66be-44b1-a1a5-835b9b56160e,0,2,1,0,0,3,0.0,21.96,21.96,1
2023-06-09,7ab2d869-c896-4902-980e-ce9618692c66,8,0,0,0,0,8,3.01,0.0,3.01,1
2023-06-09,7ac38ceb-aca1-4181-be1b-bff5032bc2db,0,0,3,0,0,3,0.0,0.0,0.0,1
2023-06-09,7ae08625-1b9b-4cdf-aab9-df946cca2330,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-06-09,7b2998a0-4447-4e49-88a3-e631de33a4c4,4,1,0,0,0,5,265.15,0.88,266.03,1
2023-06-09,7b5a4f9e-e4ed-497e-9c34-fb4f5dd165a6,3,2,1,0,0,6,1.4,4.81,6.21,1
2023-06-09,7b79349d-2461-4680-8277-376d6f252ceb,12,1,0,0,0,13,2.83,0.7,3.53,1
2023-06-09,7bcea73e-279c-4a51-b182-008ca15ca401,4,0,0,0,0,4,26.68,0.0,26.68,1
2023-06-09,7beeaa81-ae0b-4e9f-95d5-314fdc9d45c2,0,0,1,0,0,1,0.0,0.0,0.0,1
2023-06-09,7c0b67eb-c7a5-4350-83d7-1de3923ee4b4,18,1,0,0,0,19,1.91,0.28,2.2,1
2023-06-09,7c4b0c41-e1fa-4ffe-b4dc-353e985deafa,0,2,0,0,0,2,0.0,8.05,8.05,1
2023-06-09,7c6f7602-4321-4726-9895-21f7ea52ef5c,22,5,1,0,2,30,4.28,5.38,9.66,1
2023-06-09,7ca53332-1326-4949-bf52-02429f642082,2,1,0,0,0,3,1.35,0.28,1.63,1
2023-06-09,7ce95b0c-d34a-4813-a719-c286c1c69376,1,0,1,0,0,2,1.7,0.0,1.7,1
2023-06-09,7cf47528-f294-457d-a46a-652f21bd6982,4,0,0,0,0,4,2.36,0.0,2.36,1
2023-06-09,7d273105-d982-466b-9a76-6225a91c1ba9,1,0,1,0,0,2,11.56,0.0,11.56,1
2023-06-09,7d40c591-1a86-4de8-b4dd-5fb81ace606e,1,1,0,0,0,2,0.01,6.78,6.8,1
2023-06-09,7d6e3f31-f601-48fc-824e-b973b9198a1d,3,2,1,0,0,6,18.7,11.36,30.06,1
2023-06-09,7d8240c9-b5c0-42f5-8770-55543228b901,1,1,4,0,0,6,16.71,2.36,19.08,1
2023-06-09,7db1b415-b5b4-4107-85a4-4ad1ddf41332,0,0,0,0,1,1,0.0,0.0,0.0,1
2023-06-09,7de41861-4439-4f34-b274-93f262959d94,1,0,0,1,0,2,22.26,0.0,22.26,1
2023-06-09,7e085ed3-2271-44db-aa83-f2401eea9baf,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-06-09,7e23f741-43ad-4a7e-9b00-10175520fe6e,0,0,0,2,0,2,0.0,0.0,0.0,1
2023-06-09,7e609a53-72d7-4a7f-bfff-9ffb8d60584e,3,3,0,0,0,6,1.2,2.33,3.53,1
2023-06-09,7e8f2042-3805-4891-a70d-82a3043e6d31,17,0,1,0,1,19,24.73,0.0,24.73,1
2023-06-09,7ea9e408-6017-42de-9ea5-710cd3b20996,3,3,0,0,0,6,0.11,127.11,127.23,1
2023-06-09,7eb3cf64-c101-49b1-a3fb-2fc679054048,0,0,0,3,0,3,0.0,0.0,0.0,1
2023-06-09,7ed66edd-dba3-4dfa-a7a4-5206b0b38d11,1,0,0,1,0,2,0.0,0.0,0.0,1
2023-06-09,7ee76490-bf91-4e66-86a5-7a99771f8d12,2,1,0,0,0,3,0.81,2.1,2.91,1
2023-06-09,7f00a6bc-f681-44fe-9cba-e97a98c4e1af,2,4,3,0,0,9,2.85,20.6,23.45,1
2023-06-09,7f3f6246-81ef-4ed7-8daf-f102e6c4000e,0,0,0,1,0,1,0.0,0.0,0.0,1
2023-06-09,7f639c6b-c8bf-46ae-a13d-3caa80c250b1,10,0,2,0,0,12,3.06,0.0,3.06,1
2023-06-09,7f81e68a-196e-4056-9113-3a21bce4762c,11,4,2,0,0,17,7.93,2.76,10.7,1
2023-06-09,7f94a798-23cb-435b-a195-e57776e9a394,4,1,0,1,0,6,2.86,2.05,4.91,1
2023-06-09,7fc058f3-332f-4204-b8b1-5477ef945325,1,1,0,0,0,2,2.53,24.13,26.66,1
2023-06-09,7fdfd5d1-f7cd-4d62-ba6a-30ff6253d05c,1,0,0,2,0,3,0.08,0.0,0.08,1
2023-06-09,7ff7689e-04e7-434e-9648-919039189793,3,2,0,0,0,5,1.1,0.33,1.43,1
2023-06-09,8036f805-9b31-404c-ad5c-70fd67d5e560,6,2,0,0,0,8,1.35,1.16,2.51,1
2023-06-09,8055bdf5-5fdc-4a04-a74f-9ccc3dea65b9,3,1,1,0,0,5,3.51,1.63,5.15,1
2023-06-09,80b19912-47ff-47c6-9e91-57785a55dd2a,1,0,0,0,0,1,1.51,0.0,1.51,1
2023-06-09,80f4093d-cbb8-4a16-843b-e0d2e8f9a199,16,1,0,0,0,17,17.46,0.25,17.71,1
2023-06-09,81296a18-dc08-4cf1-8963-91d8e7d804af,2,0,1,0,0,3,120.63,0.0,120.63,1
2023-06-09,813b9d68-1f44-4587-ae02-c3e1ef6bd225,5,3,0,0,0,8,18.8,4.55,23.35,1
2023-06-09,8149abe2-6a41-4317-a1e3-6324e6b8fb8a,5,0,1,0,0,6,5.18,0.0,5.18,1
2023-06-09,815aa29b-68e3-4678-85d5-1ae2c611534e,1,1,1,0,0,3,0.86,1.36,2.23,1
2023-06-09,81979433-d98a-45ef-8423-f5a367acd1a2,2,0,0,0,0,2,1.66,0.0,1.66,1
2023-06-09,81dbea6d-3768-45f1-b506-973739a21556,2,1,0,0,0,3,2.95,0.43,3.38,1
2023-06-09,821c2457-5021-4eff-9dcf-3f762db94d2a,4,0,0,0,4,8,123.63,0.0,123.63,1
2023-06-09,8255b562-5fa2-4ed4-acdf-a2b967e2130a,4,0,2,0,0,6,9.23,0.0,9.23,1
2023-06-09,826c663c-a077-481b-a9f4-b8c9afcf28aa,1,2,1,0,0,4,0.05,2.63,2.68,1
2023-06-09,829fba76-9f57-450a-8472-59b3b38132e8,2,0,1,0,0,3,8.85,0.0,8.85,1
2023-06-09,82a7ecfa-82d0-43cc-a63f-81aa693f9f54,1,1,0,0,0,2,0.23,0.1,0.33,1
